,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,9.58,107,10.31,1.29,108/3
1,1102,亞泥,6.24,107,9.89,1.05,108/3
2,1103,嘉泥,4.94,107,10.02,0.60,108/3
3,1104,環泥,5.45,107,11.99,0.68,108/3
5,1109,信大,4.35,107,6.43,0.96,108/3
9,1210,大成,4.95,107,13.93,1.77,108/3
19,1229,聯華,5.65,107,14.29,1.58,108/3
34,1310,台苯,10.28,107,11.37,1.44,108/3
36,1313,聯成,4.95,107,-1,0.66,108/3
39,1316,上曜,15.06,107,-1,1.23,108/3
40,1319,東陽,4.07,107,12.58,1.15,108/3
42,1323,永裕,5.54,107,9.94,1.48,108/3
47,1338,廣華-1KY,5.57,107,13.96,0.83,108/3
49,1340,勝悅-1KY,8.36,107,-1,0.36,108/3
52,1409,新纖,7.33,107,9.28,0.64,108/3
56,1416,廣豐,9.49,107,14.54,0.59,108/3
69,1441,大東,39.66,107,-1,0.70,108/3
78,1452,宏益,7.84,107,14.06,0.96,108/3
79,1453,大將,12.42,107,-1,0.61,108/3
83,1457,宜進,5.15,107,9.44,0.72,108/3
86,1463,強盛,11.07,107,14.71,0.95,108/3
106,1514,亞力,4.78,107,14.51,1.47,108/3
112,1522,堤維西,5.09,107,11.31,1.21,108/3
113,1524,耿鼎,5.23,107,10.17,0.74,108/3
115,1526,日馳,4.67,107,13.54,1.31,108/3
116,1527,鑽全,8.41,107,7.12,1.66,108/3
119,1530,亞崴,6.62,107,12.38,1.01,108/3
121,1532,勤美,9.06,107,12.90,0.97,108/3
127,1539,巨庭,9.25,107,3.95,0.95,108/3
128,1540,喬福,8.15,107,8.64,1.07,108/3
130,1558,伸興,8.56,107,10.92,1.66,108/3
133,1582,信錦,7.58,107,11.32,1.97,108/3
141,1604,聲寶,7.12,107,9.83,1.10,108/3
142,1605,華新,8.25,107,13.99,0.64,108/3
148,1615,大山,7.38,107,10.76,1.22,108/3
150,1617,榮星,8.37,107,14.23,1.03,108/3
160,1712,興農,6.84,107,12.34,1.16,108/3
164,1718,中纖,10.07,107,-1,0.43,108/3
170,1725,元禎,5.71,107,13.13,0.78,108/3
195,1817,凱撒衛,6.70,107,12.27,1.49,108/3
198,1904,正隆,5.63,107,11.50,0.95,108/3
201,1907,永豐餘,4.43,107,11.58,0.59,108/3
209,2012,春雨,6.53,107,10.82,1.43,108/3
212,2015,豐興,7.60,107,13.28,1.72,108/3
213,2017,官田鋼,6.37,107,-1,0.55,108/3
214,2020,美亞,9.09,107,9.69,1.11,108/3
219,2027,大成鋼,10.07,107,10.84,1.32,108/3
222,2030,彰源,8.62,107,11.49,0.83,108/3
223,2031,新光鋼,4.92,107,-1,1.51,108/3
226,2034,允強,7.11,107,13.83,1.32,108/3
231,2069,運錩,14.45,107,-1,0.82,108/3
239,2108,南帝,5.72,107,10.41,1.90,108/3
245,2206,三陽工業,4.94,107,10.07,1.16,108/3
251,2233,宇隆,5.87,107,12.14,1.59,108/3
252,2236,百達-1KY,5.02,107,8.35,0.76,108/3
255,2301,光寶科,6.40,107,11.19,1.50,108/3
264,2317,鴻海,4.81,107,8.85,0.95,108/3
267,2324,仁寶,6.54,107,12.07,0.76,108/3
269,2328,廣宇,5.31,107,8.81,1.00,108/3
280,2347,聯強,5.41,107,9.92,1.26,108/3
284,2352,佳世達,4.30,107,9.78,1.14,108/3
286,2354,鴻準,5.35,107,9.33,0.84,108/3
288,2356,英業達,6.54,107,14.81,1.51,108/3
291,2359,所羅門,5.38,107,8.97,0.77,108/3
324,2408,南亞科,9.14,107,14.41,1.57,108/3
325,2409,友達,5.13,107,-1,0.50,108/3
328,2414,精技,6.44,107,12.93,1.40,108/3
332,2420,新巨,7.97,107,10.34,1.81,108/3
334,2423,固緯,7.11,107,11.15,1.61,108/3
339,2428,興勤,4.36,107,10.53,1.81,108/3
343,2433,互盛電,6.59,107,12.58,1.82,108/3
349,2441,超豐,5.86,107,14.18,1.62,108/3
350,2442,新美齊,15.31,107,3.06,0.77,108/3
363,2459,敦吉,7.39,107,10.30,1.00,108/3
367,2464,盟立,9.04,107,8.35,1.76,108/3
370,2467,志聖,10.62,107,8.26,1.40,108/3
372,2471,資通,6.52,107,12.52,1.22,108/3
373,2472,立隆電,6.04,107,11.27,1.48,108/3
374,2474,可成,4.97,107,12.62,1.25,108/3
375,2476,鉅祥,5.58,107,11.65,0.91,108/3
377,2478,大毅,4.05,107,14.66,1.70,108/3
381,2483,百容,6.43,107,11.86,0.92,108/3
385,2488,漢平,8.01,107,8.48,1.23,108/3
389,2493,揚博,9.19,107,10.67,1.35,108/3
391,2496,卓越,6.25,107,11.15,1.43,108/3
399,2509,全坤建,6.39,107,3.18,1.01,108/3
400,2511,太子,6.07,107,13.05,0.73,108/3
406,2527,宏璟,5.91,107,5.55,0.71,108/3
410,2535,達欣工,7.66,107,10.68,0.90,108/3
411,2536,宏普,4.46,107,13.10,0.64,108/3
416,2542,興富發,7.70,107,12.28,1.66,108/3
419,2546,根基,7.87,107,8.92,1.53,108/3
421,2548,華固,5.71,107,7.23,1.46,108/3
428,2608,嘉里大榮,4.07,107,13.18,1.96,108/3
431,2611,志信,6.06,107,13.82,0.46,108/3
432,2612,中航,5.85,107,12.49,0.53,108/3
434,2614,東森,9.80,107,-1,0.94,108/3
436,2616,山隆,5.42,107,14.53,1.02,108/3
437,2617,台航,7.76,107,11.39,0.67,108/3
442,2636,台驊投控,9.63,107,9.36,1.10,108/3
443,2637,慧洋-1KY,5.29,107,7.49,0.64,108/3
460,2812,台中銀,6.61,107,10.80,0.89,108/3
461,2816,旺旺保,4.34,107,6.16,0.82,108/3
464,2832,台產,4.33,107,12.46,0.84,108/3
465,2834,臺企銀,6.50,107,12.42,0.93,108/3
467,2838,聯邦銀,6.17,107,11.58,0.64,108/3
469,2845,遠東銀,6.08,107,10.39,0.85,108/3
470,2849,安泰銀,6.49,107,11.76,0.84,108/3
471,2850,新產,6.87,107,8.29,1.11,108/3
472,2851,中再保,4.62,107,9.42,0.97,108/3
474,2855,統一證,4.98,107,11.61,0.73,108/3
477,2881,富邦金,4.44,107,10.14,0.89,108/3
481,2885,元大金,4.65,107,11.80,0.98,108/3
483,2887,台新金,5.11,107,11.85,0.92,108/3
485,2889,國票金,4.74,107,12.75,0.93,108/3
486,2890,永豐金,5.00,107,13.06,0.99,108/3
487,2891,中信金,4.55,107,10.23,1.17,108/3
492,2904,匯僑,6.45,107,12.32,1.68,108/3
495,2908,特力,6.33,107,-1,1.63,108/3
500,2915,潤泰全,8.09,107,3.53,0.49,108/3
502,2929,淘帝-1KY,5.54,107,6.08,1.30,108/3
506,3003,健和興,4.03,107,14.64,1.54,108/3
508,3005,神基,6.11,107,14.07,1.97,108/3
511,3010,華立,5.78,107,8.75,1.14,108/3
