,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.08,108,10.08,1.30,109/3
1,1102,亞泥,6.83,108,10.29,1.04,109/3
3,1104,環泥,4.60,108,10.88,0.80,109/3
5,1109,信大,5.49,108,7.51,0.98,109/3
9,1210,大成,4.72,108,13.18,1.94,109/3
16,1220,台榮,4.84,108,12.92,0.95,109/3
30,1305,華夏,4.39,108,14.81,1.46,109/3
32,1308,亞聚,5.77,108,13.32,1.03,109/3
34,1310,台苯,5.81,108,-1,1.45,109/3
38,1315,達新,5.04,108,1.81,0.80,109/3
42,1323,永裕,4.86,108,10.17,1.42,109/3
52,1409,新纖,4.64,108,7.85,0.63,109/3
61,1432,大魯閣,23.81,108,-1,1.15,109/3
62,1434,福懋,7.90,108,14.32,1.00,109/3
64,1436,華友聯,6.50,108,8.38,1.35,109/3
83,1457,宜進,7.02,108,5.05,0.70,109/3
88,1465,偉全,11.58,108,-1,0.78,109/3
119,1530,亞崴,4.98,108,8.45,0.94,109/3
127,1539,巨庭,4.11,108,-1,1.00,109/3
128,1540,喬福,6.67,108,-1,0.97,109/3
130,1558,伸興,6.31,108,11.51,1.76,109/3
133,1582,信錦,5.15,108,10.87,1.93,109/3
141,1604,聲寶,5.85,108,5.56,1.27,109/3
143,1608,華榮,6.17,108,11.26,0.71,109/3
145,1611,中電,10.57,108,4.54,0.88,109/3
148,1615,大山,8.75,108,9.07,1.48,109/3
154,1702,南僑,4.45,108,11.31,1.85,109/3
160,1712,興農,6.28,108,11.37,1.22,109/3
171,1726,永記,4.50,108,13.97,1.36,109/3
195,1817,凱撒衛,5.27,108,10.96,1.40,109/3
203,2006,東和鋼鐵,4.38,108,12.80,1.26,109/3
211,2015,豐興,5.15,108,14.13,1.82,109/3
213,2020,美亞,10.91,108,10.21,1.27,109/3
218,2027,大成鋼,4.97,108,-1,1.35,109/3
241,2115,六暉-1KY,6.14,108,7.20,1.56,109/3
256,2301,光寶科,6.72,108,10.63,1.54,109/3
265,2317,鴻海,5.08,108,11.06,0.95,109/3
268,2324,仁寶,6.19,108,12.44,0.82,109/3
281,2347,聯強,5.98,108,9.52,1.45,109/3
287,2354,鴻準,4.85,108,13.41,0.72,109/3
289,2356,英業達,5.68,108,10.27,1.43,109/3
290,2357,華碩,5.61,108,9.58,1.01,109/3
295,2363,矽統,15.68,108,-1,0.60,109/3
315,2392,正崴,6.01,108,9.52,0.88,109/3
329,2414,精技,5.92,108,11.96,1.52,109/3
333,2420,新巨,6.11,108,11.03,1.61,109/3
342,2430,燦坤,5.26,108,12.18,0.67,109/3
344,2433,互盛電,7.58,108,12.75,1.86,109/3
350,2441,超豐,4.39,108,12.39,1.73,109/3
354,2449,京元電子,5.54,108,10.06,1.44,109/3
357,2453,凌群,5.92,108,12.07,0.93,109/3
