,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.82,108,10.71,1.30,109/1
1,1102,亞泥,6.70,108,9.87,1.06,109/1
2,1103,嘉泥,5.78,108,11.61,0.53,109/1
3,1104,環泥,5.54,108,11.50,0.67,109/1
5,1109,信大,6.04,108,6.72,0.91,109/1
16,1220,台榮,5.50,108,14.53,0.83,109/1
29,1304,台聚,4.02,108,10.73,0.72,109/1
30,1305,華夏,5.15,108,13.29,1.19,109/1
32,1308,亞聚,5.84,108,12.57,1.07,109/1
33,1309,台達化,4.03,108,14.33,1.14,109/1
39,1316,上曜,17.03,107,-1,1.12,109/1
40,1319,東陽,4.56,108,12.56,1.06,109/1
42,1323,永裕,4.78,108,10.08,1.56,109/1
48,1339,昭輝,4.54,108,9.67,0.93,109/1
49,1340,勝悅-1KY,11.48,107,-1,0.28,109/1
52,1409,新纖,4.91,108,11.55,0.65,109/1
57,1417,嘉裕,5.85,108,5.37,0.56,109/1
62,1434,福懋,6.30,108,13.06,1.17,109/1
65,1437,勤益控,5.06,108,5.63,0.70,109/1
67,1439,中和,13.53,108,3.54,1.21,109/1
69,1441,大東,45.58,107,-1,0.74,109/1
72,1444,力麗,5.33,107,-1,0.74,109/1
83,1457,宜進,8.00,108,-1,0.69,109/1
88,1465,偉全,9.68,108,-1,0.84,109/1
112,1522,堤維西,5.59,108,14.23,1.17,109/1
113,1524,耿鼎,4.42,108,11.47,0.71,109/1
119,1530,亞崴,4.69,108,7.88,0.97,109/1
130,1558,伸興,6.49,108,11.51,1.69,109/1
133,1582,信錦,5.42,108,11.48,1.84,109/1
134,1583,程泰,4.92,108,13.65,1.42,109/1
141,1604,聲寶,7.11,108,10.34,1.21,109/1
143,1608,華榮,6.86,108,-1,0.70,109/1
145,1611,中電,8.89,108,6.59,1.01,109/1
148,1615,大山,8.40,108,11.17,1.49,109/1
164,1718,中纖,10.92,107,-1,0.42,109/1
195,1817,凱撒衛,5.33,108,13.35,1.35,109/1
197,1904,正隆,5.27,108,9.10,1.03,109/1
198,1905,華紙,4.22,107,-1,0.63,109/1
200,1907,永豐餘,5.09,108,8.14,0.63,109/1
203,2006,東和鋼鐵,5.56,108,14.29,0.99,109/1
237,2107,厚生,4.40,108,8.39,0.60,109/1
238,2108,南帝,5.94,108,13.00,1.99,109/1
243,2204,中華,4.30,107,-1,0.56,109/1
248,2228,劍麟,4.90,108,12.86,1.95,109/1
250,2233,宇隆,5.05,108,14.04,1.47,109/1
254,2301,光寶科,6.23,108,12.60,1.81,109/1
263,2317,鴻海,5.26,108,11.35,0.91,109/1
266,2324,仁寶,6.28,108,13.36,0.83,109/1
268,2328,廣宇,5.42,108,10.25,0.91,109/1
275,2340,台亞,4.61,108,13.40,1.18,109/1
279,2347,聯強,5.65,108,11.06,1.71,109/1
283,2352,佳世達,4.16,108,12.20,1.06,109/1
285,2354,鴻準,4.49,108,11.53,0.80,109/1
287,2356,英業達,4.99,108,13.64,1.74,109/1
293,2363,矽統,15.32,108,-1,0.95,109/1
295,2365,昆盈,4.52,108,12.63,0.67,109/1
313,2392,正崴,6.59,108,9.63,0.83,109/1
324,2409,友達,5.22,107,-1,0.54,109/1
327,2414,精技,5.87,108,13.45,1.50,109/1
331,2420,新巨,5.88,108,11.41,1.63,109/1
333,2423,固緯,6.11,108,11.75,1.64,109/1
338,2428,興勤,4.55,108,11.11,1.81,109/1
340,2430,燦坤,5.21,108,13.91,0.67,109/1
342,2433,互盛電,6.96,108,13.35,1.93,109/1
348,2441,超豐,4.98,108,12.52,1.53,109/1
353,2449,京元電子,5.47,108,11.31,1.50,109/1
356,2453,凌群,5.78,108,14.18,0.95,109/1
362,2459,敦吉,7.25,108,9.79,1.07,109/1
366,2464,盟立,6.47,108,12.39,1.80,109/1
369,2467,志聖,8.65,108,13.96,1.77,109/1
371,2471,資通,6.38,108,13.40,1.41,109/1
373,2474,可成,4.45,108,12.76,1.13,109/1
375,2477,美隆電,7.16,108,12.70,1.39,109/1
380,2483,百容,5.14,108,13.23,0.92,109/1
384,2488,漢平,7.82,108,11.71,1.15,109/1
388,2493,揚博,6.97,108,14.40,1.88,109/1
389,2495,普安,4.72,108,-1,0.88,109/1
402,2520,冠德,4.85,108,10.44,1.18,109/1
404,2527,宏璟,8.43,108,7.29,0.79,109/1
408,2535,達欣工,6.21,108,11.43,0.96,109/1
409,2536,宏普,4.91,108,10.54,0.67,109/1
411,2538,基泰,4.78,108,-1,0.68,109/1
417,2546,根基,7.23,108,11.76,1.61,109/1
