,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,9.49,107,10.41,1.30,108/3
1,1102,亞泥,6.38,107,9.67,1.03,108/3
2,1103,嘉泥,5.04,107,9.83,0.58,108/3
3,1104,環泥,5.71,107,11.44,0.65,108/3
5,1109,信大,4.62,107,6.05,0.91,108/3
9,1210,大成,5.00,107,13.79,1.75,108/3
19,1229,聯華,5.60,107,14.42,1.60,108/3
34,1310,台苯,10.93,107,10.70,1.35,108/3
36,1313,聯成,5.08,107,-1,0.64,108/3
39,1316,上曜,15.43,107,-1,1.20,108/3
40,1319,東陽,4.46,107,11.48,1.05,108/3
42,1323,永裕,5.41,107,10.36,1.48,108/4
47,1338,廣華-1KY,6.08,107,12.80,0.76,108/3
48,1339,昭輝,4.31,107,9.47,0.99,108/3
49,1340,勝悅-1KY,9.34,107,-1,0.32,108/3
52,1409,新纖,6.97,107,9.76,0.67,108/3
56,1416,廣豐,10.08,107,13.68,0.55,108/3
68,1440,南紡,4.01,107,-1,0.67,108/3
69,1441,大東,37.46,107,-1,0.74,108/3
78,1452,宏益,7.57,107,13.91,0.98,108/4
79,1453,大將,12.39,107,-1,0.61,108/3
83,1457,宜進,5.15,107,9.44,0.72,108/3
86,1463,強盛,10.98,107,14.83,0.96,108/3
106,1514,亞力,5.15,107,13.47,1.36,108/3
112,1522,堤維西,5.44,107,10.58,1.13,108/3
113,1524,耿鼎,5.49,107,9.68,0.71,108/3
115,1526,日馳,5.19,107,12.18,1.18,108/3
116,1527,鑽全,8.70,107,6.89,1.61,108/3
119,1530,亞崴,6.59,107,12.44,1.01,108/3
121,1532,勤美,9.44,107,12.38,0.93,108/3
127,1539,巨庭,10.11,107,3.62,0.87,108/3
128,1540,喬福,8.31,107,8.47,1.05,108/3
130,1558,伸興,8.56,107,10.92,1.66,108/3
133,1582,信錦,7.56,107,11.35,1.98,108/3
141,1604,聲寶,7.53,107,9.30,1.04,108/3
142,1605,華新,8.54,107,14.79,0.60,108/4
148,1615,大山,6.78,107,11.71,1.32,108/3
150,1617,榮星,8.62,107,13.81,1.00,108/3
160,1712,興農,6.82,107,12.37,1.17,108/3
164,1718,中纖,10.23,107,-1,0.43,108/3
170,1725,元禎,5.68,107,13.21,0.79,108/3
195,1817,凱撒衛,7.04,107,13.17,1.40,108/4
198,1904,正隆,4.71,107,13.74,1.14,108/3
201,1907,永豐餘,4.43,107,11.58,0.59,108/3
204,2006,東和鋼鐵,5.29,107,14.55,0.94,108/4
209,2012,春雨,6.79,107,10.41,1.38,108/3
213,2017,官田鋼,6.49,107,-1,0.54,108/3
214,2020,美亞,9.06,107,9.72,1.11,108/3
219,2027,大成鋼,9.55,107,11.42,1.39,108/3
222,2030,彰源,9.22,107,10.74,0.78,108/3
223,2031,新光鋼,5.21,107,-1,1.42,108/3
226,2034,允強,7.05,107,13.96,1.33,108/3
231,2069,運錩,15.87,107,-1,0.74,108/3
235,2104,國際中橡,10.45,107,13.67,0.85,108/3
239,2108,南帝,5.95,107,10.02,1.83,108/3
242,2115,六暉-1KY,4.07,107,12.81,1.40,108/3
245,2206,三陽工業,4.90,107,10.15,1.17,108/3
249,2228,劍麟,5.45,107,12.11,1.85,108/3
251,2233,宇隆,6.72,107,10.59,1.39,108/3
252,2236,百達-1KY,5.19,107,8.09,0.74,108/3
253,2239,英利-1KY,5.87,107,13.18,0.86,108/3
255,2301,光寶科,6.81,107,10.63,1.37,108/4
264,2317,鴻海,5.05,107,8.43,0.91,108/3
267,2324,仁寶,6.63,107,11.91,0.75,108/3
269,2328,廣宇,5.61,107,8.34,0.94,108/3
280,2347,聯強,5.43,107,9.87,1.26,108/3
284,2352,佳世達,4.62,107,9.11,1.07,108/3
286,2354,鴻準,5.45,107,9.16,0.83,108/3
288,2356,英業達,6.61,107,14.65,1.50,108/3
291,2359,所羅門,5.46,107,8.84,0.76,108/3
314,2392,正崴,4.11,107,7.85,0.80,108/3
325,2409,友達,5.36,107,-1,0.50,108/4
328,2414,精技,6.40,107,13.02,1.41,108/3
332,2420,新巨,7.91,107,10.41,1.82,108/3
334,2423,固緯,7.24,107,10.95,1.58,108/3
339,2428,興勤,4.49,107,10.24,1.76,108/3
343,2433,互盛電,6.69,107,12.39,1.79,108/3
349,2441,超豐,5.87,107,14.15,1.62,108/3
350,2442,新美齊,16.50,107,12.89,0.71,108/4
363,2459,敦吉,7.37,107,10.33,1.00,108/3
367,2464,盟立,9.55,107,7.91,1.67,108/3
370,2467,志聖,9.94,107,8.82,1.49,108/3
372,2471,資通,6.38,107,12.79,1.24,108/3
373,2472,立隆電,6.41,107,10.62,1.40,108/3
374,2474,可成,5.13,107,12.23,1.21,108/3
375,2476,鉅祥,5.85,107,11.11,0.87,108/3
381,2483,百容,6.47,107,13.95,0.92,108/4
385,2488,漢平,8.01,107,8.91,1.20,108/4
389,2493,揚博,9.26,107,10.59,1.34,108/3
391,2496,卓越,5.71,107,12.20,1.57,108/3
399,2509,全坤建,6.83,107,2.98,0.95,108/3
400,2511,太子,6.10,107,12.99,0.73,108/3
406,2527,宏璟,6.12,107,5.36,0.69,108/3
410,2535,達欣工,7.26,107,11.26,0.95,108/3
411,2536,宏普,4.27,107,13.68,0.66,108/3
416,2542,興富發,7.87,107,12.03,1.62,108/3
419,2546,根基,7.91,107,8.89,1.52,108/3
421,2548,華固,5.86,107,7.04,1.42,108/3
431,2611,志信,5.99,107,13.98,0.47,108/3
432,2612,中航,6.15,107,11.87,0.50,108/3
434,2614,東森,8.47,107,-1,1.08,108/3
436,2616,山隆,5.40,107,14.61,1.03,108/3
437,2617,台航,8.44,107,10.48,0.62,108/3
438,2618,長榮航,6.90,107,14.87,0.83,108/3
442,2636,台驊投控,9.69,107,9.30,1.09,108/3
443,2637,慧洋-1KY,5.50,107,8.50,0.64,108/4
