,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.03,108,10.17,1.31,109/3
1,1102,亞泥,6.83,108,10.28,1.04,109/3
3,1104,環泥,4.56,108,10.98,0.81,109/3
5,1109,信大,5.58,108,7.38,0.96,109/3
16,1220,台榮,4.72,108,13.23,0.97,109/3
34,1310,台苯,5.46,108,-1,1.54,109/3
38,1315,達新,4.70,108,1.95,0.86,109/3
42,1323,永裕,4.66,108,10.62,1.40,109/4
62,1432,大魯閣,27.03,108,-1,1.01,109/3
63,1434,福懋,8.12,108,13.94,0.97,109/3
65,1436,華友聯,6.45,108,8.44,1.36,109/3
84,1457,宜進,6.13,108,5.78,0.80,109/3
89,1465,偉全,11.63,108,-1,0.78,109/3
120,1530,亞崴,4.50,108,9.33,1.04,109/3
128,1539,巨庭,4.27,108,-1,0.96,109/3
129,1540,喬福,6.51,108,-1,0.99,109/3
131,1558,伸興,5.42,108,11.81,1.97,109/4
134,1582,信錦,5.27,108,10.62,1.89,109/3
143,1604,聲寶,5.02,108,6.49,1.48,109/3
145,1608,華榮,4.96,108,14.00,0.89,109/3
147,1611,中電,9.56,108,5.02,0.97,109/3
150,1615,大山,7.09,108,11.19,1.82,109/3
156,1702,南僑,4.20,108,11.99,1.96,109/3
162,1712,興農,5.96,108,11.98,1.29,109/3
167,1720,生達,4.04,108,14.38,1.74,109/3
173,1726,永記,4.43,108,14.20,1.38,109/3
197,1817,凱撒衛,4.91,108,11.43,1.47,109/4
215,2020,美亞,8.60,108,12.95,1.61,109/3
243,2115,六暉-1KY,5.35,108,7.67,1.68,109/4
258,2301,光寶科,5.15,108,14.41,1.96,109/4
270,2324,仁寶,5.24,108,14.68,0.97,109/3
283,2347,聯強,5.21,108,10.92,1.66,109/3
291,2356,英業達,5.02,108,11.61,1.61,109/3
292,2357,華碩,4.33,108,12.42,1.31,109/3
297,2363,矽統,10.48,108,-1,0.90,109/3
317,2392,正崴,5.34,108,10.72,1.00,109/3
331,2414,精技,5.58,108,12.69,1.61,109/3
335,2420,新巨,5.50,108,12.53,1.73,109/4
344,2430,燦坤,4.66,108,11.59,0.75,109/4
346,2433,互盛電,7.22,108,13.38,1.95,109/3
356,2449,京元電子,4.51,108,12.35,1.77,109/3
359,2453,凌群,5.60,108,12.75,0.98,109/3
365,2459,敦吉,5.77,108,11.65,1.27,109/3
374,2471,資通,5.13,108,13.45,1.77,109/3
376,2474,可成,4.96,108,7.26,0.97,109/4
387,2488,漢平,7.30,108,13.88,1.22,109/4
391,2493,揚博,6.94,108,14.34,1.79,109/3
392,2495,普安,5.15,108,-1,0.82,109/3
405,2520,冠德,4.04,108,9.22,1.40,109/3
411,2535,達欣工,5.18,108,9.13,1.10,109/3
412,2536,宏普,5.33,108,10.71,0.62,109/3
414,2538,基泰,4.98,108,-1,0.70,109/3
420,2546,根基,6.11,108,10.86,1.77,109/3
422,2548,華固,7.98,108,9.35,1.50,109/4
424,2601,益航,12.62,108,-1,0.83,109/3
435,2614,東森,5.87,108,13.02,1.55,109/3
437,2616,山隆,5.50,108,12.36,0.94,109/3
461,2812,台中銀,7.02,108,11.75,0.83,109/4
462,2816,旺旺保,6.51,108,7.02,0.82,109/3
463,2820,華票,4.65,108,13.14,0.82,109/4
464,2823,中壽,5.01,108,7.28,0.63,109/4
465,2832,台產,4.66,108,11.41,0.84,109/3
467,2836,高雄銀,5.07,108,13.96,0.68,109/3
468,2838,聯邦銀,7.37,108,10.64,0.62,109/3
470,2845,遠東銀,6.85,108,12.71,0.77,109/3
471,2849,安泰銀,4.82,108,14.85,0.88,109/3
472,2850,新產,4.52,108,7.44,1.02,109/3
474,2852,第一保,7.06,108,12.59,0.62,109/3
475,2855,統一證,5.90,108,11.00,1.03,109/3
479,2882,國泰金,4.36,108,9.00,0.83,109/3
480,2883,開發金,6.08,108,13.16,0.78,109/3
482,2885,元大金,4.79,108,11.65,1.08,109/3
484,2887,台新金,6.04,108,10.69,0.83,109/4
485,2888,新光金,4.41,108,8.19,0.49,109/4
486,2889,國票金,5.52,108,14.42,1.16,109/3
