,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.85,109,12.22,1.48,110/1
1,1102,亞泥,6.97,109,9.96,1.13,110/1
2,1103,嘉泥,6.25,109,7.80,0.57,110/1
3,1104,環泥,4.78,109,10.50,0.80,110/1
5,1109,信大,5.84,109,7.34,1.13,110/1
15,1219,福壽,4.15,109,13.31,1.67,110/1
16,1220,台榮,5.99,109,12.95,1.22,110/1
30,1305,華夏,6.18,109,9.59,1.95,110/1
32,1308,亞聚,4.14,109,13.00,1.51,110/1
38,1315,達新,10.27,109,1.91,0.87,110/1
42,1323,永裕,4.62,109,11.18,1.48,110/1
44,1325,恆大,13.45,109,3.79,1.96,110/1
47,1338,廣華-1KY,5.28,109,13.15,0.86,110/1
53,1409,新纖,4.89,109,10.32,1.18,110/1
57,1416,廣豐,4.52,109,-1,0.58,110/1
61,1423,利華,8.02,109,7.41,1.03,110/1
84,1457,宜進,8.22,109,5.38,0.87,110/1
91,1467,南緯,4.17,109,13.02,1.24,110/1
128,1539,巨庭,4.43,108,-1,0.94,110/1
131,1558,伸興,5.64,109,9.78,1.92,110/1
134,1582,信錦,6.00,109,10.76,1.72,110/1
136,1587,吉茂,6.67,109,10.24,1.61,110/1
142,1604,聲寶,8.20,109,6.09,1.42,110/1
147,1612,宏泰,4.58,109,11.10,1.49,110/1
154,1701,中化,4.12,109,12.59,1.03,110/1
158,1709,和益,5.71,109,14.00,1.35,110/1
161,1712,興農,5.75,109,10.04,1.41,110/1
163,1714,和桐,5.69,109,6.51,0.98,110/1
165,1718,中纖,4.52,109,9.29,0.61,110/1
166,1720,生達,4.46,109,11.78,1.70,110/1
167,1721,三晃,5.05,109,3.68,0.75,110/1
171,1725,元禎,4.37,109,13.72,1.16,110/1
172,1726,永記,4.62,109,13.16,1.35,110/1
175,1731,美吾華,4.96,109,14.82,1.36,110/1
196,1817,凱撒衛,5.24,109,11.51,1.55,110/1
210,2013,中鋼構,6.16,109,13.65,1.75,110/1
238,2107,厚生,6.05,109,9.84,0.73,110/1
242,2115,六暉-1KY,5.15,109,6.68,1.56,110/1
244,2204,中華,9.10,109,10.77,0.98,110/1
245,2206,三陽工業,4.32,109,12.54,1.56,110/1
257,2247,汎德永業,4.76,109,14.83,1.60,110/1
267,2316,楠梓電,4.94,109,12.49,0.73,110/1
270,2323,中環,7.00,109,9.52,0.62,110/1
271,2324,仁寶,7.27,109,8.43,0.93,110/1
280,2340,台亞,5.39,109,13.65,1.31,110/1
284,2347,聯強,6.47,109,9.57,1.64,110/1
288,2352,佳世達,4.90,109,8.77,1.54,110/1
289,2353,宏碁,4.78,109,11.46,1.61,110/1
293,2357,華碩,6.98,109,7.80,1.28,110/1
298,2363,矽統,7.36,109,-1,0.74,110/1
318,2392,正崴,5.91,109,10.39,0.87,110/1
319,2393,億光,4.23,109,14.46,1.31,110/1
332,2414,精技,6.05,109,11.90,1.65,110/1
334,2417,圓剛,4.90,109,5.76,1.87,110/1
336,2420,新巨,6.58,109,13.09,1.78,110/1
347,2433,互盛電,6.74,109,13.73,1.76,110/1
357,2449,京元電子,4.73,109,13.29,1.68,110/1
360,2453,凌群,6.07,109,13.14,1.28,110/1
366,2459,敦吉,5.87,109,12.06,1.39,110/1
368,2461,光群雷,4.67,109,12.16,1.23,110/1
375,2471,資通,5.75,109,11.60,1.58,110/1
376,2472,立隆電,4.50,109,13.47,1.86,110/1
377,2474,可成,6.56,109,7.07,0.87,110/1
380,2478,大毅,4.34,109,14.64,1.64,110/1
388,2488,漢平,4.84,109,10.65,1.19,110/1
397,2501,國建,5.00,109,14.08,0.94,110/1
398,2504,國產,6.13,109,10.54,1.38,110/1
399,2505,國揚,8.53,109,2.10,1.17,110/1
406,2520,冠德,8.68,109,5.39,1.22,110/1
408,2527,宏璟,5.00,109,13.15,0.79,110/1
412,2535,達欣工,7.20,109,9.08,1.49,110/1
413,2536,宏普,5.54,109,14.34,0.59,110/1
415,2538,基泰,5.02,109,-1,0.69,110/1
418,2542,興富發,4.59,109,10.05,1.70,110/1
420,2545,皇翔,10.36,109,7.75,1.22,110/1
421,2546,根基,7.56,109,7.69,1.55,110/1
423,2548,華固,8.23,109,8.35,1.50,110/1
438,2616,山隆,5.63,109,13.44,1.02,110/1
458,2739,寒舍,4.12,108,-1,1.90,110/1
461,2809,京城銀,4.53,109,6.35,0.93,110/1
462,2812,台中銀,5.95,109,11.26,0.82,110/1
464,2820,華票,5.35,109,12.50,0.85,110/1
466,2832,台產,5.49,109,13.55,0.77,110/1
469,2838,聯邦銀,5.38,109,9.59,0.63,110/1
471,2845,遠東銀,4.91,109,12.47,0.74,110/1
473,2850,新產,4.84,109,6.73,0.92,110/1
474,2851,中再保,4.36,109,9.49,1.24,110/1
476,2855,統一證,7.14,109,6.80,1.22,110/1
479,2881,富邦金,4.10,109,7.13,1.03,110/1
480,2882,國泰金,4.60,109,7.35,0.94,110/1
481,2883,開發金,4.17,109,8.57,0.92,110/1
483,2885,元大金,4.55,109,10.91,1.23,110/1
485,2887,台新金,6.64,109,10.86,0.94,110/1
486,2888,新光金,4.16,109,7.46,0.55,110/1
487,2889,國票金,6.06,109,11.46,1.24,110/1
488,2890,永豐金,5.09,109,10.83,0.98,110/1
489,2891,中信金,4.64,109,8.99,1.11,110/1
493,2903,遠百,4.80,109,12.58,1.00,110/1
494,2904,匯僑,6.72,109,11.95,1.91,110/1
495,2905,三商,4.43,109,10.16,0.96,110/1
502,2915,潤泰全,5.63,109,4.06,0.56,110/1
506,2939,凱羿-1KY,5.84,109,-1,1.48,110/1
513,3010,華立,4.93,109,8.88,1.35,110/1
517,3015,全漢,6.22,109,11.00,0.80,110/1
529,3028,增你強,6.45,109,10.26,1.37,110/1
533,3032,偉訓,7.27,109,10.45,1.84,110/1
534,3033,威健,5.64,109,9.90,1.49,110/1
537,3036,文曄,5.90,109,10.71,1.06,110/1
539,3038,全台,5.52,109,13.43,1.76,110/1
540,3040,遠見,11.31,109,8.13,1.71,110/1
544,3044,健鼎,5.49,109,10.75,1.86,110/1
548,3048,益登,8.53,109,8.70,1.90,110/1
550,3050,鈺德,4.05,109,14.51,0.93,110/1
552,3052,夆典,6.48,109,6.60,0.79,110/1
555,3056,總太,7.68,109,5.36,1.37,110/1
570,3209,全科,6.94,109,9.93,1.76,110/1
572,3231,緯創,7.14,109,10.85,1.22,110/1
579,3312,弘憶股,4.69,109,11.21,1.72,110/1
584,3376,新日興,6.19,109,12.71,1.36,110/1
598,3501,維熹,4.88,109,14.22,1.06,110/1
608,3543,州巧,4.15,109,-1,0.87,110/1
618,3596,智易,6.37,109,11.15,1.98,110/1
621,3617,碩天,6.26,109,14.12,1.67,110/1
629,3679,新至陞,7.91,109,8.79,1.70,110/1
634,3702,大聯大,6.15,109,10.66,1.39,110/1
635,3703,欣陸,5.19,109,13.37,0.95,110/1
643,4104,佳醫,6.01,109,14.55,1.14,110/1
653,4164,承業醫,5.33,109,14.73,0.99,110/1
655,4306,炎洲,6.63,109,5.11,0.98,110/1
657,4426,利勤,4.94,108,-1,1.37,110/1
678,4722,國精化,5.82,109,10.57,1.28,110/1
685,4766,南寶,4.49,109,14.65,1.65,110/1
688,4906,正文,6.02,109,7.33,1.10,110/1
690,4915,致伸,5.29,109,11.91,1.86,110/1
693,4927,泰鼎-1KY,4.89,109,10.91,1.57,110/1
694,4930,燦星網,14.46,109,8.52,0.96,110/1
696,4935,茂林-1KY,5.53,109,8.24,1.72,110/1
697,4938,和碩,6.07,109,8.45,1.29,110/1
698,4942,嘉彰,5.48,109,8.17,0.85,110/1
702,4958,臻鼎-1KY,4.21,109,12.37,1.36,110/1
711,4999,鑫禾,5.88,109,8.69,1.13,110/1
726,5469,瀚宇博,4.58,109,6.79,0.84,110/1
729,5515,建國,5.42,109,9.70,0.81,110/1
730,5519,隆大,8.22,109,10.95,1.08,110/1
731,5521,工信,11.51,109,4.25,0.82,110/1
732,5522,遠雄,8.36,109,9.61,1.05,110/1
736,5534,長虹,6.31,109,12.11,1.25,110/1
738,5546,永固-1KY,8.00,109,8.49,1.82,110/1
747,6005,群益證,6.53,109,6.41,0.98,110/1
748,6024,群益期,7.18,109,13.65,1.29,110/1
750,6112,聚碩,6.00,109,12.00,1.97,110/1
751,6115,鎰勝,6.36,109,14.52,1.70,110/1
