,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.22,108,9.80,1.28,109/2
1,1102,亞泥,7.10,108,10.33,1.04,109/2
3,1104,環泥,4.95,108,11.41,0.76,109/2
5,1109,信大,5.70,108,7.15,0.99,109/2
16,1220,台榮,5.02,108,13.13,0.94,109/2
32,1308,亞聚,5.53,108,13.01,1.10,109/2
34,1310,台苯,5.95,108,-1,1.42,109/3
38,1315,達新,5.52,108,2.32,0.99,109/2
42,1323,永裕,4.85,108,9.57,1.49,109/2
52,1409,新纖,4.70,108,7.75,0.63,109/2
57,1417,嘉裕,4.44,108,7.87,0.75,109/2
62,1434,福懋,7.87,108,14.37,1.00,109/3
64,1436,華友聯,6.66,108,14.61,1.41,109/2
83,1457,宜進,7.09,108,6.29,0.70,109/2
88,1465,偉全,11.58,108,-1,0.77,109/2
119,1530,亞崴,4.99,108,8.42,0.94,109/3
127,1540,喬福,6.71,108,-1,0.95,109/2
129,1558,伸興,6.35,108,11.43,1.75,109/3
132,1582,信錦,5.15,108,10.86,1.93,109/3
133,1583,程泰,5.04,108,13.19,1.38,109/2
142,1608,華榮,6.20,108,11.21,0.71,109/3
144,1611,中電,10.67,108,5.33,0.90,109/2
147,1615,大山,9.26,108,9.39,1.34,109/2
153,1702,南僑,4.55,108,12.54,1.94,109/2
159,1712,興農,6.36,108,11.24,1.21,109/3
169,1725,元禎,5.83,108,14.79,0.78,109/2
170,1726,永記,4.52,108,13.91,1.36,109/3
194,1817,凱撒衛,5.14,108,11.25,1.44,109/3
207,2012,春雨,7.43,108,14.17,1.30,109/2
210,2015,豐興,5.20,108,14.00,1.80,109/3
212,2020,美亞,11.38,108,12.70,1.28,109/2
217,2027,大成鋼,4.82,108,-1,1.32,109/2
240,2115,六暉-1KY,6.29,108,7.03,1.53,109/3
255,2301,光寶科,6.74,108,10.60,1.54,109/3
264,2317,鴻海,5.20,108,10.83,0.96,109/2
267,2324,仁寶,6.28,108,12.99,0.82,109/2
280,2347,聯強,6.07,108,10.00,1.51,109/2
286,2354,鴻準,4.84,108,11.37,0.77,109/2
288,2356,英業達,5.83,108,10.00,1.39,109/3
289,2357,華碩,5.80,108,12.39,1.04,109/2
294,2363,矽統,15.54,108,-1,0.61,109/3
314,2392,正崴,6.12,108,9.28,0.94,109/2
328,2414,精技,5.86,108,12.08,1.54,109/3
332,2420,新巨,6.13,108,10.99,1.61,109/3
334,2423,固緯,6.61,108,13.43,1.51,109/2
341,2430,燦坤,5.38,108,11.92,0.66,109/3
343,2433,互盛電,7.71,108,12.42,1.87,109/2
349,2441,超豐,4.47,108,12.15,1.70,109/3
354,2449,京元電子,5.60,108,9.95,1.43,109/3
357,2453,凌群,6.06,108,12.41,0.92,109/2
363,2459,敦吉,6.77,108,10.29,1.14,109/2
372,2471,資通,6.86,108,10.05,1.33,109/3
374,2474,可成,5.33,108,13.34,0.99,109/3
385,2488,漢平,8.01,108,12.01,1.14,109/3
389,2493,揚博,7.53,108,13.23,1.65,109/3
390,2495,普安,4.94,108,-1,0.85,109/2
403,2520,冠德,4.15,108,9.69,1.41,109/2
405,2527,宏璟,9.84,108,6.96,0.68,109/2
409,2535,達欣工,4.93,108,8.90,1.17,109/2
410,2536,宏普,5.03,108,11.36,0.66,109/3
412,2538,基泰,5.13,108,-1,0.67,109/2
413,2539,櫻花建,9.47,108,9.93,1.99,109/2
418,2546,根基,6.36,108,11.15,1.84,109/2
420,2548,華固,8.55,108,10.67,1.44,109/3
422,2601,益航,14.29,108,-1,0.74,109/2
433,2614,東森,5.65,108,13.51,1.61,109/3
435,2616,山隆,6.01,108,13.14,0.99,109/2
436,2617,台航,4.75,108,11.54,0.70,109/2
455,2739,寒舍,4.01,108,-1,1.81,109/3
459,2812,台中銀,7.27,108,10.09,0.78,109/2
460,2816,旺旺保,6.95,108,6.57,0.77,109/3
461,2820,華票,4.85,108,13.38,0.81,109/3
462,2823,中壽,6.05,108,5.72,0.58,109/3
463,2832,台產,5.03,108,10.64,0.79,109/2
464,2834,臺企銀,7.05,108,12.73,0.73,109/2
465,2836,高雄銀,5.00,108,14.17,0.69,109/3
466,2838,聯邦銀,7.84,108,9.53,0.56,109/2
468,2845,遠東銀,7.05,108,11.54,0.74,109/2
469,2849,安泰銀,4.90,108,14.61,0.86,109/3
470,2850,新產,4.77,108,7.28,1.01,109/2
471,2851,中再保,4.09,108,8.66,1.03,109/3
472,2852,第一保,7.38,108,12.26,0.60,109/2
473,2855,統一證,7.97,108,10.99,0.79,109/2
476,2881,富邦金,4.59,108,7.36,0.84,109/2
477,2882,國泰金,4.95,108,9.67,0.77,109/2
480,2885,元大金,5.65,108,10.57,0.92,109/2
482,2887,台新金,6.06,108,11.28,0.85,109/2
483,2888,新光金,4.66,108,7.97,0.47,109/2
484,2889,國票金,6.86,108,12.32,0.95,109/2
485,2890,永豐金,6.25,108,10.87,0.86,109/2
486,2891,中信金,5.24,108,9.18,1.06,109/2
487,2892,第一金,6.29,108,14.69,1.26,109/2
491,2904,匯僑,6.65,108,10.97,1.71,109/3
492,2905,三商,9.24,108,5.96,0.87,109/2
499,2915,潤泰全,7.43,108,5.18,0.44,109/2
500,2923,鼎固-1KY,8.90,108,-1,0.90,109/2
501,2929,淘帝-1KY,5.24,108,-1,0.64,109/2
507,3005,神基,5.80,108,11.52,1.97,109/2
510,3010,華立,5.19,108,9.55,1.30,109/2
514,3015,全漢,4.55,108,10.92,0.61,109/3
527,3029,零壹,5.30,108,10.23,1.88,109/3
534,3036,文曄,5.40,108,9.60,0.81,109/3
536,3038,全台,6.86,108,9.72,1.42,109/2
537,3040,遠見,4.28,108,5.80,1.40,109/3
541,3044,健鼎,6.09,108,10.50,1.82,109/3
545,3048,益登,5.36,108,9.05,1.23,109/2
549,3052,夆典,4.53,108,6.02,0.77,109/2
552,3056,總太,7.68,108,10.79,1.85,109/2
565,3209,全科,6.24,108,9.45,1.31,109/2
567,3231,緯創,7.00,108,9.98,1.17,109/2
574,3312,弘憶股,8.76,108,12.23,1.17,109/2
593,3501,維熹,6.49,108,12.69,0.98,109/2
597,3528,安馳,6.11,108,13.45,1.93,109/2
630,3702,大聯大,6.00,108,10.31,1.20,109/2
633,3705,永信,5.12,108,14.32,1.88,109/2
634,3706,神達,7.59,108,10.28,0.79,109/2
638,4104,佳醫,5.80,108,14.78,1.09,109/2
648,4164,承業醫,5.08,108,14.98,1.06,109/3
653,4438,廣越,7.18,108,12.35,1.72,109/2
654,4439,冠星-1KY,6.36,108,10.22,1.82,109/2
664,4560,強信-1KY,9.85,108,14.26,1.91,109/2
671,4581,光隆精密-1KY,8.25,108,13.27,1.51,109/2
673,4722,國精化,6.59,108,11.42,1.12,109/2
686,4915,致伸,5.12,108,9.80,1.67,109/3
687,4916,事欣科,9.37,108,10.17,1.29,109/2
693,4938,和碩,7.46,108,6.81,1.03,109/2
694,4942,嘉彰,6.33,108,8.23,0.82,109/2
707,4999,鑫禾,5.39,108,10.50,1.03,109/3
713,5243,乙盛-1KY,5.29,108,13.25,1.05,109/2
718,5284,jpp-1KY,5.44,108,14.48,0.85,109/2
727,5515,建國,4.33,108,12.12,0.73,109/2
728,5519,隆大,8.97,108,9.65,0.79,109/3
730,5522,遠雄,7.91,108,12.11,0.92,109/2
734,5534,長虹,7.84,108,7.96,1.39,109/2
735,5538,東明-1KY,4.64,108,12.42,1.48,109/2
741,5876,上海商銀,5.18,108,12.76,1.18,109/2
745,6005,群益證,7.14,108,10.77,0.74,109/2
746,6024,群益期,5.12,108,13.02,1.28,109/2
748,6112,聚碩,7.52,108,14.83,1.82,109/3
757,6139,亞翔,5.60,108,10.51,0.82,109/2
768,6176,瑞儀,7.27,108,10.81,1.85,109/3
771,6184,大豐電,7.15,108,12.12,1.50,109/3
772,6189,豐藝,6.36,108,12.80,1.76,109/2
774,6192,巨路,5.00,108,11.09,1.41,109/3
777,6201,亞弘電,7.07,108,13.19,1.31,109/3
783,6214,精誠,6.11,108,10.62,1.59,109/2
788,6226,光鼎,5.01,108,8.07,0.79,109/2
791,6239,力成,5.07,108,9.74,1.61,109/2
794,6257,矽格,5.45,108,9.77,1.45,109/3
795,6269,台郡,4.30,108,12.75,1.68,109/3
800,6282,康舒,4.14,108,9.53,1.36,109/3
812,6442,光聖,4.71,108,-1,1.12,109/2
837,6641,基士德-1KY,7.20,108,11.06,1.83,109/3
843,6671,三能-1KY,7.79,108,11.53,1.57,109/2
845,6674,鋐寶科技,5.01,108,-1,1.16,109/2
849,6754,匯僑設計,6.83,108,13.36,1.69,109/2
865,8112,至上,8.97,108,8.27,1.56,109/2
867,8131,福懋科,6.14,108,11.38,1.45,109/3
868,8150,南茂,6.03,108,9.82,1.08,109/3
869,8163,達方,5.48,108,13.64,1.39,109/3
872,8213,志超,5.96,108,6.22,0.94,109/3
877,8271,宇瞻,7.14,108,10.72,1.30,109/3
879,8367,建新國際,4.17,108,10.27,1.03,109/3
892,8466,美吉吉-1KY,6.44,108,13.03,1.74,109/2
906,9904,寶成,4.51,108,14.73,0.70,109/2
907,9905,大華,4.46,108,11.73,0.96,109/3
919,9924,福興,5.92,108,10.17,1.48,109/3
932,9939,宏全,5.05,108,12.13,1.45,109/2
938,9945,潤泰新,14.76,108,5.43,0.45,109/2
939,9946,三發地產,8.94,108,6.64,0.83,109/2
