,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.94,108,10.09,1.26,108/4
1,1102,亞泥,6.83,108,8.46,1.01,108/4
2,1103,嘉泥,5.81,108,8.56,0.49,108/4
3,1104,環泥,5.68,108,10.11,0.64,108/4
5,1109,信大,6.25,108,6.24,0.88,108/4
7,1201,味全,6.09,108,8.18,1.59,108/4
9,1210,大成,5.31,108,14.20,1.78,108/4
16,1220,台榮,5.66,108,14.93,0.82,108/4
20,1231,聯華食,5.09,108,13.75,1.98,108/4
29,1304,台聚,4.02,108,10.46,0.72,108/4
30,1305,華夏,5.49,108,14.92,1.16,108/4
32,1308,亞聚,6.40,108,11.62,0.93,108/4
33,1309,台達化,6.09,108,8.28,0.77,108/4
34,1310,台苯,5.90,108,10.15,1.27,108/4
38,1315,達新,7.43,108,13.47,1.12,108/4
39,1316,上曜,17.91,107,-1,1.04,108/4
40,1319,東陽,5.01,108,10.70,0.97,108/4
42,1323,永裕,4.87,108,10.23,1.46,108/4
45,1326,台化,5.01,108,14.94,1.25,108/4
47,1338,廣華-1KY,6.24,108,11.74,0.74,108/4
48,1339,昭輝,4.84,108,8.13,0.88,108/4
49,1340,勝悅-1KY,11.88,107,-1,0.26,108/4
51,1402,遠東新,5.77,108,12.94,0.68,108/4
52,1409,新纖,5.00,108,9.91,0.60,108/4
56,1416,廣豐,11.06,107,-1,0.51,108/4
57,1417,嘉裕,6.25,108,4.79,0.48,108/4
62,1434,福懋,7.34,108,11.06,0.89,108/4
65,1437,勤益控,5.28,108,4.82,0.65,108/4
67,1439,中和,13.59,108,3.52,1.20,108/4
69,1441,大東,45.21,107,-1,0.67,108/4
83,1457,宜進,8.51,108,11.41,0.63,108/4
87,1464,得力,7.04,108,14.59,1.49,108/4
88,1465,偉全,9.35,108,5.02,0.87,108/4
106,1514,亞力,6.15,108,13.54,1.32,108/4
112,1522,堤維西,5.75,108,10.92,1.14,108/4
113,1524,耿鼎,4.47,108,10.65,0.69,108/4
114,1525,江申,4.42,108,11.46,0.81,108/4
115,1526,日馳,4.20,108,14.22,1.14,108/4
116,1527,鑽全,9.41,107,10.27,1.52,108/4
