,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.06,108,10.34,1.25,109/1
1,1102,亞泥,6.88,108,9.60,1.03,109/1
2,1103,嘉泥,5.93,108,11.31,0.51,109/1
3,1104,環泥,5.62,108,11.34,0.66,109/1
5,1109,信大,6.23,108,6.51,0.88,109/1
16,1220,台榮,5.58,108,14.33,0.82,109/1
20,1231,聯華食,4.99,108,14.37,1.97,109/1
29,1304,台聚,4.27,108,10.09,0.68,109/1
30,1305,華夏,5.32,108,12.88,1.16,109/1
32,1308,亞聚,6.01,108,12.20,1.04,109/1
33,1309,台達化,4.20,108,13.75,1.10,109/1
39,1316,上曜,17.91,107,-1,1.07,109/1
40,1319,東陽,4.74,108,12.10,1.02,109/1
42,1323,永裕,4.81,108,10.02,1.55,109/1
48,1339,昭輝,4.76,108,9.22,0.88,109/1
49,1340,勝悅-1KY,12.20,107,-1,0.26,109/1
51,1402,遠東新,5.51,108,14.24,0.71,109/1
52,1409,新纖,5.07,108,11.19,0.63,109/1
57,1417,嘉裕,5.85,108,5.37,0.56,109/1
62,1434,福懋,6.66,108,12.35,1.10,109/1
65,1437,勤益控,5.23,108,5.45,0.68,109/1
67,1439,中和,13.83,108,3.46,1.19,109/1
69,1441,大東,46.41,107,-1,0.72,109/1
72,1444,力麗,5.59,107,-1,0.71,109/1
83,1457,宜進,8.30,108,-1,0.66,109/1
88,1465,偉全,9.74,108,-1,0.83,109/1
106,1514,亞力,5.44,108,14.32,1.45,109/1
112,1522,堤維西,5.76,108,13.81,1.14,109/1
113,1524,耿鼎,4.52,108,11.19,0.69,109/1
119,1530,亞崴,4.95,108,7.46,0.92,109/1
130,1558,伸興,6.52,108,11.47,1.69,109/1
133,1582,信錦,5.63,108,11.07,1.78,109/1
134,1583,程泰,5.11,108,13.13,1.37,109/1
141,1604,聲寶,7.01,108,10.49,1.23,109/1
143,1608,華榮,7.09,108,-1,0.68,109/1
145,1611,中電,10.13,108,5.78,0.88,109/1
148,1615,大山,8.57,108,10.96,1.46,109/1
195,1817,凱撒衛,5.48,108,12.97,1.31,109/1
197,1904,正隆,5.24,108,9.16,1.04,109/1
200,1907,永豐餘,5.09,108,8.14,0.63,109/1
