,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.11,108,9.86,1.23,108/4
1,1102,亞泥,6.97,108,8.29,0.99,108/4
2,1103,嘉泥,5.93,108,8.38,0.48,108/4
3,1104,環泥,5.76,108,9.97,0.63,108/4
5,1109,信大,6.36,108,6.13,0.87,108/4
7,1201,味全,6.21,108,8.01,1.56,108/4
9,1210,大成,5.39,108,13.99,1.75,108/4
20,1231,聯華食,5.13,108,13.63,1.96,108/4
27,1301,台塑,5.15,108,14.59,1.56,108/4
29,1304,台聚,4.12,108,10.21,0.70,108/4
30,1305,華夏,5.63,108,14.55,1.13,108/4
32,1308,亞聚,6.34,108,11.72,0.94,108/4
33,1309,台達化,6.24,108,8.08,0.75,108/4
34,1310,台苯,6.04,108,9.91,1.24,108/4
38,1315,達新,7.37,108,13.58,1.13,108/4
39,1316,上曜,17.83,107,-1,1.04,108/4
40,1319,東陽,5.19,108,10.33,0.93,108/4
42,1323,永裕,4.86,108,10.25,1.47,108/4
45,1326,台化,5.21,108,14.35,1.20,108/4
47,1338,廣華-1KY,6.52,108,11.23,0.71,108/4
48,1339,昭輝,4.99,108,7.89,0.85,108/4
49,1340,勝悅-1KY,12.24,107,-1,0.26,108/4
51,1402,遠東新,5.88,108,12.69,0.67,108/4
52,1409,新纖,5.02,108,9.86,0.59,108/4
56,1416,廣豐,11.32,107,-1,0.50,108/4
57,1417,嘉裕,6.34,108,4.72,0.48,108/4
62,1434,福懋,7.50,108,10.83,0.87,108/4
65,1437,勤益控,5.42,108,4.69,0.64,108/4
67,1439,中和,13.72,108,3.48,1.19,108/4
69,1441,大東,45.21,107,-1,0.67,108/4
83,1457,宜進,8.70,108,11.17,0.62,108/4
87,1464,得力,7.18,108,14.32,1.46,108/4
88,1465,偉全,9.43,108,4.97,0.86,108/4
106,1514,亞力,6.28,108,13.26,1.29,108/4
112,1522,堤維西,5.87,108,10.70,1.12,108/4
113,1524,耿鼎,4.50,108,10.58,0.68,108/4
114,1525,江申,4.57,108,11.09,0.78,108/4
115,1526,日馳,4.27,108,13.99,1.12,108/4
116,1527,鑽全,9.30,107,10.39,1.54,108/4
127,1539,巨庭,5.33,108,14.02,0.74,108/4
128,1540,喬福,6.31,108,11.74,0.94,108/4
130,1558,伸興,6.80,108,11.60,1.65,108/4
133,1582,信錦,5.79,108,10.21,1.75,108/4
141,1604,聲寶,7.85,108,9.55,1.09,108/4
