,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.03,109,11.78,1.36,110/2
1,1102,亞泥,7.76,109,8.83,1.05,110/2
2,1103,嘉泥,6.59,109,8.85,0.52,110/2
3,1104,環泥,5.19,109,10.65,0.72,110/2
5,1109,信大,6.90,109,6.57,0.94,110/2
15,1219,福壽,5.03,109,11.50,1.36,110/2
16,1220,台榮,6.19,109,12.23,1.15,110/2
19,1229,聯華,5.30,109,14.10,1.95,110/2
30,1305,華夏,6.32,109,7.32,1.99,110/2
32,1308,亞聚,4.04,109,9.12,1.34,110/2
33,1309,台達化,7.22,109,5.77,1.88,110/2
36,1313,聯成,4.38,109,6.19,1.10,110/2
38,1315,達新,11.70,109,-1,0.77,110/2
42,1323,永裕,4.78,109,11.17,1.39,110/2
44,1325,恆大,23.35,109,2.86,1.46,110/2
47,1338,廣華-1KY,6.29,109,11.03,0.72,110/1
52,1402,遠東新,4.65,109,14.67,0.77,110/2
53,1409,新纖,5.58,109,9.95,0.99,110/2
57,1416,廣豐,5.00,109,-1,0.53,110/2
61,1423,利華,8.61,109,4.75,0.88,110/2
62,1432,大魯閣,31.50,108,-1,1.36,110/2
65,1436,華友聯,4.56,109,7.67,1.34,110/2
84,1457,宜進,8.88,109,11.82,0.83,110/2
91,1467,南緯,5.19,109,6.78,1.00,110/2
106,1513,中興電,4.74,109,10.39,1.88,110/2
117,1527,鑽全,5.08,109,13.50,1.47,110/2
130,1541,錩泰,6.76,109,10.51,1.94,110/2
131,1558,伸興,5.83,109,9.23,1.80,110/2
136,1587,吉茂,7.27,109,13.75,1.45,110/2
142,1604,聲寶,8.28,109,5.91,1.36,110/2
147,1612,宏泰,5.42,109,9.08,1.29,110/2
149,1615,大山,7.16,109,8.61,1.84,110/2
154,1701,中化,4.44,109,14.90,0.91,110/2
155,1702,南僑,4.18,109,10.03,1.40,110/2
158,1709,和益,5.97,109,11.10,1.24,110/2
161,1712,興農,5.78,109,11.72,1.36,110/2
164,1717,長興,4.28,109,12.13,1.79,110/2
165,1718,中纖,5.07,109,7.70,0.55,110/2
166,1720,生達,4.81,109,10.32,1.66,110/2
167,1721,三晃,5.44,109,-1,0.69,110/2
171,1725,元禎,4.86,109,11.35,0.99,110/2
172,1726,永記,4.67,109,12.91,1.30,110/2
175,1731,美吾華,5.59,109,14.32,1.16,110/2
185,1776,展宇,5.49,109,7.03,1.15,110/2
196,1817,凱撒衛,5.41,109,10.88,1.47,110/2
198,1904,正隆,4.54,109,9.94,1.58,110/2
201,1907,永豐餘,4.16,109,9.13,1.27,110/2
238,2107,厚生,6.37,109,9.53,0.68,110/2
242,2115,六暉-1KY,5.97,109,5.76,1.35,110/1
244,2204,中華,10.56,109,8.55,0.90,110/2
245,2206,三陽工業,4.89,109,11.03,1.32,110/2
257,2247,汎德永業,4.98,109,14.21,1.49,110/2
259,2301,光寶科,5.80,109,10.24,1.85,110/2
267,2316,楠梓電,5.24,109,11.94,0.68,110/2
270,2323,中環,7.42,109,-1,0.59,110/2
271,2324,仁寶,7.37,109,7.98,0.91,110/2
276,2331,精英,5.09,109,-1,1.07,110/2
280,2340,台亞,4.41,109,14.32,1.56,110/2
284,2347,聯強,6.27,109,8.40,1.62,110/2
288,2352,佳世達,5.07,109,5.99,1.52,110/2
289,2353,宏碁,6.16,109,7.38,1.22,110/2
293,2357,華碩,8.25,109,5.64,1.15,110/2
298,2363,矽統,6.43,109,-1,0.81,110/2
308,2376,技嘉,5.68,109,6.53,1.83,110/2
312,2382,廣達,7.10,109,8.96,1.98,110/2
315,2387,精元,4.13,109,6.42,1.18,110/2
318,2392,正崴,6.51,109,10.05,0.83,110/2
332,2414,精技,5.86,109,10.37,1.62,110/2
334,2417,圓剛,6.86,109,4.19,1.32,110/2
336,2420,新巨,6.39,109,12.09,1.76,110/2
345,2430,燦坤,4.19,109,11.84,1.26,110/2
347,2433,互盛電,7.19,109,12.95,1.63,110/2
