,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.94,109,11.91,1.46,109/4
1,1102,亞泥,7.10,109,11.42,1.14,109/4
2,1103,嘉泥,5.67,109,9.01,0.66,109/4
3,1104,環泥,4.12,109,13.98,0.94,109/4
5,1109,信大,5.19,109,9.83,1.32,109/4
38,1315,達新,10.65,109,1.85,0.82,109/4
42,1323,永裕,4.37,109,11.35,1.50,109/4
53,1409,新纖,5.30,109,11.59,1.06,109/4
57,1416,廣豐,4.22,109,-1,0.62,109/4
61,1423,利華,7.98,109,8.81,1.04,109/4
62,1432,大魯閣,24.10,108,-1,1.55,109/4
68,1439,中和,19.46,108,-1,1.06,109/4
84,1457,宜進,7.13,109,7.28,1.02,109/4
88,1464,得力,8.40,108,-1,1.46,109/4
120,1530,亞崴,6.49,109,9.83,1.19,109/4
134,1582,信錦,5.41,109,11.84,1.94,109/4
136,1587,吉茂,6.05,109,12.42,1.67,109/4
143,1604,聲寶,7.91,109,6.52,1.51,109/4
155,1701,中化,4.14,109,12.85,1.09,109/4
162,1712,興農,5.65,109,13.53,1.37,109/4
168,1721,三晃,4.31,109,4.08,0.86,109/4
173,1726,永記,4.69,109,14.54,1.38,109/4
197,1817,凱撒衛,5.26,109,12.48,1.61,109/4
199,1904,正隆,4.19,109,12.80,1.88,109/4
239,2107,厚生,5.55,109,10.29,0.83,109/4
243,2115,六暉-1KY,4.62,109,8.22,1.80,109/4
245,2204,中華,10.06,109,11.76,0.91,109/4
271,2324,仁寶,5.81,109,12.81,1.12,109/4
284,2347,聯強,5.85,109,11.53,1.72,109/4
292,2356,英業達,6.78,109,13.00,1.69,109/4
293,2357,華碩,6.74,109,10.78,1.42,109/4
298,2363,矽統,7.62,109,-1,0.76,109/4
318,2392,正崴,5.34,109,11.53,0.95,109/4
332,2414,精技,6.25,109,12.80,1.68,109/4
336,2420,新巨,6.60,109,13.33,1.83,109/4
345,2430,燦坤,5.68,109,14.76,0.95,109/4
347,2433,互盛電,6.63,109,13.82,1.88,109/4
357,2449,京元電子,4.58,109,14.70,1.82,109/4
366,2459,敦吉,5.72,109,13.58,1.35,109/4
375,2471,資通,4.95,109,14.64,1.86,109/4
377,2474,可成,4.82,108,7.48,1.00,109/4
392,2493,揚博,6.23,109,14.85,1.95,109/4
398,2504,國產,5.11,109,13.98,1.71,109/4
406,2520,冠德,7.91,109,6.32,1.39,109/4
412,2535,達欣工,7.14,109,9.71,1.38,109/4
413,2536,宏普,5.19,108,12.55,0.63,109/4
415,2538,基泰,4.74,108,-1,0.74,109/4
420,2545,皇翔,10.18,109,8.29,1.27,109/4
421,2546,根基,7.07,109,8.61,1.76,109/4
423,2548,華固,7.47,109,9.32,1.49,109/4
425,2601,益航,10.20,108,-1,1.02,109/4
438,2616,山隆,5.83,109,13.83,1.01,109/4
461,2809,京城銀,4.42,109,8.30,0.98,109/4
462,2812,台中銀,5.77,109,12.32,0.87,109/4
464,2820,華票,5.42,109,13.60,0.85,109/4
465,2823,中壽,4.55,108,8.02,0.70,109/4
466,2832,台產,4.58,109,12.63,0.91,109/4
469,2838,聯邦銀,5.25,109,11.43,0.66,109/4
472,2849,安泰銀,4.72,108,13.92,0.88,109/4
473,2850,新產,4.79,109,7.90,0.97,109/4
474,2851,中再保,5.41,109,9.36,1.06,109/4
476,2855,統一證,6.76,109,10.89,1.34,109/4
481,2883,開發金,5.08,108,13.88,0.86,109/4
483,2885,元大金,4.60,109,13.12,1.25,109/4
485,2887,台新金,5.69,108,11.33,0.88,109/4
488,2890,永豐金,5.28,109,12.16,0.96,109/4
489,2891,中信金,4.39,108,10.65,1.13,109/4
495,2905,三商,4.34,109,14.14,1.01,109/4
502,2915,潤泰全,6.08,109,5.59,0.42,109/4
