,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.03,108,10.17,1.31,109/3
1,1102,亞泥,6.76,108,10.40,1.05,109/3
3,1104,環泥,4.56,108,10.98,0.81,109/3
5,1109,信大,5.37,108,7.68,1.00,109/3
16,1220,台榮,4.74,108,13.18,0.97,109/3
32,1308,亞聚,4.76,108,12.16,1.11,109/4
34,1310,台苯,5.43,108,-1,1.55,109/3
38,1315,達新,4.62,108,1.98,0.87,109/3
42,1323,永裕,4.71,108,10.53,1.39,109/4
62,1432,大魯閣,25.56,108,-1,1.07,109/3
65,1436,華友聯,6.29,108,8.66,1.39,109/3
66,1437,勤益控,4.53,108,13.81,0.77,109/4
83,1457,宜進,6.04,108,5.87,0.81,109/3
88,1465,偉全,11.76,108,-1,0.77,109/3
119,1530,亞崴,4.30,108,9.78,1.09,109/3
127,1539,巨庭,4.28,108,-1,0.96,109/3
128,1540,喬福,6.51,108,-1,0.99,109/3
130,1558,伸興,5.43,108,11.77,1.97,109/4
133,1582,信錦,5.24,108,11.00,1.80,109/4
142,1604,聲寶,5.00,108,6.51,1.49,109/3
144,1608,華榮,4.98,108,13.95,0.89,109/3
146,1611,中電,8.99,108,5.34,1.03,109/3
149,1615,大山,6.76,108,11.75,1.91,109/3
155,1702,南僑,4.23,108,11.91,1.95,109/3
161,1712,興農,5.78,108,12.36,1.33,109/3
172,1726,永記,4.48,108,14.03,1.37,109/3
196,1817,凱撒衛,4.88,108,11.49,1.48,109/4
214,2020,美亞,8.30,108,13.43,1.67,109/3
219,2027,大成鋼,4.09,108,-1,1.64,109/3
241,2115,六暉-1KY,5.55,108,7.39,1.62,109/4
256,2301,光寶科,5.24,108,14.18,1.93,109/4
281,2347,聯強,4.81,108,11.06,1.65,109/4
289,2356,英業達,4.81,108,12.13,1.69,109/3
295,2363,矽統,9.41,108,-1,1.01,109/3
315,2392,正崴,5.18,108,11.05,1.03,109/3
329,2414,精技,5.50,108,12.85,1.64,109/3
333,2420,新巨,5.43,108,12.69,1.75,109/4
342,2430,燦坤,4.08,108,13.24,0.85,109/4
354,2449,京元電子,4.42,108,13.72,1.70,109/4
357,2453,凌群,5.05,108,14.14,1.09,109/3
363,2459,敦吉,5.64,108,11.92,1.30,109/3
372,2471,資通,4.66,108,14.81,1.95,109/3
374,2474,可成,4.90,108,7.35,0.98,109/4
385,2488,漢平,6.89,108,14.71,1.30,109/4
389,2493,揚博,6.65,108,14.98,1.87,109/3
390,2495,普安,4.59,108,-1,0.92,109/4
409,2535,達欣工,4.48,108,8.56,1.22,109/4
410,2536,宏普,5.32,108,10.74,0.62,109/3
412,2538,基泰,4.98,108,-1,0.70,109/3
418,2546,根基,5.84,108,11.37,1.85,109/3
420,2548,華固,8.00,108,9.32,1.49,109/4
422,2601,益航,11.50,108,-1,0.91,109/3
433,2614,東森,5.85,108,13.05,1.55,109/3
435,2616,山隆,5.45,108,12.47,0.94,109/3
459,2812,台中銀,7.11,108,11.60,0.81,109/4
460,2816,旺旺保,6.46,108,7.07,0.83,109/3
461,2820,華票,4.62,108,13.22,0.82,109/4
462,2823,中壽,4.92,108,7.42,0.64,109/4
463,2832,台產,4.63,108,11.49,0.84,109/3
465,2836,高雄銀,5.10,108,13.89,0.67,109/3
466,2838,聯邦銀,7.48,108,10.49,0.61,109/3
468,2845,遠東銀,7.05,108,12.35,0.75,109/3
469,2849,安泰銀,4.93,108,13.33,0.84,109/4
470,2850,新產,4.59,108,7.33,1.01,109/3
472,2852,第一保,7.06,108,12.59,0.62,109/3
473,2855,統一證,5.85,108,11.08,1.04,109/3
477,2882,國泰金,4.48,108,8.75,0.81,109/3
478,2883,開發金,6.00,108,13.33,0.79,109/3
480,2885,元大金,4.85,108,11.52,1.07,109/3
482,2887,台新金,6.11,108,10.56,0.82,109/4
483,2888,新光金,4.52,108,7.99,0.48,109/4
484,2889,國票金,5.48,108,14.51,1.17,109/3
485,2890,永豐金,5.81,108,11.06,0.87,109/4
486,2891,中信金,4.69,108,10.44,1.14,109/3
491,2904,匯僑,5.87,108,12.43,1.94,109/3
492,2905,三商,9.73,108,11.54,0.96,109/3
499,2915,潤泰全,6.24,108,6.57,0.50,109/3
501,2929,淘帝-1KY,14.62,108,-1,0.26,109/3
503,2939,凱羿-1KY,13.25,108,-1,1.58,109/3
510,3010,華立,4.09,108,10.79,1.55,109/3
534,3036,文曄,4.50,108,11.29,0.93,109/4
536,3038,全台,5.99,108,12.53,1.58,109/3
566,3209,全科,4.78,108,11.55,1.63,109/3
568,3231,緯創,6.03,108,10.26,1.34,109/3
594,3501,維熹,5.30,108,14.59,1.15,109/3
614,3596,智易,4.33,108,13.20,1.95,109/4
630,3702,大聯大,5.04,108,11.51,1.41,109/3
633,3705,永信,5.00,108,13.97,1.86,109/3
634,3706,神達,7.56,108,11.93,0.81,109/4
649,4164,承業醫,5.38,108,14.14,1.00,109/3
653,4426,利勤,4.53,108,-1,1.45,109/3
674,4722,國精化,5.29,108,11.81,1.31,109/4
687,4916,事欣科,8.39,108,-1,1.62,109/4
689,4927,泰鼎-1KY,4.45,108,12.34,1.79,109/3
693,4938,和碩,6.00,108,8.28,1.23,109/3
694,4942,嘉彰,6.23,108,9.10,0.80,109/3
707,4999,鑫禾,4.34,108,10.18,1.21,109/4
726,5519,隆大,7.61,108,8.57,0.89,109/4
728,5522,遠雄,6.72,108,13.16,1.06,109/3
732,5534,長虹,7.37,108,10.06,1.45,109/3
733,5538,東明-1KY,4.12,108,13.38,1.58,109/3
739,5876,上海商銀,5.07,108,13.20,1.18,109/3
743,6005,群益證,5.41,108,10.72,0.93,109/3
744,6024,群益期,4.90,108,12.96,1.31,109/3
745,6108,競國,7.26,108,-1,1.02,109/3
768,6184,大豐電,6.65,108,13.34,1.57,109/4
769,6189,豐藝,5.95,108,14.08,1.81,109/3
771,6192,巨路,4.58,108,12.12,1.54,109/3
780,6214,精誠,5.69,108,10.23,1.65,109/3
788,6239,力成,4.29,108,11.46,1.83,109/3
791,6257,矽格,4.14,108,12.86,1.80,109/4
810,6442,光聖,4.25,108,-1,1.23,109/3
836,6641,基士德-1KY,7.01,108,11.36,1.88,109/3
842,6671,三能-1KY,6.67,108,12.20,1.73,109/3
856,8039,台虹,4.81,108,14.05,1.46,109/4
868,8131,福懋科,5.47,108,12.68,1.50,109/4
869,8150,南茂,4.14,108,13.38,1.52,109/4
870,8163,達方,4.89,108,14.57,1.43,109/4
873,8213,志超,4.85,108,7.16,1.10,109/4
878,8271,宇瞻,6.06,108,14.62,1.51,109/4
893,8466,美吉吉-1KY,6.61,108,11.85,1.59,109/3
908,9905,大華,4.07,108,13.44,1.03,109/4
