,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.66,108,9.15,1.14,108/4
1,1102,亞泥,7.67,108,8.61,0.92,108/3
2,1103,嘉泥,6.62,108,7.48,0.44,108/3
3,1104,環泥,6.39,108,8.99,0.57,108/4
5,1109,信大,5.00,107,5.59,0.84,108/3
7,1201,味全,4.41,107,7.32,1.31,108/3
9,1210,大成,6.03,108,12.50,1.57,108/4
16,1220,台榮,6.09,108,13.87,0.76,108/4
19,1229,聯華,6.19,107,13.04,1.44,108/3
20,1231,聯華食,5.53,108,12.67,1.82,108/4
23,1234,黑松,5.78,108,13.93,0.66,108/4
27,1301,台塑,5.85,108,12.83,1.37,108/4
29,1304,台聚,5.04,108,11.82,0.57,108/3
30,1305,華夏,7.19,108,11.39,0.89,108/4
32,1308,亞聚,7.89,108,9.43,0.76,108/4
33,1309,台達化,7.53,108,6.70,0.62,108/4
34,1310,台苯,5.64,108,7.96,1.00,108/4
37,1314,中石化,4.20,108,11.70,0.30,108/4
38,1315,達新,8.02,108,12.47,1.04,108/4
39,1316,上曜,23.63,107,-1,0.79,108/4
40,1319,東陽,5.72,108,9.36,0.85,108/4
42,1323,永裕,5.44,108,9.16,1.31,108/4
45,1326,台化,5.61,108,13.33,1.11,108/4
47,1338,廣華-1KY,8.75,107,8.89,0.53,108/3
48,1339,昭輝,5.49,108,7.43,0.78,108/3
49,1340,勝悅-1KY,13.95,107,-1,0.21,108/3
51,1402,遠東新,6.64,108,12.56,0.60,108/3
52,1409,新纖,5.50,108,9.01,0.54,108/4
56,1416,廣豐,11.82,107,11.67,0.47,108/3
57,1417,嘉裕,6.44,108,4.65,0.47,108/4
62,1434,福懋,8.17,108,9.94,0.80,108/4
64,1436,華友聯,7.09,108,14.39,1.25,108/4
65,1437,勤益控,5.87,108,4.33,0.59,108/4
67,1439,中和,17.06,108,3.02,0.98,108/3
69,1441,大東,58.10,107,-1,0.48,108/3
77,1451,年興,4.21,108,-1,0.39,108/4
78,1452,宏益,7.43,108,12.14,0.86,108/4
83,1457,宜進,9.05,108,10.73,0.60,108/4
86,1463,強盛,5.80,108,14.79,0.77,108/4
87,1464,得力,8.98,107,11.44,1.17,108/4
88,1465,偉全,10.95,108,4.28,0.74,108/4
100,1503,士電,4.04,108,13.22,0.87,108/3
101,1504,東元,4.19,108,14.22,0.81,108/4
105,1513,中興電,5.43,108,14.26,1.20,108/4
106,1514,亞力,7.41,108,11.25,1.09,108/4
112,1522,堤維西,6.75,108,9.30,0.97,108/4
113,1524,耿鼎,4.65,108,10.24,0.66,108/4
114,1525,江申,4.82,108,8.59,0.75,108/3
115,1526,日馳,5.03,108,11.87,0.95,108/4
116,1527,鑽全,10.42,107,9.28,1.37,108/4
121,1532,勤美,11.84,107,9.87,0.74,108/3
127,1539,巨庭,5.97,108,12.52,0.67,108/4
128,1540,喬福,6.67,108,11.11,0.89,108/4
130,1558,伸興,7.49,108,10.53,1.49,108/4
131,1560,中砂,6.85,107,13.41,1.68,108/4
133,1582,信錦,6.97,108,8.49,1.46,108/4
141,1604,聲寶,8.77,108,8.55,0.97,108/4
142,1605,華新,4.48,108,11.74,0.48,108/4
143,1608,華榮,8.10,108,4.36,0.51,108/4
144,1609,大亞,8.45,107,9.63,0.68,108/4
146,1612,宏泰,5.45,108,14.33,0.62,108/4
148,1615,大山,7.52,107,8.23,1.11,108/4
151,1618,合機,4.62,107,-1,0.39,108/3
152,1626,艾美特-1KY,5.26,108,10.33,0.87,108/4
154,1702,南僑,5.03,108,10.19,1.61,108/4
160,1712,興農,6.99,108,11.55,1.11,108/4
163,1717,長興,6.17,108,11.41,1.31,108/4
164,1718,中纖,14.40,107,-1,0.31,108/4
170,1725,元禎,6.30,108,12.01,0.66,108/4
178,1735,日勝化,4.15,108,13.15,1.06,108/4
189,1802,台玻,4.08,107,-1,0.53,108/4
195,1817,凱撒衛,6.30,108,10.89,1.16,108/4
198,1904,正隆,5.85,108,9.86,0.96,108/4
199,1905,華紙,5.19,107,-1,0.49,108/4
200,1906,寶隆,4.52,108,13.81,0.43,108/4
201,1907,永豐餘,6.03,108,8.41,0.49,108/4
204,2006,東和鋼鐵,6.28,108,13.78,0.89,108/4
209,2012,春雨,7.16,108,10.47,1.20,108/4
212,2015,豐興,6.44,108,13.83,1.48,108/4
213,2017,官田鋼,6.40,107,-1,0.56,108/4
214,2020,美亞,9.30,107,7.68,1.07,108/4
222,2030,彰源,5.18,108,10.27,0.69,108/4
226,2034,允強,6.88,108,14.25,1.19,108/4
238,2107,厚生,5.41,108,9.61,0.48,108/4
239,2108,南帝,6.69,108,9.28,1.58,108/4
242,2115,六暉-1KY,7.79,108,12.33,1.30,108/4
243,2201,裕隆,4.11,107,-1,0.37,108/3
244,2204,中華,6.64,107,13.91,0.34,108/3
245,2206,三陽工業,5.17,107,9.63,1.11,108/3
249,2228,劍麟,6.81,108,8.48,1.41,108/4
251,2233,宇隆,8.25,107,9.57,1.12,108/4
253,2239,英利-1KY,4.88,108,9.38,0.56,108/4
255,2301,光寶科,7.80,108,10.17,1.31,108/4
264,2317,鴻海,5.71,107,7.45,0.80,108/3
267,2324,仁寶,6.94,107,10.81,0.71,108/4
269,2328,廣宇,6.17,108,8.14,0.77,108/4
275,2338,光罩,4.33,108,11.38,1.64,108/4
276,2340,台亞,5.65,108,11.06,0.92,108/4
280,2347,聯強,7.11,108,8.94,1.22,108/4
283,2351,順德,4.77,108,13.96,1.22,108/4
284,2352,佳世達,5.63,107,8.30,0.87,108/4
286,2354,鴻準,6.50,107,7.68,0.69,108/3
287,2355,敬鵬,4.88,108,12.35,0.52,108/4
288,2356,英業達,5.88,108,14.35,1.43,108/4
289,2357,華碩,7.25,108,11.81,0.81,108/4
291,2359,所羅門,5.03,108,8.55,0.60,108/4
294,2363,矽統,22.28,108,-1,0.56,108/4
296,2365,昆盈,5.63,108,10.92,0.52,108/4
302,2374,佳能,4.90,107,-1,0.44,108/4
308,2382,廣達,5.96,107,14.40,1.69,108/4
310,2385,群光,7.72,108,9.13,1.95,108/4
314,2392,正崴,5.08,107,6.34,0.65,108/3
315,2393,億光,5.70,108,13.20,0.65,108/4
319,2401,凌陽,4.19,107,-1,0.61,108/3
320,2402,毅嘉,4.55,108,14.86,0.58,108/4
325,2409,友達,7.72,107,-1,0.35,108/4
328,2414,精技,7.30,108,11.29,1.25,108/4
332,2420,新巨,6.99,108,8.97,1.41,108/4
333,2421,建準,6.47,108,11.40,1.83,108/4
334,2423,固緯,7.03,108,9.93,1.32,108/4
339,2428,興勤,5.65,108,8.53,1.49,108/4
341,2430,燦坤,7.25,108,10.87,0.49,108/4
343,2433,互盛電,7.91,108,11.39,1.64,108/3
345,2436,偉詮電,6.90,108,11.69,1.28,108/4
349,2441,超豐,5.80,108,11.91,1.35,108/4
350,2442,新美齊,24.08,107,8.83,0.48,108/4
354,2449,京元電子,5.92,108,12.21,1.42,108/4
357,2453,凌群,6.97,108,11.12,0.80,108/4
363,2459,敦吉,8.11,108,8.81,0.89,108/4
367,2464,盟立,8.39,108,8.54,1.43,108/4
370,2467,志聖,9.94,108,12.03,1.49,108/4
372,2471,資通,7.78,108,10.80,1.16,108/4
373,2472,立隆電,5.49,108,8.15,1.05,108/4
374,2474,可成,6.27,107,13.09,0.99,108/4
375,2476,鉅祥,7.08,108,10.25,0.73,108/4
376,2477,美隆電,8.00,108,9.43,1.22,108/4
379,2481,強茂,5.69,108,11.60,0.98,108/4
381,2483,百容,6.17,108,11.33,0.74,108/4
385,2488,漢平,8.91,108,7.37,1.00,108/4
389,2493,揚博,9.47,108,13.20,1.29,108/4
390,2495,普安,5.58,108,14.73,0.70,108/4
395,2501,國建,12.43,107,14.20,0.86,108/3
404,2520,冠德,6.62,108,7.33,0.94,108/3
406,2527,宏璟,10.47,108,4.70,0.60,108/3
410,2535,達欣工,7.32,108,9.15,0.82,108/4
411,2536,宏普,4.90,107,11.15,0.57,108/4
419,2546,根基,8.80,108,7.99,1.37,108/3
421,2548,華固,9.16,108,7.22,1.36,108/4
426,2606,裕民,7.45,108,13.28,0.80,108/4
428,2608,嘉里大榮,4.39,107,12.20,1.81,108/3
431,2611,志信,7.30,107,-1,0.41,108/4
434,2614,東森,9.90,107,-1,0.93,108/3
435,2615,萬海,5.78,108,11.54,0.86,108/3
436,2616,山隆,6.32,108,13.32,0.96,108/4
437,2617,台航,9.63,107,9.38,0.55,108/4
441,2634,漢翔,4.46,108,13.42,1.71,108/4
442,2636,台驊投控,6.88,108,8.79,0.91,108/4
443,2637,慧洋-1KY,7.04,108,6.68,0.50,108/4
446,2702,華園,9.05,107,-1,0.95,108/4
453,2723,美食-1KY,4.13,108,14.02,1.28,108/4
454,2727,王品,7.75,108,12.28,1.29,108/4
457,2748,雲品,6.79,108,13.14,1.89,108/4
459,2809,京城銀,5.37,108,9.29,0.77,108/4
460,2812,台中銀,7.80,108,8.84,0.74,108/4
461,2816,旺旺保,7.69,108,5.44,0.71,108/4
463,2823,中壽,6.84,108,5.75,0.55,108/4
464,2832,台產,5.41,108,9.54,0.74,108/4
465,2834,臺企銀,7.23,108,10.30,0.72,108/4
466,2836,高雄銀,5.80,108,12.22,0.62,108/4
467,2838,聯邦銀,8.08,108,10.10,0.56,108/3
469,2845,遠東銀,7.40,108,8.77,0.72,108/3
470,2849,安泰銀,7.63,107,12.36,0.76,108/4
471,2850,新產,5.46,108,6.67,0.89,108/4
472,2851,中再保,5.25,108,9.17,0.84,108/4
473,2852,第一保,7.47,108,6.66,0.57,108/4
474,2855,統一證,9.38,108,7.40,0.66,108/4
476,2880,華南金,6.04,107,13.88,1.18,108/3
477,2881,富邦金,5.28,107,8.54,0.75,108/3
478,2882,國泰金,4.19,107,8.38,0.68,108/4
480,2884,玉山金,6.60,108,13.93,1.62,108/4
481,2885,元大金,6.73,108,8.91,0.78,108/4
482,2886,兆豐金,5.93,107,13.98,1.22,108/3
483,2887,台新金,6.10,107,9.37,0.76,108/4
484,2888,新光金,5.12,108,5.96,0.51,108/4
485,2889,國票金,8.04,108,11.21,0.82,108/3
486,2890,永豐金,6.42,108,9.82,0.83,108/4
487,2891,中信金,5.59,107,8.33,0.95,108/3
488,2892,第一金,5.61,107,12.65,1.11,108/4
