,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
671,4581,光隆精密-1KY,7.66,108,12.67,1.58,108/4
673,4722,國精化,6.95,108,10.08,1.03,108/4
678,4755,三福化,5.85,108,11.93,1.23,108/4
681,4766,南寶,4.92,108,11.97,1.51,108/4
682,4807,日成-1KY,20.46,107,-1,0.84,108/4
686,4915,致伸,5.52,107,9.13,1.58,108/4
687,4916,事欣科,9.69,107,6.42,1.30,108/4
689,4927,泰鼎-1KY,5.79,108,11.85,1.32,108/4
693,4938,和碩,7.20,108,8.45,1.03,108/4
694,4942,嘉彰,8.12,108,6.74,0.62,108/4
696,4952,凌通,6.41,108,13.71,1.52,108/4
698,4958,臻鼎-1KY,4.50,108,10.37,1.34,108/4
700,4961,天鈺,4.98,107,14.03,1.12,108/4
707,4999,鑫禾,7.51,108,11.98,0.75,108/4
713,5243,乙盛-1KY,6.45,108,9.43,0.80,108/4
717,5283,禾聯碩,8.66,108,9.07,1.86,108/4
720,5288,豐祥-1KY,5.97,108,9.71,1.98,108/4
723,5434,崇越,7.00,108,9.79,1.77,108/4
727,5515,建國,5.59,108,13.36,0.55,108/4
728,5519,隆大,7.45,107,5.45,0.63,108/4
730,5522,遠雄,8.79,108,10.23,0.77,108/4
731,5525,順天,6.68,108,11.72,1.02,108/4
734,5534,長虹,9.51,107,6.73,1.22,108/4
735,5538,東明-1KY,5.57,108,9.73,1.17,108/4
736,5607,遠雄港,4.98,108,8.34,0.87,108/4
738,5706,鳳凰,4.43,108,8.70,1.53,108/4
739,5871,中租-1KY,5.20,108,8.25,1.83,108/4
740,5876,上海商銀,5.07,108,12.32,1.18,108/4
741,5880,合庫金,6.22,108,13.91,1.08,108/4
743,5907,大洋-1KY,8.39,107,6.52,0.44,108/4
744,6005,群益證,8.43,108,8.04,0.61,108/4
745,6024,群益期,5.40,108,10.35,1.24,108/4
746,6108,競國,7.79,108,9.26,0.87,108/4
748,6115,鎰勝,7.32,108,13.40,1.59,108/4
752,6128,上福,8.41,108,10.34,1.05,108/4
756,6139,亞翔,6.38,108,10.63,0.69,108/4
767,6176,瑞儀,7.85,107,7.07,1.51,108/4
770,6184,大豐電,7.46,108,11.86,1.42,108/4
771,6189,豐藝,7.46,108,11.66,1.49,108/4
773,6192,巨路,5.55,108,8.85,1.32,108/4
775,6197,佳必琪,10.62,108,11.97,1.13,108/4
776,6201,亞弘電,7.63,108,12.17,1.21,108/4
778,6205,詮欣,6.11,108,12.52,0.81,108/4
782,6214,精誠,6.60,108,10.40,1.40,108/4
784,6216,居易,7.31,108,14.52,1.45,108/4
787,6226,光鼎,5.91,108,5.13,0.61,108/4
789,6235,華孚,5.56,107,-1,0.88,108/4
790,6239,力成,4.92,108,12.17,1.65,108/4
793,6257,矽格,6.51,108,10.97,1.26,108/4
794,6269,台郡,5.00,107,10.48,1.51,108/4
799,6282,康舒,5.19,107,6.71,1.08,108/4
802,6288,聯嘉,4.31,108,14.38,1.28,108/4
807,6414,樺漢,4.20,107,12.78,1.68,108/4
811,6442,光聖,4.30,108,-1,1.12,108/4
816,6456,GIS-1KY,4.11,108,8.50,1.12,108/4
818,6477,安集,5.43,108,8.33,0.92,108/4
822,6525,捷敏-1KY,6.46,108,10.52,1.94,108/4
830,6581,鋼聯,4.86,108,14.94,1.73,108/4
832,6591,動力-1KY,4.06,108,11.30,0.99,108/4
834,6605,帝寶,5.17,107,11.44,0.57,108/4
836,6641,基士德-1KY,7.38,108,8.98,1.69,108/4
842,6671,三能-1KY,8.40,108,11.48,1.34,108/4
850,8021,尖點,6.70,108,13.36,0.60,108/4
855,8070,長華*,8.72,108,8.41,1.65,108/4
859,8103,瀚荃,5.00,108,9.26,0.65,108/4
863,8112,至上,8.44,108,9.38,1.55,108/4
865,8131,福懋科,6.42,108,11.98,1.32,108/4
866,8150,南茂,6.35,108,7.99,1.05,108/4
867,8163,達方,6.87,108,10.44,1.08,108/4
870,8213,志超,7.38,107,7.42,0.71,108/4
873,8249,菱光,6.63,108,12.48,0.70,108/4
875,8271,宇瞻,6.31,108,10.83,1.45,108/4
877,8367,建新國際,4.71,108,12.16,0.94,108/4
883,8429,金麗-1KY,4.29,107,-1,0.19,108/4
890,8466,美吉吉-1KY,6.61,108,10.18,1.58,108/4
903,9802,鈺齊-1KY,6.11,108,12.30,1.91,108/4
905,9904,寶成,5.49,107,6.81,0.69,108/4
906,9905,大華,5.05,108,12.69,0.87,108/4
918,9924,福興,6.90,108,8.61,1.30,108/4
921,9927,泰銘,6.87,108,11.88,1.15,108/4
927,9934,成霖,4.92,108,12.98,0.78,108/4
930,9938,百和,5.03,108,11.68,1.91,108/4
931,9939,宏全,5.98,108,10.64,1.14,108/4
932,9940,信義,4.73,108,14.82,1.72,108/4
934,9942,茂順,6.77,108,12.60,1.72,108/4
937,9945,潤泰新,14.37,108,4.60,0.52,108/4
938,9946,三發地產,8.10,107,2.34,0.55,108/4
