,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.03,108,10.17,1.31,109/3
1,1102,亞泥,7.09,108,9.91,1.00,109/3
3,1104,環泥,4.40,108,11.38,0.84,109/3
5,1109,信大,5.51,108,7.47,0.97,109/3
9,1210,大成,4.70,108,13.22,1.95,109/3
16,1220,台榮,4.72,108,13.23,0.97,109/3
32,1308,亞聚,5.21,108,14.76,1.14,109/3
34,1310,台苯,5.17,108,-1,1.63,109/3
38,1315,達新,5.18,108,1.76,0.78,109/3
42,1323,永裕,4.87,108,10.14,1.42,109/3
62,1432,大魯閣,27.68,108,-1,0.99,109/3
63,1434,福懋,8.18,108,13.82,0.96,109/3
65,1436,華友聯,6.57,108,8.29,1.34,109/3
84,1457,宜進,6.17,108,5.74,0.79,109/3
89,1465,偉全,11.49,108,-1,0.79,109/3
120,1530,亞崴,4.89,108,8.60,0.96,109/3
128,1539,巨庭,4.03,108,-1,1.02,109/3
129,1540,喬福,6.58,108,-1,0.98,109/3
131,1558,伸興,6.31,108,11.51,1.76,109/3
134,1582,信錦,5.31,108,10.55,1.87,109/3
143,1604,聲寶,5.85,108,5.56,1.27,109/3
145,1608,華榮,4.65,108,14.95,0.95,109/3
147,1611,中電,9.84,108,4.88,0.95,109/3
150,1615,大山,8.20,108,9.68,1.58,109/3
156,1702,南僑,4.40,108,11.46,1.87,109/3
162,1712,興農,6.27,108,11.40,1.23,109/3
173,1726,永記,4.48,108,14.03,1.37,109/3
197,1817,凱撒衛,4.99,108,11.59,1.48,109/3
215,2020,美亞,9.59,108,11.63,1.44,109/3
243,2115,六暉-1KY,6.16,108,7.18,1.56,109/3
258,2301,光寶科,6.50,108,10.98,1.60,109/3
267,2317,鴻海,4.69,108,11.99,1.03,109/3
270,2324,仁寶,5.88,108,13.08,0.86,109/3
283,2347,聯強,5.53,108,10.28,1.56,109/3
289,2354,鴻準,4.74,108,13.72,0.74,109/3
291,2356,英業達,5.44,108,10.72,1.49,109/3
292,2357,華碩,5.63,108,9.54,1.00,109/3
297,2363,矽統,10.09,108,-1,0.94,109/3
317,2392,正崴,5.34,108,10.71,1.00,109/3
331,2414,精技,5.89,108,12.00,1.53,109/3
335,2420,新巨,6.00,108,11.23,1.64,109/3
344,2430,燦坤,5.17,108,12.40,0.69,109/3
346,2433,互盛電,7.41,108,13.05,1.90,109/3
352,2441,超豐,4.27,108,12.74,1.78,109/3
356,2449,京元電子,5.34,108,10.43,1.50,109/3
359,2453,凌群,5.32,108,13.43,1.03,109/3
365,2459,敦吉,6.56,108,10.23,1.12,109/3
374,2471,資通,5.26,108,13.11,1.73,109/3
376,2474,可成,4.96,108,14.33,1.07,109/3
387,2488,漢平,7.49,108,12.85,1.22,109/3
391,2493,揚博,7.44,108,13.39,1.67,109/3
392,2495,普安,4.94,108,-1,0.85,109/3
404,2520,冠德,4.52,108,8.24,1.25,109/3
410,2535,達欣工,5.24,108,9.03,1.09,109/3
411,2536,宏普,5.31,108,10.76,0.62,109/3
413,2538,基泰,4.93,108,-1,0.70,109/3
419,2546,根基,6.24,108,10.63,1.73,109/3
421,2548,華固,8.56,108,10.66,1.44,109/3
423,2601,益航,12.09,108,-1,0.87,109/3
434,2614,東森,5.73,108,13.32,1.59,109/3
436,2616,山隆,5.63,108,12.06,0.91,109/3
456,2739,寒舍,4.08,108,-1,1.78,109/3
460,2812,台中銀,7.41,108,10.19,0.79,109/3
461,2816,旺旺保,6.76,108,6.75,0.79,109/3
462,2820,華票,4.86,108,13.33,0.81,109/3
463,2823,中壽,5.44,108,6.35,0.65,109/3
464,2832,台產,4.94,108,10.77,0.79,109/3
465,2834,臺企銀,7.31,108,14.97,0.74,109/3
466,2836,高雄銀,4.95,108,14.31,0.69,109/3
467,2838,聯邦銀,7.55,108,10.39,0.60,109/3
469,2845,遠東銀,6.92,108,12.59,0.76,109/3
471,2850,新產,4.69,108,7.17,0.99,109/3
472,2851,中再保,4.04,108,8.78,1.04,109/3
473,2852,第一保,7.33,108,12.13,0.59,109/3
474,2855,統一證,7.06,108,9.19,0.86,109/3
477,2881,富邦金,4.39,108,7.17,0.79,109/3
478,2882,國泰金,4.88,108,8.04,0.74,109/3
479,2883,開發金,6.51,108,12.29,0.73,109/3
481,2885,元大金,5.32,108,10.51,0.97,109/3
483,2887,台新金,6.13,108,10.70,0.84,109/3
484,2888,新光金,4.60,108,7.44,0.46,109/3
485,2889,國票金,6.48,108,12.28,0.99,109/3
486,2890,永豐金,6.28,108,10.32,0.83,109/3
487,2891,中信金,5.19,108,9.44,1.03,109/3
492,2904,匯僑,6.00,108,12.17,1.90,109/3
493,2905,三商,9.93,108,11.32,0.95,109/3
500,2915,潤泰全,7.33,108,5.59,0.42,109/3
501,2923,鼎固-1KY,8.04,108,-1,0.94,109/3
502,2929,淘帝-1KY,12.17,108,-1,0.32,109/3
504,2939,凱羿-1KY,12.05,108,-1,1.73,109/3
508,3005,神基,5.91,108,11.04,1.82,109/3
511,3010,華立,4.38,108,10.08,1.45,109/3
527,3028,增你強,4.58,108,13.16,0.99,109/3
528,3029,零壹,5.08,108,10.66,1.95,109/3
535,3036,文曄,5.17,108,10.02,0.85,109/3
537,3038,全台,6.30,108,11.91,1.50,109/3
542,3044,健鼎,6.20,108,10.33,1.79,109/3
546,3048,益登,4.31,108,9.63,1.46,109/3
567,3209,全科,5.55,108,9.94,1.40,109/3
569,3231,緯創,6.66,108,9.29,1.21,109/3
576,3312,弘憶股,8.39,108,12.33,1.26,109/3
595,3501,維熹,6.08,108,12.72,1.00,109/3
599,3528,安馳,5.88,108,12.76,1.92,109/3
615,3596,智易,4.99,108,13.50,1.77,109/3
631,3702,大聯大,5.67,108,10.22,1.25,109/3
634,3705,永信,4.93,108,14.16,1.89,109/3
635,3706,神達,7.53,108,11.77,0.85,109/3
639,4104,佳醫,5.86,108,14.59,1.06,109/3
642,4119,旭富,7.08,108,8.94,1.79,109/3
649,4164,承業醫,5.22,108,14.56,1.03,109/3
653,4426,利勤,4.17,108,-1,1.57,109/3
655,4439,冠星-1KY,5.38,108,12.83,1.99,109/3
