,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.10,108,10.06,1.30,109/3
1,1102,亞泥,6.86,108,10.23,1.03,109/3
3,1104,環泥,4.71,108,12.01,0.80,109/2
5,1109,信大,5.51,108,7.47,0.97,109/3
9,1210,大成,4.72,108,13.16,1.94,109/3
16,1220,台榮,4.92,108,12.71,0.93,109/3
32,1308,亞聚,5.58,108,13.78,1.07,109/3
34,1310,台苯,5.93,108,-1,1.42,109/3
38,1315,達新,5.12,108,2.50,1.07,109/2
42,1323,永裕,4.80,108,10.29,1.44,109/3
52,1409,新纖,4.58,108,7.95,0.64,109/2
57,1417,嘉裕,4.41,108,7.94,0.76,109/2
62,1434,福懋,7.75,108,14.59,1.02,109/3
64,1436,華友聯,6.54,108,8.33,1.34,109/3
83,1457,宜進,6.94,108,6.43,0.72,109/2
88,1465,偉全,11.63,108,-1,0.78,109/3
119,1530,亞崴,4.99,108,8.42,0.94,109/3
126,1539,巨庭,4.12,108,-1,1.00,109/3
127,1540,喬福,6.67,108,-1,0.97,109/3
129,1558,伸興,6.31,108,11.51,1.76,109/3
132,1582,信錦,5.15,108,10.87,1.93,109/3
140,1604,聲寶,5.89,108,5.52,1.26,109/3
142,1608,華榮,6.26,108,11.11,0.70,109/3
144,1611,中電,10.57,108,4.54,0.88,109/3
147,1615,大山,8.87,108,8.95,1.46,109/3
153,1702,南僑,4.45,108,11.32,1.85,109/3
159,1712,興農,6.36,108,11.24,1.21,109/3
170,1726,永記,4.51,108,13.93,1.36,109/3
194,1817,凱撒衛,5.29,108,10.91,1.40,109/3
202,2006,東和鋼鐵,4.41,108,12.70,1.25,109/3
210,2015,豐興,5.18,108,14.05,1.81,109/3
212,2020,美亞,10.98,108,10.15,1.26,109/3
217,2027,大成鋼,4.97,108,-1,1.35,109/3
240,2115,六暉-1KY,6.22,108,7.10,1.54,109/3
243,2206,三陽工業,4.20,108,11.62,1.32,109/3
255,2301,光寶科,6.80,108,10.50,1.53,109/3
264,2317,鴻海,5.16,108,10.90,0.93,109/3
267,2324,仁寶,6.28,108,12.24,0.81,109/3
280,2347,聯強,6.14,108,9.27,1.41,109/3
286,2354,鴻準,4.90,108,13.28,0.72,109/3
288,2356,英業達,5.68,108,10.27,1.43,109/3
289,2357,華碩,5.69,108,9.44,0.99,109/3
294,2363,矽統,15.54,108,-1,0.61,109/3
314,2392,正崴,6.04,108,9.47,0.88,109/3
328,2414,精技,5.94,108,11.91,1.52,109/3
332,2420,新巨,6.14,108,10.96,1.60,109/3
341,2430,燦坤,5.41,108,11.86,0.66,109/3
343,2433,互盛電,7.60,108,12.72,1.86,109/3
349,2441,超豐,4.42,108,12.29,1.72,109/3
353,2449,京元電子,5.60,108,9.95,1.43,109/3
356,2453,凌群,6.02,108,11.86,0.91,109/3
362,2459,敦吉,6.76,108,9.93,1.09,109/3
371,2471,資通,6.43,108,10.73,1.41,109/3
373,2474,可成,5.24,108,13.58,1.01,109/3
384,2488,漢平,8.04,108,11.97,1.14,109/3
388,2493,揚博,7.62,108,13.07,1.63,109/3
389,2495,普安,4.96,108,-1,0.85,109/3
402,2520,冠德,4.10,108,9.07,1.38,109/3
404,2527,宏璟,9.89,108,6.92,0.68,109/2
408,2535,達欣工,5.12,108,9.23,1.11,109/3
409,2536,宏普,5.11,108,11.19,0.65,109/3
