,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.98,109,11.86,1.37,110/2
1,1102,亞泥,7.76,109,8.83,1.05,110/2
2,1103,嘉泥,6.91,109,8.44,0.50,110/2
3,1104,環泥,5.33,109,10.38,0.70,110/2
5,1109,信大,7.11,109,6.37,0.91,110/2
15,1219,福壽,4.59,109,12.60,1.49,110/2
16,1220,台榮,6.19,109,12.23,1.15,110/2
33,1309,台達化,8.46,109,4.92,1.61,110/2
36,1313,聯成,4.18,109,6.48,1.15,110/2
38,1315,達新,12.97,109,-1,0.69,110/2
42,1323,永裕,4.53,109,11.78,1.46,110/2
44,1325,恆大,29.96,109,2.23,1.14,110/2
47,1338,廣華-1KY,7.25,109,9.61,0.63,110/2
52,1402,遠東新,4.60,109,14.82,0.78,110/2
53,1409,新纖,5.76,109,9.65,0.96,110/2
57,1416,廣豐,4.44,109,-1,0.59,110/2
61,1423,利華,9.92,109,4.13,0.76,110/2
84,1457,宜進,8.70,109,12.06,0.85,110/2
91,1467,南緯,5.00,109,7.04,1.04,110/2
106,1513,中興電,5.47,109,8.99,1.63,110/2
117,1527,鑽全,5.58,109,12.27,1.33,110/2
130,1541,錩泰,7.14,109,9.95,1.83,110/2
131,1558,伸興,6.25,109,8.61,1.68,110/2
134,1582,信錦,7.12,109,14.04,1.45,110/2
136,1587,吉茂,7.50,109,13.33,1.41,110/2
142,1604,聲寶,8.33,109,5.87,1.35,110/2
147,1612,宏泰,4.65,109,10.57,1.51,110/2
149,1615,大山,7.37,109,8.37,1.79,110/2
153,1626,艾美特-1KY,5.00,109,-1,0.92,110/2
154,1701,中化,4.51,109,14.67,0.90,110/2
155,1702,南僑,4.02,109,10.44,1.46,110/2
158,1709,和益,5.69,109,11.66,1.30,110/2
161,1712,興農,5.26,109,12.86,1.49,110/2
164,1717,長興,4.09,109,12.68,1.87,110/2
165,1718,中纖,4.41,109,8.87,0.63,110/2
166,1720,生達,4.71,109,10.54,1.69,110/2
172,1726,永記,4.80,109,12.55,1.26,110/2
185,1776,展宇,4.29,109,9.00,1.47,110/2
196,1817,凱撒衛,5.74,109,10.25,1.39,110/2
198,1904,正隆,5.36,109,8.42,1.34,110/2
201,1907,永豐餘,4.75,109,7.99,1.12,110/2
214,2020,美亞,5.56,109,8.87,1.93,110/2
238,2107,厚生,6.55,109,9.27,0.66,110/2
242,2115,六暉-1KY,6.24,109,9.02,1.26,110/2
244,2204,中華,10.00,109,9.03,0.95,110/2
245,2206,三陽工業,4.89,109,11.03,1.32,110/2
257,2247,汎德永業,5.20,109,13.60,1.43,110/2
259,2301,光寶科,5.62,109,10.58,1.91,110/2
267,2316,楠梓電,5.37,109,11.65,0.67,110/2
270,2323,中環,8.01,109,-1,0.55,110/2
271,2324,仁寶,6.54,109,8.99,1.03,110/2
276,2331,精英,4.30,109,-1,1.26,110/2
284,2347,聯強,6.23,109,8.47,1.63,110/2
288,2352,佳世達,4.91,109,6.18,1.57,110/2
289,2353,宏碁,5.68,109,8.00,1.32,110/2
293,2357,華碩,7.37,109,6.32,1.29,110/2
298,2363,矽統,6.57,109,-1,0.79,110/2
315,2387,精元,4.48,109,5.91,1.08,110/2
318,2392,正崴,6.56,109,9.97,0.83,110/2
319,2393,億光,4.70,109,11.47,1.14,110/2
334,2417,圓剛,7.42,109,3.88,1.22,110/2
336,2420,新巨,6.42,109,12.03,1.75,110/2
347,2433,互盛電,7.13,109,13.05,1.65,110/2
357,2449,京元電子,5.11,109,13.05,1.62,110/2
360,2453,凌群,6.61,109,11.95,1.16,110/2
366,2459,敦吉,6.02,109,10.94,1.34,110/2
368,2461,光群雷,4.84,109,9.02,1.15,110/2
375,2471,資通,6.70,109,12.17,1.38,110/2
376,2472,立隆電,4.59,109,12.83,1.77,110/2
377,2474,可成,7.29,109,7.10,0.84,110/2
379,2477,美隆電,5.32,109,3.26,1.20,110/2
380,2478,大毅,4.80,109,12.55,1.42,110/2
388,2488,漢平,5.54,109,11.24,1.02,110/2
392,2493,揚博,6.53,109,14.96,1.95,110/2
394,2496,卓越,9.32,109,14.35,1.22,110/2
398,2504,國產,6.19,109,10.41,1.32,110/2
399,2505,國揚,10.31,109,7.28,0.96,110/2
401,2509,全坤建,8.20,109,14.88,0.89,110/2
406,2520,冠德,8.92,109,4.21,1.10,110/2
408,2527,宏璟,4.55,109,11.10,0.83,110/2
412,2535,達欣工,8.37,109,8.60,1.22,110/2
414,2537,聯上發,4.06,109,-1,0.74,110/2
418,2542,興富發,4.42,109,8.92,1.65,110/2
420,2545,皇翔,12.28,109,4.71,0.96,110/2
421,2546,根基,7.66,109,6.95,1.41,110/2
438,2616,山隆,6.24,109,12.33,0.79,110/2
462,2809,京城銀,4.26,109,6.05,0.99,110/2
463,2812,台中銀,5.77,109,11.17,0.83,110/2
464,2816,旺旺保,4.12,109,6.02,0.70,110/2
465,2820,華票,5.27,109,12.13,0.88,110/2
468,2834,臺企銀,4.64,109,14.38,0.70,110/2
470,2838,聯邦銀,5.32,109,9.05,0.61,110/2
473,2849,安泰銀,4.35,109,14.87,0.96,110/2
474,2850,新產,4.31,109,7.04,0.97,110/2
475,2851,中再保,4.68,109,8.89,1.00,110/2
477,2855,統一證,8.33,109,5.30,1.05,110/2
