,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.47,109,11.08,1.36,109/4
1,1102,亞泥,7.54,109,10.75,1.07,109/4
2,1103,嘉泥,6.54,109,7.81,0.57,109/4
3,1104,環泥,4.84,109,11.91,0.80,109/4
4,1108,幸福,5.43,109,13.30,1.12,109/4
5,1109,信大,6.36,109,8.03,1.08,109/4
16,1220,台榮,7.07,109,13.87,1.06,109/4
32,1308,亞聚,5.44,109,13.55,1.24,109/4
36,1313,聯成,4.62,109,13.12,1.12,109/4
38,1315,達新,10.43,109,1.89,0.84,109/4
42,1323,永裕,4.60,109,10.76,1.42,109/4
53,1409,新纖,6.01,109,10.22,0.93,109/4
57,1416,廣豐,4.50,109,-1,0.58,109/4
61,1423,利華,8.31,109,8.46,1.00,109/4
62,1432,大魯閣,26.40,108,-1,1.42,109/4
68,1439,中和,19.88,108,-1,1.04,109/4
84,1457,宜進,8.40,109,6.18,0.86,109/4
88,1464,得力,8.67,108,-1,1.41,109/4
120,1530,亞崴,6.68,109,9.54,1.16,109/4
134,1582,信錦,5.50,109,11.64,1.91,109/4
135,1583,程泰,4.72,109,14.49,1.44,109/4
136,1587,吉茂,6.23,109,12.07,1.62,109/4
143,1604,聲寶,8.25,109,6.25,1.44,109/4
144,1605,華新,4.74,109,9.18,0.73,109/4
148,1612,宏泰,4.99,109,14.66,1.44,109/4
150,1615,大山,6.49,108,11.54,1.87,109/4
155,1701,中化,4.35,109,12.23,1.04,109/4
156,1702,南僑,4.22,109,12.36,1.77,109/4
159,1709,和益,7.14,109,14.48,1.12,109/4
162,1712,興農,5.50,109,13.91,1.41,109/4
166,1718,中纖,5.11,109,13.41,0.55,109/4
168,1721,三晃,4.72,109,3.73,0.79,109/4
173,1726,永記,4.80,109,14.21,1.35,109/4
176,1731,美吾華,5.32,109,14.57,1.33,109/4
197,1817,凱撒衛,5.61,109,11.69,1.51,109/4
199,1904,正隆,4.81,109,11.13,1.63,109/4
202,1907,永豐餘,4.75,109,10.05,1.16,109/4
211,2013,中鋼構,6.60,109,13.02,1.71,109/4
215,2020,美亞,8.37,108,12.56,1.57,109/4
239,2107,厚生,6.10,109,9.35,0.75,109/4
243,2115,六暉-1KY,5.06,109,7.51,1.64,109/4
245,2204,中華,10.59,109,11.17,0.87,109/4
246,2206,三陽工業,4.22,109,12.67,1.66,109/4
258,2301,光寶科,5.40,109,14.62,1.99,109/4
266,2316,楠梓電,4.75,109,13.84,0.78,109/4
270,2324,仁寶,5.91,109,12.58,1.10,109/4
283,2347,聯強,6.00,109,11.25,1.68,109/4
291,2356,英業達,6.83,109,12.90,1.68,109/4
292,2357,華碩,7.05,109,10.32,1.36,109/4
297,2363,矽統,8.38,109,-1,0.69,109/4
317,2392,正崴,5.21,109,11.82,0.98,109/4
331,2414,精技,6.42,109,12.47,1.63,109/4
335,2420,新巨,6.73,109,13.07,1.80,109/4
344,2430,燦坤,5.96,109,14.05,0.90,109/4
346,2433,互盛電,6.62,109,13.84,1.88,109/4
356,2449,京元電子,4.75,109,14.18,1.76,109/4
359,2453,凌群,6.15,109,14.35,1.30,109/4
365,2459,敦吉,6.08,109,12.78,1.27,109/4
374,2471,資通,4.92,109,14.73,1.88,109/4
376,2474,可成,4.82,108,7.48,1.00,109/4
387,2488,漢平,4.42,109,14.93,1.32,109/4
391,2493,揚博,6.27,109,14.78,1.94,109/4
397,2504,國產,5.69,109,12.55,1.54,109/4
405,2520,冠德,8.59,109,5.82,1.28,109/4
407,2527,宏璟,6.54,109,14.36,0.71,109/4
411,2535,達欣工,7.30,109,9.50,1.36,109/4
412,2536,宏普,5.29,108,12.34,0.62,109/4
414,2538,基泰,4.98,108,-1,0.70,109/4
419,2545,皇翔,10.43,109,8.10,1.24,109/4
420,2546,根基,7.19,109,8.48,1.73,109/4
422,2548,華固,7.53,109,9.24,1.48,109/4
424,2601,益航,12.26,108,-1,0.85,109/4
437,2616,山隆,6.29,109,12.80,0.93,109/4
460,2809,京城銀,4.54,109,8.08,0.95,109/4
461,2812,台中銀,6.03,109,11.80,0.83,109/4
463,2820,華票,5.58,109,13.22,0.82,109/4
464,2823,中壽,4.70,108,7.77,0.67,109/4
465,2832,台產,4.90,109,11.82,0.85,109/4
467,2836,高雄銀,4.59,109,14.72,0.70,109/4
468,2838,聯邦銀,5.68,109,10.57,0.61,109/4
470,2845,遠東銀,4.88,109,14.59,0.75,109/4
471,2849,安泰銀,4.76,108,13.83,0.87,109/4
472,2850,新產,4.90,109,7.71,0.95,109/4
473,2851,中再保,5.49,109,9.22,1.04,109/4
475,2855,統一證,7.68,109,9.59,1.18,109/4
479,2882,國泰金,4.17,108,9.47,0.79,109/4
480,2883,開發金,5.74,108,12.29,0.77,109/4
482,2885,元大金,5.33,109,11.31,1.08,109/4
484,2887,台新金,6.02,108,10.73,0.84,109/4
485,2888,新光金,4.42,109,8.38,0.50,109/4
487,2890,永豐金,5.56,109,11.56,0.91,109/4
488,2891,中信金,4.56,108,10.26,1.08,109/4
493,2904,匯僑,6.72,109,12.88,1.98,109/4
494,2905,三商,9.41,108,13.04,0.93,109/4
501,2915,潤泰全,6.31,109,5.38,0.40,109/4
503,2929,淘帝-1KY,21.76,108,-1,0.18,109/3
512,3010,華立,4.84,109,10.30,1.49,109/4
516,3015,全漢,5.92,109,14.20,0.85,109/4
528,3028,增你強,6.50,109,13.24,1.30,109/4
533,3033,威健,6.34,109,11.13,1.28,109/4
536,3036,文曄,4.45,108,11.44,0.94,109/4
538,3038,全台,5.99,109,12.77,1.54,109/4
539,3040,遠見,11.22,109,8.01,1.91,109/4
551,3052,夆典,6.02,109,8.36,0.86,109/4
554,3056,總太,7.72,109,7.96,1.56,109/4
568,3209,全科,7.09,109,11.56,1.67,109/4
570,3231,緯創,6.59,109,10.71,1.30,109/4
577,3312,弘憶股,4.77,109,13.26,1.76,109/4
596,3501,維熹,4.66,109,14.93,1.07,109/4
600,3528,安馳,6.36,109,14.34,1.98,109/4
632,3702,大聯大,4.84,108,11.47,1.42,109/4
633,3703,欣陸,5.68,109,13.18,0.85,109/4
635,3705,永信,4.53,109,14.87,1.84,109/4
641,4104,佳醫,5.99,109,14.42,1.09,109/4
653,4306,炎洲,6.52,109,10.33,0.88,109/4
655,4426,利勤,4.73,108,-1,1.41,109/4
676,4722,國精化,5.56,109,12.50,1.39,109/4
686,4906,正文,6.12,109,8.54,1.25,109/4
691,4927,泰鼎-1KY,4.49,109,10.59,1.66,109/4
692,4930,燦星網,10.49,109,14.96,1.18,109/4
694,4935,茂林-1KY,5.26,109,10.10,1.89,109/4
695,4938,和碩,6.16,109,9.62,1.20,109/4
696,4942,嘉彰,5.62,109,9.34,0.85,109/4
709,4999,鑫禾,5.06,109,10.48,1.25,109/4
727,5515,建國,5.80,109,9.52,0.80,109/4
728,5519,隆大,7.16,108,9.11,0.94,109/4
730,5522,遠雄,7.92,109,11.57,1.06,109/4
734,5534,長虹,6.01,109,9.22,1.32,109/4
735,5538,東明-1KY,4.79,109,12.77,1.52,109/4
737,5607,遠雄港,4.10,109,14.65,1.19,109/4
741,5876,上海商銀,4.13,109,13.69,1.19,109/4
744,5907,大洋-1KY,10.63,108,-1,0.48,109/4
745,6005,群益證,6.94,109,9.66,0.96,109/4
746,6024,群益期,6.89,109,14.07,1.38,109/4
770,6184,大豐電,6.69,109,13.27,1.56,109/4
771,6189,豐藝,6.88,109,13.61,1.88,109/4
773,6192,巨路,4.42,109,11.05,1.58,109/4
782,6214,精誠,5.71,108,13.02,1.61,109/4
790,6239,力成,4.46,109,12.99,1.88,109/4
793,6257,矽格,5.46,109,12.86,1.80,109/4
834,6591,動力-1KY,4.06,109,13.15,1.57,109/4
845,6671,三能-1KY,6.34,109,12.92,1.72,109/4
852,6754,匯僑設計,5.93,109,14.61,1.59,109/4
861,8039,台虹,4.73,109,14.27,1.48,109/4
873,8131,福懋科,5.56,109,13.04,1.55,109/4
874,8150,南茂,4.86,109,13.94,1.58,109/4
875,8163,達方,5.27,109,14.67,1.44,109/4
878,8213,志超,4.87,108,7.13,1.09,109/4
885,8367,建新國際,4.67,109,11.72,1.21,109/4
913,9905,大華,5.95,109,13.77,1.06,109/4
925,9924,福興,5.60,109,10.62,1.50,109/4
938,9939,宏全,5.22,109,11.98,1.52,109/4
939,9940,信義,5.77,109,13.96,1.88,109/4
944,9945,潤泰新,10.00,109,8.76,0.66,109/4
