,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.81,109,12.30,1.48,110/1
1,1102,亞泥,7.00,109,9.92,1.13,110/1
2,1103,嘉泥,6.33,109,7.70,0.57,110/1
3,1104,環泥,4.85,109,10.37,0.79,110/1
5,1109,信大,5.87,109,7.30,1.13,110/1
15,1219,福壽,4.18,109,13.20,1.65,110/1
16,1220,台榮,5.83,109,13.29,1.25,110/1
19,1229,聯華,5.61,109,14.85,1.90,110/1
30,1305,華夏,6.36,109,9.32,1.89,110/1
32,1308,亞聚,4.35,109,12.38,1.44,110/1
38,1315,達新,10.54,109,1.86,0.84,110/1
42,1323,永裕,4.68,109,11.03,1.46,110/1
44,1325,恆大,13.45,109,3.79,1.96,110/1
47,1338,廣華-1KY,5.53,109,12.56,0.82,110/1
53,1409,新纖,5.10,109,9.89,1.13,110/1
57,1416,廣豐,4.44,109,-1,0.59,110/1
61,1423,利華,8.43,109,7.05,0.98,110/1
68,1439,中和,20.00,108,-1,1.00,110/1
84,1457,宜進,7.96,109,5.56,0.89,110/1
91,1467,南緯,4.12,109,13.18,1.25,110/1
128,1539,巨庭,4.31,108,-1,0.96,110/1
131,1558,伸興,5.81,109,9.49,1.86,110/1
134,1582,信錦,5.98,109,10.79,1.73,110/1
136,1587,吉茂,7.16,109,9.54,1.50,110/1
143,1604,聲寶,8.43,109,5.92,1.38,110/1
148,1612,宏泰,4.55,109,11.19,1.51,110/1
155,1701,中化,4.17,109,12.44,1.01,110/1
159,1709,和益,5.78,109,13.83,1.33,110/1
162,1712,興農,5.84,109,9.89,1.39,110/1
164,1714,和桐,6.06,109,6.11,0.92,110/1
166,1718,中纖,4.61,109,9.12,0.60,110/1
167,1720,生達,4.58,109,11.46,1.65,110/1
168,1721,三晃,5.06,109,3.67,0.75,110/1
172,1725,元禎,4.63,109,12.97,1.10,110/1
173,1726,永記,4.71,109,12.90,1.33,110/1
197,1817,凱撒衛,5.28,109,11.42,1.54,110/1
199,1904,正隆,4.04,109,12.13,1.85,110/1
211,2013,中鋼構,6.62,109,12.70,1.63,110/1
239,2107,厚生,6.09,109,9.78,0.73,110/1
243,2115,六暉-1KY,5.34,109,6.44,1.51,110/1
245,2204,中華,9.82,109,9.99,0.91,110/1
246,2206,三陽工業,4.48,109,12.08,1.50,110/1
258,2247,汎德永業,4.92,109,14.35,1.55,110/1
268,2316,楠梓電,5.12,109,12.06,0.71,110/1
271,2323,中環,6.97,109,9.57,0.62,110/1
272,2324,仁寶,7.06,109,8.68,0.96,110/1
281,2340,台亞,5.50,109,13.36,1.28,110/1
285,2347,聯強,6.15,109,10.08,1.73,110/1
289,2352,佳世達,4.99,109,8.61,1.52,110/1
290,2353,宏碁,4.79,109,11.42,1.60,110/1
294,2357,華碩,6.79,109,8.02,1.31,110/1
299,2363,矽統,7.37,109,-1,0.74,110/1
319,2392,正崴,6.12,109,10.04,0.84,110/1
320,2393,億光,4.61,109,13.26,1.20,110/1
333,2414,精技,6.22,109,11.58,1.61,110/1
335,2417,圓剛,4.78,109,5.90,1.91,110/1
337,2420,新巨,6.67,109,12.92,1.76,110/1
346,2430,燦坤,5.08,109,13.38,1.03,110/1
348,2433,互盛電,6.70,109,13.80,1.77,110/1
358,2449,京元電子,4.66,109,13.49,1.70,110/1
361,2453,凌群,5.94,109,13.43,1.31,110/1
367,2459,敦吉,6.10,109,11.61,1.34,110/1
369,2461,光群雷,4.74,109,11.98,1.21,110/1
376,2471,資通,5.65,109,11.80,1.60,110/1
377,2472,立隆電,4.58,109,13.23,1.82,110/1
378,2474,可成,6.69,109,6.93,0.85,110/1
380,2477,美隆電,4.20,109,4.17,1.53,110/1
381,2478,大毅,4.41,109,14.41,1.61,110/1
389,2488,漢平,5.02,109,10.27,1.15,110/1
398,2501,國建,5.05,109,13.94,0.93,110/1
399,2504,國產,6.02,109,10.73,1.41,110/1
400,2505,國揚,8.14,109,2.20,1.23,110/1
407,2520,冠德,9.05,109,5.17,1.17,110/1
409,2527,宏璟,5.71,109,11.50,0.69,110/1
413,2535,達欣工,7.40,109,8.83,1.45,110/1
414,2536,宏普,5.45,109,14.57,0.60,110/1
416,2538,基泰,5.03,109,-1,0.69,110/1
419,2542,興富發,4.72,109,9.77,1.65,110/1
421,2545,皇翔,10.82,109,7.42,1.17,110/1
422,2546,根基,7.56,109,7.69,1.55,110/1
424,2548,華固,8.10,109,8.48,1.53,110/1
426,2601,益航,9.49,108,-1,1.12,110/1
439,2616,山隆,5.97,109,12.66,0.96,110/1
459,2739,寒舍,4.17,108,-1,1.88,110/1
462,2809,京城銀,4.50,109,6.39,0.93,110/1
463,2812,台中銀,6.00,109,11.17,0.81,110/1
