,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.12,109,13.87,1.48,110/3
1,1102,亞泥,7.81,109,10.16,1.04,110/3
2,1103,嘉泥,6.88,109,7.17,0.50,110/3
3,1104,環泥,5.09,109,12.78,0.75,110/3
5,1109,信大,7.44,109,7.12,0.92,110/3
16,1220,台榮,6.31,109,13.66,1.20,110/3
30,1305,華夏,6.80,109,6.80,1.85,110/3
33,1309,台達化,8.80,109,5.89,1.76,110/3
36,1313,聯成,4.73,109,6.45,0.95,110/3
42,1323,永裕,4.57,109,11.33,1.41,110/3
44,1325,恆大,20.65,109,6.03,1.69,110/3
47,1338,廣華-1KY,6.27,109,11.36,0.76,110/3
53,1409,新纖,5.54,109,8.74,0.94,110/3
57,1416,廣豐,4.48,109,-1,0.61,110/3
61,1423,利華,9.07,109,4.53,0.91,110/3
106,1513,中興電,4.92,109,9.51,1.92,110/3
117,1527,鑽全,5.33,109,12.93,1.47,110/3
131,1558,伸興,6.60,109,11.41,1.77,110/3
136,1587,吉茂,7.71,109,14.74,1.41,110/3
140,1598,岱宇,14.42,109,5.87,1.61,110/3
142,1604,聲寶,8.33,109,6.48,1.32,110/3
147,1612,宏泰,4.64,109,12.93,1.50,110/3
149,1615,大山,7.54,109,10.27,1.92,110/3
153,1626,艾美特-1KY,5.06,109,-1,1.03,110/3
154,1701,中化,4.40,109,14.77,0.89,110/3
155,1702,南僑,4.02,109,11.18,1.44,110/3
158,1709,和益,4.72,109,12.57,1.62,110/3
161,1712,興農,4.66,109,13.81,1.62,110/3
165,1718,中纖,5.00,109,-1,0.55,110/3
166,1720,生達,4.22,109,11.01,1.83,110/3
171,1726,永記,4.75,109,12.75,1.32,110/3
184,1776,展宇,4.69,109,8.62,1.42,110/3
195,1817,凱撒衛,5.42,109,12.02,1.54,110/3
197,1904,正隆,5.05,109,9.24,1.48,110/3
200,1907,永豐餘,4.33,109,10.19,1.19,110/3
213,2020,美亞,5.42,109,8.81,1.95,110/3
237,2107,厚生,6.65,109,11.45,0.67,110/3
241,2115,六暉-1KY,6.23,109,9.57,1.40,110/3
243,2204,中華,10.99,109,8.75,0.85,110/3
244,2206,三陽工業,4.70,109,13.52,1.45,110/3
256,2247,汎德永業,5.05,109,13.89,1.55,110/3
266,2316,楠梓電,4.35,109,12.73,0.84,110/3
270,2324,仁寶,6.44,109,7.72,1.00,110/3
275,2331,精英,4.63,109,-1,1.17,110/3
283,2347,聯強,4.98,109,6.61,1.87,110/3
287,2352,佳世達,4.84,109,6.72,1.69,110/3
288,2353,宏碁,4.96,109,8.52,1.48,110/3
292,2357,華碩,6.87,109,6.64,1.30,110/3
314,2387,精元,4.26,109,7.35,1.16,110/3
318,2393,億光,4.29,109,11.64,1.28,110/3
333,2417,圓剛,5.88,109,12.59,1.55,110/3
344,2430,燦坤,4.17,109,11.12,1.24,110/3
346,2433,互盛電,7.03,109,13.37,1.82,110/3
356,2449,京元電子,4.51,109,12.80,1.69,110/3
357,2450,神腦,4.54,109,14.89,1.43,110/3
358,2451,創見,4.30,109,13.18,1.57,110/3
359,2453,凌群,4.93,109,14.90,1.63,110/3
364,2459,敦吉,5.62,109,11.38,1.38,110/3
366,2461,光群雷,4.12,109,9.17,1.38,110/3
373,2471,資通,5.78,109,13.52,1.62,110/3
375,2474,可成,7.48,109,6.39,0.81,110/3
377,2477,美隆電,4.66,109,3.69,1.43,110/3
378,2478,大毅,4.69,109,11.33,1.50,110/3
386,2488,漢平,5.44,109,14.89,1.09,110/3
390,2493,揚博,6.54,109,14.36,1.90,110/3
396,2504,國產,5.63,109,11.29,1.52,110/3
397,2505,國揚,10.25,109,9.04,1.01,110/3
404,2520,冠德,9.26,109,4.32,1.21,110/3
406,2527,宏璟,4.67,109,4.89,0.77,110/3
409,2534,宏盛,4.13,109,13.60,0.87,110/3
410,2535,達欣工,7.69,109,8.59,1.28,110/3
413,2538,基泰,4.05,109,-1,0.92,110/3
416,2542,興富發,4.31,109,7.65,1.59,110/3
418,2545,皇翔,11.70,109,8.53,1.15,110/3
419,2546,根基,7.21,109,7.11,1.58,110/3
421,2548,華固,7.71,109,11.24,1.47,110/3
436,2616,山隆,6.03,109,11.93,0.94,110/3
460,2809,京城銀,4.42,109,5.92,0.93,110/3
461,2812,台中銀,5.35,109,12.06,0.93,110/3
462,2816,旺旺保,4.09,109,9.22,0.72,110/3
463,2820,華票,5.00,109,12.79,0.92,110/3
467,2838,聯邦銀,4.55,109,10.65,0.76,110/3
470,2849,安泰銀,4.44,109,12.95,0.93,110/3
471,2850,新產,4.06,109,7.11,1.05,110/3
472,2851,中再保,4.46,109,9.91,1.10,110/3
474,2855,統一證,8.21,109,6.65,1.09,110/3
478,2882,國泰金,4.03,109,6.88,1.06,110/3
481,2885,元大金,4.71,109,9.41,1.18,110/3
483,2887,台新金,5.30,109,11.34,1.19,110/3
485,2889,國票金,6.27,109,11.99,1.20,110/3
486,2890,永豐金,4.28,109,11.68,1.15,110/3
493,2905,三商,4.46,109,9.11,1.04,110/3
495,2908,特力,4.95,109,13.25,1.60,110/3
500,2915,潤泰全,5.04,109,3.76,0.55,110/3
509,3005,神基,6.54,109,7.56,1.91,110/3
512,3010,華立,4.23,109,9.75,1.73,110/3
516,3015,全漢,6.59,109,12.33,0.63,110/3
522,3022,威強電,4.25,109,8.68,1.07,110/3
526,3026,禾伸堂,6.78,109,9.86,1.95,110/3
528,3028,增你強,5.71,109,8.57,1.39,110/3
532,3032,偉訓,9.69,109,10.74,1.50,110/3
533,3033,威健,4.31,109,8.59,1.69,110/3
536,3036,文曄,4.04,109,10.41,1.48,110/3
538,3038,全台,6.33,109,13.44,1.44,110/3
543,3044,健鼎,5.93,109,10.57,1.78,110/3
554,3056,總太,10.96,109,5.67,1.70,110/3
569,3209,全科,6.91,109,8.11,1.66,110/3
571,3231,緯創,7.56,109,11.15,1.21,110/3
578,3312,弘憶股,4.01,109,7.95,1.90,110/3
583,3376,新日興,7.26,109,13.38,1.22,110/3
607,3543,州巧,4.60,109,9.74,0.81,110/3
629,3679,新至陞,11.36,109,8.70,1.32,110/3
634,3702,大聯大,5.98,109,8.95,1.43,110/3
635,3703,欣陸,5.69,109,14.47,0.86,110/3
643,4104,佳醫,6.11,109,14.01,1.07,110/3
659,4439,冠星-1KY,4.74,109,11.33,1.74,110/3
679,4722,國精化,4.57,109,11.51,1.62,110/3
692,4915,致伸,5.40,109,11.66,1.85,110/3
696,4930,燦星網,13.94,109,7.36,0.93,110/3
698,4935,茂林-1KY,6.83,109,7.57,1.42,110/3
699,4938,和碩,6.53,109,10.52,1.16,110/3
700,4942,嘉彰,4.91,109,7.87,0.94,110/3
704,4958,臻鼎-1KY,4.43,109,10.54,1.23,110/3
