,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.15,109,13.83,1.48,110/3
1,1102,亞泥,7.75,109,10.24,1.04,110/3
2,1103,嘉泥,6.98,109,7.06,0.50,110/3
3,1104,環泥,5.13,109,12.69,0.74,110/3
5,1109,信大,7.56,109,7.01,0.91,110/3
16,1220,台榮,6.33,109,13.62,1.20,110/3
30,1305,華夏,6.90,109,6.71,1.83,110/3
32,1308,亞聚,4.01,109,7.67,1.37,110/3
33,1309,台達化,9.02,109,5.74,1.72,110/3
36,1313,聯成,4.84,109,6.30,0.93,110/3
42,1323,永裕,4.58,109,11.29,1.40,110/3
44,1325,恆大,22.14,109,5.62,1.58,110/3
47,1338,廣華-1KY,6.63,109,10.75,0.72,110/3
53,1409,新纖,5.77,109,8.39,0.90,110/3
57,1416,廣豐,4.48,109,-1,0.61,110/3
61,1423,利華,9.18,109,4.47,0.90,110/3
106,1513,中興電,5.26,109,8.90,1.80,110/3
117,1527,鑽全,5.67,109,12.16,1.38,110/3
131,1558,伸興,6.62,109,11.37,1.76,110/3
136,1587,吉茂,7.94,109,14.32,1.37,110/3
140,1598,岱宇,16.36,109,5.18,1.42,110/3
142,1604,聲寶,8.22,109,6.57,1.33,110/3
147,1612,宏泰,5.01,109,11.98,1.39,110/3
149,1615,大山,7.56,109,10.24,1.91,110/3
153,1626,艾美特-1KY,4.75,109,-1,1.10,110/3
154,1701,中化,4.52,109,14.35,0.86,110/3
155,1702,南僑,4.08,109,11.01,1.42,110/3
158,1709,和益,5.22,109,11.39,1.47,110/3
161,1712,興農,4.40,109,14.63,1.72,110/3
164,1717,長興,4.07,109,12.45,1.96,110/3
165,1718,中纖,5.19,109,-1,0.53,110/3
166,1720,生達,4.29,109,10.81,1.80,110/3
171,1726,永記,4.76,109,12.72,1.32,110/3
185,1776,展宇,4.95,109,8.18,1.34,110/3
196,1817,凱撒衛,5.47,109,11.91,1.53,110/3
198,1904,正隆,5.24,109,8.90,1.43,110/3
201,1907,永豐餘,4.49,109,9.82,1.15,110/3
214,2020,美亞,5.69,109,8.40,1.86,110/3
238,2107,厚生,6.76,109,11.27,0.66,110/3
242,2115,六暉-1KY,6.26,109,9.53,1.40,110/3
244,2204,中華,11.31,109,8.50,0.82,110/3
245,2206,三陽工業,4.86,109,13.08,1.40,110/3
257,2247,汎德永業,5.23,109,13.41,1.49,110/3
267,2316,楠梓電,4.52,109,12.25,0.81,110/3
271,2324,仁寶,6.29,109,7.90,1.03,110/3
276,2331,精英,4.99,109,-1,1.08,110/3
284,2347,聯強,4.85,109,6.79,1.92,110/3
288,2352,佳世達,4.98,109,6.54,1.64,110/3
289,2353,宏碁,5.09,109,8.30,1.44,110/3
293,2357,華碩,7.13,109,6.39,1.25,110/3
315,2387,精元,4.55,109,6.89,1.09,110/3
319,2393,億光,4.10,109,12.17,1.34,110/3
332,2414,精技,5.24,109,10.47,1.90,110/3
334,2417,圓剛,6.25,109,11.85,1.46,110/3
345,2430,燦坤,4.48,109,10.36,1.16,110/3
347,2433,互盛電,7.05,109,13.34,1.82,110/3
357,2449,京元電子,4.36,109,13.25,1.75,110/3
358,2450,神腦,4.60,109,14.68,1.41,110/3
359,2451,創見,4.33,109,13.09,1.56,110/3
360,2453,凌群,5.69,109,12.92,1.42,110/3
365,2459,敦吉,5.76,109,11.10,1.34,110/3
367,2461,光群雷,4.03,109,9.37,1.41,110/3
374,2471,資通,6.02,109,12.97,1.56,110/3
375,2472,立隆電,4.51,109,12.30,1.85,110/3
376,2474,可成,7.62,109,6.27,0.79,110/3
378,2477,美隆電,4.93,109,3.49,1.35,110/3
379,2478,大毅,4.93,109,10.78,1.43,110/3
387,2488,漢平,5.44,109,14.89,1.09,110/3
391,2493,揚博,6.59,109,14.27,1.89,110/3
397,2504,國產,5.84,109,10.89,1.47,110/3
398,2505,國揚,10.87,109,8.52,0.95,110/3
405,2520,冠德,9.50,109,4.21,1.18,110/3
407,2527,宏璟,4.84,109,4.71,0.74,110/3
410,2534,宏盛,4.28,109,13.12,0.84,110/3
411,2535,達欣工,7.61,109,8.68,1.30,110/3
413,2537,聯上發,4.05,109,9.40,0.69,110/3
414,2538,基泰,4.18,109,-1,0.89,110/3
417,2542,興富發,4.32,109,7.64,1.59,110/3
419,2545,皇翔,11.51,109,8.67,1.17,110/3
