,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.74,109,12.42,1.50,110/1
1,1102,亞泥,6.95,109,10.00,1.14,110/1
2,1103,嘉泥,6.33,109,7.70,0.57,110/1
3,1104,環泥,4.80,109,10.46,0.79,110/1
5,1109,信大,5.94,109,7.21,1.11,110/1
15,1219,福壽,4.25,109,13.01,1.63,110/1
16,1220,台榮,5.92,109,13.10,1.23,110/1
30,1305,華夏,6.30,109,9.41,1.91,110/1
32,1308,亞聚,4.29,109,12.56,1.46,110/1
38,1315,達新,10.61,109,1.85,0.84,110/1
42,1323,永裕,4.67,109,11.05,1.46,110/1
44,1325,恆大,13.57,109,3.75,1.94,110/1
47,1338,廣華-1KY,5.49,109,12.66,0.83,110/1
53,1409,新纖,5.20,109,9.70,1.11,110/1
57,1416,廣豐,4.46,109,-1,0.59,110/1
61,1423,利華,8.37,109,7.10,0.98,110/1
68,1439,中和,19.88,108,-1,1.01,110/1
84,1457,宜進,8.24,109,5.37,0.86,110/1
91,1467,南緯,4.22,109,12.87,1.22,110/1
128,1539,巨庭,4.43,108,-1,0.94,110/1
131,1558,伸興,5.69,109,9.69,1.90,110/1
134,1582,信錦,5.91,109,10.92,1.75,110/1
136,1587,吉茂,7.16,109,9.54,1.50,110/1
142,1604,聲寶,8.45,109,5.91,1.38,110/1
147,1612,宏泰,4.43,109,11.48,1.55,110/1
154,1701,中化,4.18,109,12.38,1.01,110/1
158,1709,和益,5.91,109,13.53,1.30,110/1
161,1712,興農,5.86,109,9.87,1.38,110/1
163,1714,和桐,6.03,109,6.14,0.92,110/1
165,1718,中纖,4.61,109,9.12,0.60,110/1
166,1720,生達,4.56,109,11.52,1.66,110/1
167,1721,三晃,5.03,109,3.70,0.75,110/1
171,1725,元禎,4.66,109,12.88,1.09,110/1
172,1726,永記,4.70,109,12.92,1.33,110/1
175,1731,美吾華,4.93,109,14.93,1.37,110/1
196,1817,凱撒衛,5.28,109,11.42,1.54,110/1
198,1904,正隆,4.10,109,11.95,1.82,110/1
210,2013,中鋼構,6.65,109,12.64,1.63,110/1
214,2020,美亞,5.41,109,9.63,1.99,110/1
238,2107,厚生,6.11,109,9.74,0.72,110/1
242,2115,六暉-1KY,5.35,109,6.43,1.50,110/1
244,2204,中華,9.66,109,10.15,0.92,110/1
245,2206,三陽工業,4.48,109,12.08,1.50,110/1
257,2247,汎德永業,4.91,109,14.38,1.55,110/1
267,2316,楠梓電,5.03,109,12.28,0.72,110/1
270,2323,中環,7.01,109,9.51,0.62,110/1
271,2324,仁寶,6.96,109,8.81,0.97,110/1
280,2340,台亞,5.44,109,13.52,1.30,110/1
284,2347,聯強,6.21,109,9.96,1.71,110/1
288,2352,佳世達,5.08,109,8.47,1.49,110/1
289,2353,宏碁,4.73,109,11.57,1.62,110/1
