,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.40,108,9.47,1.18,108/4
1,1102,亞泥,7.14,108,8.09,0.97,108/4
2,1103,嘉泥,6.33,108,7.86,0.45,108/4
3,1104,環泥,5.95,108,9.66,0.61,108/4
5,1109,信大,4.86,107,5.83,0.82,108/4
7,1201,味全,6.65,108,7.49,1.46,108/4
9,1210,大成,5.87,108,12.84,1.61,108/4
16,1220,台榮,5.83,108,14.51,0.79,108/4
20,1231,聯華食,5.42,108,12.92,1.86,108/4
23,1234,黑松,5.56,108,14.48,0.69,108/4
27,1301,台塑,5.46,108,13.75,1.47,108/4
29,1304,台聚,4.65,108,9.03,0.62,108/4
30,1305,華夏,6.35,108,12.91,1.01,108/4
32,1308,亞聚,7.43,108,10.00,0.80,108/4
33,1309,台達化,7.00,108,7.20,0.67,108/4
34,1310,台苯,5.05,108,8.89,1.12,108/4
38,1315,達新,7.72,108,12.95,1.08,108/4
39,1316,上曜,18.44,107,-1,1.01,108/4
40,1319,東陽,5.35,108,10.01,0.91,108/4
42,1323,永裕,5.12,108,9.74,1.39,108/4
45,1326,台化,5.38,108,13.90,1.16,108/4
47,1338,廣華-1KY,7.22,108,10.15,0.64,108/4
48,1339,昭輝,5.15,108,7.65,0.83,108/4
49,1340,勝悅-1KY,13.33,107,-1,0.22,108/3
51,1402,遠東新,6.22,108,11.99,0.63,108/4
52,1409,新纖,5.37,108,9.23,0.55,108/4
56,1416,廣豐,12.00,107,-1,0.47,108/4
57,1417,嘉裕,6.10,108,4.91,0.50,108/4
62,1434,福懋,7.78,108,10.44,0.84,108/4
65,1437,勤益控,5.47,108,4.64,0.63,108/4
67,1439,中和,15.48,108,3.09,1.06,108/4
69,1441,大東,53.57,107,-1,0.56,108/4
78,1452,宏益,7.21,108,12.52,0.89,108/4
83,1457,宜進,8.85,108,10.97,0.61,108/4
87,1464,得力,8.00,107,12.84,1.31,108/4
88,1465,偉全,10.87,108,4.31,0.75,108/4
101,1504,東元,4.13,108,14.43,0.82,108/4
106,1514,亞力,6.80,108,12.26,1.19,108/4
112,1522,堤維西,6.00,108,10.47,1.10,108/4
113,1524,耿鼎,4.76,108,10.00,0.64,108/4
114,1525,江申,4.62,108,10.96,0.77,108/4
115,1526,日馳,4.36,108,13.69,1.10,108/4
116,1527,鑽全,9.90,107,9.76,1.44,108/4
127,1539,巨庭,5.48,108,13.64,0.72,108/4
