,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.44,108,9.50,1.24,109/2
1,1102,亞泥,7.43,108,9.88,0.99,109/2
3,1104,環泥,4.96,108,11.38,0.76,109/2
5,1109,信大,5.71,108,7.13,0.99,109/2
9,1210,大成,4.92,108,13.81,1.99,109/2
16,1220,台榮,5.04,108,13.08,0.93,109/2
32,1308,亞聚,6.09,108,11.80,1.00,109/2
41,1323,永裕,4.83,108,9.59,1.50,109/2
51,1409,新纖,4.98,108,7.32,0.59,109/2
56,1417,嘉裕,4.52,108,7.73,0.74,109/2
61,1434,福懋,8.05,108,12.52,0.92,109/2
63,1436,華友聯,6.66,108,14.61,1.41,109/2
82,1457,宜進,7.27,108,6.14,0.68,109/2
87,1465,偉全,11.45,108,-1,0.78,109/2
118,1530,亞崴,5.03,108,8.32,0.94,109/2
127,1540,喬福,6.87,108,-1,0.93,109/2
129,1558,伸興,6.47,108,11.93,1.83,109/2
132,1582,信錦,5.35,108,10.10,1.98,109/2
133,1583,程泰,5.00,108,13.30,1.40,109/2
144,1611,中電,10.62,108,5.36,0.90,109/2
147,1615,大山,9.20,108,9.46,1.35,109/2
153,1702,南僑,4.71,108,12.09,1.87,109/2
159,1712,興農,6.63,108,12.65,1.20,109/2
169,1725,元禎,5.81,108,14.84,0.79,109/2
170,1726,永記,4.60,108,14.78,1.38,109/2
194,1817,凱撒衛,5.60,108,11.70,1.37,109/2
202,2006,東和鋼鐵,4.66,108,14.26,1.22,109/2
207,2012,春雨,7.27,108,14.47,1.33,109/2
212,2020,美亞,11.49,108,12.58,1.26,109/2
217,2027,大成鋼,5.56,108,-1,1.15,109/2
236,2107,厚生,4.10,108,8.97,0.65,109/2
240,2115,六暉-1KY,6.53,108,6.57,1.46,109/2
254,2301,光寶科,7.03,108,10.06,1.55,109/2
263,2317,鴻海,5.38,108,10.47,0.93,109/2
265,2324,仁寶,6.42,108,12.72,0.80,109/2
267,2328,廣宇,5.80,108,11.73,0.87,109/2
278,2347,聯強,6.21,108,9.78,1.48,109/2
284,2354,鴻準,4.86,108,11.32,0.76,109/2
286,2356,英業達,5.87,108,11.13,1.44,109/2
287,2357,華碩,5.76,108,12.47,1.05,109/2
292,2363,矽統,13.98,108,-1,0.93,109/2
312,2392,正崴,6.03,108,9.42,0.95,109/2
326,2414,精技,6.00,108,12.44,1.56,109/2
330,2420,新巨,6.27,108,10.96,1.64,109/2
332,2423,固緯,6.82,108,13.02,1.46,109/2
339,2430,燦坤,5.51,108,12.43,0.65,109/2
341,2433,互盛電,7.85,108,12.19,1.84,109/2
347,2441,超豐,4.57,108,12.58,1.72,109/2
352,2449,京元電子,5.89,108,9.26,1.45,109/2
355,2453,凌群,5.97,108,12.59,0.93,109/2
361,2459,敦吉,6.94,108,10.03,1.11,109/2
372,2474,可成,5.63,108,9.99,0.95,109/2
374,2477,美隆電,6.53,108,14.85,1.64,109/2
383,2488,漢平,8.13,108,11.27,1.17,109/2
387,2493,揚博,7.33,108,13.64,1.73,109/2
388,2495,普安,5.00,108,-1,0.84,109/2
402,2527,宏璟,9.73,108,7.03,0.69,109/2
406,2535,達欣工,5.63,108,7.79,1.03,109/2
407,2536,宏普,5.01,108,8.84,0.67,109/2
409,2538,基泰,5.08,108,-1,0.67,109/2
410,2539,櫻花建,9.55,108,9.85,1.98,109/2
415,2546,根基,6.47,108,10.96,1.81,109/2
417,2548,華固,8.79,108,5.40,1.44,109/2
419,2601,益航,13.14,108,-1,0.80,109/2
432,2616,山隆,6.00,108,13.16,0.99,109/2
433,2617,台航,4.85,108,11.30,0.69,109/2
452,2739,寒舍,4.15,108,-1,1.79,109/2
456,2812,台中銀,7.41,108,9.91,0.76,109/2
457,2816,旺旺保,7.30,108,6.87,0.73,109/2
458,2820,華票,4.91,108,14.50,0.82,109/2
459,2823,中壽,6.09,108,6.21,0.63,109/2
460,2832,台產,5.06,108,10.56,0.79,109/2
461,2834,臺企銀,7.31,108,12.27,0.71,109/2
462,2836,高雄銀,5.07,108,13.58,0.68,109/2
463,2838,聯邦銀,7.92,108,9.44,0.55,109/2
465,2845,遠東銀,7.22,108,11.26,0.72,109/2
466,2849,安泰銀,5.09,108,13.41,0.84,109/2
467,2850,新產,5.06,108,6.87,0.96,109/2
468,2851,中再保,4.39,108,8.61,1.00,109/2
469,2852,第一保,7.38,108,12.26,0.60,109/2
470,2855,統一證,8.08,108,10.84,0.78,109/2
473,2881,富邦金,4.84,108,6.98,0.80,109/2
474,2882,國泰金,5.24,108,9.14,0.72,109/2
476,2884,玉山金,6.35,108,14.91,1.68,109/2
477,2885,元大金,5.83,108,10.23,0.89,109/2
479,2887,台新金,6.23,108,10.98,0.83,109/2
480,2888,新光金,4.84,108,7.67,0.45,109/2
481,2889,國票金,6.98,108,12.11,0.93,109/2
482,2890,永豐金,6.51,108,10.44,0.83,109/2
483,2891,中信金,5.57,108,8.63,0.99,109/2
484,2892,第一金,6.60,108,14.01,1.20,109/2
488,2904,匯僑,6.83,108,11.61,1.73,109/2
489,2905,三商,9.35,108,5.90,0.86,109/2
496,2915,潤泰全,7.65,108,5.03,0.43,109/2
497,2923,鼎固-1KY,8.94,108,-1,0.89,109/2
498,2929,淘帝-1KY,5.42,108,-1,0.62,109/2
503,3004,豐達科,5.37,108,9.68,1.40,109/2
504,3005,神基,6.12,108,10.92,1.87,109/2
507,3010,華立,5.74,108,8.63,1.18,109/2
524,3029,零壹,5.30,108,11.82,1.95,109/2
526,3031,佰鴻,6.03,108,12.59,0.93,109/2
531,3036,文曄,5.63,108,9.66,0.78,109/2
533,3038,全台,7.00,108,9.53,1.39,109/2
534,3040,遠見,4.41,108,8.58,1.55,109/2
538,3044,健鼎,6.09,108,10.49,1.97,109/2
542,3048,益登,5.56,108,8.74,1.19,109/2
546,3052,夆典,4.62,108,5.91,0.76,109/2
549,3056,總太,7.75,108,10.69,1.83,109/2
562,3209,全科,6.51,108,9.06,1.25,109/2
564,3231,緯創,7.01,108,9.97,1.16,109/2
571,3312,弘憶股,8.92,108,12.01,1.15,109/2
590,3501,維熹,6.52,108,12.64,0.98,109/2
594,3528,安馳,6.21,108,13.24,1.90,109/2
626,3702,大聯大,6.11,108,10.13,1.18,109/2
629,3705,永信,5.09,108,14.42,1.89,109/2
630,3706,神達,7.69,108,10.14,0.78,109/2
634,4104,佳醫,5.86,108,14.62,1.08,109/2
645,4164,承業醫,5.28,108,13.57,1.06,109/2
650,4438,廣越,6.82,108,13.00,1.81,109/2
651,4439,冠星-1KY,6.73,108,9.65,1.72,109/2
660,4557,永新-1KY,8.06,108,13.90,1.83,109/2
661,4560,強信-1KY,10.18,108,13.80,1.85,109/2
668,4581,光隆精密-1KY,8.10,108,13.52,1.53,109/2
670,4722,國精化,6.50,108,11.59,1.14,109/2
678,4766,南寶,4.78,108,13.14,1.65,109/2
683,4915,致伸,5.33,108,9.41,1.73,109/2
684,4916,事欣科,9.32,108,10.21,1.30,109/2
