,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.03,108,10.07,1.32,109/2
1,1102,亞泥,7.08,108,10.35,1.04,109/2
3,1104,環泥,4.87,108,11.61,0.77,109/2
5,1109,信大,5.53,108,7.37,1.02,109/2
9,1210,大成,4.98,108,13.64,1.97,109/2
16,1220,台榮,5.22,108,12.64,0.90,109/2
32,1308,亞聚,5.82,108,12.35,1.05,109/2
38,1315,達新,6.94,108,1.84,0.79,109/2
42,1323,永裕,4.73,108,9.81,1.53,109/2
52,1409,新纖,4.70,108,7.75,0.63,109/2
57,1417,嘉裕,5.40,108,6.48,0.62,109/2
62,1434,福懋,8.16,108,12.36,0.91,109/2
64,1436,華友聯,6.78,108,14.34,1.38,109/2
83,1457,宜進,7.30,108,6.12,0.68,109/2
88,1465,偉全,11.28,108,-1,0.79,109/2
119,1530,亞崴,4.99,108,8.39,0.95,109/2
128,1540,喬福,6.80,108,-1,0.94,109/2
130,1558,伸興,6.31,108,12.24,1.88,109/2
133,1582,信錦,5.40,108,10.00,1.96,109/2
134,1583,程泰,5.02,108,13.26,1.39,109/2
145,1611,中電,10.17,108,5.59,0.94,109/2
148,1615,大山,8.89,108,9.78,1.39,109/2
154,1702,南僑,4.71,108,12.11,1.88,109/2
160,1712,興農,6.24,108,13.45,1.28,109/2
170,1725,元禎,5.83,108,14.79,0.78,109/2
171,1726,永記,4.60,108,14.78,1.38,109/2
195,1817,凱撒衛,5.50,108,11.92,1.39,109/2
197,1904,正隆,4.12,108,10.19,1.38,109/2
208,2012,春雨,7.14,108,14.74,1.36,109/2
213,2020,美亞,11.25,108,12.85,1.29,109/2
218,2027,大成鋼,5.42,108,-1,1.18,109/2
241,2115,六暉-1KY,6.49,108,6.61,1.47,109/2
255,2301,光寶科,6.89,108,10.25,1.58,109/2
264,2317,鴻海,5.42,108,10.39,0.92,109/2
267,2324,仁寶,6.25,108,13.06,0.82,109/2
269,2328,廣宇,5.49,108,12.38,0.92,109/2
280,2347,聯強,6.05,108,10.04,1.52,109/2
286,2354,鴻準,4.78,108,11.52,0.78,109/2
288,2356,英業達,5.70,108,11.46,1.48,109/2
289,2357,華碩,5.60,108,12.83,1.08,109/2
294,2363,矽統,14.52,108,-1,0.93,109/2
296,2365,昆盈,4.16,108,13.47,0.77,109/2
314,2392,正崴,6.00,108,9.47,0.96,109/2
328,2414,精技,5.94,108,12.56,1.57,109/2
332,2420,新巨,5.75,108,11.96,1.79,109/2
334,2423,固緯,6.67,108,13.31,1.50,109/2
341,2430,燦坤,5.18,108,13.22,0.70,109/2
343,2433,互盛電,7.79,108,12.29,1.85,109/2
348,2441,超豐,4.36,108,13.20,1.81,109/2
353,2449,京元電子,5.76,108,9.47,1.48,109/2
356,2453,凌群,5.60,108,13.42,0.99,109/2
362,2459,敦吉,7.45,108,9.35,1.04,109/2
369,2467,志聖,9.23,108,13.69,1.88,109/2
373,2474,可成,5.24,108,10.75,1.02,109/2
375,2477,美隆電,6.91,108,14.03,1.55,109/2
384,2488,漢平,7.20,108,12.73,1.32,109/2
388,2493,揚博,7.73,108,12.94,1.64,109/2
