,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.95,108,10.08,1.26,108/4
1,1102,亞泥,6.74,108,8.57,1.02,108/4
2,1103,嘉泥,5.92,108,8.41,0.48,108/4
3,1104,環泥,5.59,108,10.29,0.65,108/4
5,1109,信大,6.15,108,6.35,0.90,108/4
7,1201,味全,5.82,108,8.56,1.67,108/4
9,1210,大成,5.12,108,14.73,1.84,108/4
16,1220,台榮,5.66,108,14.93,0.82,108/4
27,1301,台塑,5.03,108,14.93,1.60,108/4
29,1304,台聚,4.12,108,10.21,0.70,108/4
30,1305,華夏,5.51,108,14.88,1.16,108/4
32,1308,亞聚,6.38,108,11.66,0.93,108/4
33,1309,台達化,6.00,108,8.40,0.78,108/4
38,1315,達新,7.54,108,13.26,1.10,108/4
39,1316,上曜,16.51,107,-1,1.13,108/4
40,1319,東陽,5.03,108,10.64,0.96,108/4
42,1323,永裕,4.82,108,10.00,1.55,109/1
48,1339,昭輝,4.96,108,7.94,0.86,108/4
49,1340,勝悅-1KY,11.59,107,-1,0.27,108/4
51,1402,遠東新,5.50,108,13.56,0.71,108/4
52,1409,新纖,4.87,108,10.18,0.61,108/4
56,1416,廣豐,10.48,107,-1,0.54,108/4
57,1417,嘉裕,6.15,108,5.11,0.54,109/1
62,1434,福懋,7.43,108,10.93,0.88,108/4
65,1437,勤益控,5.33,108,5.35,0.67,109/1
67,1439,中和,14.12,108,3.38,1.16,108/4
69,1441,大東,45.77,107,-1,0.66,108/4
83,1457,宜進,8.23,108,11.80,0.66,108/4
87,1464,得力,7.28,108,14.11,1.44,108/4
88,1465,偉全,9.65,108,4.86,0.84,108/4
106,1514,亞力,5.90,108,14.13,1.37,108/4
112,1522,堤維西,5.83,108,10.76,1.13,108/4
113,1524,耿鼎,4.63,108,10.92,0.68,109/1
114,1525,江申,4.44,108,11.39,0.80,108/4
115,1526,日馳,4.03,108,12.64,1.16,109/1
116,1527,鑽全,9.30,107,10.39,1.54,108/4
119,1530,亞崴,4.72,108,7.83,0.97,109/1
127,1539,巨庭,5.33,108,14.02,0.74,108/4
128,1540,喬福,6.49,108,11.41,0.91,108/4
130,1558,伸興,6.64,108,11.87,1.68,108/4
133,1582,信錦,5.36,108,11.62,1.87,109/1
141,1604,聲寶,7.58,108,9.90,1.13,108/4
143,1608,華榮,6.83,108,-1,0.71,109/1
145,1611,中電,8.60,108,6.55,1.03,108/4
148,1615,大山,8.71,108,10.53,1.42,108/4
154,1702,南僑,4.42,108,11.60,1.83,108/4
164,1718,中纖,11.59,107,-1,0.38,108/4
170,1725,元禎,5.70,108,13.27,0.73,108/4
195,1817,凱撒衛,5.66,108,12.57,1.27,109/1
198,1904,正隆,5.69,108,10.14,0.99,108/4
199,1905,華紙,4.68,107,-1,0.55,108/4
201,1907,永豐餘,5.49,108,9.24,0.54,108/4
204,2006,東和鋼鐵,5.83,108,14.84,0.96,108/4
209,2012,春雨,6.80,108,11.03,1.26,108/4
213,2017,官田鋼,5.99,107,-1,0.60,108/4
214,2020,美亞,10.16,108,9.29,1.29,108/4
231,2069,運錩,15.48,107,-1,0.78,109/1
238,2107,厚生,4.44,108,11.69,0.58,108/4
242,2115,六暉-1KY,7.01,108,14.58,1.46,109/1
244,2204,中華,5.59,107,-1,0.43,108/4
245,2206,三陽工業,5.01,108,7.36,1.17,108/4
249,2228,劍麟,5.48,108,10.54,1.75,108/4
251,2233,宇隆,6.56,107,12.03,1.41,108/4
255,2301,光寶科,6.82,108,11.51,1.66,109/1
264,2317,鴻海,5.07,107,9.48,0.88,108/4
267,2324,仁寶,6.38,108,11.75,0.77,108/4
269,2328,廣宇,5.18,108,9.70,0.91,108/4
276,2340,台亞,4.45,108,13.86,1.22,109/1
280,2347,聯強,6.52,108,9.76,1.34,108/4
284,2352,佳世達,5.11,107,11.25,0.97,109/1
286,2354,鴻準,5.57,107,11.39,0.75,108/4
287,2355,敬鵬,4.04,108,14.91,0.63,108/4
289,2357,華碩,6.93,108,12.36,0.85,108/4
291,2359,所羅門,4.17,108,10.32,0.72,108/4
294,2363,矽統,15.06,108,-1,0.83,108/4
296,2365,昆盈,4.97,108,12.38,0.58,108/4
302,2374,佳能,4.18,107,-1,0.57,109/1
314,2392,正崴,6.48,108,9.80,0.84,109/1
325,2409,友達,6.39,107,-1,0.42,108/4
328,2414,精技,6.26,108,12.61,1.40,109/1
332,2420,新巨,5.94,108,11.29,1.62,109/1
334,2423,固緯,6.26,108,11.14,1.48,108/4
339,2428,興勤,4.90,108,10.30,1.68,109/1
341,2430,燦坤,5.88,108,12.32,0.60,109/1
343,2433,互盛電,7.21,108,12.43,1.82,108/4
349,2441,超豐,5.04,108,12.36,1.51,109/1
350,2442,新美齊,18.78,107,11.32,0.62,108/4
354,2449,京元電子,4.94,108,12.53,1.67,109/1
357,2453,凌群,5.97,108,12.98,0.93,108/4
363,2459,敦吉,7.39,108,9.67,0.98,108/4
367,2464,盟立,6.56,108,12.21,1.78,109/1
370,2467,志聖,8.90,108,13.44,1.67,108/4
372,2471,資通,6.35,108,13.46,1.41,109/1
374,2474,可成,4.98,107,13.69,1.22,109/1
376,2477,美隆電,7.31,108,10.33,1.34,108/4
381,2483,百容,5.09,108,13.37,0.93,109/1
385,2488,漢平,8.06,108,11.37,1.12,109/1
389,2493,揚博,7.76,108,12.93,1.69,109/1
403,2520,冠德,5.66,108,10.19,1.03,108/4
405,2527,宏璟,8.98,108,7.06,0.65,108/4
409,2535,達欣工,6.57,108,10.80,0.91,109/1
410,2536,宏普,5.10,108,12.87,0.66,108/4
412,2538,基泰,6.04,107,-1,0.65,108/4
418,2546,根基,7.92,108,10.00,1.47,108/4
420,2548,華固,8.22,108,7.90,1.50,109/1
422,2601,益航,12.94,108,4.51,0.69,108/4
430,2611,志信,6.75,107,-1,0.44,108/4
434,2615,萬海,4.75,108,10.47,1.04,108/4
435,2616,山隆,6.04,108,13.93,1.01,108/4
436,2617,台航,8.25,107,10.94,0.64,108/4
441,2636,台驊投控,5.90,108,10.86,1.07,109/1
442,2637,慧洋-1KY,6.10,108,10.21,0.58,109/1
445,2702,華園,6.45,107,-1,1.32,109/1
458,2809,京城銀,4.60,108,14.82,1.00,109/1
459,2812,台中銀,7.02,108,9.83,0.82,108/4
460,2816,旺旺保,6.87,108,6.09,0.79,108/4
462,2823,中壽,5.81,108,6.04,0.94,109/1
463,2832,台產,5.08,108,11.39,0.84,109/1
464,2834,臺企銀,6.45,108,11.54,0.81,108/4
465,2836,高雄銀,5.36,108,13.22,0.67,108/4
466,2838,聯邦銀,7.44,108,9.86,0.59,108/4
468,2845,遠東銀,6.82,108,10.05,0.77,108/4
469,2849,安泰銀,6.92,107,13.63,0.84,108/4
470,2850,新產,4.99,108,7.31,0.98,108/4
471,2851,中再保,4.70,108,9.67,0.93,109/1
475,2880,華南金,5.79,108,14.77,1.25,108/4
476,2881,富邦金,4.85,107,8.09,0.78,108/4
477,2882,國泰金,5.05,108,9.27,0.75,108/4
