,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.41,109,12.58,1.52,110/1
1,1102,亞泥,6.68,109,10.14,1.15,110/1
2,1103,嘉泥,6.24,109,7.82,0.58,110/1
3,1104,環泥,4.80,109,10.46,0.79,110/1
4,1108,幸福,5.47,109,14.71,1.17,110/1
5,1109,信大,5.92,109,7.24,1.12,110/1
15,1219,福壽,4.46,109,12.38,1.55,110/1
16,1220,台榮,5.88,109,13.18,1.24,110/1
38,1315,達新,11.58,109,1.69,0.77,110/1
42,1323,永裕,4.67,109,11.05,1.46,110/1
44,1325,恆大,19.42,109,2.62,1.35,110/1
47,1338,廣華-1KY,5.26,109,13.19,0.86,110/1
53,1409,新纖,5.35,109,9.43,1.08,110/1
57,1416,廣豐,4.93,109,-1,0.53,110/1
61,1423,利華,8.37,109,7.10,0.98,110/1
84,1457,宜進,8.33,109,5.31,0.85,110/1
91,1467,南緯,4.71,109,11.51,1.09,110/1
128,1539,巨庭,4.51,108,-1,0.92,110/1
131,1558,伸興,5.83,109,9.46,1.86,110/1
134,1582,信錦,6.09,109,10.59,1.69,110/1
136,1587,吉茂,6.94,109,9.83,1.55,110/1
142,1604,聲寶,8.25,109,6.05,1.41,110/1
147,1612,宏泰,5.12,109,9.94,1.34,110/1
154,1701,中化,4.25,109,12.20,1.00,110/1
158,1709,和益,5.76,109,13.90,1.34,110/1
161,1712,興農,5.65,109,10.22,1.43,110/1
163,1714,和桐,6.22,109,5.95,0.89,110/1
165,1718,中纖,4.61,109,9.12,0.60,110/1
166,1720,生達,4.71,109,11.14,1.61,110/1
167,1721,三晃,5.01,109,3.71,0.76,110/1
171,1725,元禎,4.82,109,12.44,1.05,110/1
172,1726,永記,4.58,109,13.28,1.37,110/1
175,1731,美吾華,5.04,109,14.60,1.34,110/1
196,1817,凱撒衛,5.26,109,11.45,1.54,110/1
198,1904,正隆,4.27,109,11.49,1.75,110/1
210,2013,中鋼構,6.42,109,13.09,1.68,110/1
238,2107,厚生,6.28,109,9.48,0.70,110/1
242,2115,六暉-1KY,5.04,109,6.83,1.60,110/1
244,2204,中華,10.54,109,9.30,0.85,110/1
245,2206,三陽工業,4.56,109,11.98,1.49,110/1
257,2247,汎德永業,4.89,109,14.44,1.56,110/1
267,2316,楠梓電,5.02,109,12.30,0.72,110/1
270,2323,中環,7.16,109,9.30,0.60,110/1
271,2324,仁寶,7.41,109,8.28,0.92,110/1
284,2347,聯強,6.23,109,9.94,1.71,110/1
288,2352,佳世達,5.08,109,8.45,1.49,110/1
289,2353,宏碁,5.51,109,9.93,1.39,110/1
292,2356,英業達,7.89,109,14.84,1.60,110/1
293,2357,華碩,7.41,109,7.35,1.20,110/1
298,2363,矽統,6.25,109,-1,0.87,110/1
312,2382,廣達,6.73,109,9.99,1.91,110/1
318,2392,正崴,6.19,109,9.93,0.83,110/1
332,2414,精技,6.08,109,11.84,1.64,110/1
334,2417,圓剛,5.68,109,4.96,1.61,110/1
336,2420,新巨,6.23,109,13.83,1.88,110/1
347,2433,互盛電,6.61,109,14.01,1.79,110/1
357,2449,京元電子,4.31,109,14.59,1.84,110/1
360,2453,凌群,5.92,109,13.48,1.32,110/1
366,2459,敦吉,6.04,109,11.72,1.35,110/1
368,2461,光群雷,4.32,109,13.14,1.33,110/1
375,2471,資通,5.79,109,11.51,1.56,110/1
377,2474,可成,6.49,109,7.15,0.88,110/1
379,2477,美隆電,4.34,109,4.03,1.47,110/1
380,2478,大毅,4.39,109,14.47,1.62,110/1
388,2488,漢平,4.90,109,10.52,1.17,110/1
397,2501,國建,4.78,109,14.72,0.98,110/1
398,2504,國產,6.62,109,9.76,1.28,110/1
399,2505,國揚,8.49,109,2.11,1.18,110/1
406,2520,冠德,7.91,109,5.91,1.34,110/1
408,2527,宏璟,5.35,109,12.28,0.73,110/1
412,2535,達欣工,8.37,109,7.81,1.28,110/1
413,2536,宏普,5.52,109,14.40,0.59,110/1
415,2538,基泰,4.72,109,-1,0.74,110/1
418,2542,興富發,4.08,109,11.30,1.91,110/1
420,2545,皇翔,10.42,109,7.70,1.22,110/1
421,2546,根基,7.42,109,7.82,1.58,110/1
423,2548,華固,8.24,109,8.34,1.50,110/1
425,2601,益航,7.67,108,-1,1.38,110/1
438,2616,山隆,6.17,109,12.25,0.93,110/1
458,2739,寒舍,4.16,108,-1,1.88,110/1
461,2809,京城銀,4.46,109,6.45,0.94,110/1
462,2812,台中銀,5.80,109,11.55,0.84,110/1
464,2820,華票,5.13,109,13.04,0.89,110/1
466,2832,台產,5.61,109,13.24,0.75,110/1
469,2838,聯邦銀,5.21,109,9.92,0.66,110/1
471,2845,遠東銀,4.84,109,12.65,0.75,110/1
473,2850,新產,4.69,109,6.94,0.95,110/1
474,2851,中再保,4.33,109,9.57,1.25,110/1
476,2855,統一證,7.02,109,6.92,1.24,110/1
480,2882,國泰金,4.60,109,7.35,0.94,110/1
483,2885,元大金,4.72,109,10.50,1.18,110/1
485,2887,台新金,5.96,109,12.11,1.05,110/1
486,2888,新光金,4.36,109,7.11,0.53,110/1
487,2889,國票金,6.08,109,11.42,1.24,110/1
488,2890,永豐金,4.98,109,11.06,1.00,110/1
489,2891,中信金,4.60,109,9.07,1.12,110/1
493,2903,遠百,4.82,109,12.53,1.00,110/1
494,2904,匯僑,6.90,109,11.65,1.86,110/1
495,2905,三商,4.30,109,10.47,0.99,110/1
497,2908,特力,4.25,109,13.17,1.95,110/1
502,2915,潤泰全,5.10,109,4.48,0.62,110/1
506,2939,凱羿-1KY,5.64,109,-1,1.53,110/1
513,3010,華立,4.96,109,9.72,1.48,110/1
517,3015,全漢,7.29,109,9.39,0.68,110/1
529,3028,增你強,6.79,109,9.76,1.30,110/1
