,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.25,108,9.76,1.28,109/2
1,1102,亞泥,7.18,108,10.22,1.03,109/2
3,1104,環泥,5.12,108,11.05,0.74,109/2
5,1109,信大,5.56,108,7.33,1.01,109/2
9,1210,大成,4.99,108,13.61,1.96,109/2
16,1220,台榮,5.24,108,12.58,0.90,109/2
32,1308,亞聚,6.09,108,11.80,1.00,109/2
38,1315,達新,6.77,108,1.89,0.81,109/2
42,1323,永裕,4.81,108,9.64,1.50,109/2
52,1409,新纖,4.91,108,7.42,0.60,109/2
57,1417,嘉裕,4.48,108,7.80,0.74,109/2
62,1434,福懋,7.91,108,12.74,0.94,109/2
64,1436,華友聯,6.56,108,14.82,1.43,109/2
83,1457,宜進,7.30,108,6.12,0.68,109/2
88,1465,偉全,11.36,108,-1,0.79,109/2
119,1530,亞崴,5.01,108,8.37,0.95,109/2
128,1540,喬福,6.90,108,-1,0.93,109/2
130,1558,伸興,6.45,108,11.97,1.84,109/2
133,1582,信錦,5.33,108,10.13,1.99,109/2
134,1583,程泰,4.97,108,13.39,1.41,109/2
145,1611,中電,10.81,108,5.26,0.88,109/2
148,1615,大山,9.13,108,9.52,1.36,109/2
154,1702,南僑,4.67,108,12.19,1.89,109/2
160,1712,興農,6.58,108,12.74,1.21,109/2
170,1725,元禎,5.83,108,14.79,0.78,109/2
171,1726,永記,4.60,108,14.78,1.38,109/2
195,1817,凱撒衛,5.52,108,11.88,1.39,109/2
203,2006,東和鋼鐵,4.66,108,14.26,1.22,109/2
208,2012,春雨,7.27,108,14.47,1.33,109/2
213,2020,美亞,11.46,108,12.62,1.27,109/2
218,2027,大成鋼,6.03,108,-1,1.06,109/2
237,2107,厚生,4.03,108,9.13,0.66,109/2
241,2115,六暉-1KY,6.72,108,6.39,1.42,109/2
255,2301,光寶科,6.97,108,10.13,1.56,109/2
264,2317,鴻海,5.40,108,10.43,0.92,109/2
267,2324,仁寶,6.32,108,12.93,0.82,109/2
269,2328,廣宇,5.73,108,11.87,0.88,109/2
280,2347,聯強,6.36,108,9.54,1.44,109/2
285,2354,鴻準,4.82,108,11.43,0.77,109/2
287,2356,英業達,5.87,108,11.13,1.44,109/2
288,2357,華碩,5.66,108,12.70,1.07,109/2
293,2363,矽統,15.06,108,-1,0.86,109/2
295,2365,昆盈,4.21,108,13.29,0.76,109/2
313,2392,正崴,6.06,108,9.38,0.95,109/2
327,2414,精技,6.06,108,12.31,1.54,109/2
331,2420,新巨,6.29,108,10.93,1.64,109/2
