,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.94,108,10.30,1.33,109/3
1,1102,亞泥,6.87,108,10.22,1.03,109/3
3,1104,環泥,4.46,108,11.20,0.82,109/3
5,1109,信大,5.29,108,7.79,1.02,109/3
9,1210,大成,4.63,108,13.42,1.98,109/3
16,1220,台榮,4.84,108,12.92,0.95,109/3
32,1308,亞聚,5.67,108,13.57,1.05,109/3
34,1310,台苯,5.49,108,-1,1.54,109/3
38,1315,達新,5.11,108,1.79,0.79,109/3
42,1323,永裕,4.86,108,10.15,1.42,109/3
53,1409,新纖,4.42,108,8.25,0.66,109/3
62,1432,大魯閣,25.24,108,-1,1.08,109/3
63,1434,福懋,8.20,108,13.80,0.96,109/3
65,1436,華友聯,6.59,108,8.27,1.33,109/3
84,1457,宜進,6.87,108,5.16,0.71,109/3
89,1465,偉全,11.63,108,-1,0.78,109/3
120,1530,亞崴,4.97,108,8.46,0.95,109/3
128,1539,巨庭,4.13,108,-1,0.99,109/3
129,1540,喬福,6.71,108,-1,0.96,109/3
131,1558,伸興,6.20,108,11.72,1.79,109/3
134,1582,信錦,5.23,108,10.71,1.90,109/3
135,1583,程泰,5.04,108,14.91,1.39,109/3
142,1604,聲寶,5.83,108,5.59,1.28,109/3
144,1608,華榮,5.57,108,12.47,0.79,109/3
146,1611,中電,10.34,108,4.64,0.90,109/3
149,1615,大山,8.47,108,9.37,1.53,109/3
155,1702,南僑,4.42,108,11.40,1.86,109/3
161,1712,興農,6.31,108,11.32,1.22,109/3
166,1720,生達,4.01,108,14.52,1.76,109/3
172,1726,永記,4.48,108,14.05,1.37,109/3
196,1817,凱撒衛,5.36,108,10.78,1.38,109/3
204,2006,東和鋼鐵,4.05,108,13.84,1.36,109/3
212,2015,豐興,4.88,108,14.93,1.92,109/3
214,2020,美亞,9.95,108,11.20,1.39,109/3
242,2115,六暉-1KY,6.13,108,7.21,1.56,109/3
251,2233,宇隆,4.18,108,14.85,1.79,109/3
257,2301,光寶科,6.52,108,10.95,1.59,109/3
266,2317,鴻海,4.79,108,11.74,1.00,109/3
269,2324,仁寶,5.85,108,13.14,0.87,109/3
282,2347,聯強,5.74,108,9.91,1.51,109/3
288,2354,鴻準,4.70,108,13.85,0.75,109/3
290,2356,英業達,5.39,108,10.81,1.50,109/3
291,2357,華碩,5.45,108,9.87,1.04,109/3
296,2363,矽統,9.89,108,-1,0.96,109/3
316,2392,正崴,5.61,108,10.19,0.95,109/3
330,2414,精技,5.86,108,12.08,1.54,109/3
334,2420,新巨,5.93,108,11.35,1.66,109/3
342,2430,燦坤,5.24,108,12.24,0.68,109/3
344,2433,互盛電,7.44,108,13.00,1.90,109/3
350,2441,超豐,4.01,108,13.57,1.90,109/3
355,2449,京元電子,5.03,108,11.08,1.59,109/3
358,2453,凌群,5.73,108,12.46,0.96,109/3
364,2459,敦吉,6.59,108,10.19,1.11,109/3
373,2471,資通,6.16,108,11.19,1.48,109/3
375,2474,可成,4.94,108,14.40,1.07,109/3
386,2488,漢平,7.81,108,12.32,1.17,109/3
390,2493,揚博,7.34,108,13.57,1.69,109/3
391,2495,普安,4.90,108,-1,0.86,109/3
404,2520,冠德,4.48,108,8.31,1.26,109/3
409,2535,達欣工,5.31,108,8.91,1.08,109/3
410,2536,宏普,5.19,108,11.00,0.64,109/3
412,2538,基泰,4.93,108,-1,0.70,109/3
418,2546,根基,6.26,108,10.60,1.73,109/3
420,2548,華固,8.60,108,10.61,1.43,109/3
422,2601,益航,13.01,108,-1,0.81,109/3
433,2614,東森,5.93,108,12.86,1.53,109/3
435,2616,山隆,5.71,108,11.91,0.90,109/3
459,2812,台中銀,7.37,108,10.24,0.79,109/3
460,2816,旺旺保,6.88,108,6.64,0.78,109/3
461,2820,華票,4.86,108,13.33,0.81,109/3
462,2823,中壽,5.44,108,6.35,0.65,109/3
463,2832,台產,4.91,108,10.82,0.80,109/3
465,2836,高雄銀,5.00,108,14.17,0.69,109/3
466,2838,聯邦銀,7.62,108,10.29,0.60,109/3
468,2845,遠東銀,6.98,108,12.47,0.75,109/3
470,2850,新產,4.68,108,7.20,0.99,109/3
471,2851,中再保,4.05,108,8.74,1.04,109/3
472,2852,第一保,7.30,108,12.18,0.60,109/3
473,2855,統一證,7.10,108,9.14,0.86,109/3
476,2881,富邦金,4.38,108,7.19,0.80,109/3
477,2882,國泰金,4.83,108,8.13,0.75,109/3
478,2883,開發金,6.70,108,11.95,0.71,109/3
480,2885,元大金,5.41,108,10.32,0.95,109/3
482,2887,台新金,6.18,108,10.61,0.83,109/3
483,2888,新光金,4.61,108,7.42,0.46,109/3
484,2889,國票金,6.78,108,11.75,0.94,109/3
485,2890,永豐金,6.33,108,10.23,0.83,109/3
486,2891,中信金,5.18,108,9.46,1.04,109/3
491,2904,匯僑,6.52,108,11.19,1.75,109/3
492,2905,三商,9.62,108,11.69,0.98,109/3
499,2915,潤泰全,7.24,108,5.66,0.43,109/3
500,2923,鼎固-1KY,8.71,108,-1,0.87,109/3
501,2929,淘帝-1KY,12.00,108,-1,0.32,109/3
503,2939,凱羿-1KY,12.47,108,-1,1.68,109/3
507,3005,神基,5.74,108,11.36,1.87,109/3
510,3010,華立,4.31,108,10.24,1.48,109/3
526,3028,增你強,4.51,108,13.34,1.00,109/3
527,3029,零壹,5.20,108,10.42,1.91,109/3
534,3036,文曄,5.12,108,10.12,0.86,109/3
536,3038,全台,6.37,108,11.78,1.48,109/3
541,3044,健鼎,5.92,108,10.81,1.88,109/3
545,3048,益登,4.13,108,10.04,1.53,109/3
565,3209,全科,5.48,108,10.06,1.42,109/3
567,3231,緯創,6.45,108,9.59,1.25,109/3
574,3312,弘憶股,8.36,108,12.37,1.26,109/3
593,3501,維熹,6.12,108,12.63,1.00,109/3
597,3528,安馳,5.87,108,12.79,1.93,109/3
613,3596,智易,4.89,108,13.78,1.80,109/3
630,3702,大聯大,5.69,108,10.19,1.25,109/3
633,3705,永信,4.95,108,14.11,1.88,109/3
634,3706,神達,7.32,108,12.12,0.87,109/3
638,4104,佳醫,5.84,108,14.64,1.06,109/3
648,4164,承業醫,5.08,108,14.98,1.06,109/3
652,4426,利勤,4.15,108,-1,1.58,109/3
661,4552,力達-1KY,4.87,108,14.48,0.81,109/3
673,4722,國精化,6.09,108,11.68,1.18,109/3
686,4915,致伸,5.01,108,10.03,1.71,109/3
687,4916,事欣科,7.62,108,-1,1.65,109/3
689,4927,泰鼎-1KY,4.02,108,13.66,1.99,109/3
693,4938,和碩,6.48,108,7.66,1.14,109/3
694,4942,嘉彰,6.61,108,8.58,0.76,109/3
707,4999,鑫禾,5.24,108,10.79,1.05,109/3
717,5283,禾聯碩,7.49,108,8.72,1.99,109/3
726,5515,建國,4.09,108,10.67,0.76,109/3
727,5519,隆大,8.82,108,9.81,0.80,109/3
729,5522,遠雄,6.74,108,13.14,1.06,109/3
733,5534,長虹,7.84,108,9.46,1.37,109/3
734,5538,東明-1KY,4.29,108,12.85,1.51,109/3
740,5876,上海商銀,5.25,108,12.76,1.14,109/3
744,6005,群益證,6.23,108,9.31,0.81,109/3
745,6024,群益期,4.91,108,12.94,1.31,109/3
746,6108,競國,7.58,108,-1,0.97,109/3
766,6176,瑞儀,6.99,108,11.25,1.93,109/3
769,6184,大豐電,7.03,108,12.34,1.52,109/3
770,6189,豐藝,6.45,108,13.00,1.67,109/3
772,6192,巨路,4.85,108,11.43,1.45,109/3
775,6201,亞弘電,6.61,108,14.10,1.40,109/3
781,6214,精誠,5.81,108,10.03,1.61,109/3
786,6226,光鼎,4.37,108,10.76,0.88,109/3
789,6239,力成,4.56,108,10.78,1.72,109/3
792,6257,矽格,4.81,108,11.07,1.65,109/3
793,6269,台郡,4.14,108,13.25,1.75,109/3
810,6442,光聖,4.45,108,-1,1.17,109/3
835,6641,基士德-1KY,7.00,108,11.38,1.88,109/3
836,6655,科定,4.02,108,14.76,1.56,109/3
841,6671,三能-1KY,7.60,108,10.69,1.52,109/3
863,8112,至上,7.76,108,9.30,1.73,109/3
865,8131,福懋科,5.78,108,12.08,1.54,109/3
866,8150,南茂,4.90,108,12.09,1.33,109/3
867,8163,達方,5.15,108,14.51,1.48,109/3
870,8213,志超,5.59,108,6.64,1.01,109/3
875,8271,宇瞻,6.38,108,12.01,1.46,109/3
890,8466,美吉吉-1KY,6.48,108,12.10,1.63,109/3
905,9905,大華,4.35,108,12.04,0.99,109/3
917,9924,福興,5.78,108,10.42,1.51,109/3
929,9939,宏全,5.17,108,10.42,1.35,109/3
935,9945,潤泰新,14.87,108,8.73,0.63,109/3
936,9946,三發地產,10.25,108,9.20,0.72,109/3
