,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.03,108,10.07,1.32,109/2
1,1102,亞泥,7.03,108,10.44,1.05,109/2
3,1104,環泥,5.09,108,11.10,0.74,109/2
5,1109,信大,5.46,108,7.46,1.03,109/2
9,1210,大成,5.05,108,13.46,1.94,109/2
16,1220,台榮,5.24,108,12.58,0.90,109/2
32,1308,亞聚,5.88,108,12.22,1.04,109/2
38,1315,達新,6.91,108,1.85,0.79,109/2
42,1323,永裕,4.78,108,9.71,1.51,109/2
52,1409,新纖,4.78,108,7.62,0.62,109/2
57,1417,嘉裕,4.15,108,8.43,0.80,109/2
61,1434,福懋,7.55,108,13.35,0.98,109/2
63,1436,華友聯,6.80,108,14.30,1.38,109/2
82,1457,宜進,7.35,108,6.07,0.68,109/2
87,1465,偉全,11.15,108,-1,0.80,109/2
118,1530,亞崴,5.03,108,8.32,0.94,109/2
127,1540,喬福,6.64,108,-1,0.96,109/2
129,1558,伸興,6.31,108,12.24,1.88,109/2
133,1583,程泰,5.05,108,13.17,1.38,109/2
146,1615,大山,8.89,108,9.78,1.39,109/2
152,1702,南僑,4.70,108,12.12,1.88,109/2
158,1712,興農,6.33,108,13.26,1.26,109/2
169,1726,永記,4.58,108,14.82,1.38,109/2
193,1817,凱撒衛,5.51,108,11.90,1.39,109/2
201,2006,東和鋼鐵,4.50,108,14.78,1.26,109/2
211,2020,美亞,11.35,108,12.73,1.28,109/2
216,2027,大成鋼,5.85,108,-1,1.09,109/2
239,2115,六暉-1KY,6.50,108,6.61,1.47,109/2
253,2301,光寶科,6.81,108,10.38,1.60,109/2
262,2317,鴻海,5.31,108,10.60,0.94,109/2
265,2324,仁寶,6.17,108,13.23,0.83,109/2
267,2328,廣宇,5.52,108,12.31,0.91,109/2
278,2347,聯強,6.13,108,9.91,1.50,109/2
284,2354,鴻準,4.70,108,11.72,0.79,109/2
286,2356,英業達,5.66,108,11.53,1.49,109/2
287,2357,華碩,5.46,108,13.16,1.11,109/2
292,2363,矽統,12.79,108,-1,1.02,109/2
312,2392,正崴,6.02,108,9.44,0.96,109/2
326,2414,精技,5.99,108,12.46,1.56,109/2
330,2420,新巨,6.19,108,11.10,1.66,109/2
332,2423,固緯,6.70,108,13.25,1.49,109/2
339,2430,燦坤,5.26,108,13.01,0.68,109/2
341,2433,互盛電,7.80,108,12.27,1.85,109/2
347,2441,超豐,4.48,108,12.83,1.76,109/2
352,2449,京元電子,5.71,108,9.56,1.49,109/2
355,2453,凌群,5.73,108,13.12,0.97,109/2
361,2459,敦吉,7.32,108,9.51,1.06,109/2
368,2467,志聖,9.19,108,13.74,1.89,109/2
372,2474,可成,5.26,108,10.69,1.01,109/2
374,2477,美隆電,6.81,108,14.24,1.58,109/2
383,2488,漢平,7.09,108,12.93,1.35,109/2
387,2493,揚博,7.82,108,12.78,1.62,109/2
388,2495,普安,4.88,108,-1,0.87,109/2
403,2527,宏璟,9.52,108,7.19,0.71,109/2
407,2535,達欣工,5.60,108,7.82,1.03,109/2
408,2536,宏普,5.01,108,8.84,0.67,109/2
410,2538,基泰,4.93,108,-1,0.70,109/2
416,2546,根基,6.07,108,11.69,1.93,109/2
418,2548,華固,8.49,108,5.59,1.49,109/2
420,2601,益航,13.04,108,-1,0.81,109/2
432,2615,萬海,4.04,108,12.22,1.23,109/2
433,2616,山隆,6.03,108,13.09,0.98,109/2
434,2617,台航,4.75,108,11.54,0.70,109/2
453,2739,寒舍,4.03,108,-1,1.84,109/2
456,2809,京城銀,4.04,108,9.00,1.03,109/2
457,2812,台中銀,7.34,108,10.00,0.77,109/2
458,2816,旺旺保,7.32,108,6.85,0.73,109/2
459,2820,華票,4.91,108,14.50,0.82,109/2
460,2823,中壽,5.90,108,6.42,0.65,109/2
461,2832,台產,5.06,108,10.56,0.79,109/2
462,2834,臺企銀,7.07,108,12.69,0.73,109/2
463,2836,高雄銀,5.07,108,13.58,0.68,109/2
464,2838,聯邦銀,7.92,108,9.44,0.55,109/2
466,2845,遠東銀,7.12,108,11.43,0.73,109/2
467,2849,安泰銀,5.07,108,13.46,0.84,109/2
468,2850,新產,5.08,108,6.83,0.95,109/2
469,2851,中再保,4.37,108,8.66,1.00,109/2
470,2852,第一保,7.33,108,12.36,0.61,109/2
471,2855,統一證,7.48,108,11.72,0.84,109/2
474,2881,富邦金,4.57,108,7.39,0.84,109/2
475,2882,國泰金,4.99,108,9.59,0.76,109/2
478,2885,元大金,5.75,108,10.37,0.90,109/2
480,2887,台新金,6.11,108,11.20,0.84,109/2
481,2888,新光金,4.52,108,8.21,0.48,109/2
482,2889,國票金,6.89,108,12.27,0.94,109/2
483,2890,永豐金,6.45,108,10.53,0.84,109/2
484,2891,中信金,5.29,108,9.09,1.05,109/2
485,2892,第一金,6.43,108,14.38,1.23,109/2
489,2904,匯僑,6.78,108,11.71,1.75,109/2
490,2905,三商,8.85,108,6.23,0.91,109/2
497,2915,潤泰全,7.51,108,5.12,0.44,109/2
498,2923,鼎固-1KY,9.07,108,-1,0.88,109/2
499,2929,淘帝-1KY,4.91,108,-1,0.69,109/2
504,3004,豐達科,5.02,108,10.35,1.50,109/2
505,3005,神基,6.03,108,11.09,1.90,109/2
508,3010,華立,5.77,108,8.59,1.17,109/2
512,3015,全漢,4.69,108,14.67,0.67,109/2
524,3028,增你強,4.91,108,14.85,0.90,109/2
527,3031,佰鴻,5.48,108,13.84,1.02,109/2
532,3036,文曄,5.51,108,9.87,0.80,109/2
534,3038,全台,6.61,108,10.08,1.47,109/2
535,3040,遠見,4.42,108,8.55,1.55,109/2
539,3044,健鼎,6.33,108,10.10,1.89,109/2
543,3048,益登,5.45,108,8.91,1.21,109/2
547,3052,夆典,4.29,108,6.36,0.82,109/2
550,3056,總太,7.82,108,10.59,1.82,109/2
563,3209,全科,6.34,108,9.31,1.29,109/2
565,3231,緯創,6.86,108,10.19,1.19,109/2
572,3312,弘憶股,8.76,108,12.23,1.17,109/2
591,3501,維熹,6.40,108,12.88,1.00,109/2
595,3528,安馳,6.13,108,13.42,1.92,109/2
611,3596,智易,5.42,108,14.85,1.71,109/2
622,3679,新至陞,4.04,108,10.86,1.59,109/2
628,3702,大聯大,6.01,108,10.30,1.20,109/2
631,3705,永信,4.98,108,14.73,1.94,109/2
632,3706,神達,7.63,108,10.23,0.78,109/2
636,4104,佳醫,5.87,108,14.60,1.07,109/2
647,4164,承業醫,5.03,108,14.25,1.11,109/2
652,4438,廣越,6.67,108,13.30,1.85,109/2
653,4439,冠星-1KY,6.70,108,9.69,1.73,109/2
662,4557,永新-1KY,8.20,108,13.68,1.80,109/2
663,4560,強信-1KY,10.03,108,14.01,1.88,109/2
670,4581,光隆精密-1KY,7.93,108,13.81,1.57,109/2
672,4722,國精化,6.27,108,12.01,1.18,109/2
680,4766,南寶,4.65,108,13.51,1.69,109/2
685,4915,致伸,5.29,108,9.50,1.74,109/2
