,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.02,108,10.18,1.31,109/3
1,1102,亞泥,6.76,108,10.40,1.05,109/3
3,1104,環泥,4.35,108,11.50,0.84,109/3
5,1109,信大,5.45,108,7.57,0.99,109/3
9,1210,大成,4.70,108,13.22,1.95,109/3
16,1220,台榮,4.80,108,13.02,0.95,109/3
30,1305,華夏,4.37,108,14.87,1.46,109/3
32,1308,亞聚,5.77,108,13.32,1.03,109/3
34,1310,台苯,5.87,108,-1,1.44,109/3
38,1315,達新,5.00,108,1.83,0.81,109/3
42,1323,永裕,4.88,108,10.12,1.42,109/3
52,1409,新纖,4.62,108,7.88,0.63,109/3
61,1432,大魯閣,24.77,108,-1,1.10,109/3
62,1434,福懋,7.84,108,14.43,1.01,109/3
64,1436,華友聯,6.50,108,8.38,1.35,109/3
83,1457,宜進,7.02,108,5.05,0.70,109/3
88,1465,偉全,11.54,108,-1,0.78,109/3
119,1530,亞崴,4.99,108,8.42,0.94,109/3
127,1539,巨庭,4.13,108,-1,0.99,109/3
128,1540,喬福,6.62,108,-1,0.98,109/3
130,1558,伸興,6.29,108,11.55,1.77,109/3
133,1582,信錦,5.18,108,10.80,1.92,109/3
141,1604,聲寶,5.81,108,5.60,1.28,109/3
143,1608,華榮,6.06,108,11.47,0.73,109/3
145,1611,中電,10.62,108,4.52,0.88,109/3
148,1615,大山,8.77,108,9.05,1.47,109/3
154,1702,南僑,4.44,108,11.34,1.85,109/3
160,1712,興農,6.31,108,11.32,1.22,109/3
171,1726,永記,4.48,108,14.05,1.37,109/3
195,1817,凱撒衛,5.26,108,10.98,1.41,109/3
203,2006,東和鋼鐵,4.15,108,13.49,1.32,109/3
211,2015,豐興,5.15,108,14.13,1.82,109/3
213,2020,美亞,10.91,108,10.21,1.27,109/3
218,2027,大成鋼,4.87,108,-1,1.38,109/3
241,2115,六暉-1KY,6.04,108,7.32,1.59,109/3
250,2233,宇隆,4.16,108,14.91,1.80,109/3
256,2301,光寶科,6.63,108,10.78,1.57,109/3
265,2317,鴻海,5.06,108,11.11,0.95,109/3
268,2324,仁寶,6.19,108,12.44,0.82,109/3
281,2347,聯強,6.02,108,9.45,1.44,109/3
287,2354,鴻準,4.87,108,13.36,0.72,109/3
289,2356,英業達,5.69,108,10.25,1.42,109/3
290,2357,華碩,5.60,108,9.60,1.01,109/3
295,2363,矽統,15.61,108,-1,0.61,109/3
315,2392,正崴,5.93,108,9.65,0.90,109/3
329,2414,精技,5.93,108,11.93,1.52,109/3
333,2420,新巨,6.06,108,11.11,1.63,109/3
342,2430,燦坤,5.25,108,12.21,0.68,109/3
344,2433,互盛電,7.54,108,12.82,1.87,109/3
350,2441,超豐,4.38,108,12.41,1.73,109/3
354,2449,京元電子,5.53,108,10.08,1.45,109/3
357,2453,凌群,5.95,108,12.00,0.92,109/3
363,2459,敦吉,6.53,108,10.29,1.12,109/3
372,2471,資通,6.44,108,10.70,1.41,109/3
374,2474,可成,5.32,108,13.37,1.00,109/3
385,2488,漢平,7.99,108,12.05,1.15,109/3
389,2493,揚博,7.56,108,13.17,1.65,109/3
390,2495,普安,4.90,108,-1,0.86,109/3
403,2520,冠德,4.11,108,9.06,1.38,109/3
405,2527,宏璟,9.84,108,14.64,0.70,109/3
409,2535,達欣工,5.20,108,9.10,1.10,109/3
410,2536,宏普,5.08,108,11.24,0.65,109/3
412,2538,基泰,5.08,108,-1,0.68,109/3
418,2546,根基,6.29,108,10.55,1.72,109/3
420,2548,華固,8.44,108,10.82,1.46,109/3
422,2601,益航,14.15,108,-1,0.74,109/3
433,2614,東森,5.80,108,13.17,1.57,109/3
435,2616,山隆,5.84,108,11.62,0.88,109/3
436,2617,台航,4.66,108,14.29,0.71,109/3
459,2812,台中銀,7.27,108,10.38,0.80,109/3
460,2816,旺旺保,6.88,108,6.64,0.78,109/3
461,2820,華票,4.82,108,13.47,0.81,109/3
462,2823,中壽,5.90,108,5.86,0.60,109/3
463,2832,台產,4.96,108,10.72,0.79,109/3
465,2836,高雄銀,5.00,108,14.17,0.69,109/3
466,2838,聯邦銀,7.73,108,10.15,0.59,109/3
468,2845,遠東銀,6.88,108,12.65,0.77,109/3
470,2850,新產,4.65,108,7.24,1.00,109/3
471,2851,中再保,4.04,108,8.78,1.04,109/3
472,2852,第一保,7.33,108,12.13,0.59,109/3
473,2855,統一證,7.87,108,8.24,0.77,109/3
476,2881,富邦金,4.39,108,7.69,0.88,109/2
477,2882,國泰金,4.82,108,8.14,0.75,109/3
480,2885,元大金,5.56,108,10.74,0.93,109/2
482,2887,台新金,6.02,108,11.37,0.86,109/2
483,2888,新光金,4.52,108,8.22,0.48,109/2
484,2889,國票金,6.80,108,12.42,0.96,109/2
485,2890,永豐金,6.28,108,10.83,0.86,109/2
486,2891,中信金,5.03,108,9.57,1.10,109/2
487,2892,第一金,6.24,108,14.83,1.27,109/2
491,2904,匯僑,6.52,108,11.19,1.75,109/3
492,2905,三商,9.52,108,11.80,0.99,109/3
499,2915,潤泰全,7.22,108,5.68,0.43,109/3
500,2923,鼎固-1KY,8.87,108,-1,0.85,109/3
501,2929,淘帝-1KY,5.40,108,-1,0.71,109/3
507,3005,神基,5.82,108,11.21,1.85,109/3
510,3010,華立,4.78,108,9.25,1.33,109/3
514,3015,全漢,4.16,108,11.95,0.67,109/3
526,3028,增你強,4.66,108,12.92,0.97,109/3
527,3029,零壹,5.25,108,10.32,1.89,109/3
534,3036,文曄,5.32,108,9.74,0.82,109/3
536,3038,全台,6.90,108,10.88,1.37,109/3
541,3044,健鼎,6.09,108,10.50,1.82,109/3
545,3048,益登,4.93,108,8.42,1.28,109/3
549,3052,夆典,4.34,108,4.47,0.77,109/3
565,3209,全科,5.91,108,9.33,1.31,109/3
567,3231,緯創,6.73,108,9.18,1.20,109/3
574,3312,弘憶股,8.76,108,11.81,1.20,109/3
593,3501,維熹,6.28,108,12.32,0.97,109/3
597,3528,安馳,5.73,108,13.09,1.97,109/3
613,3596,智易,4.68,108,14.40,1.88,109/3
630,3702,大聯大,5.95,108,9.75,1.19,109/3
633,3705,永信,5.00,108,13.97,1.86,109/3
634,3706,神達,7.59,108,11.69,0.84,109/3
638,4104,佳醫,5.78,108,14.79,1.07,109/3
648,4164,承業醫,5.12,108,14.87,1.05,109/3
652,4426,利勤,4.32,108,-1,1.52,109/3
654,4439,冠星-1KY,5.78,108,11.93,1.85,109/3
661,4552,力達-1KY,4.74,108,14.88,0.83,109/3
668,4571,鈞興-1KY,4.75,108,14.15,1.99,109/3
673,4722,國精化,6.43,108,11.07,1.12,109/3
686,4915,致伸,5.10,108,9.84,1.68,109/3
687,4916,事欣科,8.55,108,-1,1.47,109/3
693,4938,和碩,6.92,108,7.17,1.07,109/3
694,4942,嘉彰,6.44,108,8.80,0.77,109/3
707,4999,鑫禾,5.38,108,10.52,1.03,109/3
713,5243,乙盛-1KY,4.65,108,14.85,1.15,109/3
717,5283,禾聯碩,7.63,108,8.56,1.95,109/3
727,5515,建國,4.19,108,10.42,0.74,109/3
728,5519,隆大,8.91,108,9.71,0.79,109/3
730,5522,遠雄,7.66,108,11.54,0.93,109/3
734,5534,長虹,7.71,108,9.61,1.39,109/3
735,5538,東明-1KY,4.66,108,11.84,1.39,109/3
741,5876,上海商銀,5.05,108,13.27,1.19,109/3
745,6005,群益證,6.96,108,8.33,0.72,109/3
746,6024,群益期,5.04,108,12.61,1.27,109/3
747,6108,競國,7.86,108,-1,0.94,109/3
748,6112,聚碩,7.53,108,14.81,1.81,109/3
768,6176,瑞儀,7.34,108,10.71,1.83,109/3
771,6184,大豐電,6.99,108,12.40,1.53,109/3
772,6189,豐藝,6.52,108,12.85,1.65,109/3
774,6192,巨路,4.92,108,11.28,1.43,109/3
777,6201,亞弘電,7.04,108,13.25,1.32,109/3
783,6214,精誠,6.02,108,9.67,1.56,109/3
788,6226,光鼎,4.97,108,9.47,0.77,109/3
791,6239,力成,4.95,108,9.92,1.59,109/3
794,6257,矽格,5.31,108,10.02,1.49,109/3
795,6269,台郡,4.25,108,12.91,1.71,109/3
800,6282,康舒,4.18,108,9.43,1.35,109/3
812,6442,光聖,4.71,108,-1,1.11,109/3
837,6641,基士德-1KY,7.22,108,11.03,1.82,109/3
843,6671,三能-1KY,7.62,108,10.66,1.52,109/3
849,6754,匯僑設計,6.72,108,14.93,1.47,109/3
865,8112,至上,8.72,108,8.28,1.53,109/3
867,8131,福懋科,6.04,108,11.57,1.48,109/3
868,8150,南茂,5.99,108,9.88,1.09,109/3
869,8163,達方,5.48,108,13.64,1.39,109/3
872,8213,志超,5.82,108,6.38,0.97,109/3
877,8271,宇瞻,6.93,108,11.05,1.34,109/3
879,8367,建新國際,4.14,108,10.35,1.04,109/3
892,8466,美吉吉-1KY,6.44,108,12.18,1.64,109/3
907,9905,大華,4.37,108,11.99,0.99,109/3
919,9924,福興,5.88,108,10.24,1.49,109/3
932,9939,宏全,5.05,108,10.67,1.38,109/3
938,9945,潤泰新,14.69,108,8.84,0.64,109/3
939,9946,三發地產,8.66,108,10.89,0.85,109/3
