,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.86,109,12.20,1.47,110/1
1,1102,亞泥,7.04,109,9.86,1.12,110/1
2,1103,嘉泥,6.36,109,7.67,0.56,110/1
3,1104,環泥,4.78,109,10.50,0.80,110/1
5,1109,信大,5.98,109,7.17,1.11,110/1
15,1219,福壽,4.23,109,13.07,1.64,110/1
16,1220,台榮,5.95,109,13.02,1.22,110/1
30,1305,華夏,6.35,109,9.33,1.90,110/1
32,1308,亞聚,4.39,109,12.27,1.42,110/1
38,1315,達新,10.62,109,1.85,0.84,110/1
42,1323,永裕,4.58,109,11.27,1.49,110/1
44,1325,恆大,13.62,109,3.74,1.93,110/1
47,1338,廣華-1KY,5.48,109,12.68,0.83,110/1
53,1409,新纖,5.19,109,9.72,1.12,110/1
57,1416,廣豐,4.48,109,-1,0.59,110/1
61,1423,利華,8.22,109,7.23,1.00,110/1
68,1439,中和,20.24,108,-1,0.99,110/1
84,1457,宜進,8.29,109,5.34,0.86,110/1
91,1467,南緯,4.22,109,12.87,1.22,110/1
128,1539,巨庭,4.34,108,-1,0.96,110/1
131,1558,伸興,5.64,109,9.78,1.92,110/1
134,1582,信錦,5.90,109,10.94,1.75,110/1
136,1587,吉茂,7.12,109,9.59,1.51,110/1
142,1604,聲寶,8.45,109,5.91,1.38,110/1
147,1612,宏泰,4.59,109,11.08,1.49,110/1
154,1701,中化,4.07,109,12.75,1.04,110/1
158,1709,和益,5.93,109,13.50,1.30,110/1
161,1712,興農,5.90,109,9.80,1.37,110/1
163,1714,和桐,5.98,109,6.19,0.93,110/1
165,1718,中纖,4.65,109,9.03,0.60,110/1
166,1720,生達,4.55,109,11.55,1.67,110/1
167,1721,三晃,5.05,109,3.68,0.75,110/1
171,1725,元禎,4.76,109,12.59,1.06,110/1
172,1726,永記,4.70,109,12.93,1.33,110/1
175,1731,美吾華,4.94,109,14.89,1.37,110/1
196,1817,凱撒衛,5.34,109,11.28,1.52,110/1
198,1904,正隆,4.06,109,12.07,1.84,110/1
210,2013,中鋼構,6.64,109,12.67,1.63,110/1
214,2020,美亞,5.50,109,9.48,1.96,110/1
238,2107,厚生,6.13,109,9.70,0.72,110/1
242,2115,六暉-1KY,5.34,109,6.44,1.50,110/1
244,2204,中華,9.68,109,10.13,0.92,110/1
245,2206,三陽工業,4.41,109,12.29,1.53,110/1
257,2247,汎德永業,4.85,109,14.57,1.57,110/1
267,2316,楠梓電,5.12,109,12.06,0.71,110/1
270,2323,中環,7.04,109,9.48,0.61,110/1
271,2324,仁寶,6.94,109,8.83,0.98,110/1
280,2340,台亞,5.44,109,13.52,1.30,110/1
284,2347,聯強,6.41,109,9.66,1.66,110/1
288,2352,佳世達,4.98,109,8.62,1.52,110/1
289,2353,宏碁,4.68,109,11.70,1.64,110/1
293,2357,華碩,6.75,109,8.06,1.32,110/1
298,2363,矽統,7.48,109,-1,0.73,110/1
318,2392,正崴,6.11,109,10.05,0.84,110/1
319,2393,億光,4.49,109,13.61,1.23,110/1
332,2414,精技,6.12,109,11.76,1.63,110/1
334,2417,圓剛,4.91,109,5.74,1.86,110/1
336,2420,新巨,6.72,109,12.82,1.75,110/1
345,2430,燦坤,4.89,109,13.90,1.07,110/1
347,2433,互盛電,6.69,109,13.83,1.77,110/1
357,2449,京元電子,4.73,109,13.29,1.68,110/1
360,2453,凌群,6.12,109,13.03,1.27,110/1
366,2459,敦吉,5.89,109,12.02,1.39,110/1
368,2461,光群雷,4.81,109,11.80,1.19,110/1
375,2471,資通,5.75,109,11.60,1.58,110/1
376,2472,立隆電,4.53,109,13.37,1.84,110/1
377,2474,可成,6.72,109,6.89,0.85,110/1
380,2478,大毅,4.32,109,14.72,1.65,110/1
388,2488,漢平,4.93,109,10.45,1.17,110/1
397,2501,國建,5.06,109,13.91,0.93,110/1
398,2504,國產,6.07,109,10.65,1.40,110/1
399,2505,國揚,8.21,109,2.18,1.22,110/1
406,2520,冠德,9.09,109,5.14,1.17,110/1
408,2527,宏璟,5.20,109,12.63,0.76,110/1
412,2535,達欣工,7.45,109,8.78,1.44,110/1
413,2536,宏普,5.52,109,14.40,0.59,110/1
415,2538,基泰,5.00,109,-1,0.70,110/1
418,2542,興富發,4.74,109,9.72,1.64,110/1
420,2545,皇翔,10.69,109,7.50,1.18,110/1
421,2546,根基,7.63,109,7.61,1.54,110/1
423,2548,華固,8.15,109,8.43,1.52,110/1
425,2601,益航,8.20,108,-1,1.29,110/1
438,2616,山隆,5.96,109,12.68,0.96,110/1
458,2739,寒舍,4.18,108,-1,1.87,110/1
