,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,9.09,107,10.86,1.36,108/3
1,1102,亞泥,5.73,107,10.77,1.15,108/3
2,1103,嘉泥,4.47,107,11.06,0.66,108/3
3,1104,環泥,5.09,107,12.84,0.72,108/3
9,1210,大成,4.63,107,14.90,1.89,108/3
19,1229,聯華,5.66,107,14.27,1.58,108/3
34,1310,台苯,9.55,107,12.25,1.55,108/3
36,1313,聯成,4.48,107,-1,0.73,108/3
39,1316,上曜,13.22,107,-1,1.40,108/3
42,1323,永裕,5.29,107,10.40,1.55,108/3
49,1340,勝悅-1KY,7.36,107,-1,0.41,108/3
52,1409,新纖,6.91,107,9.84,0.68,108/3
69,1441,大東,37.29,107,-1,0.75,108/3
78,1452,宏益,7.51,107,14.69,1.01,108/3
79,1453,大將,12.42,107,-1,0.61,108/3
83,1457,宜進,4.88,107,9.97,0.76,108/3
106,1514,亞力,5.56,107,12.50,1.26,108/3
112,1522,堤維西,4.47,107,12.88,1.38,108/3
113,1524,耿鼎,5.00,107,10.64,0.78,108/3
116,1527,鑽全,8.16,107,7.34,1.72,108/3
119,1530,亞崴,6.50,107,12.60,1.03,108/3
121,1532,勤美,8.63,107,13.55,1.02,108/3
127,1539,巨庭,8.87,107,4.13,0.99,108/3
128,1540,喬福,7.71,107,9.13,1.13,108/3
130,1558,伸興,8.27,107,11.30,1.71,108/3
141,1604,聲寶,6.97,107,10.05,1.13,108/3
142,1605,華新,7.74,107,14.90,0.68,108/3
148,1615,大山,7.52,107,10.56,1.19,108/3
150,1617,榮星,8.23,107,14.46,1.05,108/3
160,1712,興農,6.84,107,12.34,1.16,108/3
164,1718,中纖,9.01,107,-1,0.49,108/3
170,1725,元禎,5.60,107,13.39,0.80,108/3
195,1817,凱撒衛,6.46,107,12.71,1.55,108/3
198,1904,正隆,5.66,107,11.44,0.95,108/3
201,1907,永豐餘,4.41,107,11.62,0.59,108/3
209,2012,春雨,6.45,107,10.95,1.45,108/3
212,2015,豐興,7.39,107,13.66,1.77,108/3
213,2017,官田鋼,5.94,107,-1,0.59,108/3
214,2020,美亞,8.95,107,9.84,1.12,108/3
219,2027,大成鋼,9.35,107,11.67,1.42,108/3
222,2030,彰源,7.97,107,12.43,0.90,108/3
223,2031,新光鋼,4.73,107,-1,1.56,108/3
226,2034,允強,6.92,107,14.21,1.36,108/3
231,2069,運錩,13.16,107,-1,0.90,108/3
239,2108,南帝,5.96,107,10.00,1.83,108/3
245,2206,三陽工業,4.67,107,10.65,1.22,108/3
251,2233,宇隆,5.44,107,13.08,1.71,108/3
252,2236,百達-1KY,4.39,107,9.57,0.87,108/3
255,2301,光寶科,5.93,107,12.06,1.62,108/3
264,2317,鴻海,4.41,107,9.67,1.04,108/3
267,2324,仁寶,6.37,107,12.40,0.78,108/3
269,2328,廣宇,4.69,107,9.98,1.13,108/3
280,2347,聯強,5.35,107,10.03,1.28,108/3
286,2354,鴻準,4.83,107,10.34,0.93,108/3
288,2356,英業達,6.54,107,14.81,1.51,108/3
291,2359,所羅門,5.00,107,9.65,0.83,108/3
325,2409,友達,4.93,107,-1,0.52,108/3
328,2414,精技,6.25,107,13.33,1.44,108/3
332,2420,新巨,7.76,107,10.62,1.85,108/3
334,2423,固緯,6.62,107,11.98,1.73,108/3
343,2433,互盛電,6.23,107,13.32,1.92,108/3
349,2441,超豐,5.68,107,14.63,1.68,108/3
350,2442,新美齊,13.54,107,3.46,0.87,108/3
363,2459,敦吉,6.87,107,11.08,1.07,108/3
367,2464,盟立,8.32,107,9.07,1.92,108/3
370,2467,志聖,9.38,107,9.35,1.58,108/3
372,2471,資通,6.40,107,12.76,1.24,108/3
373,2472,立隆電,5.25,107,12.96,1.71,108/3
374,2474,可成,5.17,107,12.12,1.20,108/3
