,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.77,108,9.02,1.13,108/4
1,1102,亞泥,7.73,108,8.55,0.91,108/3
2,1103,嘉泥,6.67,108,7.43,0.44,108/3
3,1104,環泥,6.58,107,8.74,0.55,108/4
5,1109,信大,5.28,107,5.30,0.79,108/3
7,1201,味全,4.46,107,7.24,1.30,108/3
9,1210,大成,5.73,107,12.03,1.53,108/3
19,1229,聯華,6.31,107,12.81,1.42,108/3
20,1231,聯華食,5.64,108,12.42,1.79,108/4
23,1234,黑松,5.78,108,13.93,0.66,108/4
27,1301,台塑,5.94,108,12.65,1.35,108/4
29,1304,台聚,5.24,108,11.37,0.55,108/3
30,1305,華夏,7.38,108,11.11,0.87,108/4
32,1308,亞聚,8.09,108,9.19,0.74,108/4
33,1309,台達化,7.67,108,6.57,0.61,108/4
34,1310,台苯,5.64,108,7.96,1.00,108/4
37,1314,中石化,14.10,107,13.90,0.30,108/3
38,1315,達新,8.09,108,12.29,1.07,108/3
39,1316,上曜,23.08,107,-1,0.81,108/4
40,1319,東陽,5.92,108,9.16,0.84,108/3
42,1323,永裕,5.46,108,9.13,1.31,108/4
45,1326,台化,5.55,108,13.48,1.12,108/4
47,1338,廣華-1KY,8.71,107,8.93,0.53,108/3
48,1339,昭輝,5.47,108,7.46,0.78,108/3
49,1340,勝悅-1KY,14.04,107,-1,0.21,108/3
51,1402,遠東新,6.62,108,12.58,0.60,108/3
52,1409,新纖,5.50,108,8.00,0.55,108/3
56,1416,廣豐,11.59,107,11.90,0.48,108/3
57,1417,嘉裕,6.33,108,4.73,0.48,108/4
64,1436,華友聯,7.10,108,14.37,1.25,108/4
65,1437,勤益控,5.85,108,4.34,0.59,108/4
67,1439,中和,17.04,108,3.03,0.98,108/3
69,1441,大東,58.72,107,-1,0.48,108/3
77,1451,年興,4.14,108,-1,0.40,108/4
78,1452,宏益,7.45,108,12.11,0.86,108/4
83,1457,宜進,8.89,108,7.81,0.59,108/3
86,1463,強盛,14.01,107,11.62,0.75,108/3
87,1464,得力,8.72,107,11.78,1.20,108/4
88,1465,偉全,10.87,108,3.88,0.72,108/3
100,1503,士電,4.04,108,13.20,0.87,108/3
