,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.81,108,10.39,1.36,109/2
1,1102,亞泥,6.93,108,10.59,1.06,109/2
3,1104,環泥,5.39,108,10.48,0.70,109/2
5,1109,信大,5.99,108,6.80,0.94,109/2
16,1220,台榮,5.26,108,12.53,0.89,109/2
32,1308,亞聚,6.03,108,11.93,1.01,109/2
38,1315,達新,6.67,108,1.92,0.82,109/2
42,1323,永裕,4.78,108,9.70,1.51,109/2
52,1409,新纖,4.60,108,7.91,0.64,109/2
57,1417,嘉裕,5.61,108,6.23,0.59,109/2
62,1434,福懋,8.25,108,12.22,0.90,109/2
64,1436,華友聯,6.83,108,14.24,1.37,109/2
83,1457,宜進,7.22,108,6.18,0.69,109/2
88,1465,偉全,9.77,108,-1,0.91,109/2
119,1530,亞崴,5.03,108,8.34,0.95,109/2
128,1540,喬福,6.78,108,-1,0.94,109/2
130,1558,伸興,6.31,108,12.24,1.88,109/2
133,1582,信錦,5.44,108,9.93,1.95,109/2
134,1583,程泰,5.04,108,13.19,1.38,109/2
145,1611,中電,10.86,108,5.24,0.88,109/2
148,1615,大山,9.07,108,9.59,1.37,109/2
154,1702,南僑,4.74,108,12.02,1.86,109/2
160,1712,興農,6.19,108,13.55,1.29,109/2
170,1725,元禎,5.83,108,14.79,0.78,109/2
195,1817,凱撒衛,5.60,108,11.70,1.37,109/2
197,1904,正隆,4.44,108,9.44,1.28,109/2
200,1907,永豐餘,4.23,108,7.81,0.71,109/2
203,2006,東和鋼鐵,5.31,108,12.51,1.07,109/2
208,2012,春雨,7.45,108,14.12,1.30,109/2
213,2020,美亞,11.71,108,12.34,1.24,109/2
218,2027,大成鋼,5.59,108,-1,1.14,109/2
237,2107,厚生,4.23,108,8.70,0.63,109/2
241,2115,六暉-1KY,5.79,108,7.41,1.65,109/2
250,2233,宇隆,4.97,108,14.40,1.60,109/2
254,2301,光寶科,6.82,108,10.35,1.59,109/2
263,2317,鴻海,5.41,108,10.40,0.92,109/2
266,2324,仁寶,6.50,108,12.55,0.79,109/2
268,2328,廣宇,5.45,108,12.48,0.92,109/2
273,2337,旺宏,4.07,108,10.52,1.65,109/2
279,2347,聯強,5.77,108,10.53,1.59,109/2
285,2354,鴻準,4.80,108,11.48,0.77,109/2
287,2356,英業達,5.71,108,11.43,1.48,109/2
288,2357,華碩,5.66,108,12.70,1.07,109/2
293,2363,矽統,14.63,108,-1,0.92,109/2
295,2365,昆盈,4.55,108,12.31,0.70,109/2
313,2392,正崴,5.85,108,9.72,0.98,109/2
327,2414,精技,5.95,108,12.54,1.57,109/2
331,2420,新巨,5.81,108,11.84,1.77,109/2
333,2423,固緯,6.79,108,13.08,1.47,109/2
340,2430,燦坤,5.49,108,12.47,0.66,109/2
342,2433,互盛電,7.71,108,12.42,1.87,109/2
348,2441,超豐,4.36,108,13.20,1.81,109/2
353,2449,京元電子,5.77,108,9.45,1.48,109/2
356,2453,凌群,5.71,108,13.16,0.97,109/2
362,2459,敦吉,7.53,108,9.26,1.03,109/2
369,2467,志聖,9.17,108,13.76,1.89,109/2
373,2474,可成,4.72,108,11.93,1.13,109/2
375,2477,美隆電,7.49,108,12.94,1.43,109/2
384,2488,漢平,7.48,108,12.25,1.27,109/2
388,2493,揚博,8.06,108,12.40,1.57,109/2
389,2495,普安,4.96,108,-1,0.85,109/2
402,2520,冠德,4.01,108,10.03,1.46,109/2
404,2527,宏璟,8.35,108,8.19,0.81,109/2
408,2535,達欣工,5.63,108,7.79,1.03,109/2
409,2536,宏普,5.13,108,8.63,0.65,109/2
411,2538,基泰,5.01,108,-1,0.68,109/2
417,2546,根基,6.36,108,11.16,1.84,109/2
419,2548,華固,8.45,108,5.62,1.50,109/2
421,2601,益航,13.25,108,-1,0.80,109/2
434,2616,山隆,6.06,108,13.03,0.98,109/2
435,2617,台航,4.80,108,11.40,0.69,109/2
440,2636,台驊投控,4.22,108,10.96,1.53,109/2
457,2809,京城銀,4.04,108,9.00,1.03,109/2
458,2812,台中銀,6.67,108,11.01,0.85,109/2
459,2816,旺旺保,7.67,108,9.14,0.74,109/1
460,2820,華票,4.90,108,14.55,0.82,109/2
461,2823,中壽,5.88,108,6.44,0.65,109/2
462,2832,台產,5.08,108,11.39,0.84,109/1
463,2834,臺企銀,7.00,108,12.20,0.75,109/1
464,2836,高雄銀,5.05,108,13.65,0.69,109/2
465,2838,聯邦銀,7.77,108,10.51,0.59,109/1
467,2845,遠東銀,6.58,108,13.24,0.80,109/1
468,2849,安泰銀,5.27,108,12.94,0.81,109/2
469,2850,新產,5.17,108,7.63,0.97,109/1
470,2851,中再保,4.51,108,8.38,0.97,109/2
475,2881,富邦金,4.80,108,6.95,0.95,109/1
476,2882,國泰金,5.01,108,8.06,0.89,109/1
477,2883,開發金,7.03,108,14.22,0.76,109/1
479,2885,元大金,5.69,108,10.48,0.91,109/2
481,2887,台新金,6.08,108,11.24,0.85,109/2
482,2888,新光金,4.74,108,7.83,0.46,109/2
483,2889,國票金,7.10,108,13.43,0.95,109/1
484,2890,永豐金,6.42,108,10.58,0.84,109/2
485,2891,中信金,5.25,108,9.16,1.05,109/2
490,2904,匯僑,6.69,108,11.85,1.77,109/2
491,2905,三商,8.51,108,6.47,0.95,109/2
498,2915,潤泰全,7.72,108,4.98,0.43,109/2
499,2923,鼎固-1KY,8.80,108,-1,0.91,109/2
500,2929,淘帝-1KY,5.01,108,-1,0.67,109/2
505,3004,豐達科,5.18,108,10.02,1.45,109/2
506,3005,神基,6.07,108,11.01,1.88,109/2
509,3010,華立,5.80,108,8.54,1.17,109/2
513,3015,全漢,4.60,108,14.93,0.68,109/2
525,3028,增你強,5.05,108,14.45,0.88,109/2
528,3031,佰鴻,6.21,108,12.22,0.90,109/2
533,3036,文曄,5.32,108,10.22,0.83,109/2
535,3038,全台,6.40,108,10.42,1.52,109/2
536,3040,遠見,4.09,108,9.24,1.67,109/2
540,3044,健鼎,6.17,108,10.36,1.94,109/2
544,3048,益登,5.39,108,9.00,1.23,109/2
548,3052,夆典,4.20,108,6.50,0.83,109/2
551,3056,總太,7.93,108,10.46,1.79,109/2
564,3209,全科,6.14,108,9.61,1.33,109/2
566,3231,緯創,6.26,108,11.16,1.30,109/2
573,3312,弘憶股,7.79,108,13.75,1.32,109/2
592,3501,維熹,6.59,108,12.51,0.97,109/2
596,3528,安馳,5.97,108,13.78,1.97,109/2
623,3679,新至陞,4.41,108,9.96,1.46,109/2
629,3702,大聯大,5.85,108,10.57,1.23,109/2
632,3705,永信,5.02,108,14.60,1.92,109/2
633,3706,神達,7.83,108,9.96,0.76,109/2
637,4104,佳醫,5.76,108,14.88,1.09,109/2
647,4155,訊映,5.37,108,14.97,1.64,109/2
648,4164,承業醫,4.97,108,14.43,1.13,109/2
653,4438,廣越,6.47,108,13.71,1.91,109/2
654,4439,冠星-1KY,5.98,108,10.86,1.94,109/2
661,4552,力達-1KY,4.90,108,14.70,0.84,109/2
663,4557,永新-1KY,8.31,108,13.50,1.78,109/2
664,4560,強信-1KY,10.20,108,13.77,1.85,109/2
668,4571,鈞興-1KY,5.43,108,13.08,1.84,109/2
671,4581,光隆精密-1KY,8.25,108,13.27,1.51,109/2
673,4722,國精化,6.56,108,11.49,1.13,109/2
681,4766,南寶,4.82,108,13.04,1.63,109/2
686,4915,致伸,5.65,108,8.88,1.63,109/2
687,4916,事欣科,9.59,108,9.93,1.26,109/2
689,4927,泰鼎-1KY,4.13,108,14.67,1.94,109/2
690,4930,燦星網,4.07,108,11.39,0.47,109/2
693,4938,和碩,7.11,108,7.14,1.08,109/2
694,4942,嘉彰,6.00,108,8.68,0.86,109/2
707,4999,鑫禾,5.24,108,11.76,1.09,109/2
713,5243,乙盛-1KY,5.45,108,12.84,1.02,109/2
718,5284,jpp-1KY,5.52,108,14.27,0.84,109/2
727,5515,建國,4.44,108,11.82,0.72,109/2
728,5519,隆大,7.92,108,13.75,0.93,109/2
730,5522,遠雄,8.09,108,11.83,0.90,109/2
734,5534,長虹,6.92,108,9.01,1.57,109/2
735,5538,東明-1KY,5.00,108,11.54,1.38,109/2
741,5876,上海商銀,4.96,108,12.61,1.20,109/1
746,6024,群益期,4.99,108,13.32,1.26,109/1
757,6139,亞翔,4.92,108,11.96,0.93,109/2
771,6184,大豐電,7.42,108,12.41,1.51,109/2
772,6189,豐藝,6.91,108,11.79,1.62,109/2
774,6192,巨路,4.95,108,11.38,1.49,109/2
776,6197,佳必琪,7.98,108,14.63,1.65,109/2
783,6214,精誠,5.70,108,11.39,1.70,109/2
788,6226,光鼎,5.28,108,7.66,0.75,109/2
791,6239,力成,5.08,108,9.70,1.60,109/2
794,6257,矽格,5.74,108,10.01,1.46,109/2
800,6282,康舒,4.41,108,6.36,1.33,109/2
812,6442,光聖,4.10,108,-1,1.29,109/2
837,6641,基士德-1KY,7.49,108,10.00,1.87,109/2
843,6671,三能-1KY,8.04,108,11.17,1.52,109/2
845,6674,鋐寶科技,5.07,108,-1,1.14,109/2
864,8112,至上,9.08,108,8.17,1.55,109/2
866,8131,福懋科,6.30,108,11.08,1.43,109/2
867,8150,南茂,6.16,108,8.96,1.09,109/2
868,8163,達方,6.04,108,13.05,1.31,109/2
871,8213,志超,6.09,108,6.24,0.98,109/2
876,8271,宇瞻,6.74,108,8.54,1.39,109/2
878,8367,建新國際,4.17,108,10.71,1.06,109/2
891,8466,美吉吉-1KY,6.46,108,12.99,1.73,109/2
906,9904,寶成,4.54,108,14.65,0.70,109/2
907,9905,大華,4.69,108,12.68,0.96,109/2
919,9924,福興,6.16,108,9.95,1.49,109/2
932,9939,宏全,5.30,108,11.55,1.38,109/2
938,9945,潤泰新,15.85,108,5.06,0.42,109/2
939,9946,三發地產,9.47,108,6.08,0.76,109/2
