,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.98,108,10.23,1.32,109/3
1,1102,亞泥,6.82,108,10.30,1.04,109/3
3,1104,環泥,4.16,108,12.03,0.88,109/3
5,1109,信大,5.38,108,7.66,1.00,109/3
9,1210,大成,4.71,108,13.19,1.94,109/3
16,1220,台榮,4.92,108,12.71,0.93,109/3
32,1308,亞聚,5.66,108,13.60,1.05,109/3
34,1310,台苯,5.78,108,-1,1.46,109/3
38,1315,達新,4.73,108,1.93,0.85,109/3
42,1323,永裕,4.85,108,10.19,1.43,109/3
53,1409,新纖,4.53,108,8.05,0.64,109/3
62,1432,大魯閣,23.53,108,-1,1.16,109/3
63,1434,福懋,7.97,108,14.19,0.99,109/3
65,1436,華友聯,6.31,108,8.63,1.39,109/3
83,1457,宜進,6.76,108,5.25,0.73,109/3
88,1465,偉全,11.63,108,-1,0.78,109/3
119,1530,亞崴,4.98,108,8.45,0.94,109/3
128,1540,喬福,6.64,108,-1,0.97,109/3
130,1558,伸興,6.40,108,11.34,1.74,109/3
133,1582,信錦,5.19,108,10.78,1.92,109/3
141,1604,聲寶,5.58,108,5.84,1.33,109/3
143,1608,華榮,5.57,108,12.47,0.79,109/3
145,1611,中電,10.62,108,4.52,0.88,109/3
148,1615,大山,8.47,108,9.37,1.53,109/3
154,1702,南僑,4.40,108,11.46,1.87,109/3
160,1712,興農,6.34,108,11.26,1.21,109/3
171,1726,永記,4.46,108,14.11,1.37,109/3
195,1817,凱撒衛,5.21,108,11.10,1.42,109/3
203,2006,東和鋼鐵,4.19,108,13.38,1.31,109/3
211,2015,豐興,5.13,108,14.20,1.83,109/3
213,2020,美亞,10.69,108,10.42,1.29,109/3
218,2027,大成鋼,4.55,108,-1,1.48,109/3
241,2115,六暉-1KY,5.86,108,7.55,1.64,109/3
256,2301,光寶科,6.58,108,10.86,1.58,109/3
265,2317,鴻海,5.06,108,11.11,0.95,109/3
268,2324,仁寶,6.14,108,12.53,0.83,109/3
281,2347,聯強,5.90,108,9.65,1.47,109/3
287,2354,鴻準,4.79,108,13.59,0.73,109/3
289,2356,英業達,5.62,108,10.38,1.44,109/3
290,2357,華碩,5.57,108,9.65,1.02,109/3
295,2363,矽統,12.84,108,-1,0.74,109/3
315,2392,正崴,5.86,108,9.76,0.91,109/3
329,2414,精技,5.93,108,11.93,1.52,109/3
333,2420,新巨,6.08,108,11.08,1.62,109/3
342,2430,燦坤,5.25,108,12.21,0.68,109/3
344,2433,互盛電,7.45,108,12.98,1.89,109/3
350,2441,超豐,4.22,108,12.88,1.80,109/3
355,2449,京元電子,5.26,108,10.59,1.52,109/3
358,2453,凌群,5.88,108,12.14,0.93,109/3
364,2459,敦吉,6.44,108,10.44,1.14,109/3
373,2471,資通,6.15,108,11.21,1.48,109/3
375,2474,可成,5.14,108,13.83,1.03,109/3
386,2488,漢平,7.73,108,12.45,1.19,109/3
390,2493,揚博,7.50,108,13.29,1.66,109/3
391,2495,普安,4.77,108,-1,0.88,109/3
404,2520,冠德,4.07,108,9.14,1.39,109/3
410,2535,達欣工,5.18,108,9.13,1.10,109/3
411,2536,宏普,5.00,108,11.43,0.66,109/3
413,2538,基泰,4.90,108,-1,0.71,109/3
419,2546,根基,6.02,108,11.02,1.79,109/3
421,2548,華固,8.43,108,10.83,1.46,109/3
423,2601,益航,13.77,108,-1,0.76,109/3
434,2614,東森,5.92,108,12.90,1.54,109/3
436,2616,山隆,5.75,108,11.81,0.89,109/3
460,2812,台中銀,7.27,108,10.38,0.80,109/3
461,2816,旺旺保,6.87,108,6.66,0.78,109/3
462,2820,華票,4.80,108,13.51,0.82,109/3
463,2823,中壽,5.80,108,5.97,0.61,109/3
464,2832,台產,4.94,108,10.77,0.79,109/3
466,2836,高雄銀,4.95,108,14.31,0.69,109/3
467,2838,聯邦銀,7.62,108,10.29,0.60,109/3
469,2845,遠東銀,6.82,108,12.76,0.77,109/3
471,2850,新產,4.63,108,7.27,1.00,109/3
472,2851,中再保,4.01,108,8.84,1.05,109/3
473,2852,第一保,7.22,108,12.31,0.60,109/3
474,2855,統一證,7.62,108,8.51,0.80,109/3
477,2881,富邦金,4.39,108,7.70,0.88,109/2
478,2882,國泰金,4.82,108,8.14,0.75,109/3
479,2883,開發金,6.89,108,11.61,0.69,109/3
481,2885,元大金,5.45,108,10.24,0.95,109/3
483,2887,台新金,5.99,108,10.94,0.86,109/3
484,2888,新光金,4.51,108,7.58,0.47,109/3
485,2889,國票金,6.78,108,11.75,0.94,109/3
486,2890,永豐金,6.19,108,10.46,0.84,109/3
487,2891,中信金,5.08,108,9.66,1.06,109/3
488,2892,第一金,6.28,108,14.73,1.26,109/2
492,2904,匯僑,6.52,108,11.19,1.75,109/3
493,2905,三商,9.35,108,12.02,1.00,109/3
500,2915,潤泰全,7.24,108,5.66,0.43,109/3
501,2923,鼎固-1KY,8.11,108,-1,0.93,109/3
502,2929,淘帝-1KY,5.00,108,-1,0.77,109/3
508,3005,神基,5.82,108,11.21,1.85,109/3
511,3010,華立,4.37,108,10.11,1.46,109/3
527,3028,增你強,4.64,108,12.98,0.97,109/3
528,3029,零壹,5.25,108,10.32,1.89,109/3
535,3036,文曄,5.30,108,9.79,0.83,109/3
537,3038,全台,6.65,108,11.28,1.42,109/3
542,3044,健鼎,5.89,108,10.86,1.88,109/3
546,3048,益登,4.42,108,9.40,1.43,109/3
550,3052,夆典,4.25,108,4.56,0.78,109/3
566,3209,全科,5.54,108,9.96,1.40,109/3
568,3231,緯創,6.73,108,9.18,1.20,109/3
575,3312,弘憶股,8.33,108,12.41,1.27,109/3
594,3501,維熹,6.29,108,12.29,0.97,109/3
598,3528,安馳,5.90,108,12.72,1.92,109/3
614,3596,智易,4.85,108,13.88,1.82,109/3
631,3702,大聯大,5.95,108,9.75,1.19,109/3
634,3705,永信,4.97,108,14.06,1.88,109/3
635,3706,神達,7.42,108,11.96,0.86,109/3
639,4104,佳醫,5.79,108,14.77,1.07,109/3
649,4164,承業醫,5.14,108,14.79,1.05,109/3
653,4426,利勤,4.07,108,-1,1.61,109/3
662,4552,力達-1KY,4.73,108,14.92,0.84,109/3
674,4722,國精化,6.36,108,11.19,1.13,109/3
687,4915,致伸,5.11,108,9.82,1.67,109/3
688,4916,事欣科,7.98,108,-1,1.57,109/3
694,4938,和碩,6.77,108,7.34,1.09,109/3
695,4942,嘉彰,6.41,108,8.84,0.78,109/3
708,4999,鑫禾,5.29,108,10.69,1.04,109/3
718,5283,禾聯碩,7.56,108,8.64,1.97,109/3
727,5515,建國,4.11,108,10.63,0.76,109/3
728,5519,隆大,8.65,108,10.00,0.82,109/3
730,5522,遠雄,7.08,108,12.50,1.01,109/3
734,5534,長虹,7.66,108,9.67,1.40,109/3
735,5538,東明-1KY,4.39,108,12.57,1.48,109/3
741,5876,上海商銀,5.10,108,13.14,1.18,109/3
745,6005,群益證,6.69,108,8.66,0.75,109/3
746,6024,群益期,5.01,108,12.69,1.28,109/3
747,6108,競國,7.69,108,-1,0.96,109/3
748,6112,聚碩,7.44,108,14.98,1.83,109/3
767,6176,瑞儀,7.24,108,10.85,1.86,109/3
770,6184,大豐電,6.98,108,12.43,1.53,109/3
771,6189,豐藝,6.49,108,12.92,1.66,109/3
773,6192,巨路,4.89,108,11.34,1.44,109/3
776,6201,亞弘電,6.94,108,13.43,1.33,109/3
782,6214,精誠,5.91,108,9.86,1.59,109/3
787,6226,光鼎,4.91,108,9.58,0.78,109/3
790,6239,力成,4.94,108,9.95,1.59,109/3
793,6257,矽格,4.94,108,10.79,1.61,109/3
794,6269,台郡,4.25,108,12.91,1.71,109/3
810,6442,光聖,4.42,108,-1,1.18,109/3
835,6641,基士德-1KY,6.80,108,11.71,1.94,109/3
841,6671,三能-1KY,7.56,108,10.76,1.53,109/3
863,8112,至上,8.33,108,8.66,1.61,109/3
865,8131,福懋科,5.95,108,11.75,1.50,109/3
866,8150,南茂,5.71,108,10.36,1.14,109/3
867,8163,達方,5.42,108,13.77,1.41,109/3
870,8213,志超,5.64,108,6.58,1.00,109/3
875,8271,宇瞻,6.78,108,11.29,1.37,109/3
877,8367,建新國際,4.02,108,10.64,1.07,109/3
890,8466,美吉吉-1KY,6.46,108,12.14,1.63,109/3
905,9905,大華,4.32,108,12.12,1.00,109/3
917,9924,福興,5.76,108,10.44,1.52,109/3
930,9939,宏全,5.17,108,10.42,1.35,109/3
936,9945,潤泰新,14.63,108,8.87,0.64,109/3
937,9946,三發地產,9.51,108,9.91,0.77,109/3
