,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.11,109,13.90,1.48,110/3
1,1102,亞泥,7.97,109,9.95,1.01,110/3
2,1103,嘉泥,6.85,109,7.20,0.51,110/3
3,1104,環泥,5.09,109,12.78,0.75,110/3
5,1109,信大,7.48,109,7.08,0.92,110/3
16,1220,台榮,6.45,109,13.36,1.17,110/3
30,1305,華夏,6.86,109,6.75,1.84,110/3
33,1309,台達化,8.97,109,5.78,1.73,110/3
36,1313,聯成,4.74,109,6.43,0.95,110/3
42,1323,永裕,4.57,109,11.33,1.41,110/3
44,1325,恆大,26.70,109,4.66,1.31,110/3
47,1338,廣華-1KY,6.53,109,10.92,0.73,110/3
53,1409,新纖,5.54,109,8.74,0.94,110/3
57,1416,廣豐,4.46,109,-1,0.61,110/3
61,1423,利華,9.16,109,4.49,0.90,110/3
106,1513,中興電,5.08,109,9.21,1.86,110/3
117,1527,鑽全,5.49,109,12.55,1.43,110/3
131,1558,伸興,6.60,109,11.41,1.77,110/3
136,1587,吉茂,7.87,109,14.43,1.38,110/3
140,1598,岱宇,13.94,109,6.08,1.67,110/3
142,1604,聲寶,8.49,109,6.36,1.29,110/3
147,1612,宏泰,4.40,109,13.65,1.58,110/3
149,1615,大山,7.55,109,10.26,1.92,110/3
153,1626,艾美特-1KY,5.22,109,-1,1.00,110/3
154,1701,中化,4.42,109,14.71,0.89,110/3
155,1702,南僑,4.06,109,11.07,1.42,110/3
158,1709,和益,5.48,109,10.84,1.40,110/3
161,1712,興農,4.80,109,13.42,1.58,110/3
164,1717,長興,4.14,109,12.25,1.93,110/3
165,1718,中纖,5.03,109,-1,0.55,110/3
166,1720,生達,4.20,109,11.06,1.84,110/3
171,1726,永記,4.76,109,12.73,1.32,110/3
184,1776,展宇,4.76,109,8.50,1.40,110/3
195,1817,凱撒衛,5.41,109,12.05,1.55,110/3
197,1904,正隆,5.34,109,8.73,1.40,110/3
200,1907,永豐餘,4.49,109,9.82,1.15,110/3
237,2107,厚生,6.68,109,11.40,0.67,110/3
241,2115,六暉-1KY,6.19,109,9.64,1.41,110/3
243,2204,中華,11.02,109,8.72,0.85,110/3
244,2206,三陽工業,4.98,109,12.77,1.37,110/3
256,2247,汎德永業,5.25,109,13.34,1.49,110/3
266,2316,楠梓電,4.98,109,11.13,0.73,110/3
270,2324,仁寶,6.69,109,7.42,0.96,110/3
275,2331,精英,4.56,109,-1,1.19,110/3
283,2347,聯強,5.20,109,6.34,1.79,110/3
287,2352,佳世達,5.07,109,6.42,1.61,110/3
288,2353,宏碁,4.99,109,8.46,1.47,110/3
291,2356,英業達,7.41,109,14.94,1.63,110/3
292,2357,華碩,7.08,109,6.44,1.26,110/3
314,2387,精元,4.50,109,6.95,1.10,110/3
318,2393,億光,4.45,109,11.22,1.23,110/3
333,2417,圓剛,8.25,109,8.98,1.10,110/3
344,2430,燦坤,4.10,109,11.32,1.26,110/3
346,2433,互盛電,7.05,109,13.34,1.82,110/3
356,2449,京元電子,4.63,109,12.49,1.65,110/3
357,2450,神腦,4.58,109,14.75,1.42,110/3
358,2451,創見,4.18,109,13.55,1.62,110/3
359,2453,凌群,5.38,109,13.68,1.50,110/3
365,2459,敦吉,5.66,109,11.30,1.37,110/3
367,2461,光群雷,4.23,109,8.94,1.34,110/3
374,2471,資通,5.81,109,13.44,1.62,110/3
375,2472,立隆電,4.66,109,11.91,1.79,110/3
376,2474,可成,7.84,109,6.10,0.77,110/3
378,2477,美隆電,4.79,109,3.59,1.40,110/3
379,2478,大毅,4.72,109,11.28,1.49,110/3
387,2488,漢平,5.49,109,14.76,1.08,110/3
391,2493,揚博,6.61,109,14.21,1.88,110/3
397,2504,國產,4.97,109,12.80,1.73,110/3
398,2505,國揚,10.75,109,8.61,0.96,110/3
405,2520,冠德,9.03,109,4.43,1.24,110/3
407,2527,宏璟,4.51,109,5.06,0.79,110/3
410,2534,宏盛,4.24,109,13.26,0.85,110/3
411,2535,達欣工,7.86,109,8.41,1.26,110/3
417,2542,興富發,4.20,109,7.85,1.63,110/3
419,2545,皇翔,12.23,109,8.16,1.10,110/3
420,2546,根基,7.36,109,6.96,1.55,110/3
422,2548,華固,7.63,109,11.35,1.48,110/3
437,2616,山隆,6.04,109,11.91,0.94,110/3
461,2809,京城銀,4.53,109,5.78,0.90,110/3
