,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.08,108,9.89,1.24,108/4
1,1102,亞泥,6.92,108,8.35,1.00,108/4
2,1103,嘉泥,6.06,108,8.21,0.47,108/4
3,1104,環泥,5.83,108,9.86,0.62,108/4
5,1109,信大,4.72,107,6.01,0.85,108/4
7,1201,味全,6.16,108,8.09,1.58,108/4
9,1210,大成,5.58,108,13.51,1.69,108/4
16,1220,台榮,5.80,108,14.58,0.80,108/4
20,1231,聯華食,5.15,108,13.60,1.96,108/4
23,1234,黑松,5.49,108,14.67,0.70,108/4
27,1301,台塑,5.34,108,14.06,1.50,108/4
29,1304,台聚,4.39,108,9.58,0.66,108/4
30,1305,華夏,6.21,108,13.20,1.03,108/4
32,1308,亞聚,7.24,108,10.27,0.82,108/4
33,1309,台達化,6.59,108,7.66,0.71,108/4
34,1310,台苯,4.72,108,9.52,1.20,108/4
38,1315,達新,7.77,108,12.86,1.07,108/4
39,1316,上曜,18.71,107,-1,0.99,108/4
40,1319,東陽,5.32,108,10.07,0.91,108/4
42,1323,永裕,5.14,108,9.70,1.39,108/4
45,1326,台化,5.41,108,13.84,1.15,108/4
47,1338,廣華-1KY,7.18,108,10.20,0.64,108/4
48,1339,昭輝,4.76,108,8.27,0.89,108/4
49,1340,勝悅-1KY,12.71,107,-1,0.24,108/3
51,1402,遠東新,6.09,108,12.26,0.65,108/4
52,1409,新纖,5.26,108,9.41,0.57,108/4
56,1416,廣豐,11.27,107,-1,0.50,108/4
57,1417,嘉裕,5.81,108,5.16,0.52,108/4
62,1434,福懋,7.80,108,10.41,0.84,108/4
65,1437,勤益控,5.30,108,4.79,0.65,108/4
67,1439,中和,15.20,108,3.15,1.08,108/4
69,1441,大東,45.83,107,-1,0.66,108/4
78,1452,宏益,7.08,108,12.74,0.90,108/4
83,1457,宜進,8.66,108,11.21,0.62,108/4
87,1464,得力,7.77,107,13.22,1.35,108/4
88,1465,偉全,10.27,108,4.56,0.79,108/4
106,1514,亞力,6.35,108,13.13,1.28,108/4
112,1522,堤維西,5.79,108,10.85,1.14,108/4
113,1524,耿鼎,4.77,108,9.98,0.64,108/4
114,1525,江申,4.63,108,10.94,0.77,108/4
115,1526,日馳,4.41,108,13.54,1.09,108/4
116,1527,鑽全,9.69,107,9.98,1.47,108/4
127,1539,巨庭,5.37,108,13.93,0.74,108/4
128,1540,喬福,6.43,108,11.52,0.92,108/4
130,1558,伸興,6.96,108,11.34,1.61,108/4
133,1582,信錦,5.87,108,10.07,1.73,108/4
141,1604,聲寶,8.00,108,9.38,1.07,108/4
143,1608,華榮,7.03,108,5.02,0.58,108/4
144,1609,大亞,7.58,107,10.74,0.76,108/4
145,1611,中電,9.45,108,5.96,0.94,108/4
148,1615,大山,7.03,107,8.81,1.19,108/4
152,1626,艾美特-1KY,4.27,108,12.72,1.07,108/4
154,1702,南僑,4.64,108,11.05,1.75,108/4
160,1712,興農,6.91,108,11.68,1.12,108/4
163,1717,長興,5.62,108,12.51,1.44,108/4
164,1718,中纖,12.18,107,-1,0.36,108/4
170,1725,元禎,5.98,108,12.66,0.69,108/4
178,1735,日勝化,4.01,108,13.61,1.10,108/4
195,1817,凱撒衛,5.80,108,11.81,1.26,108/4
198,1904,正隆,5.71,108,10.10,0.98,108/4
199,1905,華紙,4.85,107,-1,0.53,108/4
200,1906,寶隆,4.18,108,14.94,0.46,108/4
201,1907,永豐餘,5.81,108,8.73,0.51,108/4
204,2006,東和鋼鐵,6.09,108,14.20,0.92,108/4
209,2012,春雨,6.98,108,10.75,1.23,108/4
212,2015,豐興,5.99,108,14.87,1.59,108/4
213,2017,官田鋼,6.09,107,-1,0.59,108/4
214,2020,美亞,8.97,107,7.96,1.11,108/4
222,2030,彰源,5.00,108,10.64,0.72,108/4
238,2107,厚生,4.57,108,11.36,0.57,108/4
239,2108,南帝,6.16,108,10.07,1.72,108/4
242,2115,六暉-1KY,7.30,108,13.17,1.38,108/4
244,2204,中華,5.60,107,-1,0.43,108/4
245,2206,三陽工業,5.10,108,7.23,1.15,108/4
249,2228,劍麟,5.65,108,10.22,1.70,108/4
251,2233,宇隆,7.53,107,10.47,1.22,108/4
253,2239,英利-1KY,4.19,108,10.92,0.65,108/4
255,2301,光寶科,7.36,108,10.78,1.39,108/4
264,2317,鴻海,5.25,107,9.16,0.85,108/4
267,2324,仁寶,6.42,108,11.69,0.77,108/4
269,2328,廣宇,5.43,108,9.25,0.87,108/4
276,2340,台亞,4.94,108,12.66,1.05,108/4
280,2347,聯強,6.74,108,9.44,1.29,108/4
284,2352,佳世達,5.21,107,8.96,0.94,108/4
286,2354,鴻準,5.88,107,10.79,0.71,108/4
287,2355,敬鵬,4.12,108,14.61,0.61,108/4
289,2357,華碩,7.11,108,12.06,0.83,108/4
291,2359,所羅門,4.43,108,9.70,0.68,108/4
294,2363,矽統,17.39,108,-1,0.72,108/4
296,2365,昆盈,5.03,108,12.23,0.58,108/4
302,2374,佳能,4.31,107,-1,0.50,108/4
314,2392,正崴,4.23,107,8.65,0.77,108/4
325,2409,友達,6.75,107,-1,0.40,108/4
328,2414,精技,6.73,108,12.25,1.36,108/4
332,2420,新巨,6.45,108,9.72,1.53,108/4
334,2423,固緯,6.55,108,10.65,1.42,108/4
339,2428,興勤,5.40,108,8.93,1.56,108/4
341,2430,燦坤,6.71,108,11.73,0.53,108/4
343,2433,互盛電,7.36,108,12.17,1.79,108/4
345,2436,偉詮電,5.99,108,13.47,1.48,108/4
349,2441,超豐,5.41,108,12.76,1.45,108/4
350,2442,新美齊,19.24,107,11.06,0.61,108/4
354,2449,京元電子,5.09,108,14.20,1.65,108/4
357,2453,凌群,6.17,108,12.56,0.90,108/4
363,2459,敦吉,7.61,108,9.38,0.95,108/4
367,2464,盟立,7.49,108,9.57,1.60,108/4
370,2467,志聖,9.24,108,12.94,1.61,108/4
372,2471,資通,6.44,108,13.05,1.40,108/4
375,2476,鉅祥,6.57,108,11.06,0.79,108/4
376,2477,美隆電,7.75,108,9.74,1.26,108/4
379,2481,強茂,4.77,108,13.84,1.17,108/4
381,2483,百容,5.52,108,12.66,0.83,108/4
385,2488,漢平,8.36,108,7.86,1.06,108/4
389,2493,揚博,8.77,108,14.25,1.39,108/4
403,2520,冠德,6.02,108,9.58,0.97,108/4
405,2527,宏璟,9.16,108,6.92,0.63,108/4
409,2535,達欣工,6.81,108,9.83,0.88,108/4
410,2536,宏普,4.67,107,11.69,0.60,108/4
412,2538,基泰,6.47,107,-1,0.61,108/4
418,2546,根基,8.22,108,9.63,1.41,108/4
420,2548,華固,8.45,108,7.82,1.47,108/4
425,2606,裕民,6.64,108,14.90,0.90,108/4
427,2608,嘉里大榮,4.01,107,13.41,1.92,108/4
430,2611,志信,6.81,107,-1,0.43,108/4
433,2614,東森,8.10,107,-1,1.13,108/3
434,2615,萬海,4.97,108,10.00,0.99,108/4
435,2616,山隆,6.12,108,13.74,0.99,108/4
436,2617,台航,8.61,107,10.49,0.62,108/4
440,2634,漢翔,4.28,108,13.97,1.78,108/4
441,2636,台驊投控,6.10,108,9.91,1.02,108/4
442,2637,慧洋-1KY,6.25,108,7.52,0.56,108/4
445,2702,華園,7.97,107,-1,1.08,108/4
453,2727,王品,7.05,108,13.49,1.42,108/4
458,2809,京城銀,4.91,108,10.15,0.84,108/4
459,2812,台中銀,7.21,108,9.57,0.80,108/4
