,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.98,108,10.23,1.32,109/3
1,1102,亞泥,6.90,108,10.18,1.03,109/3
3,1104,環泥,4.42,108,11.33,0.83,109/3
5,1109,信大,5.63,108,7.32,0.95,109/3
16,1220,台榮,4.84,108,12.92,0.95,109/3
34,1310,台苯,5.62,108,-1,1.50,109/3
38,1315,達新,5.14,108,1.78,0.78,109/3
42,1323,永裕,4.83,108,10.22,1.43,109/3
62,1432,大魯閣,31.25,108,-1,0.87,109/3
63,1434,福懋,8.20,108,13.80,0.96,109/3
65,1436,華友聯,6.53,108,8.34,1.34,109/3
84,1457,宜進,6.54,108,5.43,0.75,109/3
89,1465,偉全,11.24,108,-1,0.81,109/3
120,1530,亞崴,4.57,108,9.20,1.03,109/3
128,1539,巨庭,4.29,108,-1,0.96,109/3
129,1540,喬福,6.41,108,-1,1.01,109/3
131,1558,伸興,6.20,108,11.72,1.79,109/3
134,1582,信錦,5.20,108,10.77,1.91,109/3
143,1604,聲寶,5.84,108,5.57,1.27,109/3
145,1608,華榮,4.80,108,14.47,0.92,109/3
147,1611,中電,8.57,108,5.60,1.08,109/3
150,1615,大山,8.02,108,9.90,1.61,109/3
156,1702,南僑,4.28,108,11.76,1.92,109/3
162,1712,興農,6.00,108,11.90,1.28,109/3
167,1720,生達,4.10,108,14.19,1.72,109/3
173,1726,永記,4.51,108,13.95,1.36,109/3
197,1817,凱撒衛,5.14,108,11.25,1.44,109/3
215,2020,美亞,9.49,108,11.75,1.46,109/3
243,2115,六暉-1KY,5.83,108,7.59,1.65,109/3
258,2301,光寶科,6.08,108,11.74,1.71,109/3
270,2324,仁寶,5.58,108,13.78,0.91,109/3
283,2347,聯強,5.44,108,10.46,1.59,109/3
289,2354,鴻準,4.46,108,14.58,0.79,109/3
291,2356,英業達,5.45,108,10.70,1.49,109/3
292,2357,華碩,5.01,108,10.73,1.13,109/3
297,2363,矽統,10.48,108,-1,0.90,109/3
317,2392,正崴,5.22,108,10.95,1.02,109/3
331,2414,精技,5.84,108,12.12,1.54,109/3
335,2420,新巨,5.92,108,11.38,1.67,109/3
344,2430,燦坤,4.95,108,12.95,0.72,109/3
346,2433,互盛電,7.48,108,12.93,1.88,109/3
351,2441,超豐,4.19,108,12.98,1.81,109/3
355,2449,京元電子,5.07,108,10.99,1.58,109/3
358,2453,凌群,5.59,108,12.79,0.98,109/3
364,2459,敦吉,6.49,108,10.35,1.13,109/3
373,2471,資通,5.30,108,13.01,1.72,109/3
375,2474,可成,4.75,108,14.97,1.12,109/3
386,2488,漢平,7.43,108,12.95,1.23,109/3
390,2493,揚博,7.13,108,13.96,1.74,109/3
391,2495,普安,4.84,108,-1,0.87,109/3
404,2520,冠德,4.43,108,8.40,1.28,109/3
410,2535,達欣工,5.18,108,9.13,1.10,109/3
411,2536,宏普,5.31,108,10.76,0.62,109/3
413,2538,基泰,5.00,108,-1,0.69,109/3
419,2546,根基,6.09,108,10.90,1.77,109/3
421,2548,華固,8.47,108,10.77,1.46,109/3
423,2601,益航,12.32,108,-1,0.85,109/3
434,2614,東森,5.88,108,12.98,1.55,109/3
436,2616,山隆,5.62,108,12.09,0.92,109/3
456,2739,寒舍,4.24,108,-1,1.71,109/3
460,2812,台中銀,7.34,108,10.28,0.79,109/3
461,2816,旺旺保,6.51,108,7.02,0.82,109/3
462,2820,華票,4.83,108,13.42,0.81,109/3
463,2823,中壽,5.25,108,6.59,0.67,109/3
464,2832,台產,4.90,108,10.85,0.80,109/3
466,2836,高雄銀,4.86,108,14.58,0.71,109/3
467,2838,聯邦銀,7.37,108,10.64,0.62,109/3
469,2845,遠東銀,6.82,108,12.76,0.77,109/3
471,2850,新產,4.71,108,7.15,0.98,109/3
473,2852,第一保,7.30,108,12.18,0.60,109/3
474,2855,統一證,5.62,108,11.54,1.08,109/3
477,2881,富邦金,4.21,108,7.47,0.83,109/3
478,2882,國泰金,4.67,108,8.40,0.77,109/3
479,2883,開發金,6.38,108,12.55,0.74,109/3
481,2885,元大金,4.92,108,11.36,1.05,109/3
483,2887,台新金,6.02,108,10.90,0.85,109/3
484,2888,新光金,4.41,108,7.75,0.48,109/3
485,2889,國票金,6.24,108,12.77,1.03,109/3
486,2890,永豐金,6.01,108,10.79,0.87,109/3
487,2891,中信金,5.00,108,9.80,1.07,109/3
492,2904,匯僑,6.19,108,11.79,1.84,109/3
493,2905,三商,9.73,108,11.54,0.96,109/3
500,2915,潤泰全,7.05,108,5.81,0.44,109/3
501,2923,鼎固-1KY,7.68,108,-1,0.98,109/3
502,2929,淘帝-1KY,10.49,108,-1,0.37,109/3
504,2939,凱羿-1KY,15.28,108,-1,1.37,109/3
508,3005,神基,5.73,108,11.40,1.88,109/3
511,3010,華立,4.38,108,10.09,1.45,109/3
527,3028,增你強,4.52,108,13.31,1.00,109/3
528,3029,零壹,5.22,108,10.38,1.90,109/3
535,3036,文曄,5.03,108,10.31,0.87,109/3
537,3038,全台,6.54,108,11.47,1.44,109/3
542,3044,健鼎,5.89,108,10.86,1.88,109/3
546,3048,益登,4.08,108,10.17,1.54,109/3
567,3209,全科,5.58,108,9.89,1.39,109/3
569,3231,緯創,6.58,108,9.39,1.23,109/3
576,3312,弘憶股,8.30,108,12.46,1.27,109/3
595,3501,維熹,5.75,108,13.45,1.06,109/3
599,3528,安馳,5.87,108,12.79,1.93,109/3
615,3596,智易,4.79,108,14.05,1.84,109/3
631,3702,大聯大,5.50,108,10.53,1.29,109/3
634,3705,永信,4.95,108,14.10,1.88,109/3
635,3706,神達,7.48,108,11.85,0.86,109/3
640,4104,佳醫,5.87,108,14.56,1.06,109/3
643,4119,旭富,6.85,108,9.25,1.85,109/3
650,4164,承業醫,5.19,108,14.64,1.04,109/3
654,4426,利勤,4.40,108,-1,1.49,109/3
663,4552,力達-1KY,4.82,108,14.65,0.82,109/3
675,4722,國精化,5.70,108,12.49,1.26,109/3
688,4915,致伸,4.93,108,10.19,1.73,109/3
689,4916,事欣科,8.28,108,-1,1.51,109/3
691,4927,泰鼎-1KY,4.44,108,12.36,1.80,109/3
695,4938,和碩,6.68,108,7.44,1.11,109/3
696,4942,嘉彰,6.51,108,8.71,0.77,109/3
709,4999,鑫禾,5.32,108,10.62,1.04,109/3
728,5519,隆大,8.85,108,9.78,0.80,109/3
730,5522,遠雄,6.14,108,14.41,1.16,109/3
734,5534,長虹,7.78,108,9.53,1.38,109/3
741,5876,上海商銀,4.82,108,13.89,1.24,109/3
745,6005,群益證,5.26,108,11.01,0.95,109/3
746,6024,群益期,4.88,108,13.01,1.31,109/3
747,6108,競國,7.21,108,-1,1.02,109/3
767,6176,瑞儀,6.99,108,11.25,1.93,109/3
770,6184,大豐電,7.02,108,12.36,1.52,109/3
771,6189,豐藝,6.43,108,13.03,1.68,109/3
773,6192,巨路,4.87,108,11.39,1.45,109/3
776,6201,亞弘電,6.59,108,14.16,1.41,109/3
782,6214,精誠,5.77,108,10.09,1.62,109/3
790,6239,力成,4.69,108,10.48,1.67,109/3
792,6257,矽格,4.68,108,11.39,1.70,109/3
793,6269,台郡,4.06,108,13.52,1.79,109/3
810,6442,光聖,4.61,108,-1,1.13,109/3
835,6641,基士德-1KY,6.85,108,11.62,1.92,109/3
836,6655,科定,4.07,108,14.57,1.53,109/3
841,6671,三能-1KY,7.58,108,10.73,1.53,109/3
848,6754,匯僑設計,6.91,108,14.52,1.43,109/3
865,8112,至上,7.78,108,9.28,1.72,109/3
867,8131,福懋科,5.80,108,12.03,1.54,109/3
868,8150,南茂,5.13,108,11.55,1.27,109/3
869,8163,達方,5.26,108,14.20,1.45,109/3
872,8213,志超,5.67,108,6.55,0.99,109/3
877,8271,宇瞻,6.56,108,11.68,1.42,109/3
892,8466,美吉吉-1KY,6.45,108,12.16,1.63,109/3
907,9905,大華,4.33,108,12.09,0.99,109/3
919,9924,福興,5.80,108,10.37,1.51,109/3
932,9939,宏全,4.99,108,10.80,1.40,109/3
938,9945,潤泰新,14.87,108,8.73,0.63,109/3
939,9946,三發地產,10.38,108,9.09,0.71,109/3
