,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.58,109,10.91,1.34,109/4
1,1102,亞泥,6.45,108,10.89,1.10,109/3
3,1104,環泥,4.97,109,11.08,0.81,109/3
5,1109,信大,5.08,108,8.11,1.06,109/3
16,1220,台榮,4.38,108,14.27,1.05,109/3
29,1304,台聚,4.06,109,10.96,1.26,109/4
30,1305,華夏,6.62,109,11.78,1.98,109/4
32,1308,亞聚,5.73,109,12.87,1.18,109/4
36,1313,聯成,5.04,109,12.03,1.03,109/4
38,1315,達新,10.72,109,1.87,0.82,109/3
42,1323,永裕,4.64,109,10.68,1.41,109/4
53,1409,新纖,6.57,109,11.09,0.89,109/3
62,1432,大魯閣,26.94,108,-1,1.01,109/3
83,1457,宜進,5.70,108,6.22,0.86,109/3
119,1530,亞崴,6.98,109,9.13,1.11,109/4
128,1540,喬福,6.23,108,-1,1.03,109/4
133,1582,信錦,5.83,109,10.99,1.80,109/4
142,1604,聲寶,8.42,109,6.44,1.47,109/3
143,1605,華新,4.74,109,9.18,0.73,109/4
144,1608,華榮,5.09,109,14.47,0.92,109/3
149,1615,大山,6.67,108,11.24,1.82,109/4
154,1701,中化,4.35,109,12.85,1.05,109/3
155,1702,南僑,4.24,109,12.31,1.77,109/4
161,1712,興農,5.78,109,13.24,1.34,109/4
165,1718,中纖,5.07,109,7.71,0.53,109/3
167,1721,三晃,4.76,109,3.70,0.78,109/4
171,1725,元禎,5.05,109,13.87,1.01,109/4
172,1726,永記,4.42,108,14.11,1.34,109/4
175,1731,美吾華,5.35,109,14.50,1.33,109/4
196,1817,凱撒衛,5.68,109,11.54,1.49,109/4
198,1904,正隆,5.36,109,10.98,1.53,109/3
201,1907,永豐餘,5.07,109,10.76,1.18,109/3
210,2013,中鋼構,6.79,109,12.65,1.66,109/4
214,2020,美亞,8.60,108,12.95,1.61,109/3
219,2027,大成鋼,4.03,108,-1,1.67,109/3
223,2031,新光鋼,5.07,109,14.67,1.58,109/4
238,2107,厚生,6.12,109,9.32,0.75,109/4
241,2115,六暉-1KY,5.08,109,7.48,1.64,109/4
243,2204,中華,10.56,109,-1,0.89,109/3
256,2301,光寶科,5.49,109,14.36,1.95,109/4
281,2347,聯強,6.15,109,10.98,1.64,109/4
289,2356,英業達,4.89,108,11.93,1.66,109/3
290,2357,華碩,7.12,109,10.21,1.34,109/4
295,2363,矽統,8.72,109,-1,1.00,109/3
315,2392,正崴,5.17,108,11.06,1.03,109/3
329,2414,精技,6.43,109,12.44,1.63,109/4
