,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.76,108,10.80,1.31,109/1
1,1102,亞泥,6.58,108,10.04,1.08,109/1
2,1103,嘉泥,5.52,108,12.15,0.55,109/1
3,1104,環泥,5.43,108,11.72,0.69,109/1
5,1109,信大,5.96,108,6.81,0.92,109/1
29,1304,台聚,4.03,108,10.69,0.72,109/1
30,1305,華夏,5.14,108,13.32,1.20,109/1
32,1308,亞聚,5.67,108,12.93,1.10,109/1
38,1315,達新,6.89,108,14.44,1.31,109/1
40,1319,東陽,4.74,108,12.09,1.02,109/1
42,1323,永裕,4.73,108,10.18,1.58,109/1
48,1339,昭輝,4.29,108,10.22,0.98,109/1
52,1409,新纖,4.66,108,12.16,0.69,109/1
57,1417,嘉裕,4.50,108,6.98,0.73,109/1
62,1434,福懋,6.66,108,12.35,1.10,109/1
65,1437,勤益控,4.94,108,5.76,0.72,109/1
67,1439,中和,13.32,108,3.59,1.23,109/1
83,1457,宜進,7.69,108,-1,0.71,109/1
88,1465,偉全,9.58,108,-1,0.85,109/1
112,1522,堤維西,5.51,108,14.43,1.19,109/1
113,1524,耿鼎,4.39,108,11.54,0.71,109/1
119,1530,亞崴,4.67,108,7.92,0.98,109/1
130,1558,伸興,6.64,108,11.26,1.65,109/1
133,1582,信錦,5.38,108,11.58,1.86,109/1
134,1583,程泰,4.91,108,13.67,1.42,109/1
141,1604,聲寶,7.21,108,10.20,1.20,109/1
143,1608,華榮,6.57,108,-1,0.74,109/1
145,1611,中電,10.53,108,5.56,0.85,109/1
148,1615,大山,8.02,108,11.71,1.56,109/1
195,1817,凱撒衛,5.53,108,12.93,1.31,109/1
197,1904,正隆,5.22,108,9.20,1.05,109/1
200,1907,永豐餘,4.86,108,8.52,0.66,109/1
203,2006,東和鋼鐵,5.86,108,13.56,0.94,109/1
237,2107,厚生,4.59,108,8.23,0.59,109/1
248,2228,劍麟,5.21,108,12.11,1.84,109/1
250,2233,宇隆,5.02,108,14.15,1.48,109/1
254,2301,光寶科,6.80,108,11.53,1.66,109/1
263,2317,鴻海,4.86,108,12.27,0.99,109/1
266,2324,仁寶,5.99,108,14.02,0.87,109/1
268,2328,廣宇,5.24,108,10.61,0.94,109/1
275,2340,台亞,4.77,108,12.93,1.14,109/1
279,2347,聯強,6.21,108,10.07,1.55,109/1
283,2352,佳世達,4.04,108,12.53,1.09,109/1
285,2354,鴻準,4.33,108,11.97,0.83,109/1
287,2356,英業達,4.71,108,14.45,1.84,109/1
288,2357,華碩,6.41,108,14.98,0.97,109/1
293,2363,矽統,13.48,108,-1,1.08,109/1
295,2365,昆盈,4.45,108,12.83,0.68,109/1
313,2392,正崴,6.06,108,10.47,0.90,109/1
327,2414,精技,5.46,108,14.45,1.61,109/1
331,2420,新巨,5.86,108,11.46,1.64,109/1
333,2423,固緯,6.32,108,11.36,1.59,109/1
338,2428,興勤,4.40,108,11.48,1.87,109/1
340,2430,燦坤,5.18,108,13.99,0.68,109/1
342,2433,互盛電,7.20,108,12.91,1.87,109/1
348,2441,超豐,4.66,108,13.37,1.64,109/1
353,2449,京元電子,4.85,108,12.75,1.69,109/1
362,2459,敦吉,7.14,108,9.96,1.09,109/1
369,2467,志聖,8.59,108,14.06,1.78,109/1
371,2471,資通,5.99,108,14.28,1.50,109/1
373,2474,可成,4.27,108,13.30,1.18,109/1
375,2477,美隆電,6.99,108,13.01,1.42,109/1
380,2483,百容,5.15,108,13.20,0.92,109/1
384,2488,漢平,7.82,108,11.71,1.15,109/1
388,2493,揚博,6.70,108,14.98,1.96,109/1
389,2495,普安,4.62,108,-1,0.90,109/1
402,2520,冠德,4.50,108,11.27,1.27,109/1
404,2527,宏璟,8.37,108,7.34,0.80,109/1
408,2535,達欣工,6.03,108,11.78,0.99,109/1
409,2536,宏普,4.97,108,10.41,0.66,109/1
411,2538,基泰,4.74,108,-1,0.69,109/1
417,2546,根基,6.74,108,12.61,1.73,109/1
419,2548,華固,8.64,108,7.52,1.43,109/1
421,2601,益航,12.75,108,6.11,0.71,109/1
433,2615,萬海,4.53,108,14.96,1.08,109/1
434,2616,山隆,6.03,108,13.45,0.98,109/1
435,2617,台航,4.86,108,11.50,0.66,109/1
441,2637,慧洋-1KY,6.00,108,9.81,0.55,109/1
458,2812,台中銀,6.75,108,10.49,0.84,109/1
459,2816,旺旺保,6.93,108,10.10,0.81,109/1
461,2823,中壽,5.26,108,6.67,1.04,109/1
462,2832,台產,5.05,108,11.45,0.84,109/1
463,2834,臺企銀,6.33,108,13.48,0.83,109/1
464,2836,高雄銀,5.19,108,13.11,0.70,109/1
465,2838,聯邦銀,7.08,108,11.53,0.65,109/1
467,2845,遠東銀,6.58,108,13.24,0.80,109/1
468,2849,安泰銀,4.98,108,12.85,0.83,109/1
469,2850,新產,4.90,108,8.06,1.02,109/1
470,2851,中再保,4.80,108,9.47,0.91,109/1
475,2881,富邦金,4.62,108,7.22,0.99,109/1
476,2882,國泰金,4.85,108,8.33,0.92,109/1
479,2885,元大金,5.83,108,10.98,0.92,109/1
481,2887,台新金,5.86,108,12.41,0.87,109/1
482,2888,新光金,4.55,108,6.29,0.75,109/1
483,2889,國票金,6.69,108,14.24,1.00,109/1
484,2890,永豐金,6.28,108,11.38,0.86,109/1
485,2891,中信金,4.75,108,9.57,1.23,109/1
490,2904,匯僑,6.90,108,12.65,1.61,109/1
491,2905,三商,7.58,108,5.49,1.27,109/1
498,2915,潤泰全,6.94,108,3.99,0.73,109/1
499,2923,鼎固-1KY,8.27,108,-1,0.91,109/1
505,3004,豐達科,4.60,108,8.77,1.65,109/1
506,3005,神基,6.28,108,12.56,1.92,109/1
509,3010,華立,6.04,108,8.75,1.09,109/1
526,3029,零壹,5.05,108,13.87,1.99,109/1
528,3031,佰鴻,5.47,108,12.50,1.01,109/1
529,3032,偉訓,6.54,108,11.73,1.55,109/1
533,3036,文曄,6.83,108,8.72,1.07,109/1
535,3038,全台,4.80,108,14.97,1.94,109/1
544,3048,益登,5.43,108,9.25,1.15,109/1
548,3052,夆典,4.03,108,13.93,0.87,109/1
551,3056,總太,7.59,108,10.91,1.63,109/1
564,3209,全科,6.16,108,11.53,1.39,109/1
573,3312,弘憶股,7.59,108,12.06,1.29,109/1
592,3501,維熹,6.38,108,10.68,1.01,109/1
596,3528,安馳,6.53,108,14.29,1.90,109/1
602,3543,州巧,4.55,108,14.31,0.45,109/1
615,3617,碩天,6.41,108,13.95,1.63,109/1
623,3679,新至陞,6.47,108,8.83,0.97,109/1
629,3702,大聯大,5.83,108,11.37,1.18,109/1
633,3706,神達,6.48,108,11.95,0.93,109/1
634,3708,上緯投控,4.40,108,10.42,1.64,109/1
654,4439,冠星-1KY,5.40,108,12.09,1.92,109/1
663,4557,永新-1KY,7.70,108,12.31,1.69,109/1
664,4560,強信-1KY,8.23,108,12.62,1.91,109/1
667,4566,時碩工業,4.12,108,11.99,1.21,109/1
668,4571,鈞興-1KY,4.82,108,14.76,1.93,109/1
673,4722,國精化,6.39,108,11.17,1.10,109/1
681,4766,南寶,4.33,108,12.73,1.72,109/1
686,4915,致伸,4.92,108,10.64,1.75,109/1
687,4916,事欣科,7.75,108,6.65,1.27,109/1
693,4938,和碩,6.77,108,8.89,1.17,109/1
694,4942,嘉彰,6.67,108,9.10,0.75,109/1
713,5243,乙盛-1KY,5.31,108,11.34,0.99,109/1
727,5515,建國,4.78,108,11.48,0.63,109/1
728,5519,隆大,8.44,108,7.92,0.82,109/1
734,5534,長虹,7.02,108,8.28,1.41,109/1
735,5538,東明-1KY,5.03,108,11.89,1.30,109/1
741,5876,上海商銀,4.32,108,14.47,1.38,109/1
746,6024,群益期,4.72,108,14.07,1.33,109/1
753,6128,上福,7.86,108,13.23,1.11,109/1
771,6184,大豐電,7.15,108,12.34,1.44,109/1
772,6189,豐藝,6.49,108,12.64,1.65,109/1
774,6192,巨路,4.73,108,10.99,1.50,109/1
783,6214,精誠,5.74,108,14.57,1.62,109/1
788,6226,光鼎,4.67,108,7.26,0.80,109/1
794,6257,矽格,5.00,108,12.94,1.68,109/1
800,6282,康舒,5.35,108,7.26,1.15,109/1
819,6477,安集,4.12,108,13.73,1.21,109/1
838,6641,基士德-1KY,6.68,108,11.53,1.89,109/1
844,6671,三能-1KY,7.29,108,13.54,1.55,109/1
855,8039,台虹,5.04,108,14.39,1.42,109/1
865,8112,至上,8.78,108,8.66,1.65,109/1
867,8131,福懋科,5.50,108,12.70,1.59,109/1
868,8150,南茂,5.29,108,7.96,1.22,109/1
869,8163,達方,5.70,108,14.06,1.44,109/1
872,8213,志超,7.09,108,5.57,0.81,109/1
877,8271,宇瞻,5.65,108,9.80,1.54,109/1
879,8367,建新國際,4.28,108,11.68,1.02,109/1
892,8466,美吉吉-1KY,6.10,108,12.26,1.90,109/1
907,9904,寶成,4.30,108,8.47,0.85,109/1
908,9905,大華,4.58,108,14.28,0.96,109/1
920,9924,福興,6.48,108,9.34,1.36,109/1
933,9939,宏全,5.21,108,12.72,1.47,109/1
939,9945,潤泰新,11.09,108,5.48,0.88,109/1
940,9946,三發地產,10.49,108,3.81,0.67,109/1
