,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.25,109,12.89,1.56,110/1
1,1102,亞泥,6.64,109,10.20,1.16,110/1
2,1103,嘉泥,6.25,109,7.80,0.57,110/1
3,1104,環泥,4.78,109,10.50,0.80,110/1
4,1108,幸福,5.41,109,14.89,1.18,110/1
5,1109,信大,6.25,109,6.86,1.06,110/1
15,1219,福壽,4.42,109,12.49,1.56,110/1
16,1220,台榮,5.85,109,13.26,1.24,110/1
38,1315,達新,11.56,109,1.70,0.77,110/1
42,1323,永裕,4.66,109,11.08,1.47,110/1
44,1325,恆大,19.17,109,2.66,1.37,110/1
47,1338,廣華-1KY,5.53,109,12.56,0.82,110/1
53,1409,新纖,5.38,109,9.38,1.08,110/1
57,1416,廣豐,5.00,109,-1,0.53,110/1
61,1423,利華,8.37,109,7.10,0.98,110/1
84,1457,宜進,8.31,109,5.32,0.86,110/1
91,1467,南緯,4.73,109,11.47,1.09,110/1
128,1539,巨庭,4.49,108,-1,0.92,110/1
131,1558,伸興,5.81,109,9.49,1.86,110/1
134,1582,信錦,6.08,109,10.62,1.70,110/1
136,1587,吉茂,6.87,109,9.93,1.57,110/1
142,1604,聲寶,8.14,109,6.13,1.43,110/1
147,1612,宏泰,4.95,109,10.28,1.38,110/1
154,1701,中化,4.17,109,12.44,1.01,110/1
158,1709,和益,5.66,109,14.13,1.36,110/1
161,1712,興農,5.63,109,10.27,1.44,110/1
163,1714,和桐,6.17,109,6.01,0.90,110/1
165,1718,中纖,4.59,109,9.16,0.61,110/1
166,1720,生達,4.72,109,11.12,1.60,110/1
167,1721,三晃,5.00,109,3.72,0.76,110/1
171,1725,元禎,4.36,109,13.75,1.16,110/1
172,1726,永記,4.53,109,13.40,1.38,110/1
175,1731,美吾華,5.28,109,13.93,1.28,110/1
196,1817,凱撒衛,5.27,109,11.43,1.54,110/1
198,1904,正隆,4.31,109,11.39,1.74,110/1
210,2013,中鋼構,6.34,109,13.26,1.70,110/1
238,2107,厚生,6.22,109,9.56,0.71,110/1
242,2115,六暉-1KY,5.00,109,6.88,1.61,110/1
244,2204,中華,10.40,109,9.43,0.86,110/1
245,2206,三陽工業,4.54,109,12.02,1.50,110/1
257,2247,汎德永業,4.88,109,14.47,1.56,110/1
267,2316,楠梓電,4.97,109,12.43,0.73,110/1
270,2323,中環,7.17,109,9.30,0.60,110/1
271,2324,仁寶,7.42,109,8.26,0.91,110/1
284,2347,聯強,6.10,109,10.15,1.74,110/1
288,2352,佳世達,5.05,109,8.51,1.50,110/1
289,2353,宏碁,5.50,109,9.95,1.40,110/1
292,2356,英業達,7.84,109,14.94,1.61,110/1
293,2357,華碩,8.01,109,6.80,1.11,110/1
298,2363,矽統,5.77,109,-1,0.94,110/1
312,2382,廣達,6.72,109,10.00,1.91,110/1
318,2392,正崴,6.17,109,9.95,0.83,110/1
332,2414,精技,6.08,109,11.84,1.64,110/1
334,2417,圓剛,5.46,109,5.17,1.67,110/1
336,2420,新巨,6.08,109,14.17,1.93,110/1
347,2433,互盛電,6.58,109,14.06,1.80,110/1
360,2453,凌群,5.92,109,13.48,1.32,110/1
366,2459,敦吉,5.95,109,11.91,1.38,110/1
368,2461,光群雷,4.28,109,13.28,1.34,110/1
375,2471,資通,5.75,109,11.60,1.58,110/1
377,2474,可成,6.38,109,7.26,0.89,110/1
379,2477,美隆電,4.37,109,4.00,1.46,110/1
380,2478,大毅,4.35,109,14.62,1.64,110/1
388,2488,漢平,4.89,109,10.55,1.18,110/1
397,2501,國建,4.76,109,14.79,0.98,110/1
398,2504,國產,6.49,109,9.96,1.31,110/1
399,2505,國揚,8.52,109,2.10,1.17,110/1
406,2520,冠德,7.73,109,6.05,1.38,110/1
408,2527,宏璟,5.16,109,12.75,0.76,110/1
412,2535,達欣工,8.28,109,7.89,1.29,110/1
413,2536,宏普,5.49,109,14.47,0.60,110/1
415,2538,基泰,4.69,109,-1,0.74,110/1
418,2542,興富發,4.06,109,11.36,1.92,110/1
420,2545,皇翔,10.32,109,7.77,1.23,110/1
421,2546,根基,7.42,109,7.83,1.58,110/1
423,2548,華固,8.25,109,8.32,1.50,110/1
425,2601,益航,7.62,108,-1,1.39,110/1
438,2616,山隆,6.24,109,12.11,0.92,110/1
458,2739,寒舍,4.14,108,-1,1.89,110/1
461,2809,京城銀,4.43,109,6.49,0.95,110/1
462,2812,台中銀,5.80,109,11.55,0.84,110/1
464,2820,華票,5.34,109,12.54,0.85,110/1
466,2832,台產,5.60,109,13.28,0.75,110/1
469,2838,聯邦銀,5.19,109,9.96,0.66,110/1
471,2845,遠東銀,4.84,109,12.65,0.75,110/1
473,2850,新產,4.66,109,6.99,0.95,110/1
474,2851,中再保,4.50,109,9.20,1.20,110/1
476,2855,統一證,6.93,109,7.01,1.26,110/1
480,2882,國泰金,4.51,109,7.50,0.95,110/1
483,2885,元大金,4.65,109,10.66,1.20,110/1
485,2887,台新金,5.94,109,12.14,1.05,110/1
486,2888,新光金,4.35,109,7.13,0.53,110/1
487,2889,國票金,6.12,109,11.35,1.23,110/1
488,2890,永豐金,4.95,109,11.14,1.00,110/1
489,2891,中信金,4.56,109,9.15,1.13,110/1
493,2903,遠百,4.78,109,12.64,1.00,110/1
494,2904,匯僑,6.90,109,11.65,1.86,110/1
495,2905,三商,4.18,109,10.77,1.01,110/1
497,2908,特力,4.25,109,13.19,1.95,110/1
502,2915,潤泰全,5.23,109,4.37,0.61,110/1
506,2939,凱羿-1KY,5.78,109,-1,1.49,110/1
513,3010,華立,4.88,109,9.87,1.50,110/1
517,3015,全漢,7.25,109,9.45,0.69,110/1
529,3028,增你強,6.60,109,10.03,1.34,110/1
533,3032,偉訓,7.29,109,10.43,1.84,110/1
534,3033,威健,5.32,109,10.42,1.57,110/1
537,3036,文曄,5.25,109,12.06,1.20,110/1
539,3038,全台,6.35,109,11.67,1.53,110/1
540,3040,遠見,10.98,109,8.37,1.77,110/1
544,3044,健鼎,6.05,109,9.74,1.68,110/1
550,3050,鈺德,4.10,109,14.36,0.92,110/1
552,3052,夆典,6.64,109,6.44,0.77,110/1
555,3056,總太,6.76,109,6.09,1.56,110/1
570,3209,全科,6.51,109,10.59,1.87,110/1
572,3231,緯創,8.03,109,9.65,1.09,110/1
584,3376,新日興,6.46,109,12.15,1.30,110/1
598,3501,維熹,5.09,109,13.64,1.02,110/1
608,3543,州巧,4.36,109,-1,0.82,110/1
617,3596,智易,6.74,109,10.54,1.87,110/1
620,3617,碩天,6.84,109,12.93,1.53,110/1
626,3669,圓展,7.01,109,6.73,1.95,110/1
628,3679,新至陞,9.85,109,8.58,1.56,110/2
633,3702,大聯大,5.63,109,11.65,1.52,110/1
634,3703,欣陸,5.75,109,12.05,0.85,110/1
642,4104,佳醫,6.26,109,13.98,1.09,110/1
652,4164,承業醫,5.75,109,13.65,0.92,110/1
654,4306,炎洲,6.99,109,4.77,0.92,110/1
656,4426,利勤,5.37,108,-1,1.26,110/1
658,4439,冠星-1KY,4.39,109,10.40,1.82,110/1
677,4722,國精化,5.46,109,11.26,1.36,110/1
681,4755,三福化,4.92,109,14.99,1.66,110/1
684,4766,南寶,4.61,109,14.27,1.61,110/1
687,4906,正文,5.97,109,7.25,1.08,110/1
689,4915,致伸,5.08,109,12.42,1.94,110/1
692,4927,泰鼎-1KY,5.03,109,10.60,1.53,110/1
693,4930,燦星網,13.65,109,9.03,1.02,110/1
695,4935,茂林-1KY,5.99,109,7.61,1.59,110/1
696,4938,和碩,6.69,109,7.66,1.17,110/1
697,4942,嘉彰,4.93,109,9.09,0.94,110/1
701,4958,臻鼎-1KY,4.31,109,12.08,1.32,110/1
710,4999,鑫禾,6.55,109,7.80,1.01,110/1
725,5469,瀚宇博,4.55,109,6.83,0.84,110/1
728,5515,建國,5.52,109,9.54,0.80,110/1
729,5519,隆大,7.98,109,11.28,1.12,110/1
730,5521,工信,11.57,109,4.23,0.82,110/1
731,5522,遠雄,7.95,109,10.11,1.11,110/1
735,5534,長虹,6.20,109,12.32,1.27,110/1
737,5546,永固-1KY,7.75,109,8.52,1.83,110/1
742,5876,上海商銀,4.05,109,13.82,1.18,110/1
746,6005,群益證,6.98,109,5.99,0.92,110/1
747,6024,群益期,7.18,109,13.63,1.29,110/1
749,6112,聚碩,6.27,109,11.50,1.89,110/1
750,6115,鎰勝,6.51,109,14.19,1.66,110/1
768,6176,瑞儀,7.80,109,8.70,1.70,110/2
771,6184,大豐電,6.83,109,12.99,1.49,110/1
772,6189,豐藝,6.53,109,12.51,1.86,110/1
774,6192,巨路,4.89,109,9.87,1.48,110/1
777,6201,亞弘電,6.09,109,12.17,1.90,110/1
783,6214,精誠,5.69,109,10.33,1.54,110/1
791,6239,力成,4.37,109,13.13,1.86,110/1
800,6282,康舒,4.47,109,10.06,1.38,110/1
835,6591,動力-1KY,4.51,109,8.47,1.33,110/1
840,6641,基士德-1KY,6.54,109,9.89,1.78,110/1
841,6655,科定,12.36,109,11.79,1.86,110/1
846,6671,三能-1KY,5.88,109,12.38,1.82,110/1
853,6754,匯僑設計,5.96,109,13.38,1.56,110/1
856,6776,展碁國際,4.89,109,13.24,1.81,110/2
863,8039,台虹,4.64,109,12.65,1.44,110/2
870,8104,錸寶,5.62,109,13.22,1.74,110/1
875,8131,福懋科,5.74,109,12.88,1.44,110/1
877,8163,達方,5.30,109,13.15,1.48,110/1
880,8213,志超,7.48,109,8.75,0.96,110/1
900,8466,美吉吉-1KY,5.37,109,14.75,1.51,110/1
915,9905,大華,5.34,109,13.91,1.16,110/1
927,9924,福興,6.07,109,9.63,1.34,110/1
940,9939,宏全,4.46,109,12.43,1.91,110/1
941,9940,信義,5.52,109,11.49,1.92,110/1
946,9945,潤泰新,7.78,109,7.89,1.03,110/1
