,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.31,109,11.46,1.38,110/1
1,1102,亞泥,7.33,109,9.48,1.08,110/1
2,1103,嘉泥,7.09,109,6.88,0.51,110/1
3,1104,環泥,5.30,109,9.47,0.72,110/1
4,1108,幸福,5.51,109,14.60,1.16,110/1
5,1109,信大,6.33,109,6.77,1.04,110/1
15,1219,福壽,4.68,109,11.80,1.48,110/1
16,1220,台榮,6.45,109,12.02,1.13,110/1
19,1229,聯華,5.93,109,14.04,1.80,110/1
23,1234,黑松,5.28,109,14.96,0.75,110/1
30,1305,華夏,7.93,109,7.47,1.52,110/1
32,1308,亞聚,5.66,109,9.52,1.10,110/1
33,1309,台達化,8.63,109,5.28,1.73,110/1
36,1313,聯成,4.82,109,6.29,1.05,110/1
38,1315,達新,11.76,109,1.67,0.76,110/1
42,1323,永裕,5.04,109,10.24,1.35,110/1
47,1338,廣華-1KY,6.36,109,10.91,0.71,110/1
53,1409,新纖,6.18,109,8.17,0.94,110/1
57,1416,廣豐,5.07,109,-1,0.52,110/1
61,1423,利華,9.50,109,6.25,0.87,110/1
68,1439,中和,21.83,108,-1,0.92,110/1
84,1457,宜進,10.14,109,4.37,0.70,110/1
106,1513,中興電,4.93,109,10.24,1.85,110/1
107,1514,亞力,5.85,109,13.31,1.31,110/1
116,1526,日馳,4.59,109,11.23,1.98,110/1
117,1527,鑽全,5.82,109,13.07,1.31,110/1
128,1539,巨庭,5.00,108,-1,0.83,110/1
130,1541,錩泰,6.79,109,8.45,1.94,110/1
131,1558,伸興,6.05,109,9.11,1.79,110/1
134,1582,信錦,6.36,109,10.14,1.62,110/1
136,1587,吉茂,8.21,109,8.31,1.31,110/1
143,1604,聲寶,9.16,109,5.45,1.27,110/1
144,1605,華新,4.32,109,8.44,0.76,110/1
148,1612,宏泰,5.88,109,8.64,1.16,110/1
150,1615,大山,7.63,109,10.96,1.85,110/1
155,1701,中化,4.33,109,11.97,0.98,110/1
156,1702,南僑,4.04,109,10.62,1.97,110/1
159,1709,和益,7.32,109,10.93,1.05,110/1
162,1712,興農,6.22,109,9.29,1.30,110/1
164,1714,和桐,5.74,109,6.46,0.97,110/1
165,1717,長興,4.49,109,13.15,1.77,110/1
166,1718,中纖,5.77,109,7.29,0.48,110/1
167,1720,生達,4.66,109,11.25,1.62,110/1
168,1721,三晃,5.45,109,3.41,0.69,110/1
172,1725,元禎,5.60,109,10.72,0.91,110/1
173,1726,永記,4.87,109,12.48,1.28,110/1
197,1817,凱撒衛,5.93,109,10.15,1.37,110/1
199,1904,正隆,4.80,109,10.22,1.56,110/1
202,1907,永豐餘,5.07,109,8.02,1.08,110/1
211,2013,中鋼構,7.80,109,10.78,1.39,110/1
213,2015,豐興,5.19,109,14.10,1.93,110/1
