,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.73,109,12.44,1.50,110/1
1,1102,亞泥,6.84,109,10.16,1.16,110/1
2,1103,嘉泥,6.17,109,7.91,0.58,110/1
3,1104,環泥,4.73,109,10.62,0.80,110/1
5,1109,信大,5.58,109,7.69,1.19,110/1
15,1219,福壽,4.14,109,13.34,1.67,110/1
16,1220,台榮,5.85,109,13.26,1.24,110/1
30,1305,華夏,6.28,109,9.43,1.92,110/1
32,1308,亞聚,4.19,109,12.85,1.49,110/1
38,1315,達新,10.91,109,1.80,0.82,110/1
42,1323,永裕,4.65,109,11.10,1.47,110/1
47,1338,廣華-1KY,5.41,109,12.84,0.84,110/1
53,1409,新纖,4.85,109,10.41,1.19,110/1
57,1416,廣豐,4.46,109,-1,0.59,110/1
61,1423,利華,8.45,109,7.03,0.97,110/1
68,1439,中和,20.88,108,-1,0.96,110/1
84,1457,宜進,8.22,109,5.38,0.87,110/1
128,1539,巨庭,4.58,108,-1,0.91,110/1
131,1558,伸興,5.74,109,9.61,1.89,110/1
134,1582,信錦,5.97,109,10.80,1.73,110/1
136,1587,吉茂,7.07,109,9.66,1.52,110/1
143,1604,聲寶,8.45,109,5.91,1.38,110/1
148,1612,宏泰,4.59,109,11.08,1.49,110/1
155,1701,中化,4.28,109,12.10,0.99,110/1
159,1709,和益,6.23,109,12.83,1.23,110/1
162,1712,興農,5.94,109,9.73,1.36,110/1
164,1714,和桐,5.86,109,6.32,0.95,110/1
166,1718,中纖,4.41,109,9.54,0.63,110/1
167,1720,生達,4.64,109,11.31,1.63,110/1
168,1721,三晃,4.98,109,3.74,0.76,110/1
172,1725,元禎,4.73,109,12.69,1.07,110/1
173,1726,永記,4.72,109,12.88,1.32,110/1
197,1817,凱撒衛,5.44,109,11.07,1.49,110/1
199,1904,正隆,4.02,109,12.19,1.86,110/1
211,2013,中鋼構,6.41,109,13.12,1.69,110/1
239,2107,厚生,6.09,109,9.78,0.73,110/1
243,2115,六暉-1KY,5.33,109,6.45,1.51,110/1
245,2204,中華,9.75,109,10.06,0.91,110/1
246,2206,三陽工業,4.51,109,12.00,1.49,110/1
258,2247,汎德永業,4.97,109,14.22,1.54,110/1
268,2316,楠梓電,5.11,109,12.08,0.71,110/1
271,2323,中環,6.73,109,9.90,0.64,110/1
272,2324,仁寶,6.93,109,8.85,0.98,110/1
281,2340,台亞,5.11,109,14.39,1.38,110/1
285,2347,聯強,5.45,109,11.35,1.95,110/1
289,2352,佳世達,4.92,109,8.74,1.54,110/1
290,2353,宏碁,4.75,109,11.51,1.62,110/1
294,2357,華碩,6.61,109,8.24,1.35,110/1
299,2363,矽統,7.44,109,-1,0.73,110/1
319,2392,正崴,6.15,109,9.99,0.84,110/1
320,2393,億光,4.80,109,12.73,1.15,110/1
333,2414,精技,6.14,109,11.72,1.63,110/1
337,2420,新巨,6.88,109,12.52,1.70,110/1
346,2430,燦坤,5.31,109,12.81,0.98,110/1
348,2433,互盛電,6.74,109,13.73,1.76,110/1
358,2449,京元電子,4.63,109,13.58,1.71,110/1
361,2453,凌群,5.84,109,13.67,1.34,110/1
367,2459,敦吉,6.12,109,11.57,1.34,110/1
369,2461,光群雷,4.33,109,13.11,1.32,110/1
376,2471,資通,5.71,109,11.67,1.59,110/1
377,2472,立隆電,4.64,109,13.05,1.80,110/1
378,2474,可成,6.56,109,7.07,0.87,110/1
