,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.31,108,9.68,1.27,109/2
1,1102,亞泥,7.14,108,10.27,1.03,109/2
3,1104,環泥,5.03,108,11.24,0.75,109/2
5,1109,信大,5.77,108,7.06,0.98,109/2
16,1220,台榮,5.02,108,13.13,0.94,109/2
32,1308,亞聚,5.76,108,12.48,1.06,109/2
38,1315,達新,5.49,108,2.33,1.00,109/2
42,1323,永裕,4.94,108,9.39,1.46,109/2
52,1409,新纖,4.76,108,7.65,0.62,109/2
57,1417,嘉裕,4.61,108,7.59,0.72,109/2
62,1434,福懋,7.97,108,12.64,0.93,109/2
64,1436,華友聯,6.63,108,14.67,1.41,109/2
83,1457,宜進,7.17,108,6.23,0.69,109/2
88,1465,偉全,11.58,108,-1,0.77,109/2
119,1530,亞崴,4.93,108,8.49,0.96,109/2
128,1540,喬福,6.76,108,-1,0.95,109/2
130,1558,伸興,6.40,108,12.06,1.85,109/2
131,1560,中砂,4.84,108,14.70,1.91,109/3
133,1582,信錦,5.18,108,10.80,1.92,109/3
134,1583,程泰,5.06,108,13.15,1.38,109/2
145,1611,中電,10.53,108,5.40,0.91,109/2
148,1615,大山,9.35,108,9.30,1.33,109/2
154,1702,南僑,4.61,108,12.35,1.91,109/2
160,1712,興農,6.57,108,12.77,1.21,109/2
170,1725,元禎,5.79,108,14.89,0.79,109/2
171,1726,永記,4.58,108,13.73,1.34,109/3
195,1817,凱撒衛,5.34,108,10.83,1.39,109/3
203,2006,東和鋼鐵,4.45,108,14.95,1.27,109/2
208,2012,春雨,7.48,108,14.08,1.30,109/2
211,2015,豐興,5.26,108,13.83,1.78,109/3
213,2020,美亞,11.42,108,12.66,1.27,109/2
218,2027,大成鋼,5.03,108,-1,1.27,109/2
237,2107,厚生,4.09,108,8.99,0.65,109/2
241,2115,六暉-1KY,6.44,108,6.66,1.48,109/2
256,2301,光寶科,6.77,108,10.56,1.54,109/3
265,2317,鴻海,5.32,108,10.59,0.94,109/2
268,2324,仁寶,6.37,108,12.82,0.81,109/2
270,2328,廣宇,5.75,108,11.84,0.88,109/2
281,2347,聯強,6.10,108,9.96,1.51,109/2
287,2354,鴻準,4.88,108,11.28,0.76,109/2
289,2356,英業達,5.83,108,11.21,1.45,109/2
290,2357,華碩,5.76,108,12.47,1.05,109/2
295,2363,矽統,15.40,108,-1,0.84,109/2
315,2392,正崴,6.13,108,9.26,0.94,109/2
329,2414,精技,6.05,108,12.34,1.54,109/2
333,2420,新巨,6.23,108,11.03,1.65,109/2
335,2423,固緯,6.70,108,13.25,1.49,109/2
342,2430,燦坤,5.52,108,12.40,0.65,109/2
344,2433,互盛電,7.92,108,12.09,1.82,109/2
350,2441,超豐,4.59,108,11.84,1.65,109/3
355,2449,京元電子,5.64,108,9.88,1.42,109/3
358,2453,凌群,6.08,108,12.37,0.92,109/2
364,2459,敦吉,6.79,108,10.25,1.14,109/2
375,2474,可成,5.41,108,13.16,0.98,109/3
386,2488,漢平,8.01,108,12.01,1.14,109/3
390,2493,揚博,7.45,108,13.42,1.70,109/2
391,2495,普安,4.94,108,-1,0.85,109/2
404,2520,冠德,4.29,108,9.38,1.36,109/2
406,2527,宏璟,9.73,108,7.03,0.69,109/2
410,2535,達欣工,5.04,108,8.71,1.15,109/2
411,2536,宏普,5.03,108,8.80,0.67,109/2
413,2538,基泰,5.14,108,-1,0.67,109/2
414,2539,櫻花建,9.50,108,9.90,1.99,109/2
419,2546,根基,6.50,108,10.91,1.80,109/2
421,2548,華固,8.63,108,5.50,1.47,109/2
423,2601,益航,14.48,108,-1,0.73,109/2
436,2616,山隆,6.00,108,13.16,0.99,109/2
