,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.34,108,9.63,1.26,109/2
1,1102,亞泥,7.17,108,10.23,1.03,109/2
3,1104,環泥,5.01,108,11.27,0.75,109/2
5,1109,信大,5.80,108,7.02,0.97,109/2
16,1220,台榮,5.00,108,13.19,0.94,109/2
32,1308,亞聚,5.84,108,12.32,1.05,109/2
38,1315,達新,5.48,108,2.33,1.00,109/2
42,1323,永裕,4.92,108,9.43,1.47,109/2
52,1409,新纖,4.80,108,7.58,0.62,109/2
57,1417,嘉裕,4.46,108,7.83,0.75,109/2
62,1434,福懋,7.97,108,14.19,0.99,109/3
64,1436,華友聯,6.64,108,14.65,1.41,109/2
83,1457,宜進,7.17,108,6.23,0.69,109/2
88,1465,偉全,11.58,108,-1,0.77,109/2
119,1530,亞崴,5.02,108,8.35,0.95,109/2
128,1540,喬福,6.76,108,-1,0.95,109/2
130,1558,伸興,6.45,108,11.97,1.84,109/2
131,1560,中砂,4.81,108,14.77,1.92,109/3
133,1582,信錦,5.13,108,10.91,1.94,109/3
134,1583,程泰,5.03,108,13.24,1.39,109/2
145,1611,中電,10.43,108,5.45,0.92,109/2
148,1615,大山,9.32,108,9.33,1.33,109/2
154,1702,南僑,4.63,108,12.31,1.91,109/2
160,1712,興農,6.55,108,12.81,1.22,109/2
170,1725,元禎,5.77,108,14.95,0.79,109/2
171,1726,永記,4.52,108,13.91,1.36,109/3
195,1817,凱撒衛,5.36,108,10.78,1.38,109/3
208,2012,春雨,7.50,108,14.04,1.29,109/2
211,2015,豐興,5.25,108,13.86,1.78,109/3
213,2020,美亞,11.42,108,12.66,1.27,109/2
218,2027,大成鋼,4.98,108,-1,1.28,109/2
237,2107,厚生,4.02,108,9.15,0.67,109/2
241,2115,六暉-1KY,6.39,108,6.91,1.50,109/3
256,2301,光寶科,6.77,108,10.55,1.53,109/3
265,2317,鴻海,5.27,108,10.68,0.94,109/2
268,2324,仁寶,6.35,108,12.86,0.81,109/2
281,2347,聯強,6.04,108,10.06,1.52,109/2
287,2354,鴻準,4.87,108,11.30,0.76,109/2
289,2356,英業達,5.83,108,11.21,1.45,109/2
290,2357,華碩,5.71,108,12.57,1.06,109/2
295,2363,矽統,15.68,108,-1,0.83,109/2
315,2392,正崴,6.13,108,9.27,0.94,109/2
329,2414,精技,5.96,108,11.86,1.51,109/3
333,2420,新巨,6.19,108,11.10,1.66,109/2
335,2423,固緯,6.65,108,13.34,1.50,109/2
342,2430,燦坤,5.41,108,11.86,0.66,109/3
344,2433,互盛電,7.90,108,12.12,1.82,109/2
350,2441,超豐,4.59,108,11.84,1.65,109/3
355,2449,京元電子,5.65,108,9.86,1.42,109/3
358,2453,凌群,6.08,108,12.37,0.92,109/2
364,2459,敦吉,6.74,108,10.34,1.15,109/2
375,2474,可成,5.38,108,13.23,0.99,109/3
386,2488,漢平,8.03,108,11.99,1.14,109/3
390,2493,揚博,7.46,108,13.35,1.67,109/3
391,2495,普安,4.94,108,-1,0.85,109/2
404,2520,冠德,4.31,108,9.33,1.36,109/2
406,2527,宏璟,9.73,108,7.03,0.69,109/2
410,2535,達欣工,5.02,108,8.74,1.15,109/2
411,2536,宏普,5.05,108,8.76,0.66,109/2
413,2538,基泰,5.16,108,-1,0.66,109/2
414,2539,櫻花建,9.52,108,9.89,1.98,109/2
419,2546,根基,6.51,108,10.89,1.79,109/2
421,2548,華固,8.59,108,5.53,1.47,109/2
423,2601,益航,14.67,108,-1,0.72,109/2
436,2616,山隆,6.01,108,13.14,0.99,109/2
437,2617,台航,4.82,108,11.37,0.69,109/2
456,2739,寒舍,4.14,108,-1,1.79,109/2
460,2812,台中銀,7.37,108,9.95,0.77,109/2
461,2816,旺旺保,7.08,108,7.09,0.75,109/2
462,2820,華票,4.91,108,13.20,0.80,109/3
463,2823,中壽,6.17,108,6.14,0.62,109/2
464,2832,台產,5.04,108,10.61,0.79,109/2
465,2834,臺企銀,7.25,108,12.38,0.71,109/2
466,2836,高雄銀,5.02,108,13.72,0.69,109/2
467,2838,聯邦銀,7.92,108,9.44,0.55,109/2
469,2845,遠東銀,7.08,108,11.48,0.73,109/2
470,2849,安泰銀,4.95,108,14.46,0.85,109/3
471,2850,新產,4.82,108,7.21,1.00,109/2
472,2851,中再保,4.24,108,8.37,1.00,109/3
473,2852,第一保,7.38,108,12.26,0.60,109/2
474,2855,統一證,8.05,108,10.88,0.78,109/2
477,2881,富邦金,4.77,108,7.09,0.81,109/2
478,2882,國泰金,5.09,108,9.40,0.74,109/2
481,2885,元大金,5.74,108,10.40,0.90,109/2
483,2887,台新金,6.15,108,11.11,0.84,109/2
484,2888,新光金,4.80,108,7.73,0.45,109/2
485,2889,國票金,6.92,108,12.22,0.94,109/2
486,2890,永豐金,6.39,108,10.63,0.84,109/2
487,2891,中信金,5.36,108,8.97,1.03,109/2
488,2892,第一金,6.46,108,14.32,1.23,109/2
492,2904,匯僑,6.72,108,10.86,1.70,109/3
493,2905,三商,9.57,108,5.76,0.84,109/2
500,2915,潤泰全,7.56,108,5.08,0.43,109/2
501,2923,鼎固-1KY,8.99,108,-1,0.89,109/2
502,2929,淘帝-1KY,5.57,108,-1,0.60,109/2
508,3005,神基,5.93,108,11.28,1.93,109/2
511,3010,華立,5.17,108,9.58,1.31,109/2
528,3029,零壹,5.35,108,10.13,1.86,109/3
530,3031,佰鴻,6.14,108,12.36,0.92,109/2
535,3036,文曄,5.58,108,9.75,0.79,109/2
537,3038,全台,6.82,108,9.78,1.43,109/2
538,3040,遠見,4.24,108,8.90,1.61,109/2
542,3044,健鼎,6.12,108,10.45,1.96,109/2
546,3048,益登,5.41,108,8.98,1.22,109/2
550,3052,夆典,4.64,108,5.88,0.76,109/2
553,3056,總太,7.76,108,10.68,1.83,109/2
566,3209,全科,6.27,108,9.40,1.30,109/2
568,3231,緯創,7.00,108,9.98,1.17,109/2
575,3312,弘憶股,8.96,108,11.96,1.15,109/2
594,3501,維熹,6.54,108,12.61,0.98,109/2
598,3528,安馳,6.16,108,13.36,1.91,109/2
631,3702,大聯大,6.09,108,10.15,1.18,109/2
634,3705,永信,5.15,108,14.25,1.87,109/2
635,3706,神達,7.63,108,10.23,0.78,109/2
639,4104,佳醫,5.82,108,14.73,1.08,109/2
649,4164,承業醫,5.25,108,14.49,1.02,109/3
654,4438,廣越,7.21,108,12.29,1.71,109/2
655,4439,冠星-1KY,6.23,108,10.42,1.86,109/2
664,4557,永新-1KY,8.03,108,13.97,1.84,109/2
665,4560,強信-1KY,9.84,108,14.28,1.91,109/2
672,4581,光隆精密-1KY,8.11,108,13.50,1.53,109/2
674,4722,國精化,6.50,108,11.59,1.14,109/2
687,4915,致伸,5.09,108,9.86,1.68,109/3
688,4916,事欣科,9.48,108,10.05,1.27,109/2
694,4938,和碩,7.23,108,7.02,1.06,109/2
695,4942,嘉彰,6.44,108,8.09,0.80,109/2
708,4999,鑫禾,5.54,108,10.20,1.00,109/3
714,5243,乙盛-1KY,5.35,108,13.09,1.04,109/2
719,5284,jpp-1KY,5.60,108,14.09,0.83,109/2
728,5515,建國,4.39,108,11.97,0.72,109/2
729,5519,隆大,8.94,108,12.18,0.82,109/2
731,5522,遠雄,7.89,108,12.14,0.93,109/2
735,5534,長虹,7.89,108,7.90,1.38,109/2
736,5538,東明-1KY,4.68,108,12.33,1.47,109/2
742,5876,上海商銀,5.31,108,12.45,1.15,109/2
746,6005,群益證,7.27,108,10.58,0.72,109/2
747,6024,群益期,5.17,108,12.89,1.27,109/2
749,6112,聚碩,7.63,108,14.61,1.79,109/3
758,6139,亞翔,5.77,108,10.20,0.79,109/2
769,6176,瑞儀,7.21,108,10.90,1.87,109/3
772,6184,大豐電,7.18,108,12.08,1.49,109/3
773,6189,豐藝,6.44,108,12.64,1.74,109/2
775,6192,巨路,5.15,108,10.77,1.37,109/3
777,6197,佳必琪,8.85,108,13.19,1.49,109/2
778,6201,亞弘電,7.11,108,13.12,1.30,109/3
784,6214,精誠,6.11,108,10.62,1.59,109/2
789,6226,光鼎,4.85,108,8.33,0.81,109/2
792,6239,力成,5.23,108,9.43,1.56,109/2
795,6257,矽格,5.61,108,9.50,1.41,109/3
796,6269,台郡,4.19,108,10.80,1.85,109/2
801,6282,康舒,4.08,108,6.88,1.43,109/2
813,6442,光聖,4.74,108,-1,1.12,109/2
818,6464,台數科,4.02,108,13.67,1.96,109/2
838,6641,基士德-1KY,7.16,108,10.46,1.96,109/2
844,6671,三能-1KY,7.79,108,11.53,1.57,109/2
846,6674,鋐寶科技,4.97,108,-1,1.17,109/2
850,6754,匯僑設計,6.88,108,13.26,1.68,109/2
866,8112,至上,8.91,108,8.32,1.57,109/2
868,8131,福懋科,6.15,108,11.35,1.45,109/3
869,8150,南茂,6.23,108,8.87,1.07,109/2
870,8163,達方,5.50,108,13.59,1.39,109/3
873,8213,志超,6.07,108,6.26,0.98,109/2
878,8271,宇瞻,6.97,108,10.99,1.34,109/3
880,8367,建新國際,4.20,108,10.65,1.05,109/2
893,8466,美吉吉-1KY,6.45,108,13.01,1.74,109/2
907,9904,寶成,4.84,108,13.75,0.65,109/2
908,9905,大華,4.42,108,13.48,1.02,109/2
920,9924,福興,6.03,108,9.99,1.45,109/3
933,9939,宏全,5.11,108,11.99,1.43,109/2
939,9945,潤泰新,14.98,108,5.35,0.44,109/2
940,9946,三發地產,8.63,108,6.67,0.83,109/2
