,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.42,109,11.16,1.37,109/4
1,1102,亞泥,7.50,109,10.81,1.08,109/4
2,1103,嘉泥,6.35,109,8.05,0.59,109/4
3,1104,環泥,4.37,109,13.19,0.88,109/4
4,1108,幸福,5.07,109,14.23,1.20,109/4
5,1109,信大,5.71,109,8.93,1.20,109/4
16,1220,台榮,6.62,109,14.80,1.13,109/4
32,1308,亞聚,5.23,109,14.08,1.29,109/4
36,1313,聯成,4.35,109,13.94,1.19,109/4
38,1315,達新,10.64,109,1.85,0.82,109/4
42,1323,永裕,4.43,109,11.18,1.47,109/4
44,1325,恆大,13.79,109,3.76,1.99,109/4
53,1409,新纖,5.71,109,10.75,0.98,109/4
57,1416,廣豐,4.39,109,-1,0.60,109/4
61,1423,利華,8.29,109,8.48,1.00,109/4
62,1432,大魯閣,24.02,108,-1,1.56,109/4
68,1439,中和,19.69,108,-1,1.05,109/4
84,1457,宜進,7.87,109,6.59,0.92,109/4
88,1464,得力,8.50,108,-1,1.44,109/4
120,1530,亞崴,6.59,109,9.68,1.17,109/4
134,1582,信錦,5.34,109,12.00,1.97,109/4
135,1583,程泰,4.62,109,14.81,1.48,109/4
136,1587,吉茂,6.09,109,12.35,1.66,109/4
143,1604,聲寶,8.21,109,6.28,1.45,109/4
144,1605,華新,4.52,109,9.61,0.76,109/4
148,1612,宏泰,4.92,109,14.88,1.46,109/4
155,1701,中化,4.28,109,12.42,1.05,109/4
156,1702,南僑,4.15,109,12.60,1.81,109/4
162,1712,興農,5.92,109,12.91,1.31,109/4
166,1718,中纖,4.93,109,13.90,0.57,109/4
168,1721,三晃,4.61,109,3.82,0.81,109/4
173,1726,永記,4.77,109,14.29,1.36,109/4
176,1731,美吾華,5.35,109,14.50,1.33,109/4
197,1817,凱撒衛,5.52,109,11.89,1.53,109/4
199,1904,正隆,4.31,109,12.44,1.82,109/4
202,1907,永豐餘,4.04,109,11.82,1.37,109/4
211,2013,中鋼構,6.19,109,13.88,1.82,109/4
215,2020,美亞,7.79,108,13.49,1.68,109/4
239,2107,厚生,5.95,109,9.58,0.77,109/4
243,2115,六暉-1KY,4.86,109,7.81,1.71,109/4
245,2204,中華,10.34,109,11.44,0.89,109/4
246,2206,三陽工業,4.20,109,12.74,1.67,109/4
259,2301,光寶科,5.40,109,14.62,1.99,109/4
271,2324,仁寶,5.97,109,12.47,1.09,109/4
284,2347,聯強,5.97,109,11.31,1.69,109/4
292,2356,英業達,6.85,109,12.86,1.67,109/4
293,2357,華碩,7.02,109,10.36,1.36,109/4
298,2363,矽統,7.88,109,-1,0.73,109/4
318,2392,正崴,5.36,109,11.49,0.95,109/4
332,2414,精技,6.25,109,12.80,1.68,109/4
336,2420,新巨,6.71,109,13.10,1.80,109/4
345,2430,燦坤,5.67,109,14.78,0.95,109/4
347,2433,互盛電,6.61,109,13.87,1.88,109/4
357,2449,京元電子,4.74,109,14.19,1.76,109/4
366,2459,敦吉,5.73,109,13.55,1.35,109/4
375,2471,資通,5.04,109,14.37,1.83,109/4
377,2474,可成,5.00,108,7.21,0.96,109/4
388,2488,漢平,4.43,109,14.91,1.31,109/4
392,2493,揚博,6.31,109,14.69,1.93,109/4
398,2504,國產,5.60,109,12.76,1.56,109/4
406,2520,冠德,8.45,109,5.92,1.30,109/4
408,2527,宏璟,6.36,109,14.77,0.73,109/4
412,2535,達欣工,7.43,109,9.34,1.33,109/4
413,2536,宏普,5.30,108,12.31,0.62,109/4
415,2538,基泰,4.85,108,-1,0.72,109/4
420,2545,皇翔,10.49,109,8.05,1.23,109/4
421,2546,根基,7.17,109,8.49,1.73,109/4
423,2548,華固,7.53,109,9.25,1.48,109/4
425,2601,益航,11.66,108,-1,0.89,109/4
438,2616,山隆,6.08,109,13.26,0.97,109/4
461,2809,京城銀,4.41,109,8.31,0.98,109/4
462,2812,台中銀,5.97,109,11.91,0.84,109/4
464,2820,華票,5.52,109,13.35,0.83,109/4
465,2823,中壽,4.68,108,7.80,0.68,109/4
466,2832,台產,4.76,109,12.16,0.87,109/4
468,2836,高雄銀,4.53,109,14.93,0.71,109/4
469,2838,聯邦銀,5.60,109,10.71,0.62,109/4
471,2845,遠東銀,4.86,109,14.66,0.76,109/4
472,2849,安泰銀,4.80,108,13.69,0.86,109/4
473,2850,新產,4.88,109,7.75,0.96,109/4
474,2851,中再保,5.42,109,9.34,1.06,109/4
476,2855,統一證,7.48,109,9.84,1.21,109/4
480,2882,國泰金,4.08,108,9.66,0.81,109/4
481,2883,開發金,5.43,108,13.00,0.81,109/4
483,2885,元大金,5.18,109,11.63,1.11,109/4
485,2887,台新金,5.97,108,10.81,0.84,109/4
486,2888,新光金,4.27,109,8.67,0.52,109/4
487,2889,國票金,6.04,109,14.65,1.25,109/4
488,2890,永豐金,5.49,109,11.70,0.92,109/4
489,2891,中信金,4.52,108,10.33,1.09,109/4
495,2905,三商,4.66,109,13.16,0.94,109/4
502,2915,潤泰全,6.31,109,5.38,0.40,109/4
512,3010,華立,4.92,109,10.12,1.46,109/4
516,3015,全漢,5.81,109,14.45,0.86,109/4
528,3028,增你強,6.64,109,12.94,1.27,109/4
