,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,9.58,107,10.31,1.29,108/3
1,1102,亞泥,6.48,107,9.52,1.01,108/3
2,1103,嘉泥,5.26,107,9.41,0.56,108/3
3,1104,環泥,5.80,107,11.27,0.64,108/3
5,1109,信大,4.79,107,5.84,0.87,108/3
9,1210,大成,5.17,107,13.33,1.69,108/3
19,1229,聯華,5.65,107,14.31,1.58,108/3
34,1310,台苯,11.24,107,10.41,1.32,108/3
36,1313,聯成,5.25,107,-1,0.62,108/3
39,1316,上曜,15.75,107,-1,1.17,108/3
40,1319,東陽,4.53,107,11.31,1.04,108/3
42,1323,永裕,5.54,107,10.12,1.45,108/4
47,1338,廣華-1KY,6.60,107,11.78,0.70,108/3
48,1339,昭輝,4.58,107,8.91,0.93,108/3
49,1340,勝悅-1KY,10.00,107,-1,0.30,108/3
52,1409,新纖,7.11,107,9.56,0.66,108/3
56,1416,廣豐,10.17,107,13.56,0.55,108/3
68,1440,南紡,4.04,107,-1,0.67,108/3
69,1441,大東,38.37,107,-1,0.73,108/3
78,1452,宏益,7.69,107,13.68,0.97,108/4
79,1453,大將,12.66,107,-1,0.59,108/3
83,1457,宜進,5.28,107,9.20,0.70,108/3
86,1463,強盛,11.16,107,14.59,0.94,108/3
106,1514,亞力,5.25,107,13.23,1.34,108/3
112,1522,堤維西,5.69,107,10.11,1.08,108/3
113,1524,耿鼎,5.54,107,9.60,0.70,108/3
115,1526,日馳,5.38,107,11.77,1.14,108/3
116,1527,鑽全,8.93,107,6.71,1.57,108/3
119,1530,亞崴,6.72,107,12.19,0.99,108/3
121,1532,勤美,9.64,107,12.12,0.91,108/3
127,1539,巨庭,10.47,107,3.50,0.84,108/3
128,1540,喬福,8.40,107,8.38,1.04,108/3
130,1558,伸興,8.63,107,10.83,1.64,108/3
133,1582,信錦,7.81,107,10.98,1.91,108/3
134,1583,程泰,5.32,107,14.57,1.41,108/3
141,1604,聲寶,7.76,107,9.03,1.01,108/3
142,1605,華新,8.82,107,14.32,0.58,108/4
144,1609,大亞,7.22,107,14.70,0.82,108/3
148,1615,大山,7.24,107,10.97,1.24,108/3
150,1617,榮星,9.09,107,13.10,0.95,108/3
160,1712,興農,6.79,107,12.44,1.17,108/3
164,1718,中纖,10.71,107,-1,0.41,108/3
170,1725,元禎,5.92,107,12.68,0.76,108/3
195,1817,凱撒衛,7.35,107,12.62,1.34,108/4
198,1904,正隆,4.98,107,13.00,1.07,108/3
201,1907,永豐餘,4.65,107,11.03,0.56,108/3
209,2012,春雨,6.93,107,10.19,1.35,108/3
213,2017,官田鋼,5.80,107,-1,0.61,108/3
214,2020,美亞,9.03,107,9.75,1.11,108/3
219,2027,大成鋼,10.03,107,10.87,1.33,108/3
222,2030,彰源,9.62,107,10.30,0.75,108/3
223,2031,新光鋼,5.32,107,-1,1.39,108/3
226,2034,允強,7.06,107,13.93,1.33,108/3
231,2069,運錩,15.29,107,-1,0.77,108/3
