,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,11.93,107,8.28,1.03,108/3
1,1102,亞泥,7.85,107,7.85,0.84,108/3
2,1103,嘉泥,7.41,107,6.68,0.40,108/3
3,1104,環泥,7.17,107,9.12,0.51,108/3
5,1109,信大,5.86,107,4.77,0.72,108/3
7,1201,味全,5.06,107,6.37,1.14,108/3
9,1210,大成,6.25,107,11.03,1.40,108/3
11,1215,卜蜂,6.30,107,10.18,1.74,108/3
19,1229,聯華,7.17,107,11.27,1.25,108/3
20,1231,聯華食,7.14,107,10.73,1.55,108/4
23,1234,黑松,5.76,107,13.83,0.63,108/3
27,1301,台塑,8.71,107,11.37,1.21,108/4
30,1305,華夏,16.31,107,11.89,0.77,108/3
34,1310,台苯,15.94,107,7.51,0.94,108/4
36,1313,聯成,6.93,107,-1,0.47,108/4
37,1314,中石化,15.48,107,12.67,0.27,108/3
39,1316,上曜,24.93,107,-1,0.74,108/3
40,1319,東陽,6.37,107,8.04,0.74,108/3
42,1323,永裕,7.05,107,7.96,1.14,108/4
43,1324,地球,4.13,107,-1,0.56,108/3
45,1326,台化,10.46,107,11.67,0.97,108/4
47,1338,廣華-1KY,10.99,107,7.08,0.42,108/3
48,1339,昭輝,6.78,107,6.02,0.63,108/3
49,1340,勝悅-1KY,15.77,107,-1,0.19,108/3
51,1402,遠東新,8.51,107,11.75,0.56,108/3
52,1409,新纖,9.69,107,7.02,0.48,108/3
56,1416,廣豐,12.77,107,10.80,0.44,108/3
62,1434,福懋,7.51,107,13.77,0.74,108/3
69,1441,大東,61.00,107,-1,0.46,108/3
75,1447,力鵬,4.43,107,-1,0.39,108/3
77,1451,年興,13.70,107,-1,0.40,108/4
78,1452,宏益,9.52,107,11.05,0.78,108/4
79,1453,大將,16.95,107,-1,0.44,108/3
81,1455,集盛,4.50,107,-1,0.37,108/3
83,1457,宜進,7.51,107,6.47,0.49,108/3
85,1460,宏遠,4.03,107,-1,0.46,108/3
86,1463,強盛,15.15,107,10.74,0.69,108/3
87,1464,得力,9.40,107,10.92,1.12,108/4
105,1513,中興電,5.08,107,13.31,1.09,108/3
106,1514,亞力,7.41,107,9.38,0.95,108/3
111,1521,大億,7.92,107,9.58,1.96,108/3
112,1522,堤維西,7.98,107,7.21,0.77,108/3
113,1524,耿鼎,6.41,107,9.29,0.60,108/4
114,1525,江申,4.51,107,8.27,0.72,108/3
115,1526,日馳,7.49,107,8.45,0.82,108/3
116,1527,鑽全,11.98,107,5.00,1.17,108/3
119,1530,亞崴,8.37,107,9.80,0.80,108/3
121,1532,勤美,13.04,107,8.96,0.67,108/3
127,1539,巨庭,16.00,107,2.29,0.55,108/3
128,1540,喬福,11.32,107,6.22,0.77,108/3
129,1541,錩泰,4.26,107,10.88,1.50,108/3
130,1558,伸興,10.19,107,9.18,1.39,108/3
131,1560,中砂,7.45,107,12.34,1.55,108/4
133,1582,信錦,10.69,107,7.99,1.37,108/4
134,1583,程泰,6.23,107,12.44,1.20,108/3
141,1604,聲寶,8.81,107,7.95,0.90,108/4
142,1605,華新,10.96,107,11.53,0.47,108/4
144,1609,大亞,10.04,107,10.56,0.59,108/3
148,1615,大山,8.36,107,9.50,1.07,108/3
150,1617,榮星,11.20,107,10.63,0.77,108/3
151,1618,合機,5.15,107,-1,0.35,108/3
153,1701,中化,5.13,107,12.89,0.80,108/3
154,1702,南僑,7.74,107,9.02,1.47,108/3
160,1712,興農,8.31,107,10.16,0.96,108/3
163,1717,長興,4.39,107,11.99,1.20,108/3
164,1718,中纖,15.92,107,-1,0.27,108/3
165,1720,生達,5.39,107,13.33,1.37,108/3
169,1724,台硝,5.29,107,11.67,0.61,108/3
170,1725,元禎,6.77,107,11.07,0.66,108/3
173,1730,花仙子,7.32,107,8.90,1.83,108/4
174,1731,美吾華,4.63,107,14.21,0.82,108/4
176,1733,五鼎,4.91,107,-1,1.08,108/3
185,1783,和康生,5.31,107,14.88,1.05,108/3
189,1802,台玻,4.59,107,-1,0.46,108/3
195,1817,凱撒衛,9.58,107,9.68,1.03,108/4
198,1904,正隆,6.27,107,10.32,0.85,108/3
200,1906,寶隆,5.17,107,12.10,0.37,108/4
201,1907,永豐餘,5.85,107,8.76,0.44,108/3
