,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.67,108,10.94,1.32,109/1
1,1102,亞泥,7.50,108,8.81,0.95,109/1
2,1103,嘉泥,6.12,108,10.97,0.50,109/1
3,1104,環泥,5.90,108,10.80,0.63,109/1
5,1109,信大,6.45,108,6.29,0.85,109/1
16,1220,台榮,5.48,108,14.60,0.84,109/1
20,1231,聯華食,5.05,108,14.18,1.94,109/1
29,1304,台聚,4.39,108,9.83,0.66,109/1
30,1305,華夏,5.83,108,11.75,1.06,109/1
32,1308,亞聚,6.51,108,11.27,0.96,109/1
38,1315,達新,7.02,108,14.17,1.28,109/1
40,1319,東陽,5.28,108,10.86,0.91,109/1
42,1323,永裕,4.89,108,9.85,1.53,109/1
48,1339,昭輝,4.48,108,9.79,0.94,109/1
51,1402,遠東新,5.75,108,13.66,0.68,109/1
52,1409,新纖,4.70,108,12.06,0.68,109/1
57,1417,嘉裕,5.31,108,5.92,0.62,109/1
62,1434,福懋,8.39,108,9.80,0.88,109/1
65,1437,勤益控,4.80,108,5.93,0.74,109/1
67,1439,中和,12.14,108,3.94,1.35,109/1
83,1457,宜進,7.66,108,-1,0.72,109/1
87,1464,得力,8.33,108,13.24,1.25,109/1
88,1465,偉全,9.93,108,-1,0.82,109/1
112,1522,堤維西,6.35,108,12.53,1.03,109/1
113,1524,耿鼎,4.37,108,11.59,0.72,109/1
119,1530,亞崴,4.75,108,7.77,0.96,109/1
128,1540,喬福,6.92,108,14.60,0.85,109/1
130,1558,伸興,6.69,108,11.17,1.64,109/1
133,1582,信錦,5.63,108,11.07,1.78,109/1
134,1583,程泰,5.08,108,13.20,1.38,109/1
141,1604,聲寶,6.61,108,11.13,1.31,109/1
143,1608,華榮,7.70,108,-1,0.63,109/1
145,1611,中電,10.86,108,5.39,0.82,109/1
148,1615,大山,9.48,108,9.91,1.32,109/1
154,1702,南僑,4.83,108,12.14,1.89,109/1
170,1725,元禎,5.85,108,14.89,0.86,109/1
195,1817,凱撒衛,5.85,108,12.24,1.24,109/1
197,1904,正隆,5.17,108,9.28,1.06,109/1
200,1907,永豐餘,5.13,108,8.08,0.63,109/1
203,2006,東和鋼鐵,5.63,108,14.12,0.98,109/1
208,2012,春雨,7.59,108,14.63,1.37,109/1
237,2107,厚生,4.77,108,7.93,0.57,109/1
248,2228,劍麟,6.11,108,10.33,1.57,109/1
250,2233,宇隆,5.05,108,14.04,1.47,109/1
254,2301,光寶科,6.58,108,10.73,1.65,109/2
263,2317,鴻海,5.45,108,10.95,0.88,109/1
266,2324,仁寶,6.54,108,12.83,0.79,109/1
268,2328,廣宇,5.62,108,9.89,0.87,109/1
275,2340,台亞,5.14,108,12.01,1.06,109/1
279,2347,聯強,6.12,108,10.22,1.58,109/1
283,2352,佳世達,4.42,108,11.45,0.99,109/1
285,2354,鴻準,4.64,108,11.16,0.78,109/1
287,2356,英業達,5.34,108,12.75,1.63,109/1
288,2357,華碩,6.57,108,14.60,0.94,109/1
293,2363,矽統,14.17,108,-1,1.02,109/1
295,2365,昆盈,5.05,108,11.87,0.63,109/1
313,2392,正崴,6.17,108,10.28,0.88,109/1
327,2414,精技,5.51,108,14.32,1.60,109/1
331,2420,新巨,6.02,108,11.14,1.59,109/1
333,2423,固緯,6.58,108,10.91,1.52,109/1
338,2428,興勤,4.37,108,11.56,1.88,109/1
340,2430,燦坤,5.33,108,13.59,0.66,109/1
342,2433,互盛電,7.60,108,12.22,1.77,109/1
348,2441,超豐,4.41,108,13.05,1.79,109/2
353,2449,京元電子,5.08,108,12.18,1.62,109/1
356,2453,凌群,5.71,108,14.34,0.96,109/1
362,2459,敦吉,7.56,108,9.41,1.03,109/1
369,2467,志聖,9.01,108,13.41,1.70,109/1
371,2471,資通,6.21,108,13.77,1.44,109/1
373,2474,可成,4.62,108,12.30,1.09,109/1
375,2477,美隆電,7.44,108,12.22,1.34,109/1
384,2488,漢平,7.99,108,11.47,1.13,109/1
388,2493,揚博,7.67,108,13.09,1.71,109/1
389,2495,普安,4.88,108,-1,0.87,109/1
402,2520,冠德,4.20,108,12.08,1.36,109/1
404,2527,宏璟,8.82,108,6.96,0.76,109/1
408,2535,達欣工,6.23,108,11.15,0.94,109/1
409,2536,宏普,5.05,108,10.24,0.65,109/1
411,2538,基泰,5.10,108,-1,0.64,109/1
417,2546,根基,7.52,108,11.30,1.55,109/1
419,2548,華固,8.90,108,7.30,1.39,109/1
421,2601,益航,13.76,108,5.66,0.66,109/1
433,2615,萬海,4.69,108,14.45,1.05,109/1
434,2616,山隆,6.12,108,13.24,0.96,109/1
435,2617,台航,5.16,108,10.84,0.63,109/1
440,2636,台驊投控,4.63,108,10.00,1.40,109/2
458,2812,台中銀,6.87,108,10.31,0.83,109/1
459,2816,旺旺保,7.77,108,9.01,0.73,109/1
461,2823,中壽,5.96,108,5.89,0.92,109/1
462,2832,台產,5.12,108,11.30,0.83,109/1
463,2834,臺企銀,7.00,108,12.20,0.75,109/1
464,2836,高雄銀,5.20,108,13.08,0.70,109/1
465,2838,聯邦銀,7.80,108,10.46,0.59,109/1
467,2845,遠東銀,6.70,108,13.00,0.78,109/1
468,2849,安泰銀,5.27,108,12.15,0.79,109/1
469,2850,新產,5.31,108,7.43,0.95,109/1
470,2851,中再保,4.85,108,9.37,0.90,109/1
475,2881,富邦金,4.85,108,6.88,0.94,109/1
476,2882,國泰金,5.10,108,7.93,0.88,109/1
477,2883,開發金,7.03,108,14.22,0.76,109/1
479,2885,元大金,5.85,108,10.95,0.91,109/1
481,2887,台新金,5.99,108,12.14,0.85,109/1
482,2888,新光金,4.62,108,6.03,0.71,109/1
483,2889,國票金,7.19,108,13.26,0.93,109/1
484,2890,永豐金,6.57,108,10.87,0.82,109/1
485,2891,中信金,5.18,108,8.77,1.13,109/1
490,2904,匯僑,7.01,108,12.46,1.59,109/1
491,2905,三商,6.58,108,6.32,1.46,109/1
498,2915,潤泰全,7.75,108,3.57,0.66,109/1
499,2923,鼎固-1KY,8.97,108,-1,0.84,109/1
500,2929,淘帝-1KY,4.29,108,4.35,0.68,109/1
505,3004,豐達科,5.13,108,7.87,1.48,109/1
506,3005,神基,6.65,108,11.86,1.81,109/1
509,3010,華立,5.98,108,8.85,1.10,109/1
528,3031,佰鴻,6.03,108,11.33,0.92,109/1
529,3032,偉訓,6.54,108,11.73,1.55,109/1
533,3036,文曄,6.57,108,9.06,1.11,109/1
535,3038,全台,6.45,108,11.14,1.44,109/1
536,3040,遠見,4.14,108,9.13,1.65,109/2
540,3044,健鼎,5.82,108,11.02,1.87,109/1
544,3048,益登,6.02,108,8.34,1.04,109/1
551,3056,總太,8.45,108,9.81,1.47,109/1
564,3209,全科,6.92,108,10.11,1.22,109/1
566,3231,緯創,6.03,108,14.72,1.30,109/1
570,3305,昇貿,4.93,108,14.86,0.69,109/1
573,3312,弘憶股,7.89,108,11.60,1.24,109/1
592,3501,維熹,6.66,108,10.24,0.97,109/1
596,3528,安馳,6.50,108,14.35,1.90,109/1
602,3543,州巧,4.78,108,13.62,0.42,109/1
612,3596,智易,6.22,108,13.10,1.53,109/1
615,3617,碩天,6.72,108,13.31,1.55,109/1
623,3679,新至陞,4.68,108,9.36,1.37,109/2
629,3702,大聯大,6.08,108,10.91,1.14,109/1
632,3705,永信,4.85,108,14.46,1.87,109/1
633,3706,神達,7.53,108,10.28,0.80,109/1
647,4155,訊映,5.27,108,14.84,1.72,109/1
648,4164,承業醫,4.66,108,14.84,1.16,109/1
653,4438,廣越,5.86,108,13.17,1.93,109/1
654,4439,冠星-1KY,5.78,108,11.28,1.79,109/1
661,4552,力達-1KY,5.21,108,13.99,0.76,109/1
663,4557,永新-1KY,8.09,108,11.73,1.61,109/1
664,4560,強信-1KY,9.23,108,11.23,1.70,109/1
667,4566,時碩工業,4.42,108,11.11,1.12,109/1
668,4571,鈞興-1KY,5.45,108,13.06,1.70,109/1
671,4581,光隆精密-1KY,8.13,108,13.47,1.36,109/1
