,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.07,108,10.01,1.31,109/2
1,1102,亞泥,7.04,108,10.42,1.05,109/2
3,1104,環泥,4.95,108,11.41,0.76,109/2
5,1109,信大,5.56,108,7.33,1.01,109/2
9,1210,大成,5.03,108,13.49,1.94,109/2
16,1220,台榮,5.22,108,12.64,0.90,109/2
32,1308,亞聚,5.51,108,13.04,1.11,109/2
38,1315,達新,6.89,108,1.86,0.79,109/2
42,1323,永裕,4.69,108,9.88,1.54,109/2
52,1409,新纖,4.66,108,7.81,0.63,109/2
57,1417,嘉裕,4.48,108,7.80,0.74,109/2
61,1434,福懋,8.14,108,12.38,0.91,109/2
63,1436,華友聯,6.82,108,14.26,1.37,109/2
82,1457,宜進,7.33,108,6.09,0.68,109/2
87,1465,偉全,11.28,108,-1,0.79,109/2
118,1530,亞崴,4.98,108,8.42,0.96,109/2
127,1540,喬福,6.80,108,-1,0.94,109/2
129,1558,伸興,6.31,108,12.24,1.88,109/2
133,1583,程泰,5.00,108,13.30,1.40,109/2
146,1615,大山,8.89,108,9.78,1.39,109/2
152,1702,南僑,4.70,108,12.12,1.88,109/2
158,1712,興農,6.31,108,13.29,1.26,109/2
169,1726,永記,4.60,108,14.78,1.38,109/2
193,1817,凱撒衛,5.41,108,12.11,1.41,109/2
195,1904,正隆,4.14,108,10.14,1.37,109/2
201,2006,東和鋼鐵,4.50,108,14.78,1.26,109/2
206,2012,春雨,7.25,108,14.52,1.34,109/2
211,2020,美亞,11.18,108,12.93,1.30,109/2
216,2027,大成鋼,5.24,108,-1,1.22,109/2
239,2115,六暉-1KY,6.45,108,6.65,1.48,109/2
253,2301,光寶科,6.96,108,10.15,1.56,109/2
262,2317,鴻海,5.35,108,10.52,0.93,109/2
265,2324,仁寶,6.28,108,12.99,0.82,109/2
267,2328,廣宇,5.49,108,12.38,0.92,109/2
278,2347,聯強,6.08,108,9.99,1.51,109/2
284,2354,鴻準,4.78,108,11.52,0.78,109/2
286,2356,英業達,5.69,108,11.48,1.48,109/2
287,2357,華碩,5.50,108,13.06,1.10,109/2
292,2363,矽統,13.81,108,-1,0.94,109/2
294,2365,昆盈,4.06,108,13.80,0.79,109/2
312,2392,正崴,6.16,108,9.23,0.94,109/2
326,2414,精技,6.01,108,12.41,1.55,109/2
330,2420,新巨,5.74,108,11.98,1.79,109/2
332,2423,固緯,6.76,108,13.14,1.48,109/2
339,2430,燦坤,5.24,108,13.08,0.69,109/2
341,2433,互盛電,7.85,108,12.19,1.84,109/2
346,2441,超豐,4.48,108,12.83,1.76,109/2
351,2449,京元電子,5.84,108,9.33,1.46,109/2
354,2453,凌群,5.62,108,13.38,0.99,109/2
360,2459,敦吉,7.44,108,9.36,1.04,109/2
367,2467,志聖,9.17,108,13.76,1.89,109/2
371,2474,可成,5.41,108,10.41,0.99,109/2
373,2477,美隆電,6.88,108,14.09,1.56,109/2
382,2488,漢平,7.19,108,12.75,1.33,109/2
386,2493,揚博,7.74,108,12.92,1.64,109/2
387,2495,普安,4.82,108,-1,0.88,109/2
402,2527,宏璟,9.55,108,7.17,0.70,109/2
406,2535,達欣工,5.53,108,7.93,1.04,109/2
407,2536,宏普,5.02,108,8.82,0.67,109/2
409,2538,基泰,4.90,108,-1,0.70,109/2
415,2546,根基,6.04,108,11.75,1.94,109/2
417,2548,華固,8.40,108,5.66,1.51,109/2
419,2601,益航,12.81,108,-1,0.82,109/2
432,2616,山隆,6.03,108,13.09,0.98,109/2
433,2617,台航,4.73,108,11.58,0.70,109/2
452,2739,寒舍,4.05,108,-1,1.83,109/2
455,2809,京城銀,4.05,108,8.97,1.02,109/2
456,2812,台中銀,7.27,108,10.09,0.78,109/2
457,2816,旺旺保,7.30,108,6.87,0.73,109/2
458,2820,華票,4.90,108,14.55,0.82,109/2
459,2823,中壽,5.93,108,6.39,0.64,109/2
460,2832,台產,5.08,108,10.53,0.79,109/2
461,2834,臺企銀,7.04,108,12.76,0.74,109/2
462,2836,高雄銀,5.07,108,13.58,0.68,109/2
463,2838,聯邦銀,7.84,108,9.53,0.56,109/2
465,2845,遠東銀,7.15,108,11.37,0.73,109/2
466,2849,安泰銀,5.29,108,12.90,0.81,109/2
467,2850,新產,5.09,108,6.82,0.95,109/2
468,2851,中再保,4.31,108,8.78,1.01,109/2
469,2852,第一保,7.44,108,12.17,0.60,109/2
470,2855,統一證,7.43,108,11.79,0.85,109/2
473,2881,富邦金,4.65,108,7.27,0.83,109/2
474,2882,國泰金,5.03,108,9.51,0.75,109/2
477,2885,元大金,5.74,108,10.40,0.90,109/2
479,2887,台新金,6.13,108,11.15,0.84,109/2
480,2888,新光金,4.51,108,8.24,0.48,109/2
481,2889,國票金,6.89,108,12.27,0.94,109/2
482,2890,永豐金,6.42,108,10.58,0.84,109/2
483,2891,中信金,5.29,108,9.09,1.05,109/2
