,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.98,108,10.46,1.27,109/1
1,1102,亞泥,6.82,108,9.69,1.04,109/1
2,1103,嘉泥,6.21,108,10.81,0.49,109/1
3,1104,環泥,5.62,108,11.34,0.66,109/1
5,1109,信大,6.29,108,6.46,0.87,109/1
16,1220,台榮,5.66,108,14.13,0.81,109/1
20,1231,聯華食,5.04,108,14.22,1.95,109/1
29,1304,台聚,4.08,108,10.56,0.71,109/1
30,1305,華夏,5.17,108,13.25,1.19,109/1
32,1308,亞聚,6.23,108,11.77,1.00,109/1
33,1309,台達化,4.86,108,11.88,0.95,109/1
39,1316,上曜,17.10,107,-1,1.12,109/1
40,1319,東陽,4.79,108,11.97,1.01,109/1
42,1323,永裕,4.83,108,9.98,1.55,109/1
48,1339,昭輝,4.60,108,9.53,0.91,109/1
49,1340,勝悅-1KY,11.65,107,-1,0.28,109/1
51,1402,遠東新,5.45,108,14.40,0.72,109/1
52,1409,新纖,4.98,108,11.39,0.64,109/1
56,1416,廣豐,10.57,107,-1,0.54,109/1
57,1417,嘉裕,6.24,108,5.04,0.53,109/1
62,1434,福懋,7.34,108,11.20,1.00,109/1
65,1437,勤益控,5.33,108,5.35,0.67,109/1
67,1439,中和,14.37,108,3.33,1.14,109/1
69,1441,大東,47.21,107,-1,0.71,109/1
72,1444,力麗,5.75,107,-1,0.69,109/1
83,1457,宜進,8.33,108,-1,0.66,109/1
88,1465,偉全,9.84,108,-1,0.82,109/1
106,1514,亞力,5.85,108,13.31,1.35,109/1
112,1522,堤維西,5.92,108,13.44,1.11,109/1
113,1524,耿鼎,4.50,108,11.25,0.70,109/1
119,1530,亞崴,4.75,108,7.78,0.96,109/1
130,1558,伸興,6.62,108,11.30,1.66,109/1
133,1582,信錦,5.46,108,11.40,1.83,109/1
134,1583,程泰,4.99,108,13.45,1.40,109/1
141,1604,聲寶,7.69,108,9.56,1.12,109/1
143,1608,華榮,7.19,108,-1,0.67,109/1
145,1611,中電,9.02,108,6.49,0.99,109/1
148,1615,大山,9.07,108,10.35,1.38,109/1
164,1718,中纖,11.57,107,-1,0.40,109/1
195,1817,凱撒衛,5.61,108,12.68,1.28,109/1
198,1904,正隆,4.94,108,9.72,1.11,109/1
199,1905,華紙,4.46,107,-1,0.59,109/1
201,1907,永豐餘,5.28,108,7.84,0.61,109/1
204,2006,東和鋼鐵,5.64,108,14.09,0.98,109/1
213,2017,官田鋼,5.97,107,-1,0.62,109/1
238,2107,厚生,4.42,108,8.34,0.60,109/1
244,2204,中華,4.68,107,-1,0.51,109/1
249,2228,劍麟,5.67,108,11.12,1.69,109/1
251,2233,宇隆,5.37,108,13.23,1.39,109/1
255,2301,光寶科,6.76,108,11.61,1.67,109/1
264,2317,鴻海,5.62,108,10.61,0.85,109/1
267,2324,仁寶,6.45,108,13.01,0.80,109/1
269,2328,廣宇,5.48,108,10.14,0.90,109/1
276,2340,光磊,4.73,108,13.06,1.15,109/1
280,2347,聯強,5.78,108,10.81,1.67,109/1
284,2352,佳世達,4.45,108,11.39,0.99,109/1
286,2354,鴻準,5.81,107,11.41,0.79,109/1
288,2356,英業達,5.38,108,12.64,1.61,109/1
289,2357,華碩,6.78,108,14.15,0.91,109/1
294,2363,矽統,13.64,108,-1,1.06,109/1
296,2365,昆盈,4.94,108,11.57,0.62,109/1
314,2392,正崴,6.85,108,9.26,0.80,109/1
325,2409,友達,6.47,107,-1,0.43,109/1
328,2414,精技,6.29,108,12.55,1.40,109/1
332,2420,新巨,5.85,108,11.48,1.64,109/1
334,2423,固緯,6.28,108,11.44,1.60,109/1
339,2428,興勤,4.79,108,10.54,1.71,109/1
341,2430,燦坤,5.88,108,12.32,0.60,109/1
343,2433,互盛電,7.24,108,12.84,1.86,109/1
349,2441,超豐,5.04,108,12.37,1.51,109/1
350,2442,新美齊,19.41,107,-1,0.64,109/1
354,2449,京元電子,5.57,108,11.10,1.48,109/1
357,2453,凌群,6.04,108,13.57,0.91,109/1
363,2459,敦吉,7.39,108,9.60,1.05,109/1
367,2464,盟立,6.73,108,11.91,1.73,109/1
370,2467,志聖,8.55,108,14.13,1.79,109/1
372,2471,資通,6.62,108,12.92,1.36,109/1
374,2474,可成,5.69,107,11.99,1.06,109/1
376,2477,美隆電,7.41,108,12.27,1.34,109/1
381,2483,百容,5.12,108,13.30,0.92,109/1
385,2488,漢平,8.07,108,11.35,1.11,109/1
389,2493,揚博,7.25,108,13.86,1.81,109/1
390,2495,普安,5.13,108,-1,0.81,109/1
403,2520,冠德,5.83,108,8.70,0.98,109/1
405,2527,宏璟,9.23,108,6.66,0.72,109/1
409,2535,達欣工,6.56,108,10.83,0.91,109/1
410,2536,宏普,5.04,108,10.26,0.65,109/1
412,2538,基泰,5.10,108,-1,0.64,109/1
418,2546,根基,7.81,108,10.88,1.49,109/1
420,2548,華固,8.23,108,7.89,1.50,109/1
422,2601,益航,13.77,108,5.65,0.66,109/1
430,2611,志信,6.79,107,-1,0.45,109/1
434,2615,萬海,4.92,108,13.77,1.00,109/1
435,2616,山隆,5.92,108,13.69,1.00,109/1
436,2617,台航,5.03,108,11.12,0.64,109/1
441,2636,台驊投控,5.42,108,11.82,1.17,109/1
442,2637,慧洋-1KY,6.20,108,10.04,0.57,109/1
445,2702,華園,6.25,107,-1,1.37,109/1
455,2739,寒舍,4.34,108,-1,1.55,109/1
458,2809,京城銀,4.56,108,14.95,1.01,109/1
459,2812,台中銀,6.96,108,10.18,0.82,109/1
460,2816,旺旺保,7.13,108,9.82,0.79,109/1
462,2823,中壽,6.00,108,5.85,0.91,109/1
463,2832,台產,5.03,108,11.50,0.84,109/1
464,2834,臺企銀,6.48,108,13.17,0.81,109/1
465,2836,高雄銀,5.34,108,12.73,0.68,109/1
466,2838,聯邦銀,7.41,108,11.02,0.62,109/1
468,2845,遠東銀,6.92,108,12.59,0.76,109/1
469,2849,安泰銀,6.94,107,12.63,0.82,109/1
470,2850,新產,5.00,108,7.89,1.00,109/1
471,2851,中再保,4.75,108,9.57,0.92,109/1
475,2880,華南金,5.77,108,14.81,1.25,108/4
476,2881,富邦金,4.68,108,8.39,0.81,108/4
477,2882,國泰金,5.01,108,8.07,0.89,109/1
478,2883,開發金,6.66,108,10.24,0.70,108/4
480,2885,元大金,6.40,108,9.37,0.82,108/4
481,2886,兆豐金,5.48,108,14.55,1.30,108/4
482,2887,台新金,6.32,108,10.04,0.81,108/4
483,2888,新光金,4.87,108,6.27,0.53,108/4
484,2889,國票金,7.07,108,12.61,0.93,108/4
485,2890,永豐金,5.93,108,10.63,0.90,108/4
486,2891,中信金,5.05,108,9.25,1.04,108/4
487,2892,第一金,6.08,108,14.32,1.26,108/4
491,2904,匯僑,6.90,108,12.65,1.61,109/1
492,2905,三商,9.13,108,4.55,1.05,109/1
499,2915,潤泰全,7.33,108,3.78,0.70,109/1
500,2923,鼎固-1KY,9.23,108,-1,0.82,109/1
506,3004,豐達科,4.71,108,8.58,1.61,109/1
507,3005,神基,6.30,108,12.52,1.92,109/1
510,3010,華立,5.97,108,8.86,1.11,109/1
527,3029,零壹,6.11,108,11.41,1.64,109/1
529,3031,佰鴻,5.28,108,12.63,1.02,109/1
530,3032,偉訓,6.90,108,10.90,1.44,109/1
534,3036,文曄,7.13,108,8.35,1.03,109/1
536,3038,全台,5.91,108,12.16,1.57,109/1
541,3044,健鼎,6.59,108,9.73,1.66,109/1
545,3048,益登,5.51,108,9.12,1.14,109/1
549,3052,夆典,4.46,108,12.58,0.79,109/1
552,3056,總太,9.33,108,8.88,1.33,109/1
565,3209,全科,6.39,108,11.12,1.34,109/1
567,3231,緯創,7.05,108,12.33,1.09,109/1
571,3305,昇貿,4.96,108,14.60,0.68,109/1
574,3312,弘憶股,7.92,108,11.56,1.24,109/1
577,3346,麗清,5.85,107,-1,1.46,109/1
593,3501,維熹,6.62,108,10.31,0.97,109/1
597,3528,安馳,6.49,108,14.37,1.91,109/1
603,3543,州巧,4.72,108,13.78,0.43,109/1
