,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.60,109,12.53,1.54,109/4
1,1102,亞泥,7.07,109,11.46,1.14,109/4
2,1103,嘉泥,5.24,109,9.74,0.71,109/4
3,1104,環泥,4.15,109,13.87,0.93,109/4
5,1109,信大,5.39,109,9.47,1.27,109/4
38,1315,達新,10.65,109,1.85,0.82,109/4
42,1323,永裕,4.46,109,11.11,1.47,109/4
53,1409,新纖,5.34,109,11.51,1.05,109/4
57,1416,廣豐,4.05,109,-1,0.65,109/4
61,1423,利華,8.14,109,8.63,1.02,109/4
62,1432,大魯閣,23.81,108,-1,1.57,109/4
68,1439,中和,19.72,108,-1,1.05,109/4
84,1457,宜進,7.23,109,7.18,1.00,109/4
88,1464,得力,8.31,108,-1,1.48,109/4
120,1530,亞崴,6.49,109,9.83,1.19,109/4
134,1582,信錦,5.54,109,11.56,1.89,109/4
135,1583,程泰,4.61,109,14.83,1.48,109/4
136,1587,吉茂,6.24,109,12.05,1.62,109/4
143,1604,聲寶,7.99,109,6.45,1.49,109/4
155,1701,中化,4.18,109,12.71,1.08,109/4
162,1712,興農,5.76,109,13.26,1.34,109/4
168,1721,三晃,4.26,109,4.14,0.87,109/4
173,1726,永記,4.73,109,14.42,1.37,109/4
197,1817,凱撒衛,5.21,109,12.59,1.63,109/4
199,1904,正隆,4.08,109,13.13,1.92,109/4
211,2013,中鋼構,5.90,109,14.56,1.91,109/4
239,2107,厚生,5.49,109,10.38,0.84,109/4
243,2115,六暉-1KY,4.82,109,7.89,1.72,109/4
245,2204,中華,9.99,109,11.84,0.92,109/4
246,2206,三陽工業,4.07,109,13.15,1.73,109/4
271,2324,仁寶,6.45,109,11.53,1.01,109/4
284,2347,聯強,5.97,109,11.31,1.69,109/4
292,2356,英業達,6.83,109,12.90,1.68,109/4
293,2357,華碩,6.88,109,10.57,1.39,109/4
298,2363,矽統,7.10,109,-1,0.81,109/4
318,2392,正崴,5.39,109,11.42,0.95,109/4
332,2414,精技,6.35,109,12.60,1.65,109/4
336,2420,新巨,6.61,109,13.31,1.83,109/4
345,2430,燦坤,5.79,109,14.46,0.93,109/4
347,2433,互盛電,6.65,109,13.77,1.87,109/4
366,2459,敦吉,5.88,109,13.20,1.31,109/4
375,2471,資通,4.93,109,14.69,1.87,109/4
377,2474,可成,4.96,108,7.26,0.97,109/4
388,2488,漢平,4.47,109,14.78,1.30,109/4
392,2493,揚博,6.27,109,14.78,1.94,109/4
398,2504,國產,5.26,109,13.57,1.66,109/4
406,2520,冠德,8.00,109,6.25,1.38,109/4
412,2535,達欣工,7.06,109,9.82,1.40,109/4
413,2536,宏普,5.16,108,12.64,0.64,109/4
415,2538,基泰,4.61,108,-1,0.76,109/4
420,2545,皇翔,10.32,109,8.18,1.25,109/4
421,2546,根基,7.13,109,8.54,1.74,109/4
423,2548,華固,7.41,109,9.40,1.50,109/4
425,2601,益航,8.64,108,-1,1.20,109/4
