,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.14,108,10.00,1.29,109/3
1,1102,亞泥,7.03,108,9.99,1.01,109/3
3,1104,環泥,4.59,108,10.90,0.80,109/3
5,1109,信大,5.60,108,7.36,0.96,109/3
16,1220,台榮,4.88,108,12.81,0.94,109/3
34,1310,台苯,5.48,108,-1,1.54,109/3
38,1315,達新,4.98,108,1.84,0.81,109/3
42,1323,永裕,4.83,108,10.23,1.43,109/3
62,1432,大魯閣,27.49,108,-1,0.99,109/3
63,1434,福懋,8.24,108,13.73,0.96,109/3
65,1436,華友聯,6.58,108,8.28,1.33,109/3
84,1457,宜進,6.47,108,5.48,0.76,109/3
89,1465,偉全,11.58,108,-1,0.78,109/3
120,1530,亞崴,4.46,108,9.43,1.05,109/3
128,1539,巨庭,4.21,108,-1,0.98,109/3
129,1540,喬福,6.49,108,-1,0.99,109/3
131,1558,伸興,5.87,108,12.38,1.90,109/3
134,1582,信錦,5.39,108,10.39,1.85,109/3
143,1604,聲寶,5.61,108,5.80,1.32,109/3
145,1608,華榮,5.06,108,13.74,0.87,109/3
147,1611,中電,9.16,108,5.24,1.01,109/3
150,1615,大山,8.05,108,9.86,1.61,109/3
156,1702,南僑,4.33,108,11.62,1.90,109/3
162,1712,興農,6.07,108,11.76,1.26,109/3
167,1720,生達,4.05,108,14.36,1.74,109/3
173,1726,永記,4.50,108,13.97,1.36,109/3
197,1817,凱撒衛,4.91,108,11.76,1.51,109/3
215,2020,美亞,8.94,108,12.47,1.55,109/3
243,2115,六暉-1KY,5.74,108,7.70,1.67,109/3
258,2301,光寶科,5.39,108,13.78,1.88,109/4
270,2324,仁寶,5.41,108,14.23,0.94,109/3
283,2347,聯強,5.27,108,10.80,1.64,109/3
291,2356,英業達,5.24,108,11.12,1.55,109/3
292,2357,華碩,4.61,108,11.67,1.23,109/3
297,2363,矽統,10.15,108,-1,0.93,109/3
317,2392,正崴,5.32,108,10.74,1.00,109/3
331,2414,精技,5.66,108,12.50,1.59,109/3
335,2420,新巨,5.67,108,11.89,1.74,109/3
344,2430,燦坤,4.88,108,13.14,0.73,109/3
346,2433,互盛電,7.38,108,13.10,1.91,109/3
356,2449,京元電子,4.52,108,12.32,1.77,109/3
