,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.80,109,12.32,1.49,110/1
1,1102,亞泥,6.95,109,10.00,1.14,110/1
2,1103,嘉泥,6.29,109,7.75,0.57,110/1
3,1104,環泥,4.80,109,10.46,0.79,110/1
5,1109,信大,5.69,109,7.53,1.16,110/1
15,1219,福壽,4.13,109,13.37,1.67,110/1
16,1220,台榮,5.73,109,13.53,1.27,110/1
19,1229,聯華,5.62,109,14.83,1.90,110/1
30,1305,華夏,6.18,109,9.59,1.95,110/1
32,1308,亞聚,4.14,109,13.00,1.51,110/1
38,1315,達新,10.83,109,1.81,0.82,110/1
42,1323,永裕,4.69,109,11.00,1.45,110/1
47,1338,廣華-1KY,5.46,109,12.72,0.83,110/1
53,1409,新纖,4.93,109,10.23,1.17,110/1
57,1416,廣豐,4.35,109,-1,0.61,110/1
61,1423,利華,8.45,109,7.03,0.97,110/1
68,1439,中和,19.38,108,-1,1.03,110/1
84,1457,宜進,7.26,109,6.09,0.98,110/1
128,1539,巨庭,4.42,108,-1,0.94,110/1
131,1558,伸興,5.72,109,9.63,1.89,110/1
134,1582,信錦,5.95,109,10.84,1.73,110/1
136,1587,吉茂,7.12,109,9.59,1.51,110/1
143,1604,聲寶,8.42,109,5.93,1.38,110/1
148,1612,宏泰,4.40,109,11.55,1.55,110/1
155,1701,中化,4.26,109,12.18,0.99,110/1
162,1712,興農,5.87,109,9.84,1.38,110/1
164,1714,和桐,5.19,109,7.14,1.07,110/1
166,1718,中纖,4.37,109,9.62,0.64,110/1
167,1720,生達,4.66,109,11.27,1.63,110/1
168,1721,三晃,4.98,109,3.74,0.76,110/1
172,1725,元禎,4.82,109,12.44,1.05,110/1
173,1726,永記,4.73,109,12.85,1.32,110/1
197,1817,凱撒衛,5.41,109,11.14,1.50,110/1
211,2013,中鋼構,6.60,109,12.73,1.64,110/1
239,2107,厚生,6.09,109,9.78,0.73,110/1
243,2115,六暉-1KY,5.39,109,6.38,1.49,110/1
245,2204,中華,9.67,109,10.14,0.92,110/1
246,2206,三陽工業,4.52,109,11.98,1.49,110/1
258,2247,汎德永業,4.99,109,14.15,1.53,110/1
268,2316,楠梓電,5.19,109,11.89,0.70,110/1
271,2323,中環,6.86,109,9.71,0.63,110/1
272,2324,仁寶,6.94,109,8.83,0.98,110/1
281,2340,台亞,5.17,109,14.23,1.37,110/1
285,2347,聯強,5.55,109,11.16,1.92,110/1
289,2352,佳世達,5.01,109,8.58,1.51,110/1
290,2353,宏碁,4.78,109,11.44,1.61,110/1
294,2357,華碩,6.70,109,8.13,1.33,110/1
299,2363,矽統,7.60,109,-1,0.72,110/1
319,2392,正崴,6.20,109,9.91,0.83,110/1
320,2393,億光,4.71,109,12.99,1.18,110/1
333,2414,精技,6.19,109,11.64,1.62,110/1
335,2417,圓剛,4.71,109,5.99,1.94,110/1
337,2420,新巨,6.85,109,12.58,1.71,110/1
346,2430,燦坤,5.07,109,13.40,1.03,110/1
348,2433,互盛電,6.74,109,13.73,1.76,110/1
358,2449,京元電子,4.71,109,13.36,1.69,110/1
361,2453,凌群,5.84,109,13.67,1.34,110/1
367,2459,敦吉,6.19,109,11.44,1.32,110/1
369,2461,光群雷,4.54,109,12.51,1.26,110/1
376,2471,資通,5.86,109,11.38,1.55,110/1
377,2472,立隆電,4.74,109,12.79,1.76,110/1
378,2474,可成,6.65,109,6.97,0.86,110/1
380,2477,美隆電,4.52,109,3.87,1.42,110/1
381,2478,大毅,4.46,109,14.24,1.60,110/1
389,2488,漢平,5.05,109,10.21,1.14,110/1
398,2501,國建,5.06,109,13.91,0.93,110/1
399,2504,國產,5.98,109,10.82,1.42,110/1
400,2505,國揚,8.18,109,2.19,1.22,110/1
407,2520,冠德,9.26,109,5.05,1.15,110/1
409,2527,宏璟,6.14,109,10.70,0.64,110/1
413,2535,達欣工,7.42,109,8.82,1.44,110/1
414,2536,宏普,5.48,109,14.50,0.60,110/1
416,2538,基泰,5.06,109,-1,0.69,110/1
419,2542,興富發,4.81,109,9.57,1.62,110/1
421,2545,皇翔,10.80,109,7.42,1.17,110/1
422,2546,根基,7.53,109,7.71,1.56,110/1
424,2548,華固,7.53,109,9.13,1.64,110/1
426,2601,益航,9.59,108,-1,1.10,110/1
439,2616,山隆,6.03,109,12.54,0.95,110/1
459,2739,寒舍,4.18,108,-1,1.87,110/1
462,2809,京城銀,4.47,109,6.43,0.94,110/1
463,2812,台中銀,6.03,109,11.12,0.81,110/1
465,2820,華票,5.44,109,12.31,0.84,110/1
467,2832,台產,5.09,109,14.59,0.83,110/1
470,2838,聯邦銀,5.38,109,9.59,0.63,110/1
472,2845,遠東銀,4.95,109,12.35,0.73,110/1
473,2849,安泰銀,5.02,109,13.99,0.82,110/1
474,2850,新產,4.92,109,6.62,0.90,110/1
475,2851,中再保,5.09,109,8.14,1.06,110/1
477,2855,統一證,7.09,109,6.85,1.23,110/1
480,2881,富邦金,4.10,109,7.13,1.03,110/1
481,2882,國泰金,4.57,109,7.40,0.94,110/1
482,2883,開發金,4.40,109,8.12,0.87,110/1
484,2885,元大金,4.71,109,10.54,1.19,110/1
486,2887,台新金,6.64,109,10.86,0.94,110/1
487,2888,新光金,4.03,109,7.69,0.57,110/1
488,2889,國票金,5.92,109,11.74,1.27,110/1
489,2890,永豐金,5.13,109,10.75,0.97,110/1
490,2891,中信金,4.66,109,8.95,1.10,110/1
494,2903,遠百,4.85,109,12.47,0.99,110/1
495,2904,匯僑,6.71,109,11.97,1.91,110/1
496,2905,三商,4.17,109,10.81,1.02,110/1
503,2915,潤泰全,6.01,109,3.80,0.53,110/1
505,2929,淘帝-1KY,10.65,108,-1,0.51,110/1
507,2939,凱羿-1KY,5.63,109,-1,1.53,110/1
514,3010,華立,5.15,109,8.51,1.29,110/1
518,3015,全漢,6.85,109,10.00,0.73,110/1
530,3028,增你強,6.77,109,9.77,1.31,110/1
534,3032,偉訓,7.52,109,10.11,1.78,110/1
535,3033,威健,5.63,109,9.92,1.49,110/1
538,3036,文曄,5.91,109,10.69,1.06,110/1
540,3038,全台,5.65,109,13.12,1.72,110/1
541,3040,遠見,11.45,109,8.03,1.69,110/1
545,3044,健鼎,5.79,109,10.18,1.76,110/1
549,3048,益登,8.42,109,8.81,1.93,110/1
551,3050,鈺德,4.11,109,14.31,0.91,110/1
553,3052,夆典,6.32,109,6.76,0.81,110/1
556,3056,總太,7.79,109,5.28,1.36,110/1
571,3209,全科,7.09,109,9.72,1.72,110/1
573,3231,緯創,7.20,109,10.76,1.21,110/1
580,3312,弘憶股,4.85,109,10.84,1.66,110/1
585,3376,新日興,6.25,109,12.60,1.34,110/1
599,3501,維熹,4.97,109,13.97,1.04,110/1
609,3543,州巧,4.36,109,-1,0.82,110/1
619,3596,智易,6.74,109,10.55,1.87,110/1
