,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.77,109,12.37,1.49,110/1
1,1102,亞泥,6.83,109,10.18,1.16,110/1
2,1103,嘉泥,6.19,109,7.87,0.58,110/1
3,1104,環泥,4.78,109,10.50,0.80,110/1
5,1109,信大,5.86,109,7.31,1.13,110/1
15,1219,福壽,4.44,109,12.43,1.56,110/1
16,1220,台榮,5.71,109,13.57,1.27,110/1
38,1315,達新,11.51,109,1.70,0.77,110/1
42,1323,永裕,4.70,109,10.98,1.45,110/1
44,1325,恆大,17.09,109,2.98,1.54,110/1
47,1338,廣華-1KY,5.24,109,13.25,0.87,110/1
53,1409,新纖,5.28,109,9.56,1.10,110/1
57,1416,廣豐,4.76,109,-1,0.55,110/1
61,1423,利華,8.41,109,7.06,0.98,110/1
84,1457,宜進,8.31,109,5.32,0.86,110/1
91,1467,南緯,4.58,109,11.86,1.13,110/1
128,1539,巨庭,4.51,108,-1,0.92,110/1
131,1558,伸興,5.79,109,9.52,1.87,110/1
134,1582,信錦,6.00,109,10.75,1.72,110/1
136,1587,吉茂,6.70,109,10.19,1.61,110/1
142,1604,聲寶,8.21,109,6.08,1.42,110/1
147,1612,宏泰,5.08,109,10.00,1.35,110/1
158,1709,和益,5.66,109,14.13,1.36,110/1
161,1712,興農,5.60,109,10.31,1.44,110/1
163,1714,和桐,6.19,109,5.98,0.90,110/1
165,1718,中纖,4.72,109,8.91,0.59,110/1
166,1720,生達,4.46,109,11.78,1.70,110/1
167,1721,三晃,5.04,109,3.69,0.75,110/1
171,1725,元禎,4.68,109,12.81,1.08,110/1
172,1726,永記,4.67,109,13.02,1.34,110/1
175,1731,美吾華,5.05,109,14.56,1.34,110/1
196,1817,凱撒衛,5.22,109,11.55,1.56,110/1
198,1904,正隆,4.15,109,11.83,1.80,110/1
210,2013,中鋼構,6.30,109,13.35,1.72,110/1
238,2107,厚生,6.19,109,9.62,0.71,110/1
242,2115,六暉-1KY,5.05,109,6.82,1.59,110/1
244,2204,中華,9.82,109,9.99,0.91,110/1
245,2206,三陽工業,4.46,109,12.15,1.51,110/1
257,2247,汎德永業,4.85,109,14.57,1.57,110/1
259,2301,光寶科,5.86,109,10.60,1.91,110/1
267,2316,楠梓電,4.88,109,12.65,0.74,110/1
270,2323,中環,7.00,109,9.52,0.62,110/1
271,2324,仁寶,7.26,109,8.45,0.93,110/1
284,2347,聯強,6.35,109,9.76,1.67,110/1
288,2352,佳世達,4.84,109,8.88,1.56,110/1
289,2353,宏碁,5.50,109,9.95,1.40,110/1
292,2356,英業達,7.86,109,14.91,1.61,110/1
293,2357,華碩,7.01,109,7.77,1.27,110/1
298,2363,矽統,7.05,109,-1,0.77,110/1
318,2392,正崴,6.05,109,10.16,0.85,110/1
332,2414,精技,6.04,109,11.92,1.66,110/1
334,2417,圓剛,5.11,109,5.52,1.79,110/1
336,2420,新巨,6.26,109,13.77,1.87,110/1
347,2433,互盛電,6.74,109,13.73,1.76,110/1
357,2449,京元電子,4.44,109,14.15,1.78,110/1
360,2453,凌群,5.91,109,13.51,1.32,110/1
366,2459,敦吉,6.08,109,11.65,1.35,110/1
375,2471,資通,5.80,109,11.49,1.56,110/1
377,2474,可成,6.32,109,7.34,0.90,110/1
379,2477,美隆電,4.43,109,3.94,1.44,110/1
388,2488,漢平,4.92,109,10.48,1.17,110/1
397,2501,國建,5.00,109,14.08,0.94,110/1
398,2504,國產,5.91,109,10.95,1.44,110/1
399,2505,國揚,8.74,109,2.05,1.14,110/1
406,2520,冠德,7.95,109,5.88,1.34,110/1
408,2527,宏璟,5.41,109,12.16,0.73,110/1
412,2535,達欣工,8.51,109,7.68,1.26,110/1
413,2536,宏普,5.49,109,14.47,0.60,110/1
415,2538,基泰,5.03,109,-1,0.69,110/1
418,2542,興富發,4.38,109,10.52,1.77,110/1
420,2545,皇翔,10.50,109,7.64,1.21,110/1
421,2546,根基,7.56,109,7.68,1.55,110/1
423,2548,華固,8.24,109,8.34,1.50,110/1
425,2601,益航,6.74,108,-1,1.57,110/1
438,2616,山隆,5.74,109,13.18,1.00,110/1
458,2739,寒舍,4.09,108,-1,1.91,110/1
461,2809,京城銀,4.46,109,6.45,0.94,110/1
462,2812,台中銀,5.82,109,11.50,0.84,110/1
464,2820,華票,5.23,109,12.81,0.87,110/1
466,2832,台產,5.54,109,13.41,0.76,110/1
469,2838,聯邦銀,5.23,109,9.88,0.65,110/1
471,2845,遠東銀,4.88,109,12.53,0.74,110/1
473,2850,新產,4.62,109,7.05,0.96,110/1
474,2851,中再保,4.21,109,9.84,1.29,110/1
476,2855,統一證,6.83,109,7.11,1.28,110/1
480,2882,國泰金,4.32,109,7.83,1.00,110/1
483,2885,元大金,4.70,109,10.56,1.19,110/1
485,2887,台新金,6.12,109,11.79,1.02,110/1
486,2888,新光金,4.08,109,7.60,0.57,110/1
487,2889,國票金,5.71,109,12.15,1.32,110/1
488,2890,永豐金,4.93,109,11.18,1.01,110/1
489,2891,中信金,4.64,109,8.99,1.11,110/1
493,2903,遠百,4.58,109,13.19,1.05,110/1
494,2904,匯僑,6.91,109,11.63,1.86,110/1
495,2905,三商,4.36,109,10.34,0.97,110/1
497,2908,特力,4.22,109,13.27,1.97,110/1
502,2915,潤泰全,5.11,109,4.47,0.62,110/1
506,2939,凱羿-1KY,5.79,109,-1,1.49,110/1
513,3010,華立,4.59,109,9.55,1.45,110/1
517,3015,全漢,7.03,109,9.74,0.71,110/1
529,3028,增你強,6.81,109,9.72,1.30,110/1
533,3032,偉訓,7.49,109,10.15,1.79,110/1
534,3033,威健,5.38,109,10.29,1.55,110/1
537,3036,文曄,5.20,109,12.15,1.21,110/1
539,3038,全台,6.12,109,12.10,1.58,110/1
540,3040,遠見,11.35,109,8.10,1.71,110/1
544,3044,健鼎,6.13,109,9.62,1.66,110/1
550,3050,鈺德,4.11,109,14.31,0.91,110/1
552,3052,夆典,6.72,109,6.36,0.76,110/1
555,3056,總太,7.39,109,5.57,1.43,110/1
570,3209,全科,6.47,109,10.66,1.88,110/1
572,3231,緯創,7.05,109,10.99,1.24,110/1
579,3312,弘憶股,4.32,109,12.18,1.87,110/1
584,3376,新日興,5.45,109,14.40,1.54,110/1
598,3501,維熹,4.94,109,14.06,1.05,110/1
608,3543,州巧,4.26,109,-1,0.85,110/1
621,3617,碩天,6.77,109,13.06,1.54,110/1
629,3679,新至陞,8.44,109,8.23,1.59,110/1
634,3702,大聯大,5.66,109,11.59,1.51,110/1
635,3703,欣陸,5.87,109,11.81,0.84,110/1
643,4104,佳醫,5.98,109,14.63,1.14,110/1
653,4164,承業醫,5.37,109,14.61,0.98,110/1
655,4306,炎洲,6.21,109,5.37,1.03,110/1
657,4426,利勤,5.26,108,-1,1.29,110/1
659,4439,冠星-1KY,4.25,109,10.75,1.89,110/1
678,4722,國精化,5.38,109,11.43,1.38,110/1
685,4766,南寶,4.68,109,14.04,1.58,110/1
688,4906,正文,6.04,109,7.31,1.09,110/1
690,4915,致伸,5.32,109,11.85,1.85,110/1
693,4927,泰鼎-1KY,5.13,109,10.39,1.50,110/1
694,4930,燦星網,13.57,109,9.08,1.02,110/1
696,4935,茂林-1KY,5.91,109,7.71,1.61,110/1
697,4938,和碩,6.68,109,7.67,1.17,110/1
698,4942,嘉彰,4.89,109,9.16,0.95,110/1
702,4958,臻鼎-1KY,4.35,109,11.97,1.31,110/1
711,4999,鑫禾,6.54,109,7.82,1.02,110/1
726,5469,瀚宇博,4.72,109,6.60,0.82,110/1
729,5515,建國,5.41,109,9.74,0.82,110/1
730,5519,隆大,7.81,109,11.53,1.14,110/1
731,5521,工信,11.24,109,4.35,0.84,110/1
732,5522,遠雄,8.06,109,9.96,1.09,110/1
736,5534,長虹,6.31,109,12.09,1.24,110/1
738,5546,永固-1KY,7.96,109,8.54,1.83,110/1
747,6005,群益證,6.30,109,6.63,1.01,110/1
748,6024,群益期,7.20,109,13.60,1.28,110/1
751,6115,鎰勝,6.24,109,14.82,1.73,110/1
769,6176,瑞儀,6.43,109,9.37,1.87,110/1
772,6184,大豐電,6.87,109,12.91,1.48,110/1
773,6189,豐藝,6.57,109,12.42,1.85,110/1
775,6192,巨路,4.93,109,9.79,1.47,110/1
778,6201,亞弘電,6.17,109,12.00,1.87,110/1
784,6214,精誠,5.76,109,10.20,1.52,110/1
791,6239,力成,4.55,109,12.61,1.79,110/1
795,6269,台郡,4.03,109,14.91,1.88,110/1
800,6282,康舒,4.54,109,9.91,1.36,110/1
835,6591,動力-1KY,4.54,109,8.42,1.32,110/1
840,6641,基士德-1KY,6.64,109,9.74,1.75,110/1
841,6655,科定,11.58,109,12.59,1.99,110/1
846,6671,三能-1KY,6.07,109,12.00,1.76,110/1
853,6754,匯僑設計,5.95,109,13.40,1.56,110/1
863,8039,台虹,4.66,109,13.01,1.47,110/1
870,8104,錸寶,5.59,109,13.29,1.75,110/1
875,8131,福懋科,5.51,109,13.42,1.50,110/1
876,8150,南茂,4.36,109,14.07,1.69,110/1
877,8163,達方,5.32,109,13.08,1.47,110/1
880,8213,志超,7.31,109,8.95,0.98,110/1
915,9905,大華,5.20,109,14.28,1.19,110/1
927,9924,福興,5.68,109,10.29,1.43,110/1
937,9935,慶豐富,4.11,109,8.36,1.63,110/1
940,9939,宏全,4.81,109,11.51,1.76,110/1
941,9940,信義,5.63,109,11.27,1.88,110/1
946,9945,潤泰新,7.60,109,8.07,1.05,110/1
