,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.97,109,11.87,1.46,109/4
1,1102,亞泥,7.31,109,11.08,1.10,109/4
2,1103,嘉泥,5.80,109,8.81,0.64,109/4
3,1104,環泥,4.59,109,12.54,0.84,109/4
5,1109,信大,5.36,109,9.52,1.28,109/4
38,1315,達新,10.87,109,1.81,0.81,109/4
42,1323,永裕,4.66,109,10.62,1.40,109/4
44,1325,恆大,14.10,109,3.67,1.95,109/4
53,1409,新纖,4.86,109,12.65,1.15,109/4
57,1416,廣豐,4.35,109,-1,0.60,109/4
61,1423,利華,8.11,109,8.67,1.02,109/4
62,1432,大魯閣,26.67,108,-1,1.40,109/4
68,1439,中和,20.37,108,-1,1.01,109/4
84,1457,宜進,7.96,109,6.52,0.91,109/4
88,1464,得力,8.36,108,-1,1.47,109/4
120,1530,亞崴,6.74,109,9.46,1.15,109/4
128,1539,巨庭,4.17,108,-1,1.00,109/4
134,1582,信錦,5.71,109,11.22,1.84,109/4
135,1583,程泰,4.75,109,14.37,1.43,109/4
136,1587,吉茂,6.49,109,11.58,1.56,109/4
143,1604,聲寶,8.26,109,6.24,1.44,109/4
155,1701,中化,4.27,109,12.45,1.06,109/4
162,1712,興農,5.86,109,13.06,1.32,109/4
168,1721,三晃,4.31,109,4.08,0.86,109/4
172,1725,元禎,4.31,109,13.91,1.18,110/1
173,1726,永記,4.75,109,14.37,1.36,109/4
176,1731,美吾華,5.18,109,14.96,1.37,109/4
197,1817,凱撒衛,5.38,109,12.18,1.57,109/4
199,1904,正隆,4.25,109,12.60,1.85,109/4
202,1907,永豐餘,4.29,109,11.15,1.29,109/4
211,2013,中鋼構,6.22,109,13.80,1.81,109/4
239,2107,厚生,5.78,109,9.87,0.79,109/4
243,2115,六暉-1KY,4.88,109,7.78,1.70,109/4
245,2204,中華,10.22,109,11.57,0.90,109/4
246,2206,三陽工業,4.21,109,12.70,1.67,109/4
267,2316,楠梓電,4.82,109,13.64,0.77,109/4
271,2324,仁寶,6.81,109,10.93,0.96,109/4
284,2347,聯強,5.99,109,11.27,1.68,109/4
