,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.45,109,11.11,1.37,109/4
1,1102,亞泥,7.49,109,10.82,1.08,109/4
2,1103,嘉泥,6.25,109,8.18,0.60,109/4
3,1104,環泥,4.34,109,13.27,0.89,109/4
4,1108,幸福,5.05,109,14.28,1.20,109/4
5,1109,信大,5.80,109,8.79,1.18,109/4
16,1220,台榮,6.83,109,14.36,1.09,109/4
32,1308,亞聚,5.19,109,14.21,1.30,109/4
36,1313,聯成,4.29,109,14.12,1.21,109/4
38,1315,達新,10.68,109,1.84,0.82,109/4
42,1323,永裕,4.41,109,11.22,1.48,109/4
44,1325,恆大,14.07,109,3.68,1.95,109/4
53,1409,新纖,5.90,109,10.42,0.95,109/4
57,1416,廣豐,4.46,109,-1,0.59,109/4
61,1423,利華,8.43,109,8.34,0.98,109/4
62,1432,大魯閣,23.19,108,-1,1.62,109/4
68,1439,中和,19.88,108,-1,1.04,109/4
84,1457,宜進,7.63,109,6.80,0.95,109/4
88,1464,得力,8.62,108,-1,1.42,109/4
120,1530,亞崴,6.72,109,9.49,1.15,109/4
134,1582,信錦,5.49,109,11.66,1.91,109/4
135,1583,程泰,4.59,109,14.90,1.49,109/4
136,1587,吉茂,6.20,109,12.12,1.63,109/4
143,1604,聲寶,8.09,109,6.37,1.47,109/4
144,1605,華新,4.52,109,9.61,0.76,109/4
155,1701,中化,4.34,109,12.26,1.04,109/4
156,1702,南僑,4.11,109,12.70,1.82,109/4
162,1712,興農,5.96,109,12.82,1.30,109/4
166,1718,中纖,4.85,109,14.11,0.58,109/4
168,1721,三晃,4.65,109,3.79,0.80,109/4
173,1726,永記,4.81,109,14.17,1.34,109/4
176,1731,美吾華,5.43,109,14.26,1.30,109/4
197,1817,凱撒衛,5.59,109,11.72,1.51,109/4
199,1904,正隆,4.42,109,12.13,1.78,109/4
211,2013,中鋼構,6.21,109,13.83,1.81,109/4
215,2020,美亞,7.64,108,13.75,1.72,109/4
239,2107,厚生,5.94,109,9.60,0.77,109/4
243,2115,六暉-1KY,4.96,109,7.66,1.67,109/4
245,2204,中華,10.37,109,11.40,0.89,109/4
246,2206,三陽工業,4.22,109,12.67,1.66,109/4
259,2301,光寶科,5.46,109,14.45,1.97,109/4
271,2324,仁寶,5.99,109,12.42,1.09,109/4
284,2347,聯強,6.00,109,11.25,1.68,109/4
292,2356,英業達,6.92,109,12.74,1.66,109/4
293,2357,華碩,7.02,109,10.36,1.36,109/4
298,2363,矽統,8.08,109,-1,0.71,109/4
318,2392,正崴,5.39,109,11.43,0.95,109/4
332,2414,精技,6.30,109,12.69,1.66,109/4
336,2420,新巨,6.79,109,12.95,1.78,109/4
345,2430,燦坤,5.77,109,14.51,0.93,109/4
347,2433,互盛電,6.63,109,13.82,1.88,109/4
357,2449,京元電子,4.74,109,14.21,1.76,109/4
366,2459,敦吉,5.73,109,13.55,1.35,109/4
375,2471,資通,5.10,109,14.20,1.81,109/4
377,2474,可成,5.05,108,7.14,0.95,109/4
392,2493,揚博,6.32,109,14.65,1.92,109/4
398,2504,國產,5.34,109,13.38,1.64,109/4
406,2520,冠德,8.52,109,5.87,1.29,109/4
408,2527,宏璟,6.47,109,14.53,0.71,109/4
412,2535,達欣工,7.40,109,9.36,1.34,109/4
413,2536,宏普,5.32,108,12.26,0.62,109/4
415,2538,基泰,4.93,108,-1,0.71,109/4
