,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.35,108,9.53,1.19,108/4
1,1102,亞泥,7.16,108,8.07,0.96,108/4
2,1103,嘉泥,6.25,108,7.96,0.45,108/4
3,1104,環泥,5.90,108,9.74,0.62,108/4
5,1109,信大,4.80,107,5.90,0.84,108/4
7,1201,味全,6.62,108,7.53,1.47,108/4
9,1210,大成,5.84,108,12.89,1.62,108/4
16,1220,台榮,5.85,108,14.44,0.79,108/4
20,1231,聯華食,5.29,108,13.23,1.91,108/4
23,1234,黑松,5.56,108,14.48,0.69,108/4
27,1301,台塑,5.45,108,13.77,1.47,108/4
29,1304,台聚,4.50,108,9.33,0.64,108/4
30,1305,華夏,5.95,108,13.77,1.07,108/4
32,1308,亞聚,7.33,108,10.14,0.81,108/4
33,1309,台達化,6.58,108,7.66,0.71,108/4
34,1310,台苯,4.93,108,9.10,1.14,108/4
38,1315,達新,7.78,108,12.85,1.07,108/4
39,1316,上曜,19.36,107,-1,0.96,108/4
40,1319,東陽,5.33,108,10.04,0.91,108/4
42,1323,永裕,5.19,108,9.60,1.37,108/4
45,1326,台化,5.43,108,13.78,1.15,108/4
47,1338,廣華-1KY,7.40,108,9.90,0.62,108/4
48,1339,昭輝,5.26,108,7.49,0.81,108/4
49,1340,勝悅-1KY,13.13,107,-1,0.23,108/3
51,1402,遠東新,5.95,108,12.54,0.66,108/4
52,1409,新纖,5.39,108,9.19,0.55,108/4
56,1416,廣豐,11.54,107,-1,0.49,108/4
57,1417,嘉裕,5.89,108,5.08,0.51,108/4
62,1434,福懋,7.85,108,10.34,0.83,108/4
65,1437,勤益控,5.47,108,4.64,0.63,108/4
67,1439,中和,14.84,108,3.22,1.10,108/4
69,1441,大東,44.35,107,-1,0.68,108/4
78,1452,宏益,7.16,108,12.59,0.89,108/4
83,1457,宜進,8.70,108,11.17,0.62,108/4
87,1464,得力,7.98,107,12.88,1.32,108/4
88,1465,偉全,10.34,108,4.53,0.79,108/4
106,1514,亞力,6.58,108,12.67,1.23,108/4
112,1522,堤維西,6.21,108,10.11,1.06,108/4
113,1524,耿鼎,4.76,108,10.01,0.64,108/4
114,1525,江申,4.73,108,10.71,0.76,108/4
115,1526,日馳,4.57,108,13.06,1.05,108/4
116,1527,鑽全,10.00,107,9.66,1.43,108/4
127,1539,巨庭,5.30,108,14.11,0.75,108/4
128,1540,喬福,6.58,108,11.26,0.90,108/4
130,1558,伸興,7.13,108,11.07,1.57,108/4
131,1560,中砂,6.39,107,14.38,1.80,108/4
133,1582,信錦,6.17,108,9.58,1.64,108/4
141,1604,聲寶,8.06,108,9.30,1.06,108/4
143,1608,華榮,7.10,108,4.97,0.58,108/4
144,1609,大亞,7.71,107,10.56,0.75,108/4
145,1611,中電,10.04,108,5.61,0.88,108/4
148,1615,大山,7.03,107,8.81,1.19,108/4
152,1626,艾美特-1KY,4.61,108,11.79,0.99,108/4
154,1702,南僑,4.78,108,10.72,1.69,108/4
