,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,7.12,109,13.87,1.48,110/3
1,1102,亞泥,8.02,109,9.90,1.01,110/3
2,1103,嘉泥,6.83,109,7.22,0.51,110/3
3,1104,環泥,5.13,109,12.69,0.74,110/3
5,1109,信大,7.48,109,7.08,0.92,110/3
16,1220,台榮,6.56,109,13.15,1.15,110/3
30,1305,華夏,6.64,109,6.97,1.90,110/3
33,1309,台達化,8.88,109,5.84,1.75,110/3
36,1313,聯成,4.75,109,6.42,0.94,110/3
42,1323,永裕,4.59,109,11.28,1.40,110/3
44,1325,恆大,25.64,109,4.85,1.36,110/3
47,1338,廣華-1KY,6.72,109,10.61,0.71,110/3
53,1409,新纖,5.60,109,8.66,0.93,110/3
57,1416,廣豐,4.50,109,-1,0.61,110/3
61,1423,利華,9.07,109,4.53,0.91,110/3
106,1513,中興電,4.85,109,9.65,1.95,110/3
117,1527,鑽全,5.56,109,12.39,1.41,110/3
131,1558,伸興,6.51,109,11.57,1.79,110/3
136,1587,吉茂,7.89,109,14.40,1.37,110/3
140,1598,岱宇,12.81,109,6.61,1.81,110/3
142,1604,聲寶,8.47,109,6.37,1.29,110/3
147,1612,宏泰,4.78,109,12.55,1.45,110/3
149,1615,大山,7.48,109,10.35,1.94,110/3
153,1626,艾美特-1KY,5.21,109,-1,1.00,110/3
154,1701,中化,4.41,109,14.74,0.89,110/3
155,1702,南僑,4.09,109,10.99,1.41,110/3
158,1709,和益,5.36,109,11.09,1.43,110/3
161,1712,興農,4.69,109,13.71,1.61,110/3
164,1717,長興,4.09,109,12.40,1.96,110/3
165,1718,中纖,5.00,109,-1,0.55,110/3
166,1720,生達,4.52,109,10.26,1.71,110/3
171,1726,永記,4.78,109,12.66,1.31,110/3
184,1776,展宇,4.58,109,8.85,1.45,110/3
195,1817,凱撒衛,5.46,109,11.92,1.53,110/3
197,1904,正隆,5.34,109,8.73,1.40,110/3
200,1907,永豐餘,4.34,109,10.18,1.19,110/3
213,2020,美亞,5.34,109,8.95,1.98,110/3
237,2107,厚生,6.62,109,11.50,0.67,110/3
241,2115,六暉-1KY,6.30,109,9.47,1.39,110/3
243,2204,中華,10.82,109,8.89,0.86,110/3
244,2206,三陽工業,4.98,109,12.77,1.37,110/3
256,2247,汎德永業,5.26,109,13.31,1.48,110/3
266,2316,楠梓電,5.15,109,10.74,0.71,110/3
270,2324,仁寶,6.71,109,7.41,0.96,110/3
275,2331,精英,4.35,109,-1,1.24,110/3
283,2347,聯強,5.41,109,6.09,1.72,110/3
287,2352,佳世達,4.96,109,6.56,1.65,110/3
288,2353,宏碁,5.04,109,8.38,1.45,110/3
292,2357,華碩,7.12,109,6.40,1.25,110/3
314,2387,精元,4.37,109,7.17,1.13,110/3
318,2393,億光,4.34,109,11.51,1.27,110/3
333,2417,圓剛,8.03,109,9.22,1.13,110/3
346,2433,互盛電,7.02,109,13.39,1.82,110/3
356,2449,京元電子,4.45,109,12.99,1.72,110/3
357,2450,神腦,4.55,109,14.86,1.43,110/3
358,2451,創見,4.34,109,13.07,1.56,110/3
359,2453,凌群,5.56,109,13.24,1.45,110/3
365,2459,敦吉,5.65,109,11.32,1.37,110/3
367,2461,光群雷,4.15,109,9.11,1.37,110/3
374,2471,資通,5.89,109,13.26,1.59,110/3
375,2472,立隆電,4.39,109,12.64,1.90,110/3
376,2474,可成,7.89,109,6.06,0.77,110/3
378,2477,美隆電,4.61,109,3.73,1.45,110/3
379,2478,大毅,4.52,109,11.76,1.55,110/3
387,2488,漢平,5.52,109,14.68,1.07,110/3
391,2493,揚博,6.63,109,14.17,1.88,110/3
397,2504,國產,5.50,109,11.55,1.56,110/3
398,2505,國揚,10.50,109,8.81,0.99,110/3
405,2520,冠德,8.80,109,4.55,1.27,110/3
407,2527,宏璟,4.31,109,5.29,0.83,110/3
410,2534,宏盛,4.39,109,12.81,0.82,110/3
411,2535,達欣工,7.84,109,8.42,1.26,110/3
417,2542,興富發,4.31,109,7.66,1.59,110/3
419,2545,皇翔,12.16,109,8.20,1.11,110/3
420,2546,根基,7.31,109,7.01,1.56,110/3
422,2548,華固,7.49,109,11.56,1.51,110/3
437,2616,山隆,6.08,109,11.83,0.93,110/3
461,2809,京城銀,4.49,109,5.83,0.91,110/3
462,2812,台中銀,5.77,109,11.17,0.86,110/3
463,2816,旺旺保,4.09,109,9.22,0.72,110/3
464,2820,華票,5.00,109,12.79,0.92,110/3
467,2834,臺企銀,4.56,109,14.61,0.74,110/3
469,2838,聯邦銀,5.10,109,9.50,0.68,110/3
472,2849,安泰銀,4.42,109,12.99,0.93,110/3
473,2850,新產,4.13,109,7.00,1.03,110/3
474,2851,中再保,4.47,109,9.90,1.10,110/3
476,2855,統一證,8.23,109,6.64,1.09,110/3
479,2881,富邦金,4.05,109,6.10,1.10,110/3
480,2882,國泰金,4.17,109,6.64,1.03,110/3
483,2885,元大金,4.82,109,9.19,1.15,110/3
485,2887,台新金,5.40,109,11.13,1.17,110/3
487,2889,國票金,6.31,109,11.92,1.19,110/3
488,2890,永豐金,4.56,109,10.96,1.08,110/3
489,2891,中信金,4.13,109,9.57,1.23,110/3
495,2905,三商,4.36,109,9.33,1.07,110/3
497,2908,特力,4.92,109,13.34,1.61,110/3
502,2915,潤泰全,5.18,109,3.65,0.54,110/3
511,3005,神基,6.72,109,7.36,1.86,110/3
513,3008,大立光,4.51,109,13.29,1.92,110/3
514,3010,華立,4.91,109,8.40,1.49,110/3
518,3015,全漢,6.88,109,11.82,0.60,110/3
524,3022,威強電,4.42,109,8.35,1.03,110/3
530,3028,增你強,6.10,109,8.03,1.30,110/3
534,3032,偉訓,9.87,109,10.54,1.47,110/3
535,3033,威健,4.58,109,8.09,1.59,110/3
538,3036,文曄,4.91,109,8.57,1.22,110/3
540,3038,全台,6.38,109,13.33,1.43,110/3
545,3044,健鼎,6.02,109,10.40,1.75,110/3
549,3048,益登,9.22,109,7.33,1.93,110/3
556,3056,總太,10.62,109,5.85,1.75,110/3
571,3209,全科,6.92,109,8.10,1.65,110/3
573,3231,緯創,7.51,109,11.23,1.22,110/3
580,3312,弘憶股,4.09,109,7.79,1.87,110/3
585,3376,新日興,7.39,109,13.15,1.20,110/3
609,3543,州巧,4.43,109,10.11,0.84,110/3
619,3596,智易,6.07,109,12.13,1.92,110/3
628,3669,圓展,9.52,109,5.97,1.70,110/3
630,3679,新至陞,11.67,109,8.47,1.29,110/3
635,3702,大聯大,6.10,109,8.77,1.40,110/3
644,4104,佳醫,6.15,109,13.91,1.07,110/3
660,4439,冠星-1KY,4.68,109,11.50,1.77,110/3
680,4722,國精化,4.72,109,11.14,1.57,110/3
692,4915,致伸,5.61,109,11.22,1.78,110/3
696,4930,燦星網,13.59,109,7.55,0.96,110/3
698,4935,茂林-1KY,6.69,109,7.73,1.45,110/3
699,4938,和碩,6.71,109,10.23,1.13,110/3
700,4942,嘉彰,5.46,109,7.08,0.85,110/3
704,4958,臻鼎-1KY,4.56,109,10.25,1.20,110/3
713,4999,鑫禾,7.23,109,11.89,0.91,110/3
716,5215,科嘉-1KY,8.98,109,8.03,1.78,110/3
724,5284,jpp-1KY,4.69,109,13.14,1.22,110/3
729,5469,瀚宇博,4.91,109,6.25,0.89,110/3
732,5515,建國,5.73,109,7.71,0.77,110/3
733,5519,隆大,8.45,109,9.47,1.09,110/3
734,5521,工信,13.40,109,-1,0.78,110/3
735,5522,遠雄,6.97,109,10.50,1.22,110/3
741,5546,永固-1KY,9.77,109,13.15,1.64,110/3
750,6005,群益證,6.73,109,6.78,0.94,110/3
753,6112,聚碩,6.44,109,12.61,1.75,110/3
771,6176,瑞儀,8.24,109,8.24,1.53,110/3
774,6184,大豐電,6.90,109,13.94,1.54,110/3
775,6189,豐藝,6.58,109,10.33,1.76,110/3
777,6192,巨路,4.92,109,8.97,1.35,110/3
779,6197,佳必琪,7.69,109,14.96,1.63,110/3
780,6201,亞弘電,6.98,109,11.59,1.55,110/3
794,6239,力成,5.17,109,9.24,1.55,110/3
797,6257,矽格,4.77,109,10.49,1.89,110/3
798,6269,台郡,5.00,109,11.86,1.48,110/3
820,6451,訊芯-1KY,4.35,109,14.49,1.63,110/3
838,6591,動力-1KY,4.94,109,7.50,1.23,110/3
843,6641,基士德-1KY,7.63,109,9.34,1.55,110/3
849,6671,三能-1KY,6.26,109,12.81,1.79,110/3
860,6776,展碁國際,4.71,109,12.52,1.97,110/3
869,8039,台虹,5.32,109,11.89,1.31,110/3
879,8112,至上,6.68,109,7.08,1.82,110/3
881,8131,福懋科,5.92,109,11.84,1.45,110/3
882,8150,南茂,4.66,109,7.94,1.50,110/3
