,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,9.84,107,10.04,1.26,108/3
1,1102,亞泥,6.76,107,9.12,0.97,108/3
2,1103,嘉泥,5.73,107,8.64,0.51,108/3
3,1104,環泥,6.01,107,10.88,0.61,108/3
5,1109,信大,4.97,107,5.63,0.84,108/3
7,1201,味全,4.12,107,7.82,1.40,108/3
9,1210,大成,5.35,107,12.90,1.64,108/3
19,1229,聯華,5.90,107,13.69,1.51,108/3
20,1231,聯華食,5.96,107,13.99,1.97,108/3
27,1301,台塑,6.90,107,14.66,1.53,108/3
34,1310,台苯,11.98,107,10.00,1.26,108/4
36,1313,聯成,5.78,107,-1,0.56,108/3
37,1314,中石化,13.79,107,14.22,0.31,108/3
39,1316,上曜,17.34,107,-1,1.06,108/3
40,1319,東陽,4.78,107,10.72,0.98,108/3
42,1323,永裕,5.72,107,9.80,1.40,108/4
47,1338,廣華-1KY,7.40,107,10.51,0.63,108/3
48,1339,昭輝,4.88,107,8.37,0.88,108/3
49,1340,勝悅-1KY,11.48,107,-1,0.26,108/3
51,1402,遠東新,7.11,107,14.06,0.67,108/3
52,1409,新纖,7.59,107,8.96,0.62,108/3
56,1416,廣豐,9.84,107,14.02,0.57,108/3
68,1440,南紡,4.21,107,-1,0.64,108/3
69,1441,大東,40.24,107,-1,0.69,108/3
78,1452,宏益,7.78,107,13.53,0.96,108/4
79,1453,大將,13.16,107,-1,0.57,108/3
83,1457,宜進,5.62,107,8.65,0.66,108/3
86,1463,強盛,11.48,107,14.19,0.92,108/3
106,1514,亞力,5.68,107,12.22,1.24,108/3
112,1522,堤維西,6.10,107,9.42,1.01,108/3
113,1524,耿鼎,5.68,107,9.36,0.68,108/3
114,1525,江申,4.10,107,9.10,0.79,108/3
115,1526,日馳,6.10,107,10.38,1.00,108/3
116,1527,鑽全,9.43,107,6.35,1.48,108/3
119,1530,亞崴,7.07,107,11.60,0.95,108/3
121,1532,勤美,10.19,107,11.47,0.86,108/3
127,1539,巨庭,11.39,107,3.21,0.77,108/3
128,1540,喬福,9.09,107,7.75,0.96,108/3
130,1558,伸興,8.80,107,10.62,1.61,108/3
131,1560,中砂,6.38,107,14.41,1.80,108/4
133,1582,信錦,8.42,107,10.18,1.78,108/3
134,1583,程泰,5.26,107,14.73,1.42,108/3
141,1604,聲寶,8.14,107,8.60,0.97,108/3
142,1605,華新,9.92,107,12.74,0.52,108/4
144,1609,大亞,7.78,107,13.64,0.76,108/3
148,1615,大山,7.34,107,10.82,1.22,108/3
150,1617,榮星,9.71,107,12.26,0.89,108/3
154,1702,南僑,5.99,107,11.64,1.90,108/3
160,1712,興農,7.10,107,11.88,1.12,108/3
164,1718,中纖,11.56,107,-1,0.38,108/3
170,1725,元禎,6.09,107,12.32,0.73,108/3
195,1817,凱撒衛,7.71,107,12.04,1.28,108/4
198,1904,正隆,4.89,107,13.24,1.09,108/3
201,1907,永豐餘,4.98,107,10.30,0.52,108/3
204,2006,東和鋼鐵,5.27,107,14.58,0.94,108/4
209,2012,春雨,7.22,107,9.78,1.30,108/3
213,2017,官田鋼,5.78,107,-1,0.61,108/3
214,2020,美亞,9.15,107,9.62,1.10,108/3
