,Date,Open,High,Low,Close,Adj Close,Volume
0,2020-01-02,19.858490,19.858490,19.669811,19.669811,17.565527,809634
1,2020-01-03,19.669811,19.811319,19.481133,19.481133,17.397034,898582
2,2020-01-06,19.433962,19.433962,19.056602,19.292452,17.228537,787604
3,2020-01-07,19.292452,19.386791,19.198112,19.245283,17.186415,425546
4,2020-01-08,19.150944,19.150944,18.915094,19.009434,16.975798,864587
5,2020-01-09,19.009434,19.764151,18.915094,19.764151,17.649775,2311818
6,2020-01-10,19.858490,19.952829,19.433962,19.575472,17.481279,3554108
7,2020-01-13,19.622641,19.716982,19.575472,19.669811,17.565527,683924
8,2020-01-14,19.716982,19.858490,19.622641,19.622641,17.523403,524793
9,2020-01-15,19.716982,19.716982,19.528301,19.528301,17.439156,312360
10,2020-01-16,19.481133,19.528301,19.386791,19.433962,17.354910,599648
11,2020-01-17,19.481133,19.575472,19.433962,19.528301,17.439156,258086
12,2020-01-20,19.481133,19.669811,19.481133,19.575472,17.481279,526459
13,2020-01-30,18.207546,18.820753,18.207546,18.254717,16.301821,2006408
14,2020-01-31,18.207546,18.443396,18.113207,18.301886,16.343943,705037
15,2020-02-03,17.830189,18.207546,17.452829,18.066036,16.133326,1089282
16,2020-02-04,19.716982,19.716982,18.537735,18.537735,16.554562,717666
17,2020-02-05,18.867924,18.867924,18.443396,18.584906,16.596685,410620
18,2020-02-06,18.584906,18.726416,18.584906,18.584906,16.596685,410032
19,2020-02-07,18.632074,18.632074,18.349056,18.396227,16.428190,372088
20,2020-02-10,18.301886,18.301886,18.113207,18.254717,16.301821,250183
21,2020-02-11,18.301886,18.537735,18.301886,18.301886,16.343943,348373
22,2020-02-12,18.584906,18.584906,18.349056,18.490566,16.512440,306391
23,2020-02-13,18.679245,18.726416,18.537735,18.537735,16.554562,371943
24,2020-02-14,18.632074,18.679245,18.537735,18.584906,16.596685,222103
25,2020-02-17,18.584906,18.679245,18.443396,18.537735,16.554562,355113
26,2020-02-18,18.537735,18.632074,18.490566,18.490566,16.512440,239005
27,2020-02-19,18.490566,18.679245,18.490566,18.537735,16.554562,250026
28,2020-02-20,18.584906,18.632074,18.490566,18.537735,16.554562,348098
29,2020-02-21,18.490566,18.584906,18.490566,18.537735,16.554562,282730
30,2020-02-24,18.490566,18.490566,18.396227,18.443396,16.470314,217390
31,2020-02-25,18.018867,18.443396,18.018867,18.396227,16.428190,369032
32,2020-02-26,18.396227,18.490566,18.349056,18.443396,16.470314,179389
33,2020-02-27,18.490566,18.490566,18.113207,18.160378,16.217573,496754
34,2020-03-02,17.830189,18.066036,17.500000,17.971699,16.049078,663137
35,2020-03-03,18.066036,18.254717,18.066036,18.066036,16.133326,240174
36,2020-03-04,18.066036,18.113207,17.924528,17.971699,16.049078,212390
37,2020-03-05,18.018867,18.160378,18.018867,18.066036,16.133326,238172
38,2020-03-06,18.537735,18.537735,18.301886,18.443396,16.470314,805240
39,2020-03-09,18.443396,18.443396,18.018867,18.113207,16.175449,616063
40,2020-03-10,17.783018,18.113207,17.783018,18.018867,16.091204,740883
41,2020-03-11,18.160378,18.207546,17.971699,17.971699,16.049078,474423
42,2020-03-12,17.877357,17.877357,17.075472,17.216982,15.375102,1557784
43,2020-03-13,15.754716,16.650944,15.754716,16.462263,14.701124,1643196
44,2020-03-16,16.603773,16.886791,16.320753,16.367924,14.616877,853994
