,Date,Open,High,Low,Close,Adj Close,Volume
0,2020-01-02,69.000000,69.000000,68.000000,68.599998,60.268127,3856549
1,2020-01-03,69.400002,69.400002,67.599998,68.199997,59.916706,5381135
2,2020-01-06,67.599998,67.900002,66.500000,66.800003,58.686752,4837803
3,2020-01-07,67.099998,68.699997,67.099998,68.300003,60.004566,8359560
4,2020-01-08,67.900002,68.000000,66.800003,67.699997,59.477436,6507938
5,2020-01-09,67.900002,68.300003,66.800003,67.400002,59.213875,5624468
6,2020-01-10,67.699997,67.800003,66.599998,67.000000,58.862457,6470970
7,2020-01-13,68.000000,69.400002,67.800003,69.199997,60.795250,9544345
8,2020-01-14,69.500000,69.500000,68.400002,69.099998,60.707394,5338808
9,2020-01-15,69.099998,69.199997,68.199997,68.199997,59.916706,4310810
10,2020-01-16,68.199997,68.199997,67.800003,68.000000,59.741001,3899727
11,2020-01-17,68.000000,68.500000,67.699997,67.900002,59.653145,4960568
12,2020-01-20,68.400002,68.800003,67.900002,68.000000,59.741001,5018424
13,2020-01-30,65.199997,65.199997,62.500000,62.799999,55.172573,15068379
14,2020-01-31,62.799999,64.900002,62.799999,63.599998,55.875404,7803081
15,2020-02-03,61.099998,65.000000,60.700001,63.900002,56.138969,10574152
16,2020-02-04,69.000000,69.000000,64.800003,64.800003,56.929661,8152760
17,2020-02-05,64.800003,65.300003,64.000000,64.800003,56.929661,5953267
18,2020-02-06,65.000000,66.599998,65.000000,66.599998,58.511036,8475316
19,2020-02-07,65.900002,65.900002,65.099998,65.300003,57.368935,4478232
20,2020-02-10,63.799999,65.500000,63.200001,64.699997,56.841801,7224062
21,2020-02-11,64.800003,65.800003,64.500000,65.500000,57.544643,4355463
22,2020-02-12,65.400002,66.000000,64.800003,65.300003,57.368935,5223695
23,2020-02-13,65.500000,66.199997,65.400002,65.400002,57.456787,3397879
24,2020-02-14,65.400002,66.300003,65.400002,66.199997,58.159618,3393751
25,2020-02-17,65.300003,65.800003,64.900002,65.800003,57.808208,2381405
26,2020-02-18,65.199997,66.199997,64.400002,66.000000,57.983913,6818234
27,2020-02-19,65.900002,67.199997,65.599998,66.699997,58.598892,6771925
28,2020-02-20,67.000000,67.199997,65.900002,66.300003,58.247478,4643701
29,2020-02-21,65.500000,65.900002,65.099998,65.500000,57.544643,6417328
30,2020-02-24,64.099998,65.000000,64.099998,64.500000,56.666096,4150960
31,2020-02-25,64.000000,65.000000,63.500000,64.699997,56.841801,6340039
32,2020-02-26,64.000000,64.699997,63.599998,64.199997,56.402531,5363883
33,2020-02-27,63.900002,64.099998,62.700001,62.700001,55.084717,9466729
34,2020-03-02,60.700001,61.299999,60.200001,60.299999,52.976208,16746161
35,2020-03-03,61.500000,61.900002,61.000000,61.000000,53.591194,11921987
36,2020-03-04,60.599998,62.200001,60.599998,61.599998,54.118317,10591942
37,2020-03-05,62.700001,63.000000,62.099998,62.900002,55.260426,6719718
38,2020-03-06,62.099998,62.299999,61.200001,61.299999,53.854755,7910289
39,2020-03-09,60.099998,62.400002,59.799999,61.299999,53.854755,13402853
40,2020-03-10,60.799999,61.299999,59.700001,60.299999,52.976208,12638636
41,2020-03-11,60.400002,61.200001,59.400002,59.400002,52.185520,9119944
42,2020-03-12,59.000000,59.000000,56.799999,56.799999,49.901306,10045189
43,2020-03-13,53.099998,56.500000,52.000000,55.299999,48.583488,16144469
44,2020-03-16,55.000000,55.500000,52.599998,52.599998,46.211418,8685163
45,2020-03-17,50.200001,52.599998,50.200001,50.700001,44.542187,11815094
46,2020-03-18,51.000000,51.700001,50.200001,50.299999,44.190769,8971566
47,2020-03-19,49.000000,50.000000,46.900002,48.099998,42.257969,14414287
48,2020-03-20,49.000000,52.700001,49.000000,51.799999,45.508583,12617984
49,2020-03-23,49.450001,50.400002,48.200001,48.200001,42.345829,7326436
50,2020-03-24,49.500000,52.500000,49.349998,51.900002,45.596443,9289527
51,2020-03-25,54.000000,55.500000,54.000000,54.900002,48.232075,8781625
52,2020-03-26,56.000000,56.400002,53.500000,55.099998,48.407780,7947779
53,2020-03-27,60.599998,60.599998,59.500000,60.099998,52.800503,24426406
54,2020-03-30,58.500000,60.099998,58.299999,59.299999,52.097664,11178026
55,2020-03-31,60.099998,60.500000,58.000000,58.000000,50.955559,15283052
56,2020-04-01,58.000000,59.400002,57.799999,58.400002,51.306976,7226166
57,2020-04-06,59.500000,61.599998,58.799999,61.599998,54.118317,15022498
58,2020-04-07,62.799999,63.700001,61.599998,61.799999,54.294025,10391819
59,2020-04-08,61.900002,63.000000,61.599998,62.500000,54.909008,8953395
60,2020-04-09,63.599998,63.700001,61.500000,61.799999,54.294025,6008634
61,2020-04-10,61.900002,62.400002,61.400002,62.000000,54.469734,4534762
62,2020-04-13,61.799999,62.599998,61.299999,62.000000,54.469734,4623617
63,2020-04-14,62.400002,63.700001,62.099998,63.700001,55.963264,11334766
64,2020-04-15,64.500000,65.199997,64.099998,64.800003,56.929661,10599420
65,2020-04-16,63.799999,65.400002,63.700001,65.000000,57.105370,10178239
66,2020-04-17,66.000000,66.199997,64.500000,65.099998,57.193222,15501240
67,2020-04-20,65.300003,65.699997,64.300003,64.400002,56.578243,8634387
68,2020-04-21,64.400002,65.500000,63.099998,63.200001,55.523991,11322907
69,2020-04-22,62.799999,63.700001,62.599998,63.099998,55.436134,9737701
70,2020-04-23,63.900002,64.500000,63.000000,64.400002,56.578243,8921273
